session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Ses02F_script01_1_M029,795.288362184,521.159080543,119189.16589
Ses02F_script01_1_M036,6508.57636606,5341.33595152,675501.833008
Ses02F_script01_1_M037,7956.99147353,3832.71407929,4389582.70657
Ses02F_script01_1_M038,10913.7764872,5160.95650132,13041447.5698
Ses02F_script01_1_M040,721.784265512,358.225032342,82405.1316148
Ses02F_script01_1_M043,1691.98514128,615.350033317,465563.267498
Ses02F_script01_1_M044,307.709244704,188.217244133,8207.4218824
Ses02F_script01_2_F005,5535.83458159,3031.20632321,4640825.5863
Ses02F_script01_2_F012,20957.5033981,6913.21253801,40783344.1266
Ses02F_script01_2_F013,23925.4271099,10409.0610464,54342663.8023
Ses02F_script01_2_M001,4879.82964947,2846.62686295,2634319.00765
Ses02F_script01_2_M002,4993.89532454,2306.09604911,2503086.96543
Ses02F_script01_2_M004,5311.88363152,2943.58319436,2880834.30738
Ses02F_script01_2_M005,1343.36382509,897.76749983,158846.33095
Ses02F_script01_2_M006,1298.35302391,922.166155463,75253.0285345
Ses02F_script01_2_M007,2708.69862432,1824.91050384,491313.255072
Ses02F_script01_2_M008,1543.73565533,825.056377121,376682.832655
Ses02F_script01_2_M016,16117.4127568,11063.0455437,13239282.2576
Ses02F_script01_2_M017,6004.43967428,4445.35230826,1707119.32107
Ses02F_script01_2_M018,17567.4513963,6317.1541652,32523421.7459
Ses02F_script01_3_F009,1598.68810623,764.268322524,415572.086531
Ses02F_script01_3_F012,1808.49493562,951.188964152,480863.659507
Ses02F_script01_3_F013,400.207910398,263.666592868,9748.14085653
Ses02F_script01_3_F014,1436.49890327,937.110259049,365221.892389
Ses02F_script01_3_F016,14190.0159149,5106.12449154,16115258.9221
Ses02F_script01_3_F020,831.800766259,238.648800843,43297.1564579
Ses02F_script01_3_F021,302.95336218,184.572558719,11803.390858
Ses02F_script01_3_F022,198.132854295,143.172076636,3794.08653395
Ses02F_script01_3_F023,89.8121643619,64.4857607697,641.426718917
Ses02F_script01_3_F024,605.110174047,414.274388248,70746.7886985
Ses02F_script01_3_F025,29.3032240597,20.9216269249,39.7018346833
Ses02F_script01_3_F026,517.492395964,270.707416665,45835.4995041
Ses02F_script01_3_F029,5430.54349758,2997.67595887,3010401.47015
Ses02F_script01_3_M001,2100.67615102,1500.60824733,556737.115023
Ses02F_script01_3_M020,958.022674524,446.788564206,75160.0615141
Ses02F_script01_3_M021,2856.6683258,874.421662216,797526.262809
Ses02F_script01_3_M022,929.273431899,569.274541409,95779.4426586
Ses02F_script01_3_M023,8450.54342364,1862.88330007,6985745.46533
Ses02F_script01_3_M024,890.816490112,539.809747772,116220.85792
Ses02F_script01_3_M025,917.383202338,631.43350038,135280.390087
Ses02F_script01_3_M026,3309.19598148,1055.54583642,1016939.65057
Ses02F_script01_3_M027,2488.65256361,847.459834356,451995.953843
Ses02F_script01_3_M028,7193.43533771,2209.99849985,4104782.18067
Ses02F_script01_3_M029,5469.87094584,1212.94271136,1665928.34003
Ses02F_script01_3_M030,7858.63282431,1859.03520962,3749626.97469
Ses02F_script01_3_M031,4604.43645098,1006.13549856,1084879.54367
Ses02F_script01_3_M032,7361.57230797,1923.07088103,3479238.62342
Ses02F_script01_3_M033,4229.89058893,1502.64192222,1239728.89621
Ses02F_script01_3_M034,2660.0837676,725.589421348,570985.913715
Ses02F_script02_1_F001,473.790830075,284.970676508,35653.050393
Ses02F_script02_1_F005,342.534089313,245.390669279,9436.84405588
Ses02F_script02_1_F019,748.616765893,524.907591024,18878.3329448
Ses02F_script02_1_F021,104.351006594,102.797349171,2.41385138807
Ses02F_script02_1_M009,317.415818603,252.795569246,4175.77662685
Ses02F_script02_1_M010,3709.72524509,1785.83177739,1675467.36804
Ses02F_script02_1_M012,5786.57170165,2298.63370761,3157956.36633
Ses02F_script02_1_M013,3485.57140245,1195.69873126,1079111.52548
Ses02F_script02_1_M017,2836.36102475,2376.1983327,211749.703151
Ses02F_script02_1_M019,2554.43725037,2554.43725037,0.0
Ses02F_script02_1_M020,2280.66202137,2132.20073901,22040.7523607
Ses02F_script02_1_M021,7804.65115447,2199.78313261,4531302.75779
Ses02F_script02_1_M031,9791.20237779,4535.41287136,10757359.3055
Ses02F_script02_1_M033,7197.53800056,4833.48497003,9506536.53306
Ses02F_script02_1_M043,1295.67060732,891.807481217,99902.781229
Ses02F_script02_1_M044,1427.80517196,1402.34295617,648.32443261
Ses02F_script02_2_F000,497.20428894,489.318572816,62.1845187873
Ses02F_script02_2_F005,34642.2677613,20916.0182086,83825969.9264
Ses02F_script02_2_F006,15576.2421775,9519.99807569,18191862.462
Ses02F_script02_2_F011,53645.6779768,14441.1486404,123091542.961
Ses02F_script02_2_F015,5052.8743011,2572.93224886,2817200.48381
Ses02F_script02_2_F016,7919.10241763,3045.13942556,4327699.17842
Ses02F_script02_2_F017,10411.0022723,2694.60206305,6897531.00446
Ses02F_script02_2_F018,13370.523078,4874.64348612,15939214.5808
Ses02F_script02_2_F019,4566.41729651,2966.95355509,1468357.25781
Ses02F_script02_2_F020,10304.3081914,3332.80250173,10437722.6571
Ses02F_script02_2_F021,391.513252857,231.264667845,25679.6089983
Ses02F_script02_2_F022,760.526254639,760.526254639,0.0
Ses02F_script02_2_F024,472.234473685,472.234473685,0.0
Ses02F_script02_2_F031,13619.1083359,7656.72163946,27166331.5494
Ses02F_script02_2_F033,2046.02462363,1279.73805742,169842.270273
Ses02F_script02_2_F034,3710.86500352,1285.69491527,1179415.08874
Ses02F_script02_2_F035,922.457137559,546.410726303,134170.013712
Ses02F_script02_2_F038,15047.1566043,4376.63469661,14801977.4389
Ses02F_script02_2_F041,3578.59388524,1641.27789232,2020272.35173
Ses02F_script02_2_F042,487.994924394,205.42698454,22325.1092999
Ses02F_script02_2_F043,1540.02257433,447.294225129,260978.933348
Ses02F_script02_2_F044,881.1505365,479.580586481,96688.4888034
Ses02F_script02_2_F045,466.429302632,324.041613323,36990.0261722
Ses02F_script02_2_M001,2039.86174487,1762.77541985,76776.8315106
Ses02F_script02_2_M002,3524.99551695,2342.53202247,355394.645767
Ses02F_script02_2_M003,8301.91460098,4709.6298709,6921381.63001
Ses02F_script02_2_M005,1002.07590025,407.851270303,91443.7107868
Ses02F_script02_2_M007,9337.7039186,4399.39094581,6230445.26656
Ses02F_script02_2_M009,1450.25103769,1202.27593857,44863.72859
Ses02F_script02_2_M010,1829.68288216,1249.4574946,257764.33955
Ses02F_script02_2_M013,4063.92625725,1976.15886667,1641063.58538
Ses02F_script02_2_M016,5509.89079105,2957.06823711,2392186.52692
Ses02F_script02_2_M017,7169.81537269,2464.46163841,4247491.69268
Ses02F_script02_2_M018,1118.64183581,917.918810039,25449.4966314
Ses02F_script02_2_M019,9139.43426122,3692.94786619,5095483.18471
Ses02F_script02_2_M020,6612.51863756,2545.34180511,4620914.41131
Ses02F_script02_2_M021,4727.24042753,1755.73985488,2531219.90262
Ses02F_script02_2_M022,2248.24394497,1665.7061177,169699.581969
Ses02F_script02_2_M023,882.549871316,640.813393102,55878.5609809
Ses02F_script02_2_M029,62420.4877778,13036.1431398,269691773.946
Ses02F_script02_2_M031,10342.7368055,4458.10129542,5752498.69614
Ses02F_script02_2_M033,2272.10432172,1996.9104007,75731.6941665
Ses02F_script02_2_M034,2166.29531352,1089.79746234,1158847.6236
Ses02F_script02_2_M035,1447.47424262,1039.98700414,170989.780411
Ses02F_script02_2_M036,2318.11621672,1175.85992186,1159062.47012
Ses02F_script02_2_M037,967.18407351,519.237067959,117380.346482
Ses02F_script02_2_M038,1025.92011255,375.070091708,102320.349334
Ses02F_script02_2_M041,2739.49439348,1162.53086167,773639.960028
Ses02F_script02_2_M042,2663.3815768,1803.20449115,372926.182841
Ses02F_script02_2_M043,696.114719479,470.309400245,57717.6730763
Ses02F_script02_2_M045,753.265367479,214.899790589,79562.299404
Ses02F_script02_2_M046,149.828679003,99.6443220301,4225.07237675
Ses02F_script03_1_F006,1946.80879996,1328.10749404,228737.622351
Ses02F_script03_1_F007,8304.64531963,3000.73374548,7908451.24977
Ses02F_script03_1_F008,1289.05623969,765.182589125,181025.105628
Ses02F_script03_1_F009,1117.47770656,775.211197312,91913.4123877
Ses02F_script03_1_F010,1782.2251785,1225.47632419,240429.533673
Ses02F_script03_1_F012,920.784964159,783.837220356,18754.6845326
Ses02F_script03_1_F013,1414.00781541,751.11294735,205975.240466
Ses02F_script03_1_F014,5214.48812232,2172.01750803,1833628.85764
Ses02F_script03_1_F015,957.816604005,634.902701854,83591.2590925
Ses02F_script03_1_F016,1927.98695832,1140.24246203,380747.191508
Ses02F_script03_1_F017,1386.51187856,641.738729662,181477.427129
Ses02F_script03_1_F019,7480.16447147,3299.63015888,6823863.15957
Ses02F_script03_1_F020,2614.7964332,1244.17405206,1196349.234
Ses02F_script03_1_F021,4489.29535175,975.25618145,1634290.14997
Ses02F_script03_1_F022,806.101622784,337.576759534,86063.1882665
Ses02F_script03_1_F023,9045.52177132,3596.24272174,6819096.08112
Ses02F_script03_1_F024,3441.43660005,1709.59362186,1236470.10689
Ses02F_script03_1_F025,2288.81381465,1562.21090524,591586.459675
Ses02F_script03_1_F026,27862.4223218,13424.4102554,65978858.1903
Ses02F_script03_1_F027,1676.77430358,984.488322482,270524.616262
Ses02F_script03_1_F028,33011.5856189,13968.9624055,85192180.0021
Ses02F_script03_1_M001,838.499984094,732.765361595,11179.810395
Ses02F_script03_1_M004,2886.66148925,1903.55460283,1745163.13907
Ses02F_script03_1_M005,5418.48994321,2115.24849689,4415945.50026
Ses02F_script03_1_M007,2470.12642812,1878.45855149,301383.241285
Ses02F_script03_1_M008,5207.36063141,1914.30457566,3541461.12715
Ses02F_script03_1_M009,770.748657244,402.655642514,71888.1560641
Ses02F_script03_1_M010,513.68438924,390.543586366,10679.9495634
Ses02F_script03_1_M012,2184.96324174,1219.65265991,359680.880433
Ses02F_script03_1_M013,7250.25417913,2101.16588832,3145321.86368
Ses02F_script03_1_M014,1973.26455248,1107.75221215,526530.546959
Ses02F_script03_1_M015,2252.28669597,1766.00859718,209704.135123
Ses02F_script03_1_M016,1520.51987543,932.395425995,345890.368027
Ses02F_script03_1_M017,5802.33891447,2024.18510505,3903057.40183
Ses02F_script03_1_M018,844.368409406,449.216617111,86878.2101728
Ses02F_script03_1_M021,1934.29135148,845.472243455,648506.830442
Ses02F_script03_1_M024,6103.59066868,1985.32379261,3154533.86718
Ses02F_script03_1_M025,1365.97517201,702.167733619,187584.430175
Ses02F_script03_1_M026,2893.64372604,1468.40098618,542519.045953
Ses02F_script03_1_M028,2491.88008596,1015.26065907,957929.792019
Ses02F_script03_1_M029,6139.31408894,2426.99968455,4035257.57321
Ses02F_script03_1_M031,559.661193147,293.817927571,37459.8595783
Ses02F_script03_1_M033,2949.81114376,1597.41959092,1049798.68997
Ses02F_script03_1_M034,1632.71967733,744.243362297,240940.76454
Ses02F_script03_2_F007,1741.80248237,961.100290645,162994.005619
Ses02F_script03_2_F011,2876.96029447,1298.50049885,1154121.74232
Ses02F_script03_2_F012,403.448882509,340.977819187,1057.73769261
Ses02F_script03_2_F013,4490.71105309,3334.55309216,1052455.34764
Ses02F_script03_2_F014,3505.54818437,1775.50803405,2993038.92173
Ses02F_script03_2_F018,2360.38494776,1435.27806088,748862.488387
Ses02F_script03_2_F020,761.970607741,681.647432412,17062.8574647
Ses02F_script03_2_F025,1676.68574938,1606.49931436,8557.50555987
Ses02F_script03_2_F029,7986.02872337,5632.33122056,5952744.28405
Ses02F_script03_2_F031,709.360058788,528.318985869,32775.8700836
Ses02F_script03_2_F034,2570.29322169,1542.19014003,587296.972714
Ses02F_script03_2_F035,5007.94306159,1827.71540806,2940779.09654
Ses02F_script03_2_F036,13665.7974464,8796.93537696,12242681.4675
Ses02F_script03_2_F037,140229.192058,96076.3923984,2359351299.81
Ses02F_script03_2_F038,31786.2259357,18359.2129158,59845699.0533
Ses02F_script03_2_F039,154297.879237,66899.9897772,2047642227.08
Ses02F_script03_2_F040,123348.202798,59743.035542,1301343720.96
Ses02F_script03_2_F041,12491.2062373,11939.3828474,161094.974429
Ses02F_script03_2_F042,121204.375718,88314.2176216,998558623.354
Ses02F_script03_2_F043,692198.621034,240054.993499,31882098231.7
Ses02F_script03_2_M000,3750.19841716,1839.58564931,1058455.04182
Ses02F_script03_2_M001,4764.80870891,2221.69240287,3449494.86889
Ses02F_script03_2_M006,15821.7712468,9103.46792916,45135599.4682
Ses02F_script03_2_M007,17833.2076541,8993.85827882,40373573.1858
Ses02F_script03_2_M009,5098.76604267,1559.60398665,3445661.54598
Ses02F_script03_2_M011,1557.28473826,765.523309406,299430.767654
Ses02F_script03_2_M013,3030.52532519,2248.90076882,443104.1975
Ses02F_script03_2_M027,7892.19911002,4942.94799585,6699468.55862
Ses02F_script03_2_M030,4345.99185245,2377.0935759,1919141.84601
Ses02F_script03_2_M036,3058.36544416,1620.27896169,1801804.71848
Ses02F_script03_2_M037,10869.7667703,6078.23732827,13252713.0642
Ses02F_script03_2_M038,12515.540326,12076.1009407,193106.973335
Ses02F_script03_2_M039,15666.3227187,8939.44666701,30069327.326
Ses02F_script03_2_M041,34631.6378631,17134.6829982,64317076.2421
Ses02F_script03_2_M042,18966.0001344,8176.8992947,59491725.0491
Ses02F_script03_2_M043,12555.2471984,9239.27787766,10995652.536
Ses02F_script03_2_M044,22941.8185813,20689.9781762,8745073.63103
Ses02F_script03_2_M045,8218.25714627,7282.6955528,1091779.94588
Ses02F_script03_2_M046,36201.1629474,24559.3545568,95596667.4001
Ses02F_script03_2_M047,113805.695916,66105.1197639,766203782.182
Ses02M_impro01_F000,1824.42726094,975.444324587,424502.03778
Ses02M_impro01_F001,1475.37840755,1190.94656798,80901.4713656
Ses02M_impro01_F002,1725.00828662,966.645247702,408951.894453
Ses02M_impro01_F003,2607.48717264,867.57065859,385368.332805
Ses02M_impro01_F004,1868.40306735,1252.48474238,583089.632323
Ses02M_impro01_F005,4872.1394086,1545.99303613,1967878.05465
Ses02M_impro01_F006,1669.7901482,518.995194771,272991.620711
Ses02M_impro01_F015,2321.54115881,1573.67413902,559305.079282
Ses02M_impro01_F016,1587.31720063,1129.57654167,209526.510859
Ses02M_impro01_M001,3353.79320271,1949.23054547,1081446.14766
Ses02M_impro01_M002,1139.12641425,629.258792054,195786.573579
Ses02M_impro01_M003,4844.86179837,2721.55039145,3060897.41859
Ses02M_impro01_M004,3046.76182143,1772.00769247,712237.070505
Ses02M_impro01_M005,6380.12838515,3843.37504194,2376751.59699
Ses02M_impro01_M007,10400.8274204,6360.45914435,8039415.40715
Ses02M_impro01_M008,19651.6790529,10953.9180478,56330249.0396
Ses02M_impro01_M009,34683.3487439,19761.7461898,66526529.761
Ses02M_impro01_M010,28182.7891672,18851.9458575,50203463.1257
Ses02M_impro01_M011,17127.4883351,8688.88157156,29350529.9134
Ses02M_impro01_M018,22329.9664034,15214.1304192,21723903.1733
Ses02M_impro01_M019,18433.3448578,12252.3291563,9435219.84751
Ses02M_impro02_F000,637.439774343,323.18031433,54122.9026865
Ses02M_impro02_F001,1892.18993977,866.661079333,462800.869364
Ses02M_impro02_F002,1559.80010981,767.200535544,331424.752097
Ses02M_impro02_F003,19.8486065945,16.1749699569,13.4956061452
Ses02M_impro02_F004,2772.18451708,1413.40301737,1111334.31091
Ses02M_impro02_F005,417.740289851,310.961881736,7515.10409644
Ses02M_impro02_F006,131.864659574,123.808690633,64.8986355672
Ses02M_impro02_F007,837.859373527,577.440552631,82403.3825789
Ses02M_impro02_F008,830.097431072,325.84959041,106440.187484
Ses02M_impro02_F009,1112.60035781,378.416645356,162671.632423
Ses02M_impro02_F010,5773.38909894,1422.7171831,2924912.56191
Ses02M_impro02_F012,352.184736829,134.079966632,13558.935401
Ses02M_impro02_F013,1010.31036288,789.758993219,35388.6843414
Ses02M_impro02_F014,17.0454544688,10.4202517691,22.2530486279
Ses02M_impro02_M000,902.13038663,243.911034271,54433.2386883
Ses02M_impro02_M001,922.273551849,526.803591644,76111.0039672
Ses02M_impro02_M002,150.64268264,150.64268264,0.0
Ses02M_impro02_M007,578.161170575,347.542837075,53935.8185515
Ses02M_impro02_M008,3887.25813616,884.572046205,1569237.82261
Ses02M_impro02_M009,1731.38966976,448.894772084,270978.656309
Ses02M_impro02_M013,1120.4928094,397.83838865,86244.356768
Ses02M_impro02_M014,614.085477059,224.082579868,33255.8035443
Ses02M_impro02_M017,1262.92856791,255.178710037,142063.284609
Ses02M_impro02_M018,396.994281733,139.540344008,12210.1226963
Ses02M_impro03_M010,19665.618633,6261.22569521,49827634.2492
Ses02M_impro03_M011,2746.64931671,1629.79068784,347375.26349
Ses02M_impro03_M012,45187.1611723,45187.1611723,0.0
Ses02M_impro03_M014,9378.3073325,8852.22337004,276764.335556
Ses02M_impro03_M015,8757.84827839,7245.97501773,3323221.59461
Ses02M_impro03_M017,22169.8568616,10979.5603543,52063583.4182
Ses02M_impro03_M021,32486.0555497,6694.63488212,104354610.015
Ses02M_impro03_M027,9564.45797467,4093.66379933,6129879.11916
Ses02M_impro03_M028,724.055671882,508.915566889,26252.8549199
Ses02M_impro03_M031,262.022864459,262.022864459,0.0
Ses02M_impro04_F000,2109.41094153,1360.96755985,433999.245098
Ses02M_impro04_F001,2488.58377981,1436.69759836,614246.48196
Ses02M_impro04_F002,1608.78368448,1227.94868081,114373.02066
Ses02M_impro04_F003,703.238047161,404.572591999,34019.8889039
Ses02M_impro04_F004,3912.28336749,1967.03489707,1726146.21649
Ses02M_impro04_F005,1253.58972966,796.602313097,109558.776045
Ses02M_impro04_F006,1332.42301292,899.750854394,117303.803905
Ses02M_impro04_F007,1862.72619928,572.168863595,443565.338564
Ses02M_impro04_F008,1212.8969072,524.823658973,98564.0350177
Ses02M_impro04_F009,517.575594286,361.283269154,20190.2710193
Ses02M_impro04_F010,1816.37718206,876.1374176,273732.073377
Ses02M_impro04_F011,972.148805503,598.373715997,56491.240387
Ses02M_impro04_F012,543.823097127,366.916057621,14783.3291699
Ses02M_impro04_F014,1058.1526728,619.328170341,57408.5698953
Ses02M_impro04_F015,1548.61202431,664.182154539,182617.369314
Ses02M_impro04_F016,961.537271239,357.759856487,99930.6402515
Ses02M_impro04_M014,3711.34614152,1650.4722655,1714237.7566
Ses02M_impro04_M019,9570.01121041,6281.06902638,8387936.50512
Ses02M_impro04_M022,50.2017632693,34.6829365816,181.341838214
Ses02M_impro05_F000,569.30553943,418.426834663,22764.3835524
Ses02M_impro05_F001,1209.89884867,794.82515907,64248.2538144
Ses02M_impro05_F002,1895.74274596,1662.02833225,64065.9487074
Ses02M_impro05_F003,1988.83972988,854.467688434,147707.908188
Ses02M_impro05_F004,2211.46140556,1293.71936568,332490.160998
Ses02M_impro05_F005,4538.90070207,1270.19212013,1030158.43681
Ses02M_impro05_F006,1998.76077422,1183.35873322,148673.163983
Ses02M_impro05_F007,4737.22276424,1472.94042113,819181.753274
Ses02M_impro05_F008,3382.02578409,2721.89414171,359707.18985
Ses02M_impro05_F009,408.818267569,408.818267569,0.0
Ses02M_impro05_F010,826.204793204,486.964406415,115084.040029
Ses02M_impro05_F011,2675.37004625,1298.13805491,363973.091281
Ses02M_impro05_F012,3087.51861149,2053.09059238,707753.376799
Ses02M_impro05_F013,3508.01916866,1517.22465199,882873.422359
Ses02M_impro05_F014,3229.04848739,2551.11367145,230250.706437
Ses02M_impro05_F015,3748.52511801,2045.16467509,760752.653763
Ses02M_impro05_F016,1392.28152096,813.155527183,289952.875785
Ses02M_impro05_F017,2691.29946339,1545.20254487,333377.699303
Ses02M_impro05_F018,1758.96065957,1123.78467932,226604.835547
Ses02M_impro05_F019,3465.90278239,2437.84892262,942632.336662
Ses02M_impro05_F020,4008.39179666,2359.95812195,1849452.91423
Ses02M_impro05_F021,1664.95393774,1314.67917194,85996.7817635
Ses02M_impro05_F023,3384.15754887,1415.7464979,378035.008793
Ses02M_impro05_F024,3678.48696068,2328.68433012,438211.684699
Ses02M_impro05_F025,7227.76786806,2678.54616544,2967618.46914
Ses02M_impro05_F026,2329.31295055,1557.37564022,237898.440178
Ses02M_impro05_M000,4054.74492636,3775.26511512,78108.9648935
Ses02M_impro05_M001,6866.92673057,2241.2281572,5021052.1297
Ses02M_impro05_M002,3585.35972829,1389.07045614,986058.857682
Ses02M_impro05_M003,8095.63941493,2930.64366839,7772068.01879
Ses02M_impro05_M013,25562.7336543,13738.7576225,43443655.9436
Ses02M_impro05_M016,17850.8873956,12425.5228467,15031337.0893
Ses02M_impro05_M018,14276.3547847,7613.42388843,12629920.2427
Ses02M_impro05_M025,30111.8866947,15094.054503,46569692.3524
Ses02M_impro05_M026,21600.8471595,12914.2460965,23634258.6597
Ses02M_impro06_F002,116.870395806,62.4118895153,1699.17591634
Ses02M_impro06_F003,42.259047954,28.2092452197,173.040041875
Ses02M_impro06_F004,92.82092715,32.8451751588,961.672401236
Ses02M_impro06_F005,35.5126749366,17.8641381173,174.014121382
Ses02M_impro06_F006,52.0514593825,29.0941694665,521.225575092
Ses02M_impro06_F007,12.9262257894,12.9262257894,0.0
Ses02M_impro06_F008,234.414611906,73.1368623994,7408.91727212
Ses02M_impro06_F009,284.173482445,115.69264992,11053.428543
Ses02M_impro06_F010,83.2431483064,59.4495337163,1042.93178887
Ses02M_impro06_F011,11.2069818951,9.53388687401,3.52158077701
Ses02M_impro06_F012,278.110036027,87.5571710908,7822.6914909
Ses02M_impro06_F013,210.930035698,87.9342763373,6105.20723973
Ses02M_impro06_F014,48.0741545824,22.9804965317,252.480303485
Ses02M_impro06_F015,14.8496746289,12.0186605651,9.60934132433
Ses02M_impro06_F016,84.8457780042,51.5497585778,712.420127014
Ses02M_impro06_F017,10.9210551961,7.43551969138,11.2100753408
Ses02M_impro06_F018,5.73459511483,4.82387702652,0.792345819631
Ses02M_impro06_M000,160.696684422,114.665526567,1089.79618584
Ses02M_impro06_M001,542.325077015,190.41641122,40540.3469474
Ses02M_impro06_M002,1054.54036838,234.758205571,58543.7235173
Ses02M_impro06_M003,829.141224055,221.336156621,51744.526035
Ses02M_impro06_M004,415.03859025,95.4531647763,7764.66280116
Ses02M_impro06_M005,672.67891293,154.099965768,31313.8012891
Ses02M_impro06_M006,261.228803899,105.997810982,5691.85705271
Ses02M_impro06_M007,204.387348478,104.328825483,3107.80489122
Ses02M_impro06_M008,204.941481256,95.2588149097,3397.21832104
Ses02M_impro06_M009,538.26152212,148.979878736,18023.7158468
Ses02M_impro06_M010,138.681240185,45.5043059214,1643.05476411
Ses02M_impro06_M011,249.17061075,87.2645775557,6492.9623731
Ses02M_impro06_M012,453.783873788,215.952843166,27482.0263052
Ses02M_impro06_M013,63.4096810167,34.7467769092,425.497885534
Ses02M_impro06_M014,149.231362621,94.2388120332,2044.5003697
Ses02M_impro06_M015,58.6267162536,23.7829522127,221.022407064
Ses02M_impro06_M016,838.363937552,219.335060051,64073.7917731
Ses02M_impro06_M017,286.078033452,89.9794988204,5110.59561396
Ses02M_impro06_M018,165.48127963,77.7494777918,4623.01892118
Ses02M_impro06_M019,142.399139845,55.6504743427,1432.08775318
Ses02M_impro06_M020,75.4462086815,58.5237946968,295.025554488
Ses02M_impro06_M021,78.9340459864,29.0917255685,618.738495077
Ses02M_impro06_M022,41.475930652,24.6634623488,183.459355446
Ses02M_impro06_M023,34.6029502811,23.3898853705,70.6293018991
Ses02M_impro07_F014,3072.55765937,1852.7238281,426639.608148
Ses02M_impro07_F015,5064.54468278,3306.95347819,2162318.19382
Ses02M_impro07_F016,5076.91168049,3897.87694108,1485505.18447
Ses02M_impro07_F017,4559.37561841,2072.03648249,1927880.20069
Ses02M_impro07_F018,26059.9019062,6926.43183892,50488692.2973
Ses02M_impro07_F019,4808.22837475,3512.76684735,2394095.32308
Ses02M_impro07_F020,3837.91830608,1934.20605135,1556978.21752
Ses02M_impro07_F021,2569.38806142,1156.17536586,1029131.58392
Ses02M_impro07_F024,8638.82783769,4507.89084777,7558819.56467
Ses02M_impro07_F028,2049.45389843,1378.86868094,230221.18535
Ses02M_impro07_F029,2662.92227044,722.661988227,1107165.14557
Ses02M_impro07_M009,13581.9690483,6065.54265777,15078750.0162
Ses02M_impro07_M010,4063.54349481,3698.58595889,133194.003024
Ses02M_impro07_M011,23281.9275567,13957.4895788,62700390.8116
Ses02M_impro07_M023,15872.3129868,7594.78370612,23965480.33
Ses02M_impro07_M024,7824.12037551,5076.25309929,3190804.77927
Ses02M_impro07_M025,13853.2494487,6896.43843912,13879948.5997
Ses02M_impro07_M026,13816.5119053,3829.5761875,11459775.7218
Ses02M_impro07_M030,8874.34458727,6716.220824,5490235.26545
Ses02M_impro08_F006,13109.5864221,7175.02289748,16945769.8058
Ses02M_impro08_F007,4985.1643594,3339.04046783,1484262.60563
Ses02M_impro08_F008,5000.49489578,2329.76271023,1835012.17093
Ses02M_impro08_F010,3751.51293106,1545.35318793,1287971.87202
Ses02M_impro08_F019,2992.02655768,1543.70531447,820503.612272
Ses02M_impro08_F023,470.159236229,467.87154599,5.2335266297
Ses02M_impro08_F024,502.654213743,281.947606033,48711.4066868
Ses02M_impro08_F025,1557.07648524,1359.27908139,39123.8129702
Ses02M_impro08_F026,672.454526325,595.950204959,5852.91118774
Ses02M_impro08_F027,543.012886603,371.63002454,29372.0854089
Ses02M_impro08_F028,1585.74037925,823.06620958,251447.6919
Ses02M_impro08_F030,179.850951843,52.6216919613,4538.37588253
Ses02M_impro08_M000,2294.30993829,1299.16387616,643011.291173
Ses02M_impro08_M002,6815.5232109,3769.33134067,3669063.94129
Ses02M_impro08_M003,15069.0894479,4828.3834923,12769057.616
Ses02M_impro08_M004,8538.27057325,4074.2916305,6650258.52532
Ses02M_impro08_M005,29359.8539266,19027.5078903,112889372.586
Ses02M_impro08_M007,3669.21555574,2007.77800847,1039443.71667
Ses02M_impro08_M008,3505.42948396,2439.11612721,359905.389284
Ses02M_impro08_M009,15037.0020566,5606.98301476,16456722.7548
Ses02M_impro08_M010,4293.09040873,3260.36593728,1056530.75848
Ses02M_impro08_M011,6789.93111884,3117.05101673,3683913.76825
Ses02M_impro08_M012,3953.34911303,2638.63204882,661531.240989
Ses02M_impro08_M013,4060.66663536,3380.18922694,676452.573955
Ses02M_impro08_M014,7194.65498023,6188.44169815,712080.524843
Ses02M_impro08_M015,5530.84657222,2744.65530118,2092623.55226
Ses02M_impro08_M016,2229.26978115,1737.69063601,100950.674785
Ses02M_impro08_M017,6493.14304814,5511.74093244,963150.11271
Ses02M_impro08_M018,1091.99501814,1012.51612639,6316.89423344
Ses02M_impro08_M019,4640.82780587,2323.43535876,1527019.55643
Ses02M_impro08_M020,2609.43096126,1176.74899101,348209.689377
Ses02M_impro08_M021,3374.60764369,1394.15275411,671886.535602
Ses02M_impro08_M022,955.160124287,582.634604456,82980.9495483
Ses02M_impro08_M023,2619.03430131,1953.70719422,713239.274193
Ses02M_impro08_M024,5315.21883125,3460.82241901,3440093.65528
Ses02M_impro08_M025,7991.62540047,3196.56375792,5518004.03037
Ses02M_impro08_M026,4017.2444472,2029.94897398,1491721.86257
Ses02M_impro08_M027,5478.01904929,2936.57074456,2186622.36534
Ses02M_impro08_M028,4609.97467892,2499.824881,1670668.59771
Ses02M_impro08_M029,9454.29284077,3141.1819398,6244732.32275
Ses02M_impro08_M030,1452.19659983,721.513921142,129696.29606
Ses02M_impro08_M031,1893.13926779,1384.4934014,354436.975448
Ses02M_script01_1_F015,346.716134683,183.787174356,10057.6673953
Ses02M_script01_1_F018,2618.21973047,1038.9512226,751368.001684
Ses02M_script01_1_F021,1875.6287811,1151.82340723,140858.285069
Ses02M_script01_1_F023,1070.70912002,755.578544373,56993.8700577
Ses02M_script01_1_F025,940.614407694,420.953137911,97003.2980922
