session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Sad_553,8.9578125,8.73230113636,0.104536048877
Sad_554,8.9578125,8.82,0.075969140625
Sad_555,8.9578125,8.739609375,0.102742987061
Sad_556,125.409375,33.350625,320.61739858
Sad_557,33.075,29.7173863636,0.484381752002
Sad_558,144.0140625,34.3027840909,438.181213307
Sad_559,146.7703125,33.7431818182,416.016937488
Sad_560,372.09375,152.470738636,2420.28107408
Sad_561,490.6125,158.8978125,11351.1639602
Sad_562,442.378125,114.234034091,5469.94544546
Sad_563,538.846875,187.124318182,21450.7460602
Sad_564,452.7140625,134.279488636,8468.64362722
Sad_565,391.3875,131.297727273,6819.00418899
Sad_566,236.3484375,114.10875,1381.92355882
Sad_567,1451.8546875,189.016107955,69173.8369243
Sad_568,2129.203125,210.084555288,101498.792283
Sad_569,155.0390625,61.734375,2578.51120605
Sad_570,104.7375,52.9325284091,368.674437508
Sad_571,1912.1484375,125.559715909,64613.009162
Sad_572,926.7890625,95.4414204545,25023.6974873
Sad_573,1143.84375,138.426392045,41135.4193008
Sad_574,864.7734375,101.793323864,22013.5511955
Sad_575,790.3546875,131.134857955,24003.2592716
Sad_576,781.396875,97.4334375,9800.30575147
Sad_577,776.5734375,105.439090909,20667.6549029
Sad_578,2055.4734375,165.287301136,105769.953471
Sad_579,857.8828125,127.326221591,39836.8825471
Sad_580,906.80625,118.080255682,22782.6681119
Sad_581,2415.1640625,232.276704545,270244.027243
Sad_582,1515.9375,102.620198864,40443.2917717
Sad_583,545.7375,98.6988068182,8141.88842436
Sad_584,810.3375,113.256818182,22340.9248249
Sad_585,1495.265625,209.349715909,102028.439392
Sad_586,2035.490625,202.609431818,115375.714496
Sad_587,870.2859375,157.920596591,39433.959491
Sad_588,1963.1390625,122.214630682,66439.7678263
Sad_589,830.3203125,131.134857955,29280.7146108
Sad_590,871.6640625,144.277159091,45514.4500843
Sad_591,777.9515625,108.207869318,22949.7242521
Sad_592,2236.0078125,238.440681818,216662.7971
Sad_593,2404.1390625,229.307471591,174671.281554
Sad_594,172.265625,77.1624715909,798.875786709
Sad_595,1862.5359375,193.927244318,102790.85313
Sad_596,2409.6515625,221.430681818,172866.752999
Sad_597,170.8875,54.0251502404,1572.61160652
Sad_598,8.9578125,8.75735795455,0.0979436854339
Sad_599,8.9578125,8.74482954545,0.10139682819
Sad_600,8.9578125,8.74482954545,0.10139682819
Sad_601,99.9140625,12.4782954545,250.019150628
Sad_602,8.9578125,8.75735795455,0.0979436854339
Sad_603,8.9578125,8.73230113636,0.104536048877
Sad_604,68.90625,12.0773863636,183.393900378
Sad_605,64.0828125,9.79721590909,54.6579131473
Sad_606,122.653125,14.9965056818,654.663441492
Sad_607,71.6625,11.0500568182,132.548256833
Sad_608,8.9578125,8.88264204545,0.0461465440987
Sad_609,73.7296875,11.9896875,189.933210991
Sad_610,8.9578125,8.78241477273,0.0900956337164
Sad_611,64.0828125,9.83480113636,54.5675035915
Sad_612,8.9578125,8.82,0.075969140625
Sad_613,8.9578125,8.87011363636,0.0527389075413
Sad_614,68.90625,10.9748863636,125.225710658
Sad_615,8.9578125,8.84505681818,0.0649818682206
Sad_616,8.9578125,8.79494318182,0.0857007247546
Sad_617,8.9578125,8.89517045455,0.0392402585873
Sad_618,8.9578125,8.87011363636,0.0527389075413
Sad_619,77.175,13.5432102273,278.931373155
Sad_620,63.39375,10.7994886364,104.458510126
Sad_621,68.2171875,12.9418465909,220.90947112
Sad_622,70.284375,11.0500568182,132.479193978
Sad_623,8.9578125,8.71977272727,0.107361347495
Sad_624,8.9578125,8.65713068182,0.151310437113
Sad_625,8.9578125,8.82,0.075969140625
Sad_626,8.9578125,8.83252840909,0.0706324654571
Sad_627,8.9578125,8.82,0.075969140625
Sad_628,8.9578125,8.90769886364,0.0320200510072
Sad_629,67.528125,10.9498295455,113.706340347
Sad_630,92.334375,17.2015056818,527.20794238
Sad_631,112.3171875,30.9952840909,1200.30363206
Sad_632,117.8296875,57.2297727273,1527.07327534
Sad_633,116.4515625,38.8756534091,911.05458227
Sad_634,155.0390625,45.8915625,1593.56667832
Sad_635,322.48125,49.9883522727,3602.78155778
Sad_636,162.61875,55.3630397727,2048.16632974
Sad_637,121.275,55.7764772727,936.067892704
Sad_638,348.665625,42.9223295455,7431.84818818
Sad_639,70.9734375,19.9953409091,540.200862881
Sad_640,189.4921875,28.2891477273,1867.63947962
Sad_641,181.9125,26.3347159091,1142.00076977
Sad_642,119.896875,18.8677840909,609.384577991
Sad_643,120.5859375,50.7901704545,884.275146278
Sad_644,121.9640625,42.6592329545,976.311760145
Sad_645,117.140625,31.0391335227,1115.1698898
Sad_646,163.996875,78.9665625,2211.05766589
Sad_647,553.3171875,112.542698864,13302.4737166
Sad_648,183.290625,71.2991761364,2633.89939123
Sad_649,208.7859375,83.4266761364,2757.36651046
Sad_650,209.475,87.9118465909,2514.83220372
Sad_651,183.290625,107.180539773,1630.58813573
Sad_652,189.4921875,94.26375,2520.5076008
Sad_653,184.66875,88.2375852273,1614.67950705
Sad_654,166.0640625,92.6601136364,2009.13953816
Sad_655,208.096875,87.8492045455,2742.17299626
Sad_656,194.315625,111.452727273,1006.07690893
Sad_657,525.7546875,125.785227273,12186.3448341
Sad_658,598.10625,143.978173828,7936.63232933
Sad_659,7.5796875,4.55720880682,0.662915118509
Sad_660,159.1734375,79.4802272727,2058.61208658
Sad_661,223.9453125,64.7217613636,3532.30354198
Sad_662,186.046875,97.7466477273,1808.91878706
Sad_663,154.35,63.4826612903,2361.53980128
Sad_664,132.9890625,71.2615909091,1213.53262195
Sad_665,152.2828125,63.3812215909,1053.89037922
Sad_666,107.49375,71.7000852273,259.320975446
Sad_667,170.8875,73.7923295455,891.122728362
Sad_668,136.434375,75.7091761364,1092.73070109
Sad_669,110.25,60.6249715909,519.136692071
Sad_670,112.3171875,59.7103977273,561.795561987
Sad_671,147.459375,70.5224147727,504.594252239
Sad_672,156.4171875,68.8937215909,814.622117675
Sad_673,114.384375,49.5122727273,611.74872509
Sad_674,456.8484375,110.500568182,5124.17661074
Sad_675,496.125,109.630539773,7946.63584267
Sad_676,120.5859375,47.7833522727,900.652460602
Sad_677,119.2078125,44.1,1785.86183896
Sad_678,164.6859375,50.9279829545,1600.48457895
Sad_679,115.0734375,30.4690909091,833.134415988
Sad_680,465.80625,49.4621590909,7910.55768232
Sad_681,105.4265625,30.4690909091,797.359857039
Sad_682,51.6796875,12.1275,115.984158878
Sad_683,64.0828125,12.8833806818,195.001413029
Sad_684,317.6578125,70.4644708807,2960.94575437
Sad_685,157.10625,65.9620738636,1053.35067742
Sad_686,97.1578125,28.0761647727,862.857813141
Sad_687,119.2078125,36.6706534091,1091.32589983
Sad_688,168.8203125,52.1557670455,1435.90088893
Sad_689,183.9796875,51.3790056818,1931.56311655
Sad_690,119.896875,25.4702556818,857.431984105
Sad_691,70.284375,15.4198742378,351.758432336
Sad_692,397.5890625,117.41625,19282.0314586
Sad_693,396.9,106.775572183,8391.68016177
Sad_694,521.6203125,103.281072443,2880.14153944
Sad_695,397.5890625,61.4393181818,3739.88764913
Sad_696,159.1734375,78.4278409091,1887.88651128
Sad_697,186.046875,83.2846875,2858.37795571
