session,meanZeroCrossing
Ses02F_script02_2_M021,0.11678825827205883
Ses02F_script02_2_M022,0.07347057711693548
Ses02F_script02_2_M023,0.13208451704545454
Ses02F_script02_2_M024,0.05032958984375
Ses02F_script02_2_M025,0.05456336069915254
Ses02F_script02_2_M026,0.11470804586038962
Ses02F_script02_2_M027,0.13255673363095238
Ses02F_script02_2_M028,0.11737776921948356
Ses02F_script02_2_M029,0.12292951363130564
Ses02F_script02_2_M030,0.09940378289473684
Ses02F_script02_2_M031,0.11551066583076132
Ses02F_script02_2_M032,0.14362294186827956
Ses02F_script02_2_M033,0.1419921875
Ses02F_script02_2_M034,0.08664899553571428
Ses02F_script02_2_M035,0.06228736139112903
Ses02F_script02_2_M036,0.09292648087686567
Ses02F_script02_2_M037,0.07941080729166666
Ses02F_script02_2_M038,0.09384941055389222
Ses02F_script02_2_M039,0.05432771381578947
Ses02F_script02_2_M040,0.06630327912414966
Ses02F_script02_2_M041,0.06371799045138889
Ses02F_script02_2_M042,0.05942622950819672
Ses02F_script02_2_M043,0.09605055588942307
Ses02F_script02_2_M044,0.07506961633663366
Ses02F_script02_2_M045,0.11689453125
Ses02F_script02_2_M046,0.07404296875
Ses02F_script03_1_F000,0.1046142578125
Ses02F_script03_1_F001,0.09854934561965811
Ses02F_script03_1_F002,0.09839493189102565
Ses02F_script03_1_F003,0.12967457490808823
Ses02F_script03_1_F004,0.1155851122359155
Ses02F_script03_1_F005,0.18269792691929135
Ses02F_script03_1_F006,0.09775253080985916
Ses02F_script03_1_F007,0.11416499870867769
Ses02F_script03_1_F008,0.08846807065217391
Ses02F_script03_1_F009,0.08619650135869565
Ses02F_script03_1_F010,0.0997413429054054
Ses02F_script03_1_F011,0.08681761188271606
Ses02F_script03_1_F012,0.10382080078125
Ses02F_script03_1_F013,0.09266550164473684
Ses02F_script03_1_F014,0.0990713884730539
Ses02F_script03_1_F015,0.08859162283415842
Ses02F_script03_1_F016,0.0958636558219178
Ses02F_script03_1_F017,0.11727013221153847
Ses02F_script03_1_F018,0.08409705528846154
Ses02F_script03_1_F019,0.09428267045454546
Ses02F_script03_1_F020,0.10789620535714285
Ses02F_script03_1_F021,0.09534355387029289
Ses02F_script03_1_F022,0.0707550048828125
Ses02F_script03_1_F023,0.104814453125
Ses02F_script03_1_F024,0.08129744879943503
Ses02F_script03_1_F025,0.12437757554945054
Ses02F_script03_1_F026,0.11282968162593984
Ses02F_script03_1_F027,0.10397765456989247
Ses02F_script03_1_F028,0.12385925559497817
Ses02F_script03_1_F029,0.10455532731681035
Ses02F_script03_1_F030,0.09020414806547619
Ses02F_script03_1_M000,0.07399553571428572
Ses02F_script03_1_M001,0.07039620535714286
Ses02F_script03_1_M002,0.12964709051724138
Ses02F_script03_1_M003,0.09549057904411765
Ses02F_script03_1_M004,0.10615030924479167
Ses02F_script03_1_M005,0.09505208333333333
Ses02F_script03_1_M006,0.1356456667877907
Ses02F_script03_1_M007,0.0867237155720339
Ses02F_script03_1_M008,0.09590242346938775
Ses02F_script03_1_M009,0.07842254638671875
Ses02F_script03_1_M010,0.11480402542372882
Ses02F_script03_1_M011,0.14829824289259927
Ses02F_script03_1_M012,0.12176779042119565
Ses02F_script03_1_M013,0.12792320589048672
Ses02F_script03_1_M014,0.13926669034090908
Ses02F_script03_1_M015,0.11845029633620689
Ses02F_script03_1_M016,0.1422942405523256
Ses02F_script03_1_M017,0.09061612215909091
Ses02F_script03_1_M018,0.07374441964285715
Ses02F_script03_1_M019,0.1608104520631068
Ses02F_script03_1_M020,0.10267248819040697
Ses02F_script03_1_M021,0.1545864371366279
Ses02F_script03_1_M022,0.14042005626433487
Ses02F_script03_1_M023,0.11229761096014493
Ses02F_script03_1_M024,0.11560131689745509
Ses02F_script03_1_M025,0.13224865141369047
Ses02F_script03_1_M026,0.10264185855263158
Ses02F_script03_1_M027,0.09968354430379747
Ses02F_script03_1_M028,0.09997928503787878
Ses02F_script03_1_M029,0.10993384212427745
Ses02F_script03_1_M030,0.13810221354166666
Ses02F_script03_1_M031,0.09408482142857143
Ses02F_script03_1_M032,0.17389958079268292
Ses02F_script03_1_M033,0.10650111607142858
Ses02F_script03_1_M034,0.08890299479166666
Ses02F_script03_2_F000,0.08565848214285714
Ses02F_script03_2_F001,0.13179796006944444
Ses02F_script03_2_F002,0.07198140158582089
Ses02F_script03_2_F003,0.08324148995535714
Ses02F_script03_2_F004,0.10501762058423914
Ses02F_script03_2_F005,0.08250868055555556
Ses02F_script03_2_F006,0.09987023758561644
Ses02F_script03_2_F007,0.08232560394503546
Ses02F_script03_2_F008,0.08077959947183098
Ses02F_script03_2_F009,0.07447783801020408
Ses02F_script03_2_F010,0.0791766826923077
Ses02F_script03_2_F011,0.09705441497093023
Ses02F_script03_2_F012,0.07653253728693182
Ses02F_script03_2_F013,0.1086688701923077
Ses02F_script03_2_F014,0.1293402777777778
Ses02F_script03_2_F015,0.074853515625
Ses02F_script03_2_F016,0.09240648674242424
Ses02F_script03_2_F017,0.1274591619318182
Ses02F_script03_2_F018,0.1576260653409091
Ses02F_script03_2_F019,0.09131368001302083
Ses02F_script03_2_F020,0.12103271484375
Ses02F_script03_2_F021,0.1315720016891892
Ses02F_script03_2_F022,0.13832423997961957
Ses02F_script03_2_F023,0.06042657382246377
Ses02F_script03_2_F024,0.08587646484375
Ses02F_script03_2_F025,0.09610037076271187
Ses02F_script03_2_F026,0.10715895432692307
Ses02F_script03_2_F027,0.08033546241554054
Ses02F_script03_2_F028,0.10704353787251655
Ses02F_script03_2_F029,0.13417632004310345
Ses02F_script03_2_F030,0.07781725971638656
Ses02F_script03_2_F031,0.08531416223404255
Ses02F_script03_2_F032,0.10430764025590551
Ses02F_script03_2_F033,0.09422227202868852
Ses02F_script03_2_F034,0.09444459727112677
Ses02F_script03_2_F035,0.09625538793103448
Ses02F_script03_2_F036,0.13826433316929135
Ses02F_script03_2_F037,0.21355879934210525
Ses02F_script03_2_F038,0.15507586705202311
Ses02F_script03_2_F039,0.17796371922348486
Ses02F_script03_2_F040,0.17338115985576924
Ses02F_script03_2_F041,0.10277532762096774
Ses02F_script03_2_F042,0.15918986002604166
Ses02F_script03_2_F043,0.19407456341911763
Ses02F_script03_2_M000,0.08313519021739131
Ses02F_script03_2_M001,0.12326274671052631
Ses02F_script03_2_M002,0.11300455729166667
Ses02F_script03_2_M003,0.07437044902912622
Ses02F_script03_2_M004,0.07428120457848837
Ses02F_script03_2_M005,0.1225433349609375
Ses02F_script03_2_M006,0.09735272381756757
Ses02F_script03_2_M007,0.08411014441287878
Ses02F_script03_2_M008,0.09373890269886363
Ses02F_script03_2_M009,0.1317683293269231
Ses02F_script03_2_M010,0.09344285534274194
Ses02F_script03_2_M011,0.09611002604166667
Ses02F_script03_2_M012,0.09166511656746032
Ses02F_script03_2_M013,0.09913073087993421
Ses02F_script03_2_M014,0.08775390625
Ses02F_script03_2_M015,0.07571614583333333
Ses02F_script03_2_M016,0.10678288966049383
Ses02F_script03_2_M017,0.10528485186688312
Ses02F_script03_2_M018,0.09593219521604938
Ses02F_script03_2_M019,0.18217329545454544
Ses02F_script03_2_M020,0.10122034671532847
Ses02F_script03_2_M021,0.19866801417151161
Ses02F_script03_2_M022,0.13647848462301587
Ses02F_script03_2_M023,0.15444232047872342
Ses02F_script03_2_M024,0.12370338760504201
Ses02F_script03_2_M025,0.07920958932522124
Ses02F_script03_2_M026,0.11375277650122549
Ses02F_script03_2_M027,0.09501418022260275
Ses02F_script03_2_M028,0.1006812593376494
Ses02F_script03_2_M029,0.13698053934487953
Ses02F_script03_2_M030,0.11397668087121213
Ses02F_script03_2_M031,0.07881673177083333
Ses02F_script03_2_M032,0.08746027542372882
Ses02F_script03_2_M033,0.11595082505841121
Ses02F_script03_2_M034,0.12660603350903615
Ses02F_script03_2_M035,0.13914271763392858
Ses02F_script03_2_M036,0.10069691051136363
Ses02F_script03_2_M037,0.12166819852941177
Ses02F_script03_2_M038,0.14637451171875
Ses02F_script03_2_M039,0.175682178442029
Ses02F_script03_2_M040,0.09610395289179105
Ses02F_script03_2_M041,0.12291681877920561
Ses02F_script03_2_M042,0.16778273809523808
Ses02F_script03_2_M043,0.11777967087765957
Ses02F_script03_2_M044,0.2050140881147541
Ses02F_script03_2_M045,0.10934884207589286
Ses02F_script03_2_M046,0.11324327256944444
Ses02F_script03_2_M047,0.19070763221153847
Ses02M_impro01_F000,0.1003875732421875
Ses02M_impro01_F001,0.13679387019230768
Ses02M_impro01_F002,0.10246355509020619
Ses02M_impro01_F003,0.14224510368663595
Ses02M_impro01_F004,0.07471642127403846
Ses02M_impro01_F005,0.09015942950581396
Ses02M_impro01_F006,0.07469205329754601
Ses02M_impro01_F007,0.11222759046052631
Ses02M_impro01_F008,0.09426591981132075
Ses02M_impro01_F009,0.10970052083333333
Ses02M_impro01_F010,0.11327533143939394
Ses02M_impro01_F011,0.09819059551886793
Ses02M_impro01_F012,0.10784880153795812
Ses02M_impro01_F013,0.11088793205492424
Ses02M_impro01_F014,0.1025390625
Ses02M_impro01_F015,0.09165581597222222
Ses02M_impro01_F016,0.08065724927325581
Ses02M_impro01_F017,0.09923946496212122
Ses02M_impro01_F018,0.1027442821557971
Ses02M_impro01_F019,0.12357151761968085
Ses02M_impro01_F020,0.11438073645104894
Ses02M_impro01_F021,0.08905029296875
Ses02M_impro01_F022,0.09214469178082192
Ses02M_impro01_F023,0.0973248106060606
Ses02M_impro01_F024,0.126385498046875
Ses02M_impro01_M000,0.09235415251358696
Ses02M_impro01_M001,0.10933430989583333
Ses02M_impro01_M002,0.09505208333333333
Ses02M_impro01_M003,0.06254740594660194
Ses02M_impro01_M004,0.1152600740131579
Ses02M_impro01_M005,0.09297688802083333
Ses02M_impro01_M006,0.1064720676369863
Ses02M_impro01_M007,0.10398870683365759
Ses02M_impro01_M008,0.09844045928030302
Ses02M_impro01_M009,0.10599848909198113
Ses02M_impro01_M010,0.12592022235576922
Ses02M_impro01_M011,0.1062164306640625
Ses02M_impro01_M012,0.09591796875
Ses02M_impro01_M013,0.09560660428779069
Ses02M_impro01_M014,0.12518880208333333
Ses02M_impro01_M015,0.12365062816722973
Ses02M_impro01_M016,0.09685161751760564
Ses02M_impro01_M017,0.11431469963592233
Ses02M_impro01_M018,0.13166639539930555
Ses02M_impro01_M019,0.09496319110576923
Ses02M_impro01_M020,0.1096237470518868
Ses02M_impro01_M021,0.1088409423828125
Ses02M_impro01_M022,0.10761176215277778
Ses02M_impro02_F000,0.10565655048076923
Ses02M_impro02_F001,0.09292952740778689
Ses02M_impro02_F002,0.06584116046348315
Ses02M_impro02_F003,0.08796037946428571
Ses02M_impro02_F004,0.11110214359504132
Ses02M_impro02_F005,0.08245974170918367
Ses02M_impro02_F006,0.12240998641304347
Ses02M_impro02_F007,0.0950652091733871
Ses02M_impro02_F008,0.11326069078947368
Ses02M_impro02_F009,0.10571450745033113
Ses02M_impro02_F010,0.1020321800595238
Ses02M_impro02_F011,0.08710561899038462
Ses02M_impro02_F012,0.10782070014312978
Ses02M_impro02_F013,0.0936840160472973
Ses02M_impro02_F014,0.08323136295180723
Ses02M_impro02_M000,0.06795247395833333
Ses02M_impro02_M001,0.05346345248287671
Ses02M_impro02_M002,0.08595325100806452
Ses02M_impro02_M003,0.08630823206018519
Ses02M_impro02_M004,0.089296875
Ses02M_impro02_M005,0.06800615026595745
Ses02M_impro02_M006,0.04964571220930233
Ses02M_impro02_M007,0.05450721153846154
Ses02M_impro02_M008,0.07362583705357142
Ses02M_impro02_M009,0.07332044860627178
Ses02M_impro02_M010,0.06887231691919192
Ses02M_impro02_M011,0.06216626648509174
Ses02M_impro02_M012,0.11187094830452128
Ses02M_impro02_M013,0.06614221643518518
Ses02M_impro02_M014,0.07609911151960784
Ses02M_impro02_M015,0.07224168964460784
Ses02M_impro02_M016,0.0695944393382353
Ses02M_impro02_M017,0.07053562189569536
Ses02M_impro02_M018,0.06919837603109137
Ses02M_impro03_F000,0.10856119791666667
Ses02M_impro03_F001,0.14466959635416668
Ses02M_impro03_F002,0.14566926033266128
Ses02M_impro03_F003,0.13179580479452055
Ses02M_impro03_F004,0.16060965401785715
Ses02M_impro03_F005,0.10464311079545455
Ses02M_impro03_F006,0.12392337986680328
Ses02M_impro03_F007,0.1350077479338843
Ses02M_impro03_F008,0.12398305333646617
Ses02M_impro03_F009,0.08738606770833333
Ses02M_impro03_F010,0.11052288925438597
Ses02M_impro03_F011,0.10627769356343283
Ses02M_impro03_F012,0.11163274082568807
Ses02M_impro03_F013,0.11687586657423209
Ses02M_impro03_F014,0.11316189236111111
Ses02M_impro03_F015,0.12145893513655462
Ses02M_impro03_F016,0.14200239039179105
Ses02M_impro03_F017,0.1129388189935065
Ses02M_impro03_F018,0.10845269097222222
Ses02M_impro03_F019,0.10786518297697369
Ses02M_impro03_F020,0.07321807484567901
Ses02M_impro03_F021,0.10061825022977941
Ses02M_impro03_F022,0.08530560661764706
Ses02M_impro03_F023,0.1003685927972561
Ses02M_impro03_F024,0.11457717483108108
Ses02M_impro03_F025,0.0908499053030303
Ses02M_impro03_F026,0.0977001404494382
Ses02M_impro03_F027,0.08550248579545454
Ses02M_impro03_F028,0.12911509318524098
Ses02M_impro03_M000,0.14570697985197367
Ses02M_impro03_M001,0.158564453125
Ses02M_impro03_M002,0.09053096064814815
Ses02M_impro03_M003,0.14298148777173914
Ses02M_impro03_M004,0.12763993818681318
Ses02M_impro03_M005,0.1682057797330097
Ses02M_impro03_M006,0.12583815206692914
Ses02M_impro03_M007,0.09552161731020943
Ses02M_impro03_M008,0.12126435429216867
Ses02M_impro03_M009,0.11198905818370165
Ses02M_impro03_M010,0.08516284282700422
Ses02M_impro03_M011,0.1057516793224299
Ses02M_impro03_M012,0.11673409598214286
Ses02M_impro03_M013,0.09721779336734694
Ses02M_impro03_M014,0.09591542119565218
Ses02M_impro03_M015,0.10322081367924528
Ses02M_impro03_M016,0.12654433139534885
Ses02M_impro03_M017,0.09573310718201754
Ses02M_impro03_M018,0.1082012469951923
Ses02M_impro03_M019,0.11068400930851063
Ses02M_impro03_M020,0.09385507318037975
Ses02M_impro03_M021,0.08296917153776978
Ses02M_impro03_M022,0.07035203694331983
Ses02M_impro03_M023,0.09319608094262295
Ses02M_impro03_M024,0.11329994019138756
Ses02M_impro03_M025,0.09492761948529412
Ses02M_impro03_M026,0.11634193978658537
Ses02M_impro03_M027,0.08535957336425781
Ses02M_impro03_M028,0.10941938920454546
Ses02M_impro03_M029,0.09654519086826348
Ses02M_impro03_M030,0.08929640246975806
Ses02M_impro03_M031,0.073583984375
Ses02M_impro04_F000,0.09759628563596491
Ses02M_impro04_F001,0.08231026785714286
Ses02M_impro04_F002,0.09958543964460784
Ses02M_impro04_F003,0.1240454321509009
Ses02M_impro04_F004,0.07980510752688172
Ses02M_impro04_F005,0.10879878184241706
Ses02M_impro04_F006,0.11816113866017965
Ses02M_impro04_F007,0.09139290130395683
Ses02M_impro04_F008,0.09927279277912622
Ses02M_impro04_F009,0.08921840734649122
Ses02M_impro04_F010,0.0900179322002924
Ses02M_impro04_F011,0.08897437118902439
Ses02M_impro04_F012,0.10579283047566372
Ses02M_impro04_F013,0.09757980192550506
Ses02M_impro04_F014,0.09559384300595238
Ses02M_impro04_F015,0.10734643240343347
Ses02M_impro04_F016,0.09038524138621795
Ses02M_impro04_F017,0.08381586489470108
Ses02M_impro04_M000,0.13046436095505617
Ses02M_impro04_M001,0.0804944490131579
Ses02M_impro04_M002,0.10692725243506493
Ses02M_impro04_M003,0.08195564516129032
Ses02M_impro04_M004,0.0814068418560606
Ses02M_impro04_M005,0.10795186871859297
Ses02M_impro04_M006,0.11481584821428571
Ses02M_impro04_M007,0.10989703896604938
Ses02M_impro04_M008,0.07918535040680473
Ses02M_impro04_M009,0.10533080507286996
Ses02M_impro04_M010,0.12746557858910892
Ses02M_impro04_M011,0.0822496916118421
Ses02M_impro04_M012,0.08924817825112108
Ses02M_impro04_M013,0.12164277437200957
Ses02M_impro04_M014,0.07481710621387283
Ses02M_impro04_M015,0.07918633355034722
Ses02M_impro04_M016,0.09204378995028409
Ses02M_impro04_M017,0.08985867562772926
Ses02M_impro04_M018,0.0888396355799373
Ses02M_impro04_M019,0.08743078731796117
Ses02M_impro04_M020,0.07883076896834061
Ses02M_impro04_M021,0.06897144586267606
Ses02M_impro04_M022,0.059515505420918366
Ses02M_impro05_F000,0.057504507211538464
Ses02M_impro05_F001,0.10823305191532258
Ses02M_impro05_F002,0.11578480113636364
Ses02M_impro05_F003,0.1103296787464986
Ses02M_impro05_F004,0.10533837123691099
Ses02M_impro05_F005,0.10108767531988189
Ses02M_impro05_F006,0.09069771374458875
Ses02M_impro05_F007,0.12135794082125603
Ses02M_impro05_F008,0.11550641741071428
Ses02M_impro05_F009,0.07899541440217392
Ses02M_impro05_F010,0.06708233173076923
Ses02M_impro05_F011,0.10794653250358166
Ses02M_impro05_F012,0.08970328553082192
Ses02M_impro05_F013,0.10939017972797928
Ses02M_impro05_F014,0.1043322332974138
Ses02M_impro05_F015,0.09885178398840207
Ses02M_impro05_F016,0.07895208864795919
Ses02M_impro05_F017,0.09782957120706107
Ses02M_impro05_F018,0.11930338541666667
Ses02M_impro05_F019,0.12279775191326531
Ses02M_impro05_F020,0.12621789691091953
Ses02M_impro05_F021,0.07973845108695653
Ses02M_impro05_F022,0.11997672303082192
Ses02M_impro05_F023,0.11385633680555556
Ses02M_impro05_F024,0.0975815130739796
Ses02M_impro05_F025,0.09953268160994765
Ses02M_impro05_F026,0.1162109375
Ses02M_impro05_F027,0.12450232872596154
Ses02M_impro05_F028,0.10356987847222222
Ses02M_impro05_F029,0.10616500289351852
Ses02M_impro05_F030,0.08927671370967742
Ses02M_impro05_M000,0.10569502667682927
Ses02M_impro05_M001,0.08771306818181818
Ses02M_impro05_M002,0.08413889438291139
Ses02M_impro05_M003,0.10935329861111111
Ses02M_impro05_M004,0.08763020833333333
Ses02M_impro05_M005,0.08182198660714286
Ses02M_impro05_M006,0.082373046875
Ses02M_impro05_M007,0.07797518643465909
Ses02M_impro05_M008,0.09972205528846154
Ses02M_impro05_M009,0.08621294070512821
Ses02M_impro05_M010,0.08805747487437186
Ses02M_impro05_M011,0.10651765046296297
Ses02M_impro05_M012,0.07748647836538461
Ses02M_impro05_M013,0.09935857599431819
Ses02M_impro05_M014,0.10145205543154762
Ses02M_impro05_M015,0.12266322544642858
Ses02M_impro05_M016,0.08369003723714953
Ses02M_impro05_M017,0.1255721275252525
Ses02M_impro05_M018,0.11164874341114457
Ses02M_impro05_M019,0.09716796875
Ses02M_impro05_M020,0.08402989274364407
Ses02M_impro05_M021,0.118896484375
Ses02M_impro05_M022,0.11873311207706767
Ses02M_impro05_M023,0.1339686977424749
Ses02M_impro05_M024,0.117779541015625
Ses02M_impro05_M025,0.11223766850490197
Ses02M_impro05_M026,0.0978227736632948
Ses02M_impro05_M027,0.12320106907894737
Ses02M_impro05_M028,0.15067057291666666
Ses02M_impro06_F000,0.07219662873641304
Ses02M_impro06_F001,0.09400813594745223
Ses02M_impro06_F002,0.08016204833984375
Ses02M_impro06_F003,0.12513834635416668
Ses02M_impro06_F004,0.09344523385067115
Ses02M_impro06_F005,0.06128427933673469
Ses02M_impro06_F006,0.0667388473731884
Ses02M_impro06_F007,0.056966145833333336
Ses02M_impro06_F008,0.07439249424846625
Ses02M_impro06_F009,0.09451583059210526
Ses02M_impro06_F010,0.08203125
Ses02M_impro06_F011,0.07749602754237288
Ses02M_impro06_F012,0.10013444456335617
Ses02M_impro06_F013,0.0910915798611111
Ses02M_impro06_F014,0.0792112886235955
Ses02M_impro06_F015,0.0777219742063492
Ses02M_impro06_F016,0.07461983816964286
Ses02M_impro06_F017,0.0723114013671875
Ses02M_impro06_F018,0.07554408482142858
Ses02M_impro06_M000,0.06173607610887097
Ses02M_impro06_M001,0.052280970982142856
Ses02M_impro06_M002,0.08016539228723404
Ses02M_impro06_M003,0.075234375
Ses02M_impro06_M004,0.07082570297731569
Ses02M_impro06_M005,0.0716640225042662
Ses02M_impro06_M006,0.07679639274691358
Ses02M_impro06_M007,0.056671894242610835
Ses02M_impro06_M008,0.07408720390981735
Ses02M_impro06_M009,0.06698674263714029
Ses02M_impro06_M010,0.06350160256410256
Ses02M_impro06_M011,0.09210205078125
Ses02M_impro06_M012,0.06370985243055556
Ses02M_impro06_M013,0.07766559559811828
Ses02M_impro06_M014,0.05914757235738255
Ses02M_impro06_M015,0.07064636752136752
Ses02M_impro06_M016,0.100362464864418
Ses02M_impro06_M017,0.07713070078792734
Ses02M_impro06_M018,0.0980492568597561
Ses02M_impro06_M019,0.06543774494636964
Ses02M_impro06_M020,0.10425646551724138
Ses02M_impro06_M021,0.07838878412356322
Ses02M_impro06_M022,0.07940955528846154
Ses02M_impro06_M023,0.05950131623641304
Ses02M_impro07_F000,0.1037893584280303
Ses02M_impro07_F001,0.09609522964015152
Ses02M_impro07_F002,0.13657699092741934
Ses02M_impro07_F003,0.1066637541118421
Ses02M_impro07_F004,0.110076904296875
Ses02M_impro07_F005,0.09362586069915255
Ses02M_impro07_F006,0.12202284071180555
Ses02M_impro07_F007,0.10189494680851063
Ses02M_impro07_F008,0.08490668402777778
Ses02M_impro07_F009,0.09359463778409091
Ses02M_impro07_F010,0.10472370016163793
Ses02M_impro07_F011,0.11373123468137254
Ses02M_impro07_F012,0.10924072265625
Ses02M_impro07_F013,0.09966077302631579
Ses02M_impro07_F014,0.10078568892045454
Ses02M_impro07_F015,0.09931640625
Ses02M_impro07_F016,0.12811279296875
Ses02M_impro07_F017,0.1135110294117647
Ses02M_impro07_F018,0.11285716508964143
Ses02M_impro07_F019,0.08427889384920635
Ses02M_impro07_F020,0.08976083431603774
Ses02M_impro07_F021,0.11551607572115384
Ses02M_impro07_F022,0.1000426386443662
Ses02M_impro07_F023,0.11134750124007936
Ses02M_impro07_F024,0.11276292067307692
Ses02M_impro07_F025,0.10138274811126374
Ses02M_impro07_F026,0.1071309840425532
Ses02M_impro07_F027,0.08736979166666667
Ses02M_impro07_F028,0.10856335368377483
Ses02M_impro07_F029,0.09880264945652174
Ses02M_impro07_M000,0.13047162224264705
Ses02M_impro07_M001,0.13116508152173914
Ses02M_impro07_M002,0.17457613031914893
Ses02M_impro07_M003,0.10307173295454546
Ses02M_impro07_M004,0.10981826241134751
Ses02M_impro07_M005,0.11003272213152986
Ses02M_impro07_M006,0.12237705328525642
Ses02M_impro07_M007,0.10158803104575163
Ses02M_impro07_M008,0.09417403371710527
Ses02M_impro07_M009,0.11211201435810811
Ses02M_impro07_M010,0.08373480902777777
Ses02M_impro07_M011,0.09236505681818181
Ses02M_impro07_M012,0.09346861758474577
Ses02M_impro07_M013,0.09795304840686274
Ses02M_impro07_M014,0.1148388671875
Ses02M_impro07_M015,0.11055831221846847
Ses02M_impro07_M016,0.10555687881097561
Ses02M_impro07_M017,0.12128997517523364
Ses02M_impro07_M018,0.0955810546875
Ses02M_impro07_M019,0.10625861672794118
Ses02M_impro07_M020,0.11588541666666667
Ses02M_impro07_M021,0.0971167293595679
Ses02M_impro07_M022,0.09483187806372549
Ses02M_impro07_M023,0.09906660743025751
Ses02M_impro07_M024,0.095703125
Ses02M_impro07_M025,0.10595921107700892
Ses02M_impro07_M026,0.10350229308873721
Ses02M_impro07_M027,0.1071221713362069
Ses02M_impro07_M028,0.1095695020746888
Ses02M_impro07_M029,0.10420927776287553
Ses02M_impro07_M030,0.09025754766949153
Ses02M_impro07_M031,0.09651001447876448
Ses02M_impro07_M032,0.09820887839147287
Ses02M_impro08_F000,0.13943602136299435
Ses02M_impro08_F001,0.10572601646505377
Ses02M_impro08_F002,0.10072835286458333
Ses02M_impro08_F003,0.12880735759493672
Ses02M_impro08_F004,0.13345560213414634
Ses02M_impro08_F005,0.12305003539644013
Ses02M_impro08_F006,0.14427869073275862
Ses02M_impro08_F007,0.13141294967296513
Ses02M_impro08_F008,0.12821071267985612
Ses02M_impro08_F009,0.11099959008487655
Ses02M_impro08_F010,0.10679323760121458
Ses02M_impro08_F011,0.1027919671474359
Ses02M_impro08_F012,0.09947845901268115
Ses02M_impro08_F013,0.10736038773148149
Ses02M_impro08_F014,0.10175356657608696
Ses02M_impro08_F015,0.0750274658203125
Ses02M_impro08_F016,0.12306941105769231
Ses02M_impro08_F017,0.10093217329545455
Ses02M_impro08_F018,0.08170268691588785
Ses02M_impro08_F019,0.06992660030241936
Ses02M_impro08_F020,0.06765994510135136
Ses02M_impro08_F021,0.09762985641891891
Ses02M_impro08_F022,0.09470912388392858
Ses02M_impro08_F023,0.08567549542682927
Ses02M_impro08_F024,0.059783935546875
Ses02M_impro08_F025,0.09124348958333334
Ses02M_impro08_F026,0.08044120592948718
Ses02M_impro08_F027,0.07110916940789473
Ses02M_impro08_F028,0.10849434988839286
Ses02M_impro08_F029,0.1009287732712766
Ses02M_impro08_F030,0.12600633574695122
Ses02M_impro08_M000,0.13147786458333333
Ses02M_impro08_M001,0.10105235541044776
Ses02M_impro08_M002,0.08916613520408163
Ses02M_impro08_M003,0.10198825743140244
Ses02M_impro08_M004,0.07797639266304347
Ses02M_impro08_M005,0.1012890625
Ses02M_impro08_M006,0.12039987664473684
Ses02M_impro08_M007,0.08505859375
Ses02M_impro08_M008,0.0890542859228972
Ses02M_impro08_M009,0.12769103318117977
Ses02M_impro08_M010,0.0726318359375
Ses02M_impro08_M011,0.08661748898909397
Ses02M_impro08_M012,0.09803989955357142
Ses02M_impro08_M013,0.08247978742732558
Ses02M_impro08_M014,0.09180338541666666
Ses02M_impro08_M015,0.0911712646484375
Ses02M_impro08_M016,0.0718651246488764
Ses02M_impro08_M017,0.07203934832317073
Ses02M_impro08_M018,0.0704616970486111
Ses02M_impro08_M019,0.0734405517578125
Ses02M_impro08_M020,0.08536924164870689
Ses02M_impro08_M021,0.07607115330717489
Ses02M_impro08_M022,0.07521409254807693
Ses02M_impro08_M023,0.06800944010416667
Ses02M_impro08_M024,0.07824913930084745
Ses02M_impro08_M025,0.10449072994402984
Ses02M_impro08_M026,0.07580773305084745
Ses02M_impro08_M027,0.07802004234813084
Ses02M_impro08_M028,0.11792266502808989
Ses02M_impro08_M029,0.06916934742647059
Ses02M_impro08_M030,0.08339691162109375
Ses02M_impro08_M031,0.07596952421171171
Ses02M_script01_1_F000,0.10205078125
Ses02M_script01_1_F001,0.09807421875
Ses02M_script01_1_F002,0.06512129934210527
Ses02M_script01_1_F003,0.08339436848958333
Ses02M_script01_1_F004,0.09362571022727273
Ses02M_script01_1_F005,0.08234831574675325
Ses02M_script01_1_F006,0.10654408695133588
Ses02M_script01_1_F007,0.08554344846491228
Ses02M_script01_1_F008,0.07020152698863637
Ses02M_script01_1_F009,0.10135203394396551
Ses02M_script01_1_F010,0.06190074573863636
Ses02M_script01_1_F011,0.08962302011986302
Ses02M_script01_1_F012,0.08154931006493507
Ses02M_script01_1_F013,0.09070090747816593
Ses02M_script01_1_F014,0.09644916845493562
Ses02M_script01_1_F015,0.09091548596398305
Ses02M_script01_1_F016,0.09670239825581395
Ses02M_script01_1_F017,0.0748046875
Ses02M_script01_1_F018,0.08805486505681819
Ses02M_script01_1_F019,0.11182482489224138
Ses02M_script01_1_F020,0.0894381615423387
Ses02M_script01_1_F021,0.10118272569444445
Ses02M_script01_1_F022,0.09071698327282157
Ses02M_script01_1_F023,0.08951822916666667
Ses02M_script01_1_F024,0.10724263251582279
Ses02M_script01_1_F025,0.1001953125
Ses02M_script01_1_F026,0.11187337239583334
Ses02M_script01_1_F027,0.1041108630952381
Ses02M_script01_1_F028,0.09996303665303738
Ses02M_script01_1_F029,0.1038596881592827
Ses02M_script01_1_F030,0.08697426155821918
Ses02M_script01_1_F031,0.11104016426282051
