session,Silence ratio
Ses02F_script02_1_M040,0.562371751830772
Ses02F_script02_1_M041,0.5729971443118678
Ses02F_script02_1_M042,0.5345513544018059
Ses02F_script02_1_M043,0.6794921875
Ses02F_script02_1_M044,0.7033137583892617
Ses02F_script02_2_F000,0.33014074373847746
Ses02F_script02_2_F001,0.5424367358544213
Ses02F_script02_2_F002,0.47586103031843296
Ses02F_script02_2_F003,0.5363224642391027
Ses02F_script02_2_F004,0.5505817268101101
Ses02F_script02_2_F005,0.48182528415057246
Ses02F_script02_2_F006,0.5746527777777778
Ses02F_script02_2_F007,0.3732459128065395
Ses02F_script02_2_F008,0.41274088974299106
Ses02F_script02_2_F009,0.42283060806795925
Ses02F_script02_2_F010,0.41920793689517766
Ses02F_script02_2_F011,0.5988837638376383
Ses02F_script02_2_F012,0.42333061587489806
Ses02F_script02_2_F013,0.4580523672883787
Ses02F_script02_2_F014,0.6141778523489934
Ses02F_script02_2_F015,0.45191181500637445
Ses02F_script02_2_F016,0.5241923914196072
Ses02F_script02_2_F017,0.5571022243194002
Ses02F_script02_2_F018,0.6027788984916371
Ses02F_script02_2_F019,0.38225274725274727
Ses02F_script02_2_F020,0.5544270833333333
Ses02F_script02_2_F021,0.22220394736842108
Ses02F_script02_2_F022,0.2968112244897959
Ses02F_script02_2_F023,0.3403260869565218
Ses02F_script02_2_F024,0.3357758620689655
Ses02F_script02_2_F025,0.3929924242424242
Ses02F_script02_2_F026,0.3601870078740157
Ses02F_script02_2_F027,0.3463505346350535
Ses02F_script02_2_F028,0.39979166666666666
Ses02F_script02_2_F029,0.531812398868563
Ses02F_script02_2_F030,0.5904464285714286
Ses02F_script02_2_F031,0.49499850701702
Ses02F_script02_2_F032,0.6847586206896552
Ses02F_script02_2_F033,0.4552020958083832
Ses02F_script02_2_F034,0.48964368747429754
Ses02F_script02_2_F035,0.2743441358024692
Ses02F_script02_2_F036,0.2822093023255814
Ses02F_script02_2_F037,0.5087520849709541
Ses02F_script02_2_F038,0.5178149462357315
Ses02F_script02_2_F039,0.6187308456470852
Ses02F_script02_2_F040,0.5159026798307476
Ses02F_script02_2_F041,0.5393931529661109
Ses02F_script02_2_F042,0.30742479847433457
Ses02F_script02_2_F043,0.47633474576271184
Ses02F_script02_2_F044,0.37312231759656656
Ses02F_script02_2_F045,0.22988099862283273
Ses02F_script02_2_M000,0.6337006181134104
Ses02F_script02_2_M001,0.6872137404580152
Ses02F_script02_2_M002,0.5854064792176039
Ses02F_script02_2_M003,0.48544642165345175
Ses02F_script02_2_M004,0.44359286178907775
Ses02F_script02_2_M005,0.6681155574264039
Ses02F_script02_2_M006,0.6131540697674418
Ses02F_script02_2_M007,0.5196841199606687
Ses02F_script02_2_M008,0.5712839473568379
Ses02F_script02_2_M009,0.5217458958997899
Ses02F_script02_2_M010,0.5951950867052023
Ses02F_script02_2_M011,0.5423340961098397
Ses02F_script02_2_M012,0.3948268406776996
Ses02F_script02_2_M013,0.5521951404851916
Ses02F_script02_2_M014,0.5799370399589457
Ses02F_script02_2_M015,0.5474662162162163
Ses02F_script02_2_M016,0.5405061107498772
Ses02F_script02_2_M017,0.5642281789209872
Ses02F_script02_2_M018,0.37858442941035064
Ses02F_script02_2_M019,0.5544078706296365
Ses02F_script02_2_M020,0.5109246748531491
Ses02F_script02_2_M021,0.6654366401826589
Ses02F_script02_2_M022,0.43203914141414146
Ses02F_script02_2_M023,0.3598214285714286
Ses02F_script02_2_M024,0.5450980392156863
Ses02F_script02_2_M025,0.48218582887700534
Ses02F_script02_2_M026,0.48752540650406506
Ses02F_script02_2_M027,0.4039473684210526
Ses02F_script02_2_M028,0.48032952871870394
Ses02F_script02_2_M029,0.6328510272480672
Ses02F_script02_2_M030,0.5657088744588745
Ses02F_script02_2_M031,0.5768379987129988
Ses02F_script02_2_M032,0.5488675607534058
Ses02F_script02_2_M033,0.6623840468277196
Ses02F_script02_2_M034,0.7998279816513761
Ses02F_script02_2_M035,0.526738735291304
Ses02F_script02_2_M036,0.6555356671263828
Ses02F_script02_2_M037,0.4113240418118467
Ses02F_script02_2_M038,0.5962828330206379
Ses02F_script02_2_M039,0.5721939177477808
Ses02F_script02_2_M040,0.6067316564367955
Ses02F_script02_2_M041,0.5297391304347826
Ses02F_script02_2_M042,0.6287888601036269
Ses02F_script02_2_M043,0.654494488427592
Ses02F_script02_2_M044,0.647109375
Ses02F_script02_2_M045,0.7310195227765727
Ses02F_script02_2_M046,0.6129564841385274
Ses02F_script03_1_F000,0.49524999999999997
Ses02F_script03_1_F001,0.38542780748663097
Ses02F_script03_1_F002,0.5906525974847542
Ses02F_script03_1_F003,0.3474942396313364
Ses02F_script03_1_F004,0.5017008213722725
Ses02F_script03_1_F005,0.5580555555555555
Ses02F_script03_1_F006,0.49964207048458154
Ses02F_script03_1_F007,0.5628084415584416
Ses02F_script03_1_F008,0.4852822822308601
Ses02F_script03_1_F009,0.3275544959128065
Ses02F_script03_1_F010,0.48235325407590623
Ses02F_script03_1_F011,0.22568359375000002
Ses02F_script03_1_F012,0.43069999999999997
Ses02F_script03_1_F013,0.4313835420170684
Ses02F_script03_1_F014,0.4846622889305816
Ses02F_script03_1_F015,0.4140092879256966
Ses02F_script03_1_F016,0.3215097402597402
Ses02F_script03_1_F017,0.5607974356655513
Ses02F_script03_1_F018,0.3238872538608575
Ses02F_script03_1_F019,0.5634072297762698
Ses02F_script03_1_F020,0.4695627802690583
Ses02F_script03_1_F021,0.6060285433070867
Ses02F_script03_1_F022,0.42199637692284075
Ses02F_script03_1_F023,0.3911869914438082
Ses02F_script03_1_F024,0.3372901943462897
Ses02F_script03_1_F025,0.4914948453608248
Ses02F_script03_1_F026,0.36177941176470585
Ses02F_script03_1_F027,0.5056272303046939
Ses02F_script03_1_F028,0.5104195205479451
Ses02F_script03_1_F029,0.38017242839478993
Ses02F_script03_1_F030,0.3584269662921349
Ses02F_script03_1_M000,0.7686353211009174
Ses02F_script03_1_M001,0.6725344036697247
Ses02F_script03_1_M002,0.6109922212031659
Ses02F_script03_1_M003,0.5483398777852646
Ses02F_script03_1_M004,0.6266187344254259
Ses02F_script03_1_M005,0.8437607842636026
Ses02F_script03_1_M006,0.544345238095238
Ses02F_script03_1_M007,0.4834224598930481
Ses02F_script03_1_M008,0.5992084116259545
Ses02F_script03_1_M009,0.5679940592221294
Ses02F_script03_1_M010,0.4699333333333333
Ses02F_script03_1_M011,0.606706778187063
Ses02F_script03_1_M012,0.5755011798720211
Ses02F_script03_1_M013,0.6293769856040998
Ses02F_script03_1_M014,0.632897564469914
Ses02F_script03_1_M015,0.5599721216753974
Ses02F_script03_1_M016,0.5604779411764707
Ses02F_script03_1_M017,0.5588952794743496
Ses02F_script03_1_M018,0.5969170403587444
Ses02F_script03_1_M019,0.7221989329268292
Ses02F_script03_1_M020,0.5360314207650273
Ses02F_script03_1_M021,0.6026231751824818
Ses02F_script03_1_M022,0.6170009722265781
Ses02F_script03_1_M023,0.4637534982171523
Ses02F_script03_1_M024,0.5819704779756326
Ses02F_script03_1_M025,0.4594341609528936
Ses02F_script03_1_M026,0.5357603092783505
Ses02F_script03_1_M027,0.7091063024477702
Ses02F_script03_1_M028,0.6447368421052632
Ses02F_script03_1_M029,0.50997411815233
Ses02F_script03_1_M030,0.48174083769633513
Ses02F_script03_1_M031,0.777386750753118
Ses02F_script03_1_M032,0.5344227099236641
Ses02F_script03_1_M033,0.6844778035101426
Ses02F_script03_1_M034,0.6618941147243034
Ses02F_script03_2_F000,0.21491329183636876
Ses02F_script03_2_F001,0.3901315789473684
Ses02F_script03_2_F002,0.4218165887850467
Ses02F_script03_2_F003,0.2610527490617893
Ses02F_script03_2_F004,0.4165904887433831
Ses02F_script03_2_F005,0.3191544771908503
Ses02F_script03_2_F006,0.5157119914346895
Ses02F_script03_2_F007,0.31252777777777774
Ses02F_script03_2_F008,0.4155535274758705
Ses02F_script03_2_F009,0.4754807692307692
Ses02F_script03_2_F010,0.42463037634408607
Ses02F_script03_2_F011,0.5510550827530758
Ses02F_script03_2_F012,0.27020609318996414
Ses02F_script03_2_F013,0.27560924306619794
Ses02F_script03_2_F014,0.606030701754386
Ses02F_script03_2_F015,0.49732254756750593
Ses02F_script03_2_F016,0.3496476906807353
Ses02F_script03_2_F017,0.5164870689655172
Ses02F_script03_2_F018,0.6398214285714285
Ses02F_script03_2_F019,0.21918032786885244
Ses02F_script03_2_F020,0.5597597965623946
Ses02F_script03_2_F021,0.2743114406779661
Ses02F_script03_2_F022,0.6039995733788396
Ses02F_script03_2_F023,0.3628693181818182
Ses02F_script03_2_F024,0.4021328436738585
Ses02F_script03_2_F025,0.3047379032258064
Ses02F_script03_2_F026,0.5143488700026677
Ses02F_script03_2_F027,0.3566207627118644
Ses02F_script03_2_F028,0.44772364786887797
Ses02F_script03_2_F029,0.5216209789734705
Ses02F_script03_2_F030,0.3272044842011277
Ses02F_script03_2_F031,0.6263842281879195
Ses02F_script03_2_F032,0.578690883212921
Ses02F_script03_2_F033,0.33651212990109214
Ses02F_script03_2_F034,0.526624449339207
Ses02F_script03_2_F035,0.5700400923338598
Ses02F_script03_2_F036,0.44672793608275985
Ses02F_script03_2_F037,0.45540600119297703
Ses02F_script03_2_F038,0.5485369409690435
Ses02F_script03_2_F039,0.5373518957345971
Ses02F_script03_2_F040,0.5093297101449276
Ses02F_script03_2_F041,0.2855001753882458
Ses02F_script03_2_F042,0.3703107302228469
Ses02F_script03_2_F043,0.34182382704691816
Ses02F_script03_2_M000,0.5303278688524591
Ses02F_script03_2_M001,0.5821871337815334
Ses02F_script03_2_M002,0.6520361549061947
Ses02F_script03_2_M003,0.4344418960244648
Ses02F_script03_2_M004,0.540168795620438
Ses02F_script03_2_M005,0.4684579797175159
Ses02F_script03_2_M006,0.6278846153846154
Ses02F_script03_2_M007,0.6626495215311005
Ses02F_script03_2_M008,0.5249327956989247
Ses02F_script03_2_M009,0.7156174698795181
Ses02F_script03_2_M010,0.5593434343434344
Ses02F_script03_2_M011,0.5836043532767674
Ses02F_script03_2_M012,0.45566489719471437
Ses02F_script03_2_M013,0.36393806738206846
Ses02F_script03_2_M014,0.5375997484177837
Ses02F_script03_2_M015,0.6374112897975128
Ses02F_script03_2_M016,0.6121337890625
Ses02F_script03_2_M017,0.5791666666666666
Ses02F_script03_2_M018,0.6345947265625
Ses02F_script03_2_M019,0.6173286833642828
Ses02F_script03_2_M020,0.5047878440366973
Ses02F_script03_2_M021,0.6363324175824177
Ses02F_script03_2_M022,0.6169405618868453
Ses02F_script03_2_M023,0.6643439334431352
Ses02F_script03_2_M024,0.5689743547347013
Ses02F_script03_2_M025,0.5391966759002771
Ses02F_script03_2_M026,0.5682186370651559
Ses02F_script03_2_M027,0.4602813852813853
Ses02F_script03_2_M028,0.42786694652736057
Ses02F_script03_2_M029,0.38592278719397366
Ses02F_script03_2_M030,0.44445267258105126
Ses02F_script03_2_M031,0.7351699561403509
Ses02F_script03_2_M032,0.6530748663101604
Ses02F_script03_2_M033,0.5144301470588235
Ses02F_script03_2_M034,0.434219560122162
Ses02F_script03_2_M035,0.5725798872180451
Ses02F_script03_2_M036,0.6442133949465327
Ses02F_script03_2_M037,0.5255886897760558
Ses02F_script03_2_M038,0.6333
Ses02F_script03_2_M039,0.5919974885128001
Ses02F_script03_2_M040,0.32104815282138566
Ses02F_script03_2_M041,0.40025988524785183
Ses02F_script03_2_M042,0.5873115577889447
Ses02F_script03_2_M043,0.2778523489932886
Ses02F_script03_2_M044,0.5964054404145078
Ses02F_script03_2_M045,0.41068435754189947
Ses02F_script03_2_M046,0.2444736842105263
Ses02F_script03_2_M047,0.24914156626506023
Ses02M_impro01_F000,0.5880639126567915
Ses02M_impro01_F001,0.1881078357268834
Ses02M_impro01_F002,0.5769121294677347
Ses02M_impro01_F003,0.6114473612892735
Ses02M_impro01_F004,0.6137566137566137
Ses02M_impro01_F005,0.5906058642623131
Ses02M_impro01_F006,0.5683711009119342
Ses02M_impro01_F007,0.3182114770424809
Ses02M_impro01_F008,0.2640393175074184
Ses02M_impro01_F009,0.3339058440128595
Ses02M_impro01_F010,0.30532976277934454
Ses02M_impro01_F011,0.2884036424456421
Ses02M_impro01_F012,0.435598387657807
Ses02M_impro01_F013,0.49874029129831987
Ses02M_impro01_F014,0.5396299019224452
Ses02M_impro01_F015,0.355214913636966
Ses02M_impro01_F016,0.19458733027480424
Ses02M_impro01_F017,0.3907103825136612
Ses02M_impro01_F018,0.3094124649264518
Ses02M_impro01_F019,0.41060197663971254
Ses02M_impro01_F020,0.3398857111459106
Ses02M_impro01_F021,0.2160222369731165
Ses02M_impro01_F022,0.582604254861643
Ses02M_impro01_F023,0.4002061757944878
Ses02M_impro01_F024,0.46450264355096516
Ses02M_impro01_M000,0.5393263202635215
Ses02M_impro01_M001,0.3609727443609022
Ses02M_impro01_M002,0.31554301988060685
Ses02M_impro01_M003,0.4623904714941395
Ses02M_impro01_M004,0.5496828752642706
Ses02M_impro01_M005,0.4074496698997473
Ses02M_impro01_M006,0.50948756432247
Ses02M_impro01_M007,0.505883339815302
Ses02M_impro01_M008,0.38151913875598087
Ses02M_impro01_M009,0.3872079698358717
Ses02M_impro01_M010,0.29020482279112214
Ses02M_impro01_M011,0.2922117618290745
Ses02M_impro01_M012,0.4740977273518254
Ses02M_impro01_M013,0.32129525728811226
Ses02M_impro01_M014,0.3478123851042597
Ses02M_impro01_M015,0.4072707973994958
Ses02M_impro01_M016,0.38722314989815954
Ses02M_impro01_M017,0.30984732824427486
Ses02M_impro01_M018,0.32787093150709745
Ses02M_impro01_M019,0.35481221983651634
Ses02M_impro01_M020,0.32565054388978154
Ses02M_impro01_M021,0.5394915045555282
Ses02M_impro01_M022,0.35322680001449436
Ses02M_impro02_F000,0.3863954266253117
Ses02M_impro02_F001,0.4342493936070574
Ses02M_impro02_F002,0.4350882605725368
Ses02M_impro02_F003,0.536303166572981
Ses02M_impro02_F004,0.48946048693682764
Ses02M_impro02_F005,0.33974948977550123
Ses02M_impro02_F006,0.4321152192605331
Ses02M_impro02_F007,0.4006784174486432
Ses02M_impro02_F008,0.5476337958374629
Ses02M_impro02_F009,0.47122960501551125
Ses02M_impro02_F010,0.5494465631104084
Ses02M_impro02_F011,0.3304421408927438
Ses02M_impro02_F012,0.36254645725932144
Ses02M_impro02_F013,0.46879012934058806
Ses02M_impro02_F014,0.2231346453348435
Ses02M_impro02_M000,0.4890787046367061
Ses02M_impro02_M001,0.32784096237056093
Ses02M_impro02_M002,0.4665983475309037
Ses02M_impro02_M003,0.41062666098266687
Ses02M_impro02_M004,0.44339248120300756
Ses02M_impro02_M005,0.26783442191873785
Ses02M_impro02_M006,0.30885678681866435
Ses02M_impro02_M007,0.3820062545104643
Ses02M_impro02_M008,0.7038504642971501
Ses02M_impro02_M009,0.52646800035468
Ses02M_impro02_M010,0.42116897341431847
Ses02M_impro02_M011,0.4072057804612491
Ses02M_impro02_M012,0.3903030429172043
Ses02M_impro02_M013,0.4644445250444308
Ses02M_impro02_M014,0.4936281283586673
Ses02M_impro02_M015,0.3839125469081416
Ses02M_impro02_M016,0.5046237168345544
Ses02M_impro02_M017,0.5378824324851448
Ses02M_impro02_M018,0.5737434716126855
Ses02M_impro03_F000,0.4429412439940309
Ses02M_impro03_F001,0.6644089076851913
Ses02M_impro03_F002,0.37586282976644503
Ses02M_impro03_F003,0.37980108352874586
Ses02M_impro03_F004,0.5983518785790772
Ses02M_impro03_F005,0.24671287694726307
Ses02M_impro03_F006,0.39746242561314016
Ses02M_impro03_F007,0.30953343575644865
Ses02M_impro03_F008,0.6023075216330154
Ses02M_impro03_F009,0.3559444700309231
Ses02M_impro03_F010,0.44396492197210335
Ses02M_impro03_F011,0.4440111091414052
Ses02M_impro03_F012,0.3778472371919236
Ses02M_impro03_F013,0.32060793198861126
Ses02M_impro03_F014,0.21342346692419123
Ses02M_impro03_F015,0.3416130628401781
Ses02M_impro03_F016,0.25354091068711226
Ses02M_impro03_F017,0.2507105728113077
Ses02M_impro03_F018,0.24287461198382088
Ses02M_impro03_F019,0.3067016947406377
Ses02M_impro03_F020,0.247220136146709
Ses02M_impro03_F021,0.394734564339296
Ses02M_impro03_F022,0.5677411887261994
Ses02M_impro03_F023,0.2887027789061193
Ses02M_impro03_F024,0.4843304239004783
Ses02M_impro03_F025,0.4063317738482277
Ses02M_impro03_F026,0.4098371449892454
Ses02M_impro03_F027,0.4048794346390142
Ses02M_impro03_F028,0.5031550940641849
Ses02M_impro03_M000,0.44004979640532194
Ses02M_impro03_M001,0.5671361134507277
Ses02M_impro03_M002,0.6821591383788299
Ses02M_impro03_M003,0.45986847773023576
Ses02M_impro03_M004,0.3319100052020114
Ses02M_impro03_M005,0.2889172751711121
Ses02M_impro03_M006,0.42367196797576545
Ses02M_impro03_M007,0.37206804488589285
Ses02M_impro03_M008,0.48685594111461616
Ses02M_impro03_M009,0.443885444729354
Ses02M_impro03_M010,0.6549924744876863
Ses02M_impro03_M011,0.3405147058823529
Ses02M_impro03_M012,0.2748096934143446
Ses02M_impro03_M013,0.4916130065994372
Ses02M_impro03_M014,0.20187933160423488
Ses02M_impro03_M015,0.24196233674941725
Ses02M_impro03_M016,0.33230910341664754
Ses02M_impro03_M017,0.328626421999344
Ses02M_impro03_M018,0.30897917377944695
Ses02M_impro03_M019,0.34448794039651476
Ses02M_impro03_M020,0.3481553902701633
Ses02M_impro03_M021,0.6802038316980814
Ses02M_impro03_M022,0.4572529005262157
Ses02M_impro03_M023,0.3208245175354235
Ses02M_impro03_M024,0.43529422786849925
Ses02M_impro03_M025,0.26764773511151985
Ses02M_impro03_M026,0.3008930286153255
Ses02M_impro03_M027,0.4420384700758533
Ses02M_impro03_M028,0.3092217040812638
Ses02M_impro03_M029,0.4168017478328282
Ses02M_impro03_M030,0.24324880814736205
Ses02M_impro03_M031,0.3876830543933054
Ses02M_impro04_F000,0.36085976772404227
Ses02M_impro04_F001,0.2586983955291149
Ses02M_impro04_F002,0.3531083824809049
Ses02M_impro04_F003,0.35107697740113
Ses02M_impro04_F004,0.4431114959765138
Ses02M_impro04_F005,0.36256635769470347
Ses02M_impro04_F006,0.4080475322077769
Ses02M_impro04_F007,0.6017210975523736
Ses02M_impro04_F008,0.3795821948998178
Ses02M_impro04_F009,0.34637178474535524
Ses02M_impro04_F010,0.3254283614313933
Ses02M_impro04_F011,0.5146171306694628
Ses02M_impro04_F012,0.2619424673268016
Ses02M_impro04_F013,0.4234319807652349
Ses02M_impro04_F014,0.36268089201132303
Ses02M_impro04_F015,0.5916852762899407
Ses02M_impro04_F016,0.45359917531994065
Ses02M_impro04_F017,0.3924823780818423
Ses02M_impro04_M000,0.5626689114350272
Ses02M_impro04_M001,0.4909974160206718
Ses02M_impro04_M002,0.32952649813935586
Ses02M_impro04_M003,0.4319735223626979
Ses02M_impro04_M004,0.30524055798064154
Ses02M_impro04_M005,0.3617472434266328
Ses02M_impro04_M006,0.48314134659150587
Ses02M_impro04_M007,0.3967870206831321
Ses02M_impro04_M008,0.3100461960611779
Ses02M_impro04_M009,0.38610327152515844
Ses02M_impro04_M010,0.5152221639369743
Ses02M_impro04_M011,0.4643171806167401
Ses02M_impro04_M012,0.4772976722540764
Ses02M_impro04_M013,0.44317958231441656
Ses02M_impro04_M014,0.4141307554405791
Ses02M_impro04_M015,0.4815864022662889
Ses02M_impro04_M016,0.3611138925047006
Ses02M_impro04_M017,0.3873908511474513
Ses02M_impro04_M018,0.4449705084309751
Ses02M_impro04_M019,0.3339176829268292
Ses02M_impro04_M020,0.5836470346668492
Ses02M_impro04_M021,0.2556800969403211
Ses02M_impro04_M022,0.20097882540950862
Ses02M_impro05_F000,0.3060076045627377
Ses02M_impro05_F001,0.25765149245494257
Ses02M_impro05_F002,0.44378571428571434
Ses02M_impro05_F003,0.43014391798646245
Ses02M_impro05_F004,0.4074313906876349
Ses02M_impro05_F005,0.5408596015051508
Ses02M_impro05_F006,0.5098562211045063
Ses02M_impro05_F007,0.5077992058990357
Ses02M_impro05_F008,0.41907878177699476
Ses02M_impro05_F009,0.3159197609901835
Ses02M_impro05_F010,0.2971544715447154
Ses02M_impro05_F011,0.42325080490458933
Ses02M_impro05_F012,0.30112613217942863
Ses02M_impro05_F013,0.4638394394151123
Ses02M_impro05_F014,0.22885960741696665
Ses02M_impro05_F015,0.4005430887415079
Ses02M_impro05_F016,0.4367788461538461
Ses02M_impro05_F017,0.34310651196822406
Ses02M_impro05_F018,0.39556708147540065
Ses02M_impro05_F019,0.2553072402350778
Ses02M_impro05_F020,0.46613008385979904
Ses02M_impro05_F021,0.27343268351793193
Ses02M_impro05_F022,0.5228040540540541
Ses02M_impro05_F023,0.48696167350601605
Ses02M_impro05_F024,0.38513217176348635
Ses02M_impro05_F025,0.4884383876293311
Ses02M_impro05_F026,0.40110580917439287
Ses02M_impro05_F027,0.38678818921361857
Ses02M_impro05_F028,0.3512354798528432
Ses02M_impro05_F029,0.36310551250504974
Ses02M_impro05_F030,0.5330594428039543
Ses02M_impro05_M000,0.4697989851678376
Ses02M_impro05_M001,0.4602428838333883
Ses02M_impro05_M002,0.36798238521153914
Ses02M_impro05_M003,0.4895204572891365
Ses02M_impro05_M004,0.5337611485751577
Ses02M_impro05_M005,0.646532053213932
Ses02M_impro05_M006,0.4522737285231778
Ses02M_impro05_M007,0.29424283154121866
Ses02M_impro05_M008,0.3641680402279136
Ses02M_impro05_M009,0.52491961414791
Ses02M_impro05_M010,0.23530857401254346
Ses02M_impro05_M011,0.3035366704616401
Ses02M_impro05_M012,0.5238425390956012
Ses02M_impro05_M013,0.2552924195445312
Ses02M_impro05_M014,0.3524486940298508
Ses02M_impro05_M015,0.547164514317799
Ses02M_impro05_M016,0.3725443461520832
Ses02M_impro05_M017,0.46788900096916475
Ses02M_impro05_M018,0.29147160353714474
Ses02M_impro05_M019,0.2840150156035639
Ses02M_impro05_M020,0.29360277174543703
Ses02M_impro05_M021,0.45914396887159536
Ses02M_impro05_M022,0.41678173752093306
Ses02M_impro05_M023,0.406118529357966
Ses02M_impro05_M024,0.5404767157763996
Ses02M_impro05_M025,0.475102646423044
Ses02M_impro05_M026,0.26791668079431274
Ses02M_impro05_M027,0.3326849762701315
Ses02M_impro05_M028,0.47894887770796946
Ses02M_impro06_F000,0.443311912158999
Ses02M_impro06_F001,0.3831415241057543
Ses02M_impro06_F002,0.28268643031784846
Ses02M_impro06_F003,0.2622846515270164
Ses02M_impro06_F004,0.28398090264039466
Ses02M_impro06_F005,0.17646103896103893
Ses02M_impro06_F006,0.20728331287993373
Ses02M_impro06_F007,0.1021509773452196
Ses02M_impro06_F008,0.2900230062273401
Ses02M_impro06_F009,0.4523932810008078
Ses02M_impro06_F010,0.39794561933534744
Ses02M_impro06_F011,0.5454303135308034
Ses02M_impro06_F012,0.4329129515088227
Ses02M_impro06_F013,0.3187531911789735
Ses02M_impro06_F014,0.19721269771043026
Ses02M_impro06_F015,0.17263455201631883
Ses02M_impro06_F016,0.2267358312011496
Ses02M_impro06_F017,0.16843525731460463
Ses02M_impro06_F018,0.08167886834594862
Ses02M_impro06_M000,0.3136610277689116
Ses02M_impro06_M001,0.42382617733395134
Ses02M_impro06_M002,0.4802702140927042
Ses02M_impro06_M003,0.3937735257214554
Ses02M_impro06_M004,0.40547798463356977
Ses02M_impro06_M005,0.507256064545886
Ses02M_impro06_M006,0.35030952128019155
Ses02M_impro06_M007,0.2488064120988821
Ses02M_impro06_M008,0.2675995771442905
Ses02M_impro06_M009,0.46284864026339945
Ses02M_impro06_M010,0.30961853498712844
Ses02M_impro06_M011,0.3621525874066889
Ses02M_impro06_M012,0.42995724733609675
Ses02M_impro06_M013,0.33141961872916736
Ses02M_impro06_M014,0.2797535188086743
Ses02M_impro06_M015,0.23163647929291242
Ses02M_impro06_M016,0.4079713366904838
Ses02M_impro06_M017,0.5112689295039164
Ses02M_impro06_M018,0.42491921005386
Ses02M_impro06_M019,0.47077252333556807
Ses02M_impro06_M020,0.20405165345722875
Ses02M_impro06_M021,0.35687368527621854
Ses02M_impro06_M022,0.20161193311680503
Ses02M_impro06_M023,0.2726454901792791
Ses02M_impro07_F000,0.27431102654814643
Ses02M_impro07_F001,0.4363092239770068
Ses02M_impro07_F002,0.426825802784882
Ses02M_impro07_F003,0.1822331098504384
Ses02M_impro07_F004,0.3523899929570995
Ses02M_impro07_F005,0.30238876188582975
Ses02M_impro07_F006,0.3301723901663606
Ses02M_impro07_F007,0.31276700282304737
Ses02M_impro07_F008,0.2349012988919058
Ses02M_impro07_F009,0.24426528885127607
Ses02M_impro07_F010,0.2812262862346335
Ses02M_impro07_F011,0.45683229813664594
Ses02M_impro07_F012,0.20211614173228343
Ses02M_impro07_F013,0.3321844144400964
Ses02M_impro07_F014,0.29752243779222876
Ses02M_impro07_F015,0.308548583075295
Ses02M_impro07_F016,0.3749388154674498
Ses02M_impro07_F017,0.4250621351366973
Ses02M_impro07_F018,0.5310565053156275
Ses02M_impro07_F019,0.41144627323361915
Ses02M_impro07_F020,0.39755192878338275
Ses02M_impro07_F021,0.5530103462757225
Ses02M_impro07_F022,0.5828744493392071
Ses02M_impro07_F023,0.35235937500000003
Ses02M_impro07_F024,0.5552049516065415
Ses02M_impro07_F025,0.512528743042572
Ses02M_impro07_F026,0.4351090604026846
Ses02M_impro07_F027,0.20327439423706617
Ses02M_impro07_F028,0.33749821040438355
Ses02M_impro07_F029,0.736702617667484
Ses02M_impro07_M000,0.43512696423850195
Ses02M_impro07_M001,0.24485997267759563
Ses02M_impro07_M002,0.3797907949790795
Ses02M_impro07_M003,0.3806960142772159
Ses02M_impro07_M004,0.42053871584203995
Ses02M_impro07_M005,0.42487663152976907
Ses02M_impro07_M006,0.31909884824705737
Ses02M_impro07_M007,0.3496815612451083
Ses02M_impro07_M008,0.12141626194579347
Ses02M_impro07_M009,0.32828891708967856
Ses02M_impro07_M010,0.3116888753852164
Ses02M_impro07_M011,0.2964238786888739
Ses02M_impro07_M012,0.560703642384106
Ses02M_impro07_M013,0.3958357298976187
Ses02M_impro07_M014,0.4181116401183409
Ses02M_impro07_M015,0.3679695619242219
Ses02M_impro07_M016,0.34040333464141115
Ses02M_impro07_M017,0.5074506497553108
Ses02M_impro07_M018,0.6704622810817501
Ses02M_impro07_M019,0.40748847926267284
Ses02M_impro07_M020,0.4895591647331786
Ses02M_impro07_M021,0.5228040540540541
Ses02M_impro07_M022,0.39898014370702306
Ses02M_impro07_M023,0.5649814939434724
Ses02M_impro07_M024,0.33247352364890004
Ses02M_impro07_M025,0.40330007002801116
Ses02M_impro07_M026,0.504475297294768
Ses02M_impro07_M027,0.3275703463203463
Ses02M_impro07_M028,0.46005391098192683
Ses02M_impro07_M029,0.3782282559446897
Ses02M_impro07_M030,0.2662298387096774
Ses02M_impro07_M031,0.36633948099321156
Ses02M_impro07_M032,0.5582959641255605
Ses02M_impro08_F000,0.3941953147424433
Ses02M_impro08_F001,0.39737392075320344
Ses02M_impro08_F002,0.3599186809145333
Ses02M_impro08_F003,0.4187474467373946
Ses02M_impro08_F004,0.5706621528574707
Ses02M_impro08_F005,0.5440780341874925
Ses02M_impro08_F006,0.6108407677750743
Ses02M_impro08_F007,0.3409716065379982
Ses02M_impro08_F008,0.38909803589808667
Ses02M_impro08_F009,0.43318133564948846
Ses02M_impro08_F010,0.4815793220178116
Ses02M_impro08_F011,0.3658352912826074
Ses02M_impro08_F012,0.4239547766459346
Ses02M_impro08_F013,0.39500392590223055
Ses02M_impro08_F014,0.4521860253567571
Ses02M_impro08_F015,0.29194651549694994
Ses02M_impro08_F016,0.40138949457886586
Ses02M_impro08_F017,0.2910887531440891
Ses02M_impro08_F018,0.26292445017024013
Ses02M_impro08_F019,0.33353315139373096
