session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Ses02F_script02_2_F044,9125356.0,6530432.6087,5.84694287296e+12
Ses02F_script02_2_F045,9342474.0,6339232.41176,6.00400064463e+12
Ses02F_script02_2_M000,8449336.0,4989121.8,4.90562624527e+12
Ses02F_script02_2_M001,7198571.0,3526476.07692,2.38636679732e+12
Ses02F_script02_2_M002,8838961.0,3949613.0,4.12860825893e+12
Ses02F_script02_2_M003,9125485.0,3668303.0,6.94062248077e+12
Ses02F_script02_2_M004,8322840.0,4954080.09091,3.11255306939e+12
Ses02F_script02_2_M005,9250817.0,5073571.17647,2.40247210184e+12
Ses02F_script02_2_M006,7555557.0,3367966.58824,6.57703726835e+12
Ses02F_script02_2_M007,8712612.0,3441435.93069,5.56388572286e+12
Ses02F_script02_2_M008,7487081.0,4111474.71429,3.61286444681e+12
Ses02F_script02_2_M009,8142724.0,4962569.20833,3.46711827826e+12
Ses02F_script02_2_M010,7334001.0,4216303.76471,4.03971411153e+12
Ses02F_script02_2_M011,7383144.0,3806520.38889,2.9601633917e+12
Ses02F_script02_2_M012,7592244.0,2954708.73333,4.66644171309e+12
Ses02F_script02_2_M013,7806267.0,4194744.84375,3.39815734785e+12
Ses02F_script02_2_M014,9145049.0,4509566.97531,4.60286963623e+12
Ses02F_script02_2_M015,8353569.0,3714733.69697,4.98010592227e+12
Ses02F_script02_2_M016,7806621.0,3729742.19149,4.69925096348e+12
Ses02F_script02_2_M017,8619581.0,3987315.28333,4.53945171234e+12
Ses02F_script02_2_M018,8232095.0,4668996.72222,3.45405517677e+12
Ses02F_script02_2_M019,8620100.0,3462248.1,3.90386919277e+12
Ses02F_script02_2_M020,8029550.0,3973238.14583,4.20164741122e+12
Ses02F_script02_2_M021,9150289.0,4905651.83333,4.92320702938e+12
Ses02F_script02_2_M022,8234592.0,3562085.63158,4.84624639412e+12
Ses02F_script02_2_M023,8050031.0,5219020.52941,2.3373259655e+12
Ses02F_script02_2_M024,8983724.0,3983625.36,5.75065651203e+12
Ses02F_script02_2_M025,8044843.0,3882856.38889,3.44445057735e+12
Ses02F_script02_2_M026,7637171.0,3484928.25,4.77022215547e+12
Ses02F_script02_2_M027,8284814.0,3168956.07692,4.42717529535e+12
Ses02F_script02_2_M028,8917343.0,2094813.26866,5.03855505582e+12
Ses02F_script02_2_M029,8938135.0,2984803.99065,6.10164840362e+12
Ses02F_script02_2_M030,8630166.0,3305419.84348,3.82750612387e+12
Ses02F_script02_2_M031,8480120.0,3304225.29677,4.38332561584e+12
Ses02F_script02_2_M032,7911501.0,3037876.68966,5.65115301549e+12
Ses02F_script02_2_M033,6567932.0,3966933.83333,3.95983293476e+12
Ses02F_script02_2_M034,9009756.0,5118376.1,5.32754828778e+12
Ses02F_script02_2_M035,7282364.0,4139797.31579,1.4108875608e+12
Ses02F_script02_2_M036,7552698.0,4307328.95238,2.67240696727e+12
Ses02F_script02_2_M037,10136583.0,5442338.35714,4.72403210568e+12
Ses02F_script02_2_M038,7434783.0,5058730.73585,1.92030736817e+12
Ses02F_script02_2_M039,10899278.0,4765532.36364,4.40845952804e+12
Ses02F_script02_2_M040,8135729.0,4337118.80435,1.45606770395e+12
Ses02F_script02_2_M041,8165718.0,4326999.47368,3.06197051546e+12
Ses02F_script02_2_M042,9633218.0,5092812.47368,5.84455702885e+12
Ses02F_script02_2_M043,6494094.0,4969052.6875,1.08539064376e+12
Ses02F_script02_2_M044,9204581.0,4462516.35484,3.02712106798e+12
Ses02F_script02_2_M045,11999003.0,5758508.65217,3.91424807336e+12
Ses02F_script02_2_M046,6840957.0,4162089.6,1.40723206969e+12
Ses02F_script03_1_F000,6793472.0,4473426.58333,5.25376967749e+12
Ses02F_script03_1_F001,8413417.0,3326271.59459,4.95013963885e+12
Ses02F_script03_1_F002,8731018.0,4339774.0,6.47286652038e+12
Ses02F_script03_1_F003,8537336.0,2820797.28571,7.18791248464e+12
Ses02F_script03_1_F004,7612938.0,3655487.18182,5.38066805363e+12
Ses02F_script03_1_F005,8592430.0,3366497.6,6.12522786062e+12
Ses02F_script03_1_F006,8165497.0,3959991.09091,3.75698418689e+12
Ses02F_script03_1_F007,8812053.0,3996927.65789,5.15580279885e+12
Ses02F_script03_1_F008,9419555.0,5268241.66667,4.30442266753e+12
Ses02F_script03_1_F009,8848463.0,4732951.33333,6.23220338488e+12
Ses02F_script03_1_F010,8273401.0,4692025.86957,4.24881384052e+12
Ses02F_script03_1_F011,7599854.0,2293565.08,4.30964250446e+12
Ses02F_script03_1_F012,8125154.0,5252001.0,4.38809526443e+12
Ses02F_script03_1_F013,7521979.0,4644334.1,3.57922675952e+12
Ses02F_script03_1_F014,8233412.0,4052429.81132,6.87600041646e+12
Ses02F_script03_1_F015,8099185.0,4971025.0,3.92783802164e+12
Ses02F_script03_1_F016,8361828.0,3881406.17391,5.16349811672e+12
Ses02F_script03_1_F017,8924939.0,4972724.83871,3.94153618457e+12
Ses02F_script03_1_F018,8490094.0,4954842.65,2.97859575761e+12
Ses02F_script03_1_F019,9162312.0,3902468.29167,4.51919114452e+12
Ses02F_script03_1_F020,7880186.0,4782735.31818,4.94373665377e+12
Ses02F_script03_1_F021,9573777.0,4969332.92105,4.76101936031e+12
Ses02F_script03_1_F022,8209655.0,4757863.95,3.46399598535e+12
Ses02F_script03_1_F023,8197638.0,2811675.46809,4.74714090908e+12
Ses02F_script03_1_F024,9028696.0,3771527.92857,4.5779546178e+12
Ses02F_script03_1_F025,8836961.0,4656082.93103,7.42008566887e+12
Ses02F_script03_1_F026,6448893.0,1686259.16667,1.84311147844e+12
Ses02F_script03_1_F027,8628178.0,4875323.27586,2.2297502377e+12
Ses02F_script03_1_F028,9276751.0,2400135.55556,5.50891045606e+12
Ses02F_script03_1_F029,8456003.0,3794326.58333,5.47079900776e+12
Ses02F_script03_1_F030,8344291.0,4633071.84615,3.12942388192e+12
Ses02F_script03_1_M000,6191443.0,3322119.9,1.86109014927e+12
Ses02F_script03_1_M001,6624604.0,3216913.9,2.30511915322e+12
Ses02F_script03_1_M002,8003496.0,4176654.22222,4.36674909856e+12
Ses02F_script03_1_M003,7206065.0,2339581.42308,1.80619357123e+12
Ses02F_script03_1_M004,7967787.0,4303349.13333,5.67715945024e+12
Ses02F_script03_1_M005,7729591.0,2459005.60417,2.62712289266e+12
Ses02F_script03_1_M006,8163808.0,3134080.33333,3.89495374874e+12
Ses02F_script03_1_M007,7065643.0,3466855.88889,3.52520716363e+12
Ses02F_script03_1_M008,10558668.0,3653276.95652,5.43877503701e+12
Ses02F_script03_1_M009,7733970.0,3941150.6,3.4579723051e+12
Ses02F_script03_1_M010,9575592.0,4555923.27027,4.39092137494e+12
Ses02F_script03_1_M011,9077741.0,4310033.38636,4.16405188521e+12
Ses02F_script03_1_M012,8628173.0,4145184.41379,4.48719824683e+12
Ses02F_script03_1_M013,9619786.0,3849643.55556,3.99744093446e+12
Ses02F_script03_1_M014,9440748.0,4519073.05882,4.77515264521e+12
Ses02F_script03_1_M015,8718499.0,3380267.66667,5.23555097027e+12
Ses02F_script03_1_M016,8152090.0,3879380.07692,6.28416757052e+12
Ses02F_script03_1_M017,10925061.0,4105218.62857,7.37385084651e+12
Ses02F_script03_1_M018,6518189.0,3290388.90909,2.71147817976e+12
Ses02F_script03_1_M019,7582507.0,3293502.9375,3.08081235102e+12
Ses02F_script03_1_M020,8267402.0,4008055.35185,4.07494472016e+12
Ses02F_script03_1_M021,7860673.0,4199147.55556,4.06155233975e+12
Ses02F_script03_1_M022,8190968.0,3915751.69065,3.4566128318e+12
Ses02F_script03_1_M023,8004628.0,3736725.32558,5.06787602207e+12
Ses02F_script03_1_M024,8025931.0,3686624.17925,3.75384096826e+12
Ses02F_script03_1_M025,8997767.0,4373000.76923,4.00782529013e+12
Ses02F_script03_1_M026,8387286.0,3773617.08333,4.83008967973e+12
Ses02F_script03_1_M027,8545364.0,5480969.12,4.02736936969e+12
Ses02F_script03_1_M028,9746693.0,4377984.85,6.69696959455e+12
Ses02F_script03_1_M029,7899682.0,3898538.58182,3.20571156307e+12
Ses02F_script03_1_M030,7905409.0,3392664.78947,4.89996735408e+12
Ses02F_script03_1_M031,8804209.0,4269357.13636,6.24092687824e+12
Ses02F_script03_1_M032,7556139.0,3216730.0,5.67358279139e+12
Ses02F_script03_1_M033,5194608.0,2745752.63636,1.19302951817e+12
Ses02F_script03_1_M034,6832217.0,3220795.17021,3.2600559224e+12
Ses02F_script03_2_F000,9932909.0,4026276.33333,5.8337340084e+12
Ses02F_script03_2_F001,9028772.0,4206824.35714,5.69336620935e+12
Ses02F_script03_2_F002,8536660.0,4470825.85714,4.3111674128e+12
Ses02F_script03_2_F003,9356442.0,2886185.5,5.22253745215e+12
Ses02F_script03_2_F004,8886955.0,6166441.93103,2.05943224966e+12
Ses02F_script03_2_F005,8486479.0,3637257.85714,5.45889252526e+12
Ses02F_script03_2_F006,8438968.0,3214027.71739,7.16170274844e+12
Ses02F_script03_2_F007,8589612.0,4225546.04545,3.98545067086e+12
Ses02F_script03_2_F008,7950704.0,5325518.72727,1.97189840023e+12
Ses02F_script03_2_F009,9478786.0,5564197.73333,2.11274850369e+12
Ses02F_script03_2_F010,8684018.0,4442152.18919,4.62394160303e+12
Ses02F_script03_2_F011,9348559.0,4917405.87805,6.63164341924e+12
Ses02F_script03_2_F012,8487099.0,5752105.48148,3.72758456461e+12
Ses02F_script03_2_F013,7408641.0,2800849.25,3.60729951773e+12
Ses02F_script03_2_F014,6551854.0,3510069.72727,4.33499390939e+12
Ses02F_script03_2_F015,8161378.0,4337524.55263,4.18092164624e+12
Ses02F_script03_2_F016,7738336.0,3178000.17308,4.25346683579e+12
Ses02F_script03_2_F017,8768614.0,4537333.23529,4.48089793102e+12
Ses02F_script03_2_F018,8861093.0,5264825.6,5.4914614219e+12
Ses02F_script03_2_F019,8693155.0,4324321.23333,6.01100458951e+12
Ses02F_script03_2_F020,8440507.0,5263950.2,4.21177720886e+12
Ses02F_script03_2_F021,7355495.0,3705772.63636,3.04907306796e+12
Ses02F_script03_2_F022,8882131.0,3906140.55172,5.9180068665e+12
Ses02F_script03_2_F023,9357958.0,5260673.85714,2.69274411633e+12
Ses02F_script03_2_F024,8442738.0,5219442.35294,3.75131651021e+12
Ses02F_script03_2_F025,8480923.0,4344483.88889,6.09497469257e+12
Ses02F_script03_2_F026,8105874.0,5055098.5625,3.70087872e+12
Ses02F_script03_2_F027,8431052.0,3648140.91304,5.28562537982e+12
Ses02F_script03_2_F028,7693803.0,2528501.9375,3.73299012292e+12
Ses02F_script03_2_F029,8296604.0,3861778.05556,5.30935995219e+12
Ses02F_script03_2_F030,8753760.0,4212801.83784,5.11362684089e+12
Ses02F_script03_2_F031,7570553.0,4691490.71429,2.74942982662e+12
Ses02F_script03_2_F032,9674947.0,4918296.525,5.3178055668e+12
Ses02F_script03_2_F033,8877611.0,4044995.57895,4.72796568214e+12
Ses02F_script03_2_F034,10069639.0,4223561.5,5.62583318436e+12
Ses02F_script03_2_F035,8005619.0,3806672.08696,3.5716258031e+12
Ses02F_script03_2_F036,7442534.0,2168401.4,3.91827917281e+12
Ses02F_script03_2_F037,8434737.0,1592175.70833,5.27607041633e+12
Ses02F_script03_2_F038,7993863.0,1696471.69091,2.73325416629e+12
Ses02F_script03_2_F039,7975244.0,1569338.63492,3.46525444564e+12
Ses02F_script03_2_F040,5731447.0,1437243.21951,2.72923587479e+12
Ses02F_script03_2_F041,5621266.0,1499466.26316,1.66066325689e+12
Ses02F_script03_2_F042,7436585.0,1134604.15556,2.08214623326e+12
Ses02F_script03_2_F043,7661607.0,832923.537037,3.32744652749e+12
Ses02F_script03_2_M000,7210085.0,3544123.11111,3.25068552704e+12
Ses02F_script03_2_M001,9683548.0,3902994.56667,5.59400859472e+12
Ses02F_script03_2_M002,8977650.0,5019987.31579,3.82311176479e+12
Ses02F_script03_2_M003,8063594.0,4008658.3125,4.66232225628e+12
Ses02F_script03_2_M004,8271731.0,3279350.11111,3.05650208072e+12
Ses02F_script03_2_M005,7243017.0,3141063.65,2.87663968306e+12
Ses02F_script03_2_M006,6485951.0,2210363.54545,4.59440089901e+12
Ses02F_script03_2_M007,7053273.0,2344148.5,3.64652796671e+12
Ses02F_script03_2_M008,7618842.0,4002872.74074,3.32313648924e+12
Ses02F_script03_2_M009,7642823.0,3739047.87805,2.61603765846e+12
Ses02F_script03_2_M010,7434107.0,3700867.73684,2.4854891788e+12
Ses02F_script03_2_M011,8729233.0,4084126.5,3.57227534942e+12
Ses02F_script03_2_M012,7829432.0,3590069.0,3.59344332197e+12
Ses02F_script03_2_M013,10109040.0,3830424.20833,4.85896326808e+12
Ses02F_script03_2_M014,8014085.0,3843178.66667,6.14669270232e+12
Ses02F_script03_2_M015,6835009.0,3205049.55556,2.07931461089e+12
Ses02F_script03_2_M016,9908275.0,3124391.84,5.5274468119e+12
Ses02F_script03_2_M017,8235200.0,4125959.29167,3.49687153974e+12
Ses02F_script03_2_M018,7773795.0,3899028.08,5.11307143556e+12
Ses02F_script03_2_M019,9445341.0,4185468.0,5.65504844536e+12
Ses02F_script03_2_M020,7757782.0,3332401.48837,2.87174434649e+12
Ses02F_script03_2_M021,9187647.0,3712007.48148,4.64595635384e+12
Ses02F_script03_2_M022,10328432.0,3607419.6,4.43778388634e+12
Ses02F_script03_2_M023,7669905.0,4443821.0,4.82193946505e+12
Ses02F_script03_2_M024,8179775.0,3672635.40541,3.99985494834e+12
Ses02F_script03_2_M025,7864987.0,3347803.27778,3.49734636984e+12
Ses02F_script03_2_M026,7669293.0,3174672.2,3.87150896744e+12
Ses02F_script03_2_M027,7599772.0,2707635.0,3.85868162619e+12
Ses02F_script03_2_M028,8205641.0,2948146.1,4.85910421416e+12
Ses02F_script03_2_M029,7885320.0,4032723.18868,3.57145484628e+12
Ses02F_script03_2_M030,7804365.0,4119781.30952,3.8357470326e+12
Ses02F_script03_2_M031,7593733.0,2686380.5,2.77999427755e+12
Ses02F_script03_2_M032,7134162.0,3636936.38889,2.69835024301e+12
Ses02F_script03_2_M033,8051454.0,3346313.18182,5.55607449265e+12
Ses02F_script03_2_M034,8441061.0,3419842.42308,5.38030997386e+12
Ses02F_script03_2_M035,7755312.0,3390986.61538,3.01388454344e+12
Ses02F_script03_2_M036,7093108.0,2758909.90476,3.04532252754e+12
Ses02F_script03_2_M037,6670750.0,2726554.07407,3.61729749946e+12
Ses02F_script03_2_M038,8296351.0,3894219.41667,8.5119629487e+12
Ses02F_script03_2_M039,8038378.0,2985259.61905,4.09112826227e+12
Ses02F_script03_2_M040,6994909.0,3201919.28571,4.23856022732e+12
Ses02F_script03_2_M041,7667052.0,1827473.72059,4.06532744832e+12
Ses02F_script03_2_M042,7858172.0,3198321.89474,4.23088130948e+12
Ses02F_script03_2_M043,5617127.0,1717947.85714,1.89392016119e+12
Ses02F_script03_2_M044,9364200.0,2989119.57895,9.01904170496e+12
Ses02F_script03_2_M045,7389009.0,2055938.70588,6.58692468473e+12
Ses02F_script03_2_M046,3215932.0,845984.178571,1.47030692915e+12
Ses02F_script03_2_M047,6151192.0,846901.219512,2.29554999621e+12
Ses02M_impro01_F000,8441602.0,3979680.85,4.01341995866e+12
Ses02M_impro01_F001,7638980.0,4376896.66667,3.77443290788e+12
Ses02M_impro01_F002,7848965.0,3129439.23333,3.58841452547e+12
Ses02M_impro01_F003,8658822.0,4240255.68116,3.45485129934e+12
Ses02M_impro01_F004,6622762.0,3569611.375,3.99337195557e+12
Ses02M_impro01_F005,10792119.0,3648556.02941,3.68565705254e+12
Ses02M_impro01_F006,8049276.0,3932157.5,3.06051369193e+12
Ses02M_impro01_F007,7664566.0,2509504.27778,5.17089339162e+12
Ses02M_impro01_F008,7127530.0,3793597.48485,2.44002364035e+12
Ses02M_impro01_F009,6161584.0,2949242.35714,4.07992644579e+12
Ses02M_impro01_F010,8606697.0,2897690.65385,4.39516656928e+12
Ses02M_impro01_F011,6888797.0,3147723.15152,3.11857770339e+12
Ses02M_impro01_F012,7875253.0,3930764.96721,3.05677018164e+12
Ses02M_impro01_F013,8353006.0,3655945.78049,4.59854416994e+12
Ses02M_impro01_F014,7585927.0,3950357.30769,4.25600026386e+12
Ses02M_impro01_F015,6819130.0,3210275.78571,3.96959585644e+12
Ses02M_impro01_F016,7905798.0,4227744.61538,3.49809974589e+12
Ses02M_impro01_F017,9920384.0,4925457.90476,5.24479093445e+12
Ses02M_impro01_F018,6529798.0,3440529.59091,2.70640868129e+12
Ses02M_impro01_F019,8000848.0,2248265.48276,2.86492824613e+12
Ses02M_impro01_F020,8386394.0,4287570.13333,3.42006302105e+12
Ses02M_impro01_F021,5882673.0,2660974.13333,1.55607001805e+12
Ses02M_impro01_F022,7679776.0,3856452.95652,3.3491690709e+12
Ses02M_impro01_F023,8517847.0,3560526.67308,3.31133548213e+12
Ses02M_impro01_F024,8596093.0,4428742.76,3.72365462712e+12
Ses02M_impro01_M000,9155735.0,5564019.51724,4.39659073177e+12
Ses02M_impro01_M001,7786440.0,3550952.42308,3.45624108312e+12
Ses02M_impro01_M002,9702034.0,4420368.13636,3.81653408438e+12
Ses02M_impro01_M003,9348487.0,3844401.375,6.27672529449e+12
Ses02M_impro01_M004,7465257.0,3922975.83333,5.6399391356e+12
Ses02M_impro01_M005,7583454.0,3192962.03333,5.32783098864e+12
Ses02M_impro01_M006,8814574.0,4110836.04348,4.20698560007e+12
Ses02M_impro01_M007,7998230.0,2518021.06173,4.39123730706e+12
Ses02M_impro01_M008,7570346.0,2714282.0,6.35230746276e+12
Ses02M_impro01_M009,6634814.0,1195366.41791,1.78322286729e+12
Ses02M_impro01_M010,4330552.0,1116173.27273,1.42752311445e+12
Ses02M_impro01_M011,4999728.0,1280481.05,1.43928486878e+12
Ses02M_impro01_M012,8281586.0,2749143.57746,6.32843841872e+12
Ses02M_impro01_M013,4845023.0,1703216.22222,2.54426285686e+12
Ses02M_impro01_M014,6947006.0,2229521.08696,3.55484821364e+12
Ses02M_impro01_M015,7788129.0,2756877.21277,3.33947231602e+12
Ses02M_impro01_M016,7124007.0,1737798.66176,3.03765483321e+12
Ses02M_impro01_M017,8506480.0,2648124.0625,5.18829086003e+12
Ses02M_impro01_M018,5498240.0,1200541.38235,1.18124041717e+12
Ses02M_impro01_M019,8009151.0,1875122.17073,4.99104062321e+12
Ses02M_impro01_M020,7605749.0,1561424.36364,3.49038807324e+12
Ses02M_impro01_M021,6198762.0,1617497.6,3.01159285389e+12
Ses02M_impro01_M022,8318906.0,4988569.41176,3.98586655625e+12
Ses02M_impro02_F000,7788169.0,3739008.95,3.4194871213e+12
Ses02M_impro02_F001,8151034.0,3202336.52564,3.45426662374e+12
Ses02M_impro02_F002,7927856.0,3189804.96429,3.80149125189e+12
Ses02M_impro02_F003,3987386.0,1917537.30769,4.27531747326e+11
Ses02M_impro02_F004,7783783.0,3188373.34211,3.75135968862e+12
Ses02M_impro02_F005,9480675.0,4301871.53333,4.63227652277e+12
Ses02M_impro02_F006,9345656.0,4260050.35714,4.80704445966e+12
Ses02M_impro02_F007,7821289.0,3866305.57895,3.21622505765e+12
Ses02M_impro02_F008,6166960.0,3084131.56667,2.23614680015e+12
Ses02M_impro02_F009,7888335.0,3764734.9375,3.29716027001e+12
Ses02M_impro02_F010,8130772.0,3052976.38806,2.93445769008e+12
Ses02M_impro02_F011,7719083.0,3348761.29268,4.09158853647e+12
Ses02M_impro02_F012,9047295.0,4233221.39024,4.60402196633e+12
Ses02M_impro02_F013,8929376.0,3539310.59574,3.62777279473e+12
Ses02M_impro02_F014,10210266.0,2917982.53846,5.03891609535e+12
Ses02M_impro02_M000,10177410.0,6053739.6125,3.19557685385e+12
Ses02M_impro02_M001,9067181.0,4901484.21739,4.48888601881e+12
Ses02M_impro02_M002,7627827.0,5677142.66667,1.37769029036e+12
Ses02M_impro02_M003,9376891.0,5288828.95588,4.14455100735e+12
Ses02M_impro02_M004,10800169.0,5212108.37864,4.20883497555e+12
Ses02M_impro02_M005,9471386.0,5241662.57143,3.45010761128e+12
Ses02M_impro02_M006,8163324.0,5821801.30769,2.74547413703e+12
Ses02M_impro02_M007,7418074.0,5291021.75,1.32469177973e+12
Ses02M_impro02_M008,9221909.0,5661923.6129,5.61081947648e+12
Ses02M_impro02_M009,11205714.0,5828523.06593,5.26057736661e+12
Ses02M_impro02_M010,10232595.0,6015819.96774,3.1994687592e+12
Ses02M_impro02_M011,10674606.0,6157315.88406,3.07373909901e+12
Ses02M_impro02_M012,9454552.0,6237627.4,2.33735161007e+12
Ses02M_impro02_M013,10053874.0,5394452.44186,4.5096473125e+12
Ses02M_impro02_M014,10286386.0,5801793.64198,2.92248092751e+12
Ses02M_impro02_M015,10965103.0,6433951.38462,2.52783989565e+12
Ses02M_impro02_M016,9811672.0,5457552.12308,2.59218155129e+12
Ses02M_impro02_M017,10405607.0,5931704.22917,4.00219399382e+12
Ses02M_impro02_M018,9412702.0,5399523.312,2.30884172133e+12
Ses02M_impro03_F000,8013229.0,2561985.26316,4.22109229995e+12
Ses02M_impro03_F001,8327081.0,3447129.0,6.64925634464e+12
Ses02M_impro03_F002,8731739.0,1954755.71795,5.72657404943e+12
Ses02M_impro03_F003,7823742.0,2700410.56522,4.46949041843e+12
Ses02M_impro03_F004,6845638.0,2670814.30769,4.03175454264e+12
Ses02M_impro03_F005,3628314.0,1779255.41176,8.49122362114e+11
Ses02M_impro03_F006,8000025.0,3317542.28947,4.50446361512e+12
Ses02M_impro03_F007,7600570.0,2592409.89474,4.17728067073e+12
Ses02M_impro03_F008,8470191.0,2660399.42857,4.94571604659e+12
Ses02M_impro03_F009,8077944.0,4784278.66667,2.31343745334e+12
Ses02M_impro03_F010,7547124.0,3436959.27778,3.23457989004e+12
Ses02M_impro03_F011,8098744.0,2428823.80952,5.56749949388e+12
Ses02M_impro03_F012,7782979.0,1726335.58824,3.07120347957e+12
Ses02M_impro03_F013,8101752.0,2101308.12903,3.38021260011e+12
Ses02M_impro03_F014,7429573.0,3071060.42857,5.03984059259e+12
Ses02M_impro03_F015,6168110.0,1371487.78378,1.94210650896e+12
Ses02M_impro03_F016,7690859.0,2742178.0,4.54035485255e+12
Ses02M_impro03_F017,6957635.0,2992628.16667,3.68603585975e+12
Ses02M_impro03_F018,8123418.0,3257652.47368,4.45828729346e+12
Ses02M_impro03_F019,8577163.0,3785964.66667,5.3484655603e+12
Ses02M_impro03_F020,10343007.0,3555751.92,6.14397273425e+12
Ses02M_impro03_F021,6626158.0,3933907.44186,2.34291558984e+12
Ses02M_impro03_F022,7566253.0,4218685.2,3.70510831889e+12
Ses02M_impro03_F023,9103875.0,3390537.67308,4.04077278354e+12
Ses02M_impro03_F024,7955117.0,2616061.32759,3.49013809242e+12
Ses02M_impro03_F025,8061077.0,3071226.0,4.00647869022e+12
Ses02M_impro03_F026,5913440.0,3011520.46429,2.19525884567e+12
Ses02M_impro03_F027,9485201.0,5433829.0,4.09592251043e+12
Ses02M_impro03_F028,10801818.0,4811362.84906,6.69455539426e+12
Ses02M_impro03_M000,9184684.0,3980160.54167,1.01020790408e+13
Ses02M_impro03_M001,8327910.0,3112079.6129,6.31517973391e+12
Ses02M_impro03_M002,8470017.0,4482090.44118,4.2505619393e+12
Ses02M_impro03_M003,7683223.0,1900120.80952,5.09623336387e+12
Ses02M_impro03_M004,8676056.0,1693641.32143,3.03470388713e+12
Ses02M_impro03_M005,9627580.0,721143.65625,3.22533797209e+12
Ses02M_impro03_M006,7193444.0,1707529.05,3.25096789892e+12
Ses02M_impro03_M007,9725172.0,2117041.72131,3.85569679147e+12
Ses02M_impro03_M008,7743769.0,1980890.34615,4.37240304409e+12
Ses02M_impro03_M009,8640196.0,2437172.12281,5.85309177475e+12
Ses02M_impro03_M010,8780053.0,3883923.09333,6.38150729878e+12
Ses02M_impro03_M011,8455886.0,3368841.36364,4.40593713458e+12
Ses02M_impro03_M012,1621956.0,772062.625,2.9532916676e+11
Ses02M_impro03_M013,10041937.0,2463935.30645,5.072700811e+12
Ses02M_impro03_M014,4222599.0,1231789.0,1.86890824326e+12
Ses02M_impro03_M015,3408714.0,1535224.25,1.0438659378e+12
Ses02M_impro03_M016,4642452.0,1500133.30769,2.38896868878e+12
Ses02M_impro03_M017,5035082.0,1798420.88889,1.74431377275e+12
Ses02M_impro03_M018,7306951.0,1940955.75,5.60509877241e+12
Ses02M_impro03_M019,3259473.0,1208967.92857,1.48008675541e+12
Ses02M_impro03_M020,8209508.0,2035349.96,3.81433255299e+12
Ses02M_impro03_M021,8247689.0,2759102.43182,5.515960726e+12
Ses02M_impro03_M022,9034318.0,2652169.16667,4.76261678732e+12
Ses02M_impro03_M023,8350621.0,2585291.63918,4.13206105383e+12
Ses02M_impro03_M024,8858075.0,2788572.93939,4.24507387039e+12
Ses02M_impro03_M025,6922904.0,2163679.67692,1.95140780593e+12
Ses02M_impro03_M026,7994085.0,4260681.61538,3.80974521589e+12
Ses02M_impro03_M027,7671435.0,2806112.61728,4.00013793469e+12
Ses02M_impro03_M028,8167713.0,4780312.41176,5.50871809712e+12
Ses02M_impro03_M029,9105227.0,3485755.41509,5.11977572618e+12
Ses02M_impro03_M030,8807103.0,4268777.69231,4.20837976757e+12
Ses02M_impro03_M031,9845888.0,6605337.0,3.80270083882e+12
Ses02M_impro04_F000,7532270.0,3306080.22222,3.28480149158e+12
Ses02M_impro04_F001,8578981.0,3504425.3871,4.57496342935e+12
Ses02M_impro04_F002,8994075.0,4036519.21875,4.01789687059e+12
Ses02M_impro04_F003,8388714.0,4749193.05714,2.09279792881e+12
Ses02M_impro04_F004,6815406.0,3365362.86207,2.47397524317e+12
Ses02M_impro04_F005,8222643.0,3971682.55224,2.59624867498e+12
Ses02M_impro04_F006,8764148.0,4085759.37736,3.45860260198e+12
Ses02M_impro04_F007,8052722.0,3241632.15909,3.08403429427e+12
Ses02M_impro04_F008,9073691.0,4596803.98462,4.24437583442e+12
Ses02M_impro04_F009,8857261.0,4076631.88889,4.42238686507e+12
Ses02M_impro04_F010,9236686.0,4430112.0,4.12424884218e+12
Ses02M_impro04_F011,9353753.0,4598919.72115,2.6437204625e+12
Ses02M_impro04_F012,8269440.0,5443404.68571,2.52382546372e+12
Ses02M_impro04_F013,8677713.0,3330372.46032,4.19631493203e+12
Ses02M_impro04_F014,7853318.0,4119275.9697,3.36197518587e+12
Ses02M_impro04_F015,8376744.0,4561122.67568,3.54090027951e+12
Ses02M_impro04_F016,8718565.0,4424997.91837,3.3977080233e+12
Ses02M_impro04_F017,8815258.0,4468158.47009,2.43940073786e+12
Ses02M_impro04_M000,7622113.0,3781456.60714,6.12828626889e+12
Ses02M_impro04_M001,8181216.0,4598087.5,4.96185381349e+12
Ses02M_impro04_M002,7461705.0,2372934.625,4.05809306374e+12
Ses02M_impro04_M003,9915761.0,3878741.57143,7.71313640503e+12
Ses02M_impro04_M004,8966539.0,2644253.44231,4.92033709327e+12
Ses02M_impro04_M005,9565760.0,2741315.22222,4.35322261065e+12
Ses02M_impro04_M006,8238521.0,3744444.34286,6.73736703523e+12
Ses02M_impro04_M007,8837070.0,3732409.1938,4.80200304442e+12
Ses02M_impro04_M008,8810312.0,3383261.03774,5.99367227131e+12
Ses02M_impro04_M009,8740413.0,3243843.5493,5.40644065149e+12
Ses02M_impro04_M010,7881111.0,2931241.96875,3.62793599892e+12
Ses02M_impro04_M011,8959675.0,3410381.06422,4.28437503012e+12
Ses02M_impro04_M012,10410223.0,2896756.49296,6.76449136541e+12
Ses02M_impro04_M013,7942965.0,3537729.57576,5.16356411574e+12
Ses02M_impro04_M014,9251950.0,3991413.29091,5.18287203759e+12
Ses02M_impro04_M015,8218011.0,4869865.26667,2.82960630956e+12
