session,max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio))
Ses02F_impro08_F019,0.008125,0.00179924242424,3.30076331497e-06
Ses02F_impro08_F020,0.009375,0.00133152173913,4.35816398866e-06
Ses02F_impro08_F021,0.00625,0.00129518072289,1.86166352156e-06
Ses02F_impro08_F022,0.005625,0.00130067567568,1.44380021914e-06
Ses02F_impro08_F023,0.006875,0.00143125,2.2991796875e-06
Ses02F_impro08_F024,0.009375,0.00228365384615,4.17494914941e-06
Ses02F_impro08_F025,0.008125,0.00139254385965,2.52217028316e-06
Ses02F_impro08_F026,0.011875,0.00170343137255,3.63171616686e-06
Ses02F_impro08_F027,0.01125,0.00473214285714,6.79209183673e-06
Ses02F_impro08_M000,0.00875,0.00243421052632,5.4233033241e-06
Ses02F_impro08_M001,0.01125,0.00175304878049,5.04419802201e-06
Ses02F_impro08_M002,0.006875,0.00201704545455,3.30013558884e-06
Ses02F_impro08_M003,0.0175,0.00761363636364,2.49870867769e-05
Ses02F_impro08_M004,0.015625,0.00175189393939,6.52485436754e-06
Ses02F_impro08_M005,0.010625,0.00134090909091,4.2388946281e-06
Ses02F_impro08_M006,0.00875,0.00315972222222,5.61945408951e-06
Ses02F_impro08_M007,0.011875,0.00188186813187,5.75630585074e-06
Ses02F_impro08_M008,0.01625,0.005703125,2.43103027344e-05
Ses02F_impro08_M009,0.010625,0.00251008064516,1.08806947516e-05
Ses02F_impro08_M010,0.015,0.0025,8.39389534884e-06
Ses02F_impro08_M011,0.01375,0.00479166666667,1.73784722222e-05
Ses02F_impro08_M012,0.009375,0.00225543478261,6.47891068053e-06
Ses02F_impro08_M013,0.018125,0.00481944444444,1.90906635802e-05
Ses02F_impro08_M014,0.0125,0.00204545454545,7.72425964187e-06
Ses02F_impro08_M015,0.015,0.00197745901639,8.03253493684e-06
Ses02F_impro08_M016,0.005625,0.00225235849057,3.11526566394e-06
Ses02F_impro08_M017,0.014375,0.00361842105263,1.3202259349e-05
Ses02F_impro08_M018,0.0125,0.00260775862069,5.95552170036e-06
Ses02F_impro08_M019,0.01125,0.00480769230769,6.6336908284e-06
Ses02F_script01_1_F000,0.0125,0.00505514705882,2.04128595372e-05
Ses02F_script01_1_F001,0.014375,0.00444642857143,1.73163265306e-05
Ses02F_script01_1_F002,0.01625,0.00834821428571,2.23553093112e-05
Ses02F_script01_1_F003,0.01125,0.00427419354839,1.03351001561e-05
Ses02F_script01_1_F004,0.01375,0.00759868421053,1.60881232687e-05
Ses02F_script01_1_F005,0.011875,0.00703703703704,1.22856652949e-05
Ses02F_script01_1_F006,0.015,0.005625,1.90557065217e-05
Ses02F_script01_1_F007,0.01625,0.00350961538462,1.73200197239e-05
Ses02F_script01_1_F008,0.018125,0.00657407407407,1.93828232167e-05
Ses02F_script01_1_F009,0.015,0.00964285714286,1.5162627551e-05
Ses02F_script01_1_F010,0.0175,0.00444444444444,2.02642746914e-05
Ses02F_script01_1_F011,0.011875,0.00390625,1.58154296875e-05
Ses02F_script01_1_F012,0.00625,0.00178977272727,3.17100335744e-06
Ses02F_script01_1_F013,0.015,0.004375,2.021875e-05
Ses02F_script01_1_F014,0.0175,0.0034693877551,1.6080376666e-05
Ses02F_script01_1_F015,0.01125,0.00274038461538,9.38732741617e-06
Ses02F_script01_1_F016,0.0175,0.00928571428571,2.73357780612e-05
Ses02F_script01_1_F017,0.016875,0.00647865853659,2.48810232005e-05
Ses02F_script01_1_F018,0.015625,0.00497395833333,2.07838270399e-05
Ses02F_script01_1_F019,0.016875,0.00435714285714,2.0568877551e-05
Ses02F_script01_1_F020,0.013125,0.00360197368421,1.14809664993e-05
Ses02F_script01_1_F021,0.0075,0.00223684210526,3.38469529086e-06
Ses02F_script01_1_F022,0.011875,0.00207720588235,6.40442528114e-06
Ses02F_script01_1_F023,0.01625,0.00322368421053,1.26752943213e-05
Ses02F_script01_1_F024,0.015625,0.0042890625,1.94701538086e-05
Ses02F_script01_1_F025,0.0175,0.00321759259259,1.07553155007e-05
Ses02F_script01_1_F026,0.01625,0.00645833333333,2.00868055556e-05
Ses02F_script01_1_F027,0.0175,0.00490056818182,1.65295309272e-05
Ses02F_script01_1_F028,0.01125,0.00349137931034,1.12747101665e-05
Ses02F_script01_1_F029,0.00875,0.004,1.17604166667e-05
Ses02F_script01_1_F030,0.01,0.00334821428571,9.24147002551e-06
Ses02F_script01_1_F031,0.01125,0.00277205882353,6.7963884083e-06
Ses02F_script01_1_F032,0.015625,0.00309487951807,1.19343337204e-05
Ses02F_script01_1_F033,0.013125,0.00191071428571,8.94961734694e-06
Ses02F_script01_1_F034,0.013125,0.00514423076923,1.51534763314e-05
Ses02F_script01_1_F035,0.016875,0.00611842105263,2.01718317175e-05
Ses02F_script01_1_F036,0.004375,0.000703125,1.31225585937e-06
Ses02F_script01_1_F037,0.010625,0.002025,7.19625e-06
Ses02F_script01_1_F038,0.01,0.00258928571429,8.49277210884e-06
Ses02F_script01_1_F039,0.014375,0.00555357142857,1.92359693878e-05
Ses02F_script01_1_F040,0.018125,0.00600378787879,2.24180727732e-05
Ses02F_script01_1_F041,0.015625,0.00266927083333,1.46848890516e-05
Ses02F_script01_1_F042,0.015625,0.00620738636364,2.02485391916e-05
Ses02F_script01_1_F043,0.01375,0.0074053030303,1.27632862718e-05
Ses02F_script01_1_F044,0.016875,0.00776442307692,1.20544794749e-05
Ses02F_script01_1_M000,0.015,0.0070703125,2.11288452148e-05
Ses02F_script01_1_M001,0.01125,0.00479166666667,1.96180555556e-05
Ses02F_script01_1_M002,0.014375,0.00475694444444,1.64122781636e-05
Ses02F_script01_1_M003,0.016875,0.00554303278689,2.26239166219e-05
Ses02F_script01_1_M004,0.014375,0.00472074468085,1.39097159348e-05
Ses02F_script01_1_M005,0.016875,0.00587121212121,2.13764061065e-05
Ses02F_script01_1_M006,0.0125,0.00540441176471,1.32785467128e-05
Ses02F_script01_1_M007,0.018125,0.00544491525424,2.5252262281e-05
Ses02F_script01_1_M008,0.014375,0.00317602040816,9.64344283632e-06
Ses02F_script01_1_M009,0.014375,0.00345149253731,1.52210612052e-05
Ses02F_script01_1_M010,0.013125,0.00257056451613,1.01449702458e-05
Ses02F_script01_1_M011,0.014375,0.00290021929825,1.30491172765e-05
Ses02F_script01_1_M012,0.0075,0.00233552631579,5.33890235457e-06
Ses02F_script01_1_M013,0.015625,0.0020125,8.47328125e-06
Ses02F_script01_1_M014,0.01625,0.00597826086957,2.00008861059e-05
Ses02F_script01_1_M015,0.01875,0.00566123188406,2.51798466709e-05
Ses02F_script01_1_M016,0.009375,0.005,1.10576923077e-05
Ses02F_script01_1_M017,0.015,0.00690104166667,2.01653374566e-05
Ses02F_script01_1_M018,0.015625,0.00390625,1.91301618304e-05
Ses02F_script01_1_M019,0.013125,0.00543269230769,2.34005177515e-05
Ses02F_script01_1_M020,0.01625,0.0036328125,2.13485717773e-05
Ses02F_script01_1_M021,0.005625,0.00122685185185,1.98152434842e-06
Ses02F_script01_1_M022,0.01125,0.00275323275862,8.593604851e-06
Ses02F_script01_1_M023,0.011875,0.00221875,9.7060546875e-06
Ses02F_script01_1_M024,0.015,0.00393895348837,1.26247859203e-05
Ses02F_script01_1_M025,0.00625,0.00259615384615,4.61815828402e-06
Ses02F_script01_1_M026,0.01125,0.0041847826087,1.44848771267e-05
Ses02F_script01_1_M027,0.016875,0.00531492248062,1.91201794514e-05
Ses02F_script01_1_M028,0.01125,0.00315476190476,1.25921201814e-05
Ses02F_script01_1_M029,0.0075,0.00308333333333,3.82638888889e-06
Ses02F_script01_1_M030,0.00875,0.0025612745098,6.49900278739e-06
Ses02F_script01_1_M031,0.006875,0.00147865853659,3.4061756395e-06
Ses02F_script01_1_M032,0.009375,0.00335526315789,9.54813019391e-06
Ses02F_script01_1_M033,0.01375,0.0029574742268,1.07966773834e-05
Ses02F_script01_1_M034,0.0125,0.00398026315789,9.7742815097e-06
Ses02F_script01_1_M035,0.01125,0.00352459016393,8.92716171728e-06
Ses02F_script01_1_M036,0.008125,0.00115234375,3.22532653809e-06
Ses02F_script01_1_M037,0.01125,0.00238970588235,8.25989403114e-06
Ses02F_script01_1_M038,0.009375,0.00183277027027,5.72562374452e-06
Ses02F_script01_1_M039,0.013125,0.00380984042553,1.33981810916e-05
Ses02F_script01_1_M040,0.0125,0.00545,1.57975e-05
Ses02F_script01_1_M041,0.01375,0.00405172413793,1.56147815101e-05
Ses02F_script01_1_M042,0.011875,0.00307565789474,1.04313646988e-05
Ses02F_script01_1_M043,0.015,0.00513586956522,1.60311318526e-05
Ses02F_script01_1_M044,0.011875,0.00589015151515,1.04410583104e-05
Ses02F_script01_2_F000,0.00875,0.00301136363636,7.51549586777e-06
Ses02F_script01_2_F001,0.006875,0.00129464285714,2.25805165816e-06
Ses02F_script01_2_F002,0.008125,0.00273648648649,4.71603360117e-06
Ses02F_script01_2_F003,0.009375,0.00346590909091,8.40650826446e-06
Ses02F_script01_2_F004,0.01375,0.00333333333333,1.36284722222e-05
Ses02F_script01_2_F005,0.0075,0.00279761904762,6.68225623583e-06
Ses02F_script01_2_F006,0.01,0.00258928571429,7.07908163265e-06
Ses02F_script01_2_F007,0.0075,0.00145833333333,3.62847222222e-06
Ses02F_script01_2_F008,0.010625,0.00178370786517,5.44724861129e-06
Ses02F_script01_2_F009,0.01,0.00179861111111,4.01760223765e-06
Ses02F_script01_2_F010,0.008125,0.00260542168675,4.817576027e-06
Ses02F_script01_2_F011,0.00875,0.00151889534884,3.32068220998e-06
Ses02F_script01_2_F012,0.0075,0.00183894230769,3.91246186206e-06
Ses02F_script01_2_F013,0.00625,0.000815972222222,1.33071711034e-06
Ses02F_script01_2_F014,0.00625,0.00126736111111,2.78832706404e-06
Ses02F_script01_2_F015,0.004375,0.000821078431373,1.01853854287e-06
Ses02F_script01_2_F016,0.0075,0.0011328125,2.69622802734e-06
Ses02F_script01_2_F017,0.011875,0.00375,1.0234375e-05
Ses02F_script01_2_F018,0.004375,0.000972222222222,1.00790895062e-06
Ses02F_script01_2_M000,0.00875,0.0025390625,9.15374755859e-06
Ses02F_script01_2_M001,0.00875,0.00211693548387,5.23380593132e-06
Ses02F_script01_2_M002,0.009375,0.00270454545455,8.28202479339e-06
Ses02F_script01_2_M003,0.01625,0.00272569444444,1.40224127122e-05
Ses02F_script01_2_M004,0.015,0.00380681818182,1.83916580579e-05
Ses02F_script01_2_M005,0.01125,0.00525735294118,1.12618944637e-05
Ses02F_script01_2_M006,0.01125,0.0028125,6.99869791667e-06
Ses02F_script01_2_M007,0.014375,0.00470394736842,1.88885041551e-05
Ses02F_script01_2_M008,0.015,0.00434782608696,1.46901583176e-05
Ses02F_script01_2_M009,0.010625,0.00319196428571,9.30076132015e-06
Ses02F_script01_2_M010,0.00875,0.00184659090909,7.19024405992e-06
Ses02F_script01_2_M011,0.00875,0.00494791666667,6.73556857639e-06
Ses02F_script01_2_M012,0.009375,0.0026953125,9.31243896484e-06
Ses02F_script01_2_M013,0.00875,0.00151315789474,3.63140581717e-06
Ses02F_script01_2_M014,0.00625,0.00131465517241,2.8110136742e-06
Ses02F_script01_2_M015,0.01625,0.00322916666667,1.22677951389e-05
Ses02F_script01_2_M016,0.015625,0.00315104166667,1.93840874566e-05
Ses02F_script01_2_M017,0.013125,0.00222826086957,1.38867556711e-05
Ses02F_script01_2_M018,0.01125,0.00338068181818,1.23458483988e-05
Ses02F_script01_3_F000,0.01,0.00275862068966,1.0412641201e-05
Ses02F_script01_3_F001,0.013125,0.00381578947368,1.12210006925e-05
Ses02F_script01_3_F002,0.01125,0.00417857142857,1.15573979592e-05
Ses02F_script01_3_F003,0.01125,0.00439692982456,1.01831813635e-05
Ses02F_script01_3_F004,0.01125,0.00309451219512,1.00409912255e-05
Ses02F_script01_3_F005,0.0125,0.00358952702703,1.28490372763e-05
Ses02F_script01_3_F006,0.009375,0.00353197674419,6.9382943483e-06
Ses02F_script01_3_F007,0.0075,0.00164772727273,3.78357438017e-06
Ses02F_script01_3_F008,0.009375,0.00385416666667,8.25737847222e-06
Ses02F_script01_3_F009,0.00875,0.00285,5.1275e-06
Ses02F_script01_3_F010,0.01125,0.00488636363636,8.84717200413e-06
Ses02F_script01_3_F011,0.005625,0.00145161290323,1.95027965661e-06
Ses02F_script01_3_F012,0.01,0.00321759259259,9.71364883402e-06
Ses02F_script01_3_F013,0.01125,0.00380208333333,9.53504774306e-06
Ses02F_script01_3_F014,0.008125,0.00256944444444,5.02989969136e-06
Ses02F_script01_3_F015,0.01125,0.00175,5.40104166667e-06
Ses02F_script01_3_F016,0.0075,0.00138235294118,3.08910034602e-06
Ses02F_script01_3_F017,0.00875,0.003203125,9.12475585938e-06
Ses02F_script01_3_F018,0.016875,0.00564423076923,1.38337647929e-05
Ses02F_script01_3_F019,0.01125,0.00442857142857,1.08341836735e-05
Ses02F_script01_3_F020,0.01125,0.00417361111111,7.10788001543e-06
Ses02F_script01_3_F021,0.01125,0.00419642857143,1.03847789116e-05
Ses02F_script01_3_F022,0.0125,0.00470394736842,8.97896468144e-06
Ses02F_script01_3_F023,0.009375,0.0053125,5.34319196429e-06
Ses02F_script01_3_F024,0.009375,0.0043359375,1.10092163086e-05
Ses02F_script01_3_F025,0.0125,0.00588235294118,5.51740916955e-06
Ses02F_script01_3_F026,0.01,0.00448863636364,8.72288223141e-06
Ses02F_script01_3_F027,0.008125,0.00260690789474,4.77372695204e-06
Ses02F_script01_3_F028,0.01125,0.00199127906977,6.30915359654e-06
Ses02F_script01_3_F029,0.010625,0.00263586956522,8.83004489603e-06
Ses02F_script01_3_M000,0.009375,0.0030787037037,1.13983196159e-05
Ses02F_script01_3_M001,0.0075,0.003203125,7.12280273437e-06
Ses02F_script01_3_M002,0.0075,0.00494318181818,6.28228305785e-06
Ses02F_script01_3_M003,0.006875,0.00263888888889,4.92862654321e-06
Ses02F_script01_3_M004,0.008125,0.00347222222222,6.34645061728e-06
Ses02F_script01_3_M005,0.011875,0.00311813186813,8.58941024635e-06
Ses02F_script01_3_M006,0.01125,0.00485833333333,9.73513888889e-06
Ses02F_script01_3_M007,0.01,0.00399828767123,9.07255699944e-06
Ses02F_script01_3_M008,0.01,0.00165948275862,7.57747473246e-06
Ses02F_script01_3_M009,0.0125,0.002,6.11029411765e-06
Ses02F_script01_3_M010,0.011875,0.00290131578947,7.26082063712e-06
Ses02F_script01_3_M011,0.00625,0.002425,3.60375e-06
Ses02F_script01_3_M012,0.006875,0.00232954545455,4.97804752066e-06
Ses02F_script01_3_M013,0.010625,0.00246323529412,1.0499567474e-05
Ses02F_script01_3_M014,0.008125,0.00215625,6.6201171875e-06
Ses02F_script01_3_M015,0.01125,0.00285326086957,9.16528827977e-06
Ses02F_script01_3_M016,0.009375,0.00223516949153,6.87504488653e-06
Ses02F_script01_3_M017,0.0075,0.00126689189189,2.98746804237e-06
Ses02F_script01_3_M018,0.010625,0.00401041666667,7.77723524306e-06
Ses02F_script01_3_M019,0.008125,0.00273148148148,4.95220336077e-06
Ses02F_script01_3_M020,0.010625,0.00433467741935,8.11329344433e-06
Ses02F_script01_3_M021,0.01125,0.003875,9.42013888889e-06
Ses02F_script01_3_M022,0.006875,0.00345108695652,4.30942816635e-06
Ses02F_script01_3_M023,0.01125,0.00345950704225,8.15174940488e-06
Ses02F_script01_3_M024,0.011875,0.0039880952381,6.37932256236e-06
Ses02F_script01_3_M025,0.009375,0.00420833333333,1.03368055556e-05
Ses02F_script01_3_M026,0.009375,0.00287990196078,5.40867695117e-06
Ses02F_script01_3_M027,0.011875,0.00306294326241,5.647744706e-06
Ses02F_script01_3_M028,0.01125,0.00299859550562,8.58654999369e-06
Ses02F_script01_3_M029,0.0125,0.00313412408759,6.86009010869e-06
Ses02F_script01_3_M030,0.014375,0.00306573275862,9.16607252341e-06
Ses02F_script01_3_M031,0.010625,0.00367647058824,7.97049211842e-06
Ses02F_script01_3_M032,0.01,0.00308526011561,8.19702984563e-06
Ses02F_script01_3_M033,0.01375,0.00301282051282,8.69801939513e-06
Ses02F_script01_3_M034,0.010625,0.00392219387755,8.39270258486e-06
Ses02F_script01_3_M035,0.00875,0.003125,7.31907894737e-06
Ses02F_script01_3_M036,0.010625,0.0036755952381,9.26715738379e-06
Ses02F_script02_1_F000,0.00875,0.00379807692308,5.91715976331e-06
Ses02F_script02_1_F001,0.00875,0.00357954545455,7.7479338843e-06
Ses02F_script02_1_F002,0.008125,0.00330882352941,5.2741133218e-06
Ses02F_script02_1_F003,0.008125,0.00278409090909,5.88520144628e-06
Ses02F_script02_1_F004,0.0075,0.00156798245614,2.42767005232e-06
Ses02F_script02_1_F005,0.00875,0.00463541666667,8.75379774306e-06
Ses02F_script02_1_F006,0.01125,0.00459821428571,1.14178093112e-05
Ses02F_script02_1_F007,0.00625,0.00293269230769,3.59883505917e-06
Ses02F_script02_1_F008,0.006875,0.0015625,2.9296875e-06
Ses02F_script02_1_F009,0.00875,0.00308035714286,5.66206951531e-06
Ses02F_script02_1_F010,0.0075,0.00331730769231,5.31157544379e-06
Ses02F_script02_1_F011,0.008125,0.0031640625,7.24945068359e-06
Ses02F_script02_1_F012,0.01,0.00365384615385,6.30085059172e-06
Ses02F_script02_1_F013,0.00625,0.00142210144928,2.31979232304e-06
Ses02F_script02_1_F014,0.006875,0.00184027777778,3.35165895062e-06
Ses02F_script02_1_F015,0.01,0.00388392857143,1.01662149235e-05
Ses02F_script02_1_F016,0.00625,0.00246323529412,3.14662629758e-06
Ses02F_script02_1_F017,0.006875,0.004375,3.515625e-06
Ses02F_script02_1_F018,0.0075,0.001484375,3.29793294271e-06
Ses02F_script02_1_F019,0.0075,0.00272727272727,6.58897210744e-06
Ses02F_script02_1_F020,0.0075,0.00325,5.47916666667e-06
Ses02F_script02_1_F021,0.01125,0.00584821428571,6.17227359694e-06
Ses02F_script02_1_F022,0.010625,0.00423076923077,6.13905325444e-06
Ses02F_script02_1_M000,0.01,0.00394642857143,9.01275510204e-06
Ses02F_script02_1_M001,0.011875,0.00391768292683,1.12428428019e-05
Ses02F_script02_1_M002,0.00875,0.00285860655738,5.03917797635e-06
Ses02F_script02_1_M003,0.00875,0.0049375,9.56640625e-06
Ses02F_script02_1_M004,0.011875,0.00512019230769,9.19528938609e-06
Ses02F_script02_1_M005,0.01125,0.00271276595745,8.39887958352e-06
Ses02F_script02_1_M006,0.01125,0.0034375,1.16353849085e-05
Ses02F_script02_1_M007,0.0125,0.00276785714286,1.01961096939e-05
Ses02F_script02_1_M008,0.015,0.00556818181818,1.7006714876e-05
Ses02F_script02_1_M009,0.009375,0.00339285714286,5.22959183673e-06
Ses02F_script02_1_M010,0.01,0.00300892857143,7.20192920918e-06
Ses02F_script02_1_M011,0.01,0.00397959183673,8.60481309871e-06
Ses02F_script02_1_M012,0.01125,0.00248670212766,8.96757582617e-06
Ses02F_script02_1_M013,0.013125,0.00368181818182,9.17148760331e-06
Ses02F_script02_1_M014,0.014375,0.00486363636364,1.03507231405e-05
Ses02F_script02_1_M015,0.010625,0.00224056603774,6.86076005696e-06
Ses02F_script02_1_M016,0.00875,0.00267287234043,5.63002206881e-06
Ses02F_script02_1_M017,0.01,0.00339285714286,1.03077168367e-05
Ses02F_script02_1_M018,0.013125,0.00257575757576,1.04701130624e-05
Ses02F_script02_1_M019,0.008125,0.004609375,7.90405273437e-06
Ses02F_script02_1_M020,0.00875,0.00339285714286,7.96396683673e-06
Ses02F_script02_1_M021,0.01125,0.00337686567164,1.19176737581e-05
Ses02F_script02_1_M022,0.0125,0.00610576923077,1.77376109467e-05
Ses02F_script02_1_M023,0.01,0.00280720338983,8.46627226372e-06
Ses02F_script02_1_M024,0.010625,0.00124094202899,3.18719150389e-06
Ses02F_script02_1_M025,0.01,0.00225134408602,6.57879523644e-06
Ses02F_script02_1_M026,0.006875,0.00165948275862,3.07855231867e-06
Ses02F_script02_1_M027,0.01125,0.004140625,1.05895996094e-05
Ses02F_script02_1_M028,0.011875,0.0021234939759,6.17413176804e-06
Ses02F_script02_1_M029,0.01,0.00282608695652,7.68352236925e-06
Ses02F_script02_1_M030,0.013125,0.00494318181818,1.57993285124e-05
Ses02F_script02_1_M031,0.013125,0.00271306818182,1.00487070635e-05
Ses02F_script02_1_M032,0.008125,0.00126644736842,2.69298606302e-06
Ses02F_script02_1_M033,0.010625,0.0029296875,9.80072021484e-06
Ses02F_script02_1_M034,0.015,0.00318181818182,1.42226239669e-05
Ses02F_script02_1_M035,0.011875,0.00563920454545,1.13723124354e-05
Ses02F_script02_1_M036,0.013125,0.00365740740741,9.70400377229e-06
Ses02F_script02_1_M037,0.014375,0.00394841269841,1.12453546233e-05
Ses02F_script02_1_M038,0.011875,0.00303697183099,1.19530785062e-05
Ses02F_script02_1_M039,0.016875,0.00316433566434,1.13812105726e-05
Ses02F_script02_1_M040,0.0125,0.00326388888889,1.08945356341e-05
Ses02F_script02_1_M041,0.0125,0.00302083333333,8.96422371032e-06
Ses02F_script02_1_M042,0.0125,0.00302556818182,9.17867865444e-06
Ses02F_script02_1_M043,0.011875,0.00549342105263,1.9842884349e-05
Ses02F_script02_1_M044,0.01375,0.00517857142857,1.54257015306e-05
Ses02F_script02_2_F000,0.006875,0.00293269230769,3.86926775148e-06
Ses02F_script02_2_F001,0.0075,0.00316176470588,6.13375865052e-06
Ses02F_script02_2_F002,0.008125,0.001875,3.44460227273e-06
Ses02F_script02_2_F003,0.006875,0.00134895833333,2.34372287326e-06
Ses02F_script02_2_F004,0.005625,0.00165948275862,2.4589402497e-06
Ses02F_script02_2_F005,0.01,0.000945945945946,2.28297342951e-06
Ses02F_script02_2_F006,0.008125,0.00140625,2.78986150568e-06
Ses02F_script02_2_F007,0.00625,0.00185763888889,3.4610701196e-06
Ses02F_script02_2_F008,0.00625,0.000919117647059,2.0504433391e-06
Ses02F_script02_2_F009,0.00625,0.0021875,2.10658482143e-06
Ses02F_script02_2_F010,0.005625,0.00174528301887,2.55540227839e-06
Ses02F_script02_2_F011,0.009375,0.00114814814815,2.34495027435e-06
Ses02F_script02_2_F012,0.009375,0.0014,3.79e-06
Ses02F_script02_2_F013,0.00625,0.00104166666667,1.79649758454e-06
Ses02F_script02_2_F014,0.006875,0.000969827586207,2.62893876338e-06
Ses02F_script02_2_F015,0.009375,0.00170833333333,4.24305555556e-06
Ses02F_script02_2_F016,0.00875,0.00190625,3.9716796875e-06
Ses02F_script02_2_F017,0.009375,0.00196710526316,4.25960872576e-06
Ses02F_script02_2_F018,0.006875,0.00174005681818,3.13786278086e-06
Ses02F_script02_2_F019,0.0075,0.0015,3.34027777778e-06
Ses02F_script02_2_F020,0.006875,0.00163461538462,2.8268306213e-06
Ses02F_script02_2_F021,0.005,0.00198863636364,1.76265495868e-06
Ses02F_script02_2_F022,0.00625,0.00236111111111,5.88348765432e-06
Ses02F_script02_2_F023,0.005,0.00130681818182,1.80785123967e-06
Ses02F_script02_2_F024,0.006875,0.003359375,5.07202148438e-06
Ses02F_script02_2_F025,0.006875,0.0025,6.16319444444e-06
Ses02F_script02_2_F026,0.00625,0.00182291666667,4.71733940972e-06
Ses02F_script02_2_F027,0.001875,0.000572916666667,3.55360243056e-07
Ses02F_script02_2_F028,0.003125,0.000428571428571,3.96683673469e-07
Ses02F_script02_2_F029,0.0075,0.0015625,3.86328125e-06
Ses02F_script02_2_F030,0.00625,0.00185227272727,3.35175619835e-06
Ses02F_script02_2_F031,0.0075,0.001975,5.24e-06
Ses02F_script02_2_F032,0.0125,0.00330295138889,8.02226125458e-06
Ses02F_script02_2_F033,0.009375,0.00291666666667,6.31313131313e-06
Ses02F_script02_2_F034,0.010625,0.00263888888889,5.20946804648e-06
Ses02F_script02_2_F035,0.006875,0.0027734375,5.71136474609e-06
Ses02F_script02_2_F036,0.003125,0.00113095238095,1.04609552154e-06
Ses02F_script02_2_F037,0.0075,0.0019921875,5.18646240234e-06
Ses02F_script02_2_F038,0.008125,0.00181327160494,4.08569577808e-06
Ses02F_script02_2_F039,0.009375,0.00352272727273,5.64031139315e-06
Ses02F_script02_2_F040,0.00875,0.00338392857143,4.80460778061e-06
Ses02F_script02_2_F041,0.008125,0.00270089285714,4.74479830995e-06
Ses02F_script02_2_F042,0.010625,0.00419407894737,8.34514586219e-06
Ses02F_script02_2_F043,0.009375,0.00384232954545,6.19264713004e-06
Ses02F_script02_2_F044,0.0075,0.00334239130435,5.31958884688e-06
Ses02F_script02_2_F045,0.00875,0.00426470588235,6.99610726644e-06
Ses02F_script02_2_M000,0.01125,0.00353125,9.3857421875e-06
Ses02F_script02_2_M001,0.013125,0.00524038461538,1.99241863905e-05
Ses02F_script02_2_M002,0.009375,0.00221875,6.1318359375e-06
Ses02F_script02_2_M003,0.01125,0.00221354166667,8.0071343316e-06
Ses02F_script02_2_M004,0.010625,0.00309659090909,8.11353951446e-06
Ses02F_script02_2_M005,0.010625,0.00448529411765,7.20290873702e-06
Ses02F_script02_2_M006,0.00625,0.00150735294118,3.67917387543e-06
Ses02F_script02_2_M007,0.01125,0.00241336633663,8.72547728164e-06
Ses02F_script02_2_M008,0.011875,0.00450892857143,1.4407286352e-05
Ses02F_script02_2_M009,0.01,0.00294270833333,7.43747287326e-06
Ses02F_script02_2_M010,0.011875,0.00360294117647,1.0594182526e-05
Ses02F_script02_2_M011,0.00875,0.0034375,8.86501736111e-06
Ses02F_script02_2_M012,0.004375,0.00133333333333,2.49305555556e-06
Ses02F_script02_2_M013,0.0075,0.00265625,6.1767578125e-06
Ses02F_script02_2_M014,0.01,0.00292438271605,6.85597184118e-06
Ses02F_script02_2_M015,0.010625,0.00245580808081,8.17749783185e-06
Ses02F_script02_2_M016,0.01375,0.0026329787234,9.90585389316e-06
Ses02F_script02_2_M017,0.011875,0.00302083333333,8.67404513889e-06
Ses02F_script02_2_M018,0.008125,0.00197916666667,3.91710069444e-06
Ses02F_script02_2_M019,0.013125,0.00238888888889,8.43383487654e-06
Ses02F_script02_2_M020,0.010625,0.00260416666667,7.70399305556e-06
Ses02F_script02_2_M021,0.013125,0.00341435185185,8.25684263546e-06
Ses02F_script02_2_M022,0.0075,0.00233552631579,4.2698234072e-06
Ses02F_script02_2_M023,0.013125,0.00338235294118,1.19052768166e-05
Ses02F_script02_2_M024,0.01125,0.00285,1.1065e-05
Ses02F_script02_2_M025,0.006875,0.00204861111111,5.46031057099e-06
Ses02F_script02_2_M026,0.01125,0.00221354166667,9.53708224826e-06
Ses02F_script02_2_M027,0.005625,0.00129807692308,2.43158284024e-06
Ses02F_script02_2_M028,0.005,0.000848880597015,1.16256404544e-06
Ses02F_script02_2_M029,0.010625,0.00185163551402,6.63642839986e-06
Ses02F_script02_2_M030,0.01375,0.00308152173913,1.16285444234e-05
Ses02F_script02_2_M031,0.011875,0.00199596774194,6.47730228928e-06
Ses02F_script02_2_M032,0.00875,0.00191810344828,6.11344381688e-06
Ses02F_script02_2_M033,0.00875,0.00369791666667,8.42827690972e-06
Ses02F_script02_2_M034,0.014375,0.0046875,1.634765625e-05
Ses02F_script02_2_M035,0.011875,0.00447368421053,1.32509522161e-05
Ses02F_script02_2_M036,0.011875,0.00467261904762,1.22998157596e-05
Ses02F_script02_2_M037,0.009375,0.00292410714286,8.45573580995e-06
Ses02F_script02_2_M038,0.011875,0.00445754716981,8.94807983268e-06
Ses02F_script02_2_M039,0.01375,0.00551136363636,1.50439049587e-05
Ses02F_script02_2_M040,0.0125,0.005625,1.171875e-05
Ses02F_script02_2_M041,0.01125,0.00357456140351,1.18935634041e-05
Ses02F_script02_2_M042,0.010625,0.00434210526316,1.0340200831e-05
Ses02F_script02_2_M043,0.01125,0.0038671875,9.72747802734e-06
Ses02F_script02_2_M044,0.01125,0.00493951612903,1.2206523153e-05
