session,varZeroCrossing
Ses01M_impro05_M027,0.005219352753386132
Ses01M_impro05_M028,0.005893535546306865
Ses01M_impro05_M029,0.0023784381087108325
Ses01M_impro05_M030,0.003477434133305962
Ses01M_impro05_M031,0.0076519374289340915
Ses01M_impro06_F000,0.000263605261699326
Ses01M_impro06_F001,0.0007510812071053896
Ses01M_impro06_F002,0.0002336048413271483
Ses01M_impro06_F003,0.0016883201589269086
Ses01M_impro06_F004,0.0003004138509728454
Ses01M_impro06_F005,0.001882538202951646
Ses01M_impro06_F006,0.001199629306793213
Ses01M_impro06_F007,0.0013374102845483897
Ses01M_impro06_F008,0.0006055821312798393
Ses01M_impro06_F009,0.0015862402954101565
Ses01M_impro06_F010,0.0006838241937704299
Ses01M_impro06_F011,0.0003012031974617713
Ses01M_impro06_F012,0.0003664920367441544
Ses01M_impro06_F013,0.0003330068293851653
Ses01M_impro06_F014,0.00033671227966275587
Ses01M_impro06_F015,0.00033413023638302055
Ses01M_impro06_F016,0.0004963382245811072
Ses01M_impro06_F017,0.00036551944721728276
Ses01M_impro06_F018,0.00033702024845766964
Ses01M_impro06_F019,0.00046688903899670084
Ses01M_impro06_F020,0.00033314267380370037
Ses01M_impro06_F021,0.00037683374967644747
Ses01M_impro06_F022,0.000625965192221211
Ses01M_impro06_F023,0.0003804706391834077
Ses01M_impro06_F024,0.0005156178304479141
Ses01M_impro06_F025,0.000647185007000545
Ses01M_impro06_F026,0.000563168225226092
Ses01M_impro06_F027,0.0004564612364966022
Ses01M_impro06_F028,0.0017002576836517215
Ses01M_impro06_M000,0.0005884135942389926
Ses01M_impro06_M001,0.0023361962381639604
Ses01M_impro06_M002,0.00012399158032996827
Ses01M_impro06_M003,0.0005328338011213527
Ses01M_impro06_M004,0.0031643350321065673
Ses01M_impro06_M005,0.005431365027651221
Ses01M_impro06_M006,0.004106430615551609
Ses01M_impro06_M007,0.0005544004466738498
Ses01M_impro06_M008,0.005438956472915645
Ses01M_impro06_M009,0.001712256731533758
Ses01M_impro06_M010,0.00400504555408024
Ses01M_impro06_M011,0.00405150296243003
Ses01M_impro06_M012,0.00010570742908182126
Ses01M_impro06_M013,0.0065759680005421555
Ses01M_impro06_M014,0.0034210186165112713
Ses01M_impro06_M015,0.005595688578265061
Ses01M_impro06_M016,0.004526524240122595
Ses01M_impro06_M017,0.0042456518780858545
Ses01M_impro06_M018,0.004125271648272684
Ses01M_impro06_M019,0.00235939367317859
Ses01M_impro06_M020,0.00015358885457693054
Ses01M_impro06_M021,0.0005607137597199404
Ses01M_impro06_M022,0.0013082138935310973
Ses01M_impro06_M023,0.00033919997870791147
Ses01M_impro06_M024,0.0021889972295521787
Ses01M_impro06_M025,0.001500461242096224
Ses01M_impro06_M026,0.0004295695199858264
Ses01M_impro06_M027,0.00013101572472612455
Ses01M_impro06_M028,0.0006390495174281339
Ses01M_impro06_M029,0.004218300709426967
Ses01M_impro06_M030,0.0011965958744000317
Ses01M_impro07_F000,0.0023401655091179747
Ses01M_impro07_F001,0.00471197954342689
Ses01M_impro07_F002,0.00023568546920289468
Ses01M_impro07_F003,0.004116679508019422
Ses01M_impro07_F004,0.0010037478879005534
Ses01M_impro07_F005,0.0012932829186955244
Ses01M_impro07_F006,0.0028763336389243197
Ses01M_impro07_F007,0.0010467377499010434
Ses01M_impro07_F008,0.005650603322842849
Ses01M_impro07_F009,0.004305676730284899
Ses01M_impro07_F010,0.0002920744154188368
Ses01M_impro07_F011,0.012808980079704768
Ses01M_impro07_F012,0.010246540558182242
Ses01M_impro07_F013,0.0006308637084635011
Ses01M_impro07_F014,0.00441926171357953
Ses01M_impro07_F015,0.0007664408264160157
Ses01M_impro07_F016,0.001562890661617081
Ses01M_impro07_F017,0.003353609837476479
Ses01M_impro07_F018,0.0012704767754934784
Ses01M_impro07_F019,0.0023742070509023224
Ses01M_impro07_F020,0.0003542003777155931
Ses01M_impro07_F021,0.0008236025063074359
Ses01M_impro07_F022,0.0018855448180760015
Ses01M_impro07_F023,0.0007107758470455849
Ses01M_impro07_F024,0.0006681487483464128
Ses01M_impro07_F025,0.0016713813454909336
Ses01M_impro07_F026,0.0012738333624591717
Ses01M_impro07_F027,0.0022461768520899033
Ses01M_impro07_F028,0.0003551913279596714
Ses01M_impro07_F029,0.001115219856700086
Ses01M_impro07_F030,0.00024249597832008647
Ses01M_impro07_F031,0.0004081023458893491
Ses01M_impro07_F032,0.00040211720479822554
Ses01M_impro07_F033,0.00036575782899877466
Ses01M_impro07_F034,0.005088424148781148
Ses01M_impro07_M000,0.0063344531160322215
Ses01M_impro07_M001,0.003984503919067019
Ses01M_impro07_M002,0.002037967301312753
Ses01M_impro07_M003,0.002506352425477107
Ses01M_impro07_M004,0.0023141865350968798
Ses01M_impro07_M005,0.0017950844381710994
Ses01M_impro07_M006,0.0011575719167494917
Ses01M_impro07_M007,0.005064463691806488
Ses01M_impro07_M008,0.002435365029999177
Ses01M_impro07_M009,0.007263179438171228
Ses01M_impro07_M010,0.003941611267527402
Ses01M_impro07_M011,0.002068566200794243
Ses01M_impro07_M012,0.0018178010977536357
Ses01M_impro07_M013,0.0034762842176265887
Ses01M_impro07_M014,0.0018302491142789805
Ses01M_impro07_M015,0.0013976772598475737
Ses01M_impro07_M016,0.0021196912118429598
Ses01M_impro07_M017,0.0021575487592593347
Ses01M_impro07_M018,0.003382993821165267
Ses01M_impro07_M019,0.00096701886378178
Ses01M_impro07_M020,0.0010505831231022865
Ses01M_impro07_M021,0.0016000117087850766
Ses01M_impro07_M022,0.0007085900816133844
Ses01M_impro07_M023,0.0026027909953875573
Ses01M_impro07_M024,0.002593690473206189
Ses01M_impro07_M025,0.004474392574078834
Ses01M_impro07_M026,0.002589726272433755
Ses01M_impro07_M027,0.00622243544482278
Ses01M_impro07_M028,0.003032527305987956
Ses01M_impro07_M029,0.00039396888679928246
Ses01M_impro07_M030,0.00010609294986352324
Ses01M_impro07_M031,0.0015416465699672698
Ses01M_impro07_M032,0.004409232331028632
Ses01M_impro07_M033,0.0016578615319972137
Ses01M_script01_1_F000,0.001820481720416541
Ses01M_script01_1_F001,0.0004281009459982113
Ses01M_script01_1_F002,0.002737362733493946
Ses01M_script01_1_F003,0.008868612395341865
Ses01M_script01_1_F004,0.0008045824624222503
Ses01M_script01_1_F005,0.00035087111988250333
Ses01M_script01_1_F006,0.010103086549408585
Ses01M_script01_1_F007,0.0008566292350411144
Ses01M_script01_1_F008,0.006504974460412223
Ses01M_script01_1_F009,0.0007313098665326834
Ses01M_script01_1_F010,0.00029533060229554466
Ses01M_script01_1_F011,0.002218681606666231
Ses01M_script01_1_F012,0.00035840330102951184
Ses01M_script01_1_F013,0.0023239981486757526
Ses01M_script01_1_F014,0.000699177912323565
Ses01M_script01_1_F015,0.00403205890249744
Ses01M_script01_1_F016,0.003681664268283214
Ses01M_script01_1_F017,0.0003925109631381929
Ses01M_script01_1_F018,0.009368393887413874
Ses01M_script01_1_F019,0.013504704550480856
Ses01M_script01_1_F020,0.0011997412193024315
Ses01M_script01_1_F021,0.0037558198838603075
Ses01M_script01_1_F022,0.0017591762954331088
Ses01M_script01_1_F023,0.0016966842862476978
Ses01M_script01_1_F024,0.0020439235199212753
Ses01M_script01_1_F025,0.002034892005603399
Ses01M_script01_1_F026,0.0008288416442871093
Ses01M_script01_1_F027,0.0031356868368047188
Ses01M_script01_1_F028,0.0017440610717863183
Ses01M_script01_1_F029,0.0020777626317622813
Ses01M_script01_1_F030,0.006259006207317031
Ses01M_script01_1_F031,0.0018479730544275347
Ses01M_script01_1_F032,0.001795899374723906
Ses01M_script01_1_F033,0.0014383121742866933
Ses01M_script01_1_F034,0.0005325178714119031
Ses01M_script01_1_F035,0.0024017445682078843
Ses01M_script01_1_F036,0.003328515301366119
Ses01M_script01_1_F037,0.004627315912072612
Ses01M_script01_1_F038,0.007935106694263502
Ses01M_script01_1_F039,0.002340203957431483
Ses01M_script01_1_F040,0.00490038516925207
Ses01M_script01_1_F041,0.005536066926555869
Ses01M_script01_1_F042,0.0029719066899963177
Ses01M_script01_1_F043,0.0006297746612981635
Ses01M_script01_1_M000,0.0039431667010459675
Ses01M_script01_1_M001,0.0018127992440610241
Ses01M_script01_1_M002,0.0007259338098164232
Ses01M_script01_1_M003,0.0028787449373656702
Ses01M_script01_1_M004,0.004387661079918374
Ses01M_script01_1_M005,0.00015894166193902492
Ses01M_script01_1_M006,0.0004404149208059237
Ses01M_script01_1_M007,0.003009751072903437
Ses01M_script01_1_M008,0.0016150232697580362
Ses01M_script01_1_M009,0.003975099083785135
Ses01M_script01_1_M010,0.005919103778184519
Ses01M_script01_1_M011,0.0030168393375595006
Ses01M_script01_1_M012,0.0025858171305170557
Ses01M_script01_1_M013,0.005908666384118363
Ses01M_script01_1_M014,0.0020870772943794975
Ses01M_script01_1_M015,0.004692371599243962
Ses01M_script01_1_M016,0.00012335013623754348
Ses01M_script01_1_M017,0.0016446572138211389
Ses01M_script01_1_M018,0.0044053405523300174
Ses01M_script01_1_M019,0.0009325610581784947
Ses01M_script01_1_M020,0.0028224647308651507
Ses01M_script01_1_M021,0.004728743159729572
Ses01M_script01_1_M022,0.0027970491016664966
Ses01M_script01_1_M023,0.0023806052019859076
Ses01M_script01_1_M024,0.0058523228962220316
Ses01M_script01_1_M025,0.0031724831421081332
Ses01M_script01_1_M026,0.0011872219917725543
Ses01M_script01_1_M027,0.015580085551244972
Ses01M_script01_1_M028,0.0026563260396321614
Ses01M_script01_1_M029,0.0010520943906158209
Ses01M_script01_1_M030,0.0006870084147596238
Ses01M_script01_1_M031,0.0037091906762602026
Ses01M_script01_1_M032,0.0004919291683836113
Ses01M_script01_1_M033,0.0007172640818012541
Ses01M_script01_1_M034,0.004390934707369498
Ses01M_script01_1_M035,0.004269119233501201
Ses01M_script01_1_M036,0.0005254241916960086
Ses01M_script01_1_M037,0.0046100811622558765
Ses01M_script01_1_M038,0.006329406686380608
Ses01M_script01_1_M039,0.00300877723758273
Ses01M_script01_1_M040,0.0066414334679144905
Ses01M_script01_1_M041,0.004733456705630232
Ses01M_script01_1_M042,0.000407955869277219
Ses01M_script01_2_F000,0.0008155864652487504
Ses01M_script01_2_F001,0.0014955508427543316
Ses01M_script01_2_F002,0.0007293610094327829
Ses01M_script01_2_F003,0.0015282543560438636
Ses01M_script01_2_F004,0.0013291247817110428
Ses01M_script01_2_F005,0.006161401994163778
Ses01M_script01_2_F006,0.005353429025570133
Ses01M_script01_2_F007,0.0034687508695154827
Ses01M_script01_2_F008,0.005285726969134867
Ses01M_script01_2_F009,0.004047073994533347
Ses01M_script01_2_F010,0.001104530892417918
Ses01M_script01_2_F011,0.004633078255975283
Ses01M_script01_2_F012,0.0034105816359209624
Ses01M_script01_2_F013,0.0018914775008174573
Ses01M_script01_2_F014,0.0006887003191177701
Ses01M_script01_2_M000,0.005765813270401147
Ses01M_script01_2_M001,0.0029872462614082993
Ses01M_script01_2_M002,0.00031791522814991665
Ses01M_script01_2_M003,0.00035492370304742734
Ses01M_script01_2_M004,0.015487458648217099
Ses01M_script01_2_M005,0.00686091721483133
Ses01M_script01_2_M006,0.0005058028481223366
Ses01M_script01_2_M007,0.0025834610897309315
Ses01M_script01_2_M008,0.0018481077217898988
Ses01M_script01_2_M009,0.0014133040931551134
Ses01M_script01_2_M010,0.003244035819079727
Ses01M_script01_2_M011,0.0038146828160141454
Ses01M_script01_2_M012,0.006450573221842447
Ses01M_script01_2_M013,0.003738417211506102
Ses01M_script01_2_M014,0.0016222938819032589
Ses01M_script01_2_M015,0.001841250393125746
Ses01M_script01_2_M016,0.0029682055390498102
Ses01M_script01_2_M017,0.00028553153305342253
Ses01M_script01_3_F000,0.0014617691689042377
Ses01M_script01_3_F001,0.00030971065085643845
Ses01M_script01_3_F002,0.002216353547844848
Ses01M_script01_3_F003,0.0004929393908421364
Ses01M_script01_3_F004,0.0009058294603497007
Ses01M_script01_3_F005,0.002085577835580218
Ses01M_script01_3_F006,0.0006322442113421634
Ses01M_script01_3_F007,0.00036636386035887673
Ses01M_script01_3_F008,0.0022700325629090297
Ses01M_script01_3_F009,0.0017603695102483277
Ses01M_script01_3_F010,0.0010583838593313955
Ses01M_script01_3_F011,0.0005073681385559444
Ses01M_script01_3_F012,0.0010362053604981534
Ses01M_script01_3_F013,0.0022615876975123884
Ses01M_script01_3_F014,0.0012317115877881462
Ses01M_script01_3_F015,0.0021342137163291516
Ses01M_script01_3_F016,0.0011274271865550623
Ses01M_script01_3_F017,0.00029718149824995457
Ses01M_script01_3_F018,0.0004588142957216428
Ses01M_script01_3_F019,0.00025423777639992074
Ses01M_script01_3_F020,0.002785285685929746
Ses01M_script01_3_F021,0.0002987523488390809
Ses01M_script01_3_F022,0.000495221870989839
Ses01M_script01_3_F023,0.0063108653345735006
Ses01M_script01_3_F024,0.0005163997731535683
Ses01M_script01_3_F025,0.00199728897419318
Ses01M_script01_3_F026,0.0011968110187839719
Ses01M_script01_3_F027,0.001064562050766916
Ses01M_script01_3_F028,0.00316543638507819
Ses01M_script01_3_F029,0.0026476425778451935
Ses01M_script01_3_F030,0.0011360234022140504
Ses01M_script01_3_M000,0.0026494249208493287
Ses01M_script01_3_M001,0.0012470650719937958
Ses01M_script01_3_M002,0.00010018160313735775
Ses01M_script01_3_M003,0.0029097977611753675
Ses01M_script01_3_M004,0.00022465433393205916
Ses01M_script01_3_M005,0.005280642823326722
Ses01M_script01_3_M006,0.0010416301680199894
Ses01M_script01_3_M007,7.002569245102724e-05
Ses01M_script01_3_M008,0.0029739466532557996
Ses01M_script01_3_M009,0.0001071876118757799
Ses01M_script01_3_M010,0.0015726960003290393
Ses01M_script01_3_M011,0.004880178294379818
Ses01M_script01_3_M012,0.006196468928117831
Ses01M_script01_3_M013,0.0018226258691396503
Ses01M_script01_3_M014,0.0010583366200319004
Ses01M_script01_3_M015,0.002354875055189015
Ses01M_script01_3_M016,0.001335449899577527
Ses01M_script01_3_M017,0.006062683292409124
Ses01M_script01_3_M018,0.00354791858808816
Ses01M_script01_3_M019,0.008258515257894256
Ses01M_script01_3_M020,0.0038059161400323606
Ses01M_script01_3_M021,0.005163848544281998
Ses01M_script01_3_M022,0.0028956718003454282
Ses01M_script01_3_M023,0.003998091880311357
Ses01M_script01_3_M024,0.002614801749321283
Ses01M_script01_3_M025,0.003099252189124613
Ses01M_script01_3_M026,0.001448184373845259
Ses01M_script01_3_M027,0.0005357874469992555
Ses01M_script01_3_M028,0.0014892582758857464
Ses01M_script01_3_M029,0.005988596573429297
Ses01M_script01_3_M030,0.0008037743508815764
Ses01M_script01_3_M031,0.0038138337229455524
Ses01M_script01_3_M032,0.0027040578026238907
Ses01M_script01_3_M033,0.0040070317642065265
Ses01M_script01_3_M034,0.002578528567349454
Ses01M_script01_3_M035,0.0018362773036001618
Ses01M_script01_3_M036,0.006111514345908448
Ses01M_script01_3_M037,0.0018273098668814248
Ses01M_script01_3_M038,0.002295190187742703
Ses01M_script01_3_M039,0.005597925960437655
Ses01M_script01_3_M040,0.001663411665054299
Ses01M_script01_3_M041,6.808982382749497e-05
Ses01M_script01_3_M042,0.00014536486061151363
Ses01M_script01_3_M043,0.001151653305670594
Ses01M_script02_1_F000,0.0009693636424375039
Ses01M_script02_1_F001,0.006074409169599045
Ses01M_script02_1_F002,0.0032063944654831906
Ses01M_script02_1_F003,0.002150181329965003
Ses01M_script02_1_F004,0.0020127756721224667
Ses01M_script02_1_F005,0.0036908528867558533
Ses01M_script02_1_F006,0.00020318876123598444
Ses01M_script02_1_F007,0.00015157720008682167
Ses01M_script02_1_F008,0.00048647510118720943
Ses01M_script02_1_F009,0.00085521388201066
Ses01M_script02_1_F010,0.003053502413701768
Ses01M_script02_1_F011,0.00166996024109742
Ses01M_script02_1_F012,0.0002274452918128571
Ses01M_script02_1_F013,0.00036482168981643865
Ses01M_script02_1_F014,0.003164314147498872
Ses01M_script02_1_F015,0.0018242472532118076
Ses01M_script02_1_F016,0.009800763054803653
Ses01M_script02_1_F017,0.00440755964530725
Ses01M_script02_1_F018,0.00632478927607654
Ses01M_script02_1_F019,0.002152453248076668
Ses01M_script02_1_F020,0.0004247259413082295
Ses01M_script02_1_F021,0.0037477250658262363
Ses01M_script02_1_F022,0.004228505834532262
Ses01M_script02_1_F023,0.0007569155401113081
Ses01M_script02_1_F024,0.0008914177173392595
Ses01M_script02_1_M000,0.006317137108233225
Ses01M_script02_1_M001,0.0041964333496006334
Ses01M_script02_1_M002,0.0029579991231903214
Ses01M_script02_1_M003,0.0029079145790687484
Ses01M_script02_1_M004,0.0012047972057806857
Ses01M_script02_1_M005,0.008725927994837837
Ses01M_script02_1_M006,0.004594055017662511
Ses01M_script02_1_M007,0.005665627543372336
Ses01M_script02_1_M008,0.00012831880703267247
Ses01M_script02_1_M009,0.004940803076336693
Ses01M_script02_1_M010,0.00494894714103077
Ses01M_script02_1_M011,0.005262593940534718
Ses01M_script02_1_M012,0.002669512113591331
Ses01M_script02_1_M013,0.00029664228569136516
Ses01M_script02_1_M014,0.004870346826431818
Ses01M_script02_1_M015,0.0003850341680839922
Ses01M_script02_1_M016,0.005096881429025949
Ses01M_script02_1_M017,0.00329145731920288
Ses01M_script02_1_M018,0.00018227494452610488
Ses01M_script02_1_M019,0.004025210510809085
Ses01M_script02_1_M020,0.0020309509739842974
Ses01M_script02_1_M021,0.0011319811141185655
Ses01M_script02_1_M022,0.00039655723449554924
Ses01M_script02_1_M023,0.001649241418014338
Ses01M_script02_1_M024,0.0011030640944935917
Ses01M_script02_1_M025,0.005381597564570242
Ses01M_script02_1_M026,0.005210614516250303
Ses01M_script02_1_M027,0.005012724605838248
Ses01M_script02_1_M028,0.005645865692009801
Ses01M_script02_1_M029,0.006935275969974033
Ses01M_script02_1_M030,0.002872228530772326
Ses01M_script02_1_M031,0.0034387274494142145
Ses01M_script02_1_M032,0.005736465579551699
Ses01M_script02_1_M033,0.00013065910515472608
Ses01M_script02_1_M034,0.0021462133654650425
Ses01M_script02_1_M035,0.004648808693955631
Ses01M_script02_1_M036,0.006675501811754321
Ses01M_script02_1_M037,0.0032477957375195558
Ses01M_script02_1_M038,0.0037344524797298913
Ses01M_script02_1_M039,0.0033930585234033255
Ses01M_script02_1_M040,0.006738492209651935
Ses01M_script02_1_M041,0.0036094877232626388
Ses01M_script02_1_M042,0.012354405053771675
Ses01M_script02_1_M043,0.006174759842126531
Ses01M_script02_1_M044,0.0036599104561739495
Ses01M_script02_1_M045,0.004731404793861597
Ses01M_script02_1_M046,0.0032758637758515574
Ses01M_script02_2_F000,0.0032787642137598523
Ses01M_script02_2_F001,0.0004461107345297583
Ses01M_script02_2_F002,0.0030445670477131904
Ses01M_script02_2_F003,0.0014740604463962252
Ses01M_script02_2_F004,0.006243410097391682
Ses01M_script02_2_F005,0.002308260859275351
Ses01M_script02_2_F006,0.0027103908809186575
Ses01M_script02_2_F007,0.004669306672420604
Ses01M_script02_2_F008,0.0032807121698503377
Ses01M_script02_2_F009,0.010228777575581896
Ses01M_script02_2_F010,0.0029811935569027644
Ses01M_script02_2_F011,0.002353692466584998
Ses01M_script02_2_F012,0.0014532888260027838
Ses01M_script02_2_F013,0.0020989093887406286
Ses01M_script02_2_F014,0.0016116364466965268
Ses01M_script02_2_F015,0.005259873395477055
Ses01M_script02_2_F016,0.009727615979022282
Ses01M_script02_2_F017,0.004533875727653504
Ses01M_script02_2_F018,0.0023621855055259732
Ses01M_script02_2_F019,0.001752385536439149
Ses01M_script02_2_F020,0.002549781581418305
Ses01M_script02_2_F021,0.0020997758156559017
Ses01M_script02_2_F022,0.0011177345855638092
Ses01M_script02_2_F023,0.0032348897596838795
Ses01M_script02_2_F024,0.0009354585714958731
Ses01M_script02_2_F025,0.0003661346270551319
Ses01M_script02_2_F026,0.0004310244321823121
Ses01M_script02_2_F027,0.0004799236298741398
Ses01M_script02_2_F028,0.0010884936189418616
Ses01M_script02_2_F029,0.000710019542499391
Ses01M_script02_2_F030,0.0027263000113319385
Ses01M_script02_2_F031,0.0013514274404968802
Ses01M_script02_2_F032,0.0064314283699517865
Ses01M_script02_2_F033,0.0006103197657962758
Ses01M_script02_2_F034,0.009809598726666403
Ses01M_script02_2_F035,0.004311016721265011
Ses01M_script02_2_F036,0.010436573889128555
Ses01M_script02_2_F037,0.0002726006790203422
Ses01M_script02_2_F038,0.0010213517757710563
Ses01M_script02_2_F039,0.0024851179016960995
Ses01M_script02_2_F040,0.0029647331795683448
Ses01M_script02_2_F041,0.001681235536892842
Ses01M_script02_2_F042,0.0009609852063774549
Ses01M_script02_2_F043,0.004344180864142886
Ses01M_script02_2_F044,0.00032439131844002483
Ses01M_script02_2_F045,0.0005362001329144416
Ses01M_script02_2_F046,0.002021116301167228
Ses01M_script02_2_F047,0.00017327742883852678
Ses01M_script02_2_M000,0.002382280826461213
Ses01M_script02_2_M001,0.012905249549792362
Ses01M_script02_2_M002,0.009243993750397935
Ses01M_script02_2_M003,0.000599978460600542
Ses01M_script02_2_M004,0.0024572591700267278
Ses01M_script02_2_M005,0.00863899726759972
Ses01M_script02_2_M006,0.0027793216228941217
Ses01M_script02_2_M007,0.003595957727245567
Ses01M_script02_2_M008,0.0012922184076160192
Ses01M_script02_2_M009,0.0012463329991033254
Ses01M_script02_2_M010,0.0033363756729212738
Ses01M_script02_2_M011,0.0010172669077139007
Ses01M_script02_2_M012,0.004634783714164633
Ses01M_script02_2_M013,0.017744170826888152
Ses01M_script02_2_M014,0.013889531453484894
Ses01M_script02_2_M015,0.0019961227899716223
Ses01M_script02_2_M016,0.0028060012421682466
Ses01M_script02_2_M017,0.002756512016057968
Ses01M_script02_2_M018,0.003621202488671537
Ses01M_script02_2_M019,0.0027972040945942844
Ses01M_script02_2_M020,0.005159227014452515
Ses01M_script02_2_M021,0.002323577097508923
Ses01M_script02_2_M022,0.00013688063944603156
Ses01M_script02_2_M023,0.0035875594677453526
Ses01M_script02_2_M024,0.002510354558298411
Ses01M_script02_2_M025,0.002212564627983606
Ses01M_script02_2_M026,0.0006117012724280356
Ses01M_script02_2_M027,0.0018317672031477467
Ses01M_script02_2_M028,0.0034215906624804953
Ses01M_script02_2_M029,0.0001943454450490523
Ses01M_script02_2_M030,0.00018448786718505626
Ses01M_script02_2_M031,0.0015161084750341986
Ses01M_script02_2_M032,0.0038949339054832775
Ses01M_script02_2_M033,0.003577751402924519
Ses01M_script02_2_M034,0.01305083440144857
Ses01M_script02_2_M035,0.0041683504054508035
Ses01M_script02_2_M036,0.004308410809762024
Ses01M_script02_2_M037,0.0040802379784135815
Ses01M_script02_2_M038,0.004612122244220607
Ses01M_script02_2_M039,0.0015198764475909147
Ses01M_script02_2_M040,6.388348235181097e-05
Ses01M_script02_2_M041,0.00010510937775784136
Ses01M_script02_2_M042,0.0023554817091404395
Ses01M_script02_2_M043,0.005380112187982018
Ses01M_script02_2_M044,0.00014678661515112637
Ses01M_script02_2_M045,6.078954607342482e-05
Ses01M_script02_2_M046,0.0015297585412435736
Ses01M_script02_2_M047,0.008743046017498791
Ses01M_script02_2_M048,0.0034665908342526286
Ses01M_script02_2_M049,0.0028319887090320437
Ses01M_script02_2_M050,0.003306445159714114
Ses01M_script02_2_M051,0.0004670963210561747
Ses01M_script02_2_M052,0.009335735417810924
Ses01M_script02_2_M053,0.001562135380191239
Ses01M_script02_2_M054,0.0007521037329439475
Ses01M_script03_1_F000,0.0022668682752981693
Ses01M_script03_1_F001,0.003204801687388681
Ses01M_script03_1_F002,0.003400595534437701
Ses01M_script03_1_F003,0.001449413032276494
Ses01M_script03_1_F004,0.0014844691022955754
Ses01M_script03_1_F005,0.008876916899635138
Ses01M_script03_1_F006,0.002635877959582271
Ses01M_script03_1_F007,0.006546066903671729
Ses01M_script03_1_F008,0.0014488985762000084
Ses01M_script03_1_F009,0.003654422378129968
Ses01M_script03_1_F010,0.0006564255338414029
Ses01M_script03_1_F011,0.0004910495152152911
Ses01M_script03_1_F012,0.0005047748074729062
Ses01M_script03_1_F013,0.004476739300621879
Ses01M_script03_1_F014,0.0007811344994439018
Ses01M_script03_1_F015,0.004997043166479755
Ses01M_script03_1_F016,0.0002658766623737531
Ses01M_script03_1_F017,0.0019650556995624573
Ses01M_script03_1_F018,0.009675033617784901
Ses01M_script03_1_F019,0.0030889288094935793
Ses01M_script03_1_F020,0.0018060401946720002
Ses01M_script03_1_F021,0.004752261439220142
Ses01M_script03_1_F022,0.0038006274736217573
Ses01M_script03_1_F023,0.0031471683354116556
Ses01M_script03_1_F024,0.0029587683493858563
Ses01M_script03_1_F025,0.000394354903291792
Ses01M_script03_1_F026,0.002986131943691881
Ses01M_script03_1_F027,0.005715063826243083
Ses01M_script03_1_F028,0.0014270855726619903
Ses01M_script03_1_F029,0.003331663952361903
Ses01M_script03_1_F030,0.0018462451693111875
Ses01M_script03_1_F031,0.007782637719212348
Ses01M_script03_1_F032,0.002562762944086044
Ses01M_script03_1_F033,0.003948472719051374
Ses01M_script03_1_F034,0.0015922701002420083
Ses01M_script03_1_F035,0.0016744085659869579
Ses01M_script03_1_F036,0.0018994314306185354
Ses01M_script03_1_F037,0.0050546432381077
Ses01M_script03_1_F038,0.0015613601519261723
Ses01M_script03_1_F039,0.002454042405901345
Ses01M_script03_1_F040,0.006655451315296474
Ses01M_script03_1_F041,0.002957585404454176
Ses01M_script03_1_M000,0.004467574659953964
Ses01M_script03_1_M001,0.0002666056112619627
Ses01M_script03_1_M002,0.0008294816625786004
Ses01M_script03_1_M003,0.0017496671961123376
Ses01M_script03_1_M004,0.004224784540313756
Ses01M_script03_1_M005,0.0063601812870544795
Ses01M_script03_1_M006,0.000847832610209783
Ses01M_script03_1_M007,0.00029875001907348636
Ses01M_script03_1_M008,0.0026536959640469492
Ses01M_script03_1_M009,0.006724569364714371
Ses01M_script03_1_M010,0.00478292394567419
Ses01M_script03_1_M011,0.00020061869199584128
Ses01M_script03_1_M012,0.012657301724599156
Ses01M_script03_1_M013,0.0007951365470307858
Ses01M_script03_1_M014,0.0013010893335125865
Ses01M_script03_1_M015,0.004531259868754629
Ses01M_script03_1_M016,0.0016222439248145782
Ses01M_script03_1_M017,0.011692951748969296
Ses01M_script03_1_M018,0.00787375933933841
Ses01M_script03_1_M019,0.008448345438825557
Ses01M_script03_1_M020,0.0050844136211607195
Ses01M_script03_1_M021,0.0015321632795813537
Ses01M_script03_1_M022,0.001851403518813973
Ses01M_script03_1_M023,0.0014704002257685306
Ses01M_script03_1_M024,0.008219949548894708
Ses01M_script03_1_M025,0.017927913133763084
Ses01M_script03_1_M026,0.0048522610054016115
Ses01M_script03_1_M027,0.0015356636283044912
Ses01M_script03_1_M028,0.008708825001103463
Ses01M_script03_1_M029,0.002481596798351881
Ses01M_script03_1_M030,0.002897044279715508
Ses01M_script03_1_M031,0.0015970223596956372
Ses01M_script03_1_M032,0.003740752498913895
Ses01M_script03_1_M033,0.0027835183727318016
Ses01M_script03_1_M034,0.007774126026049761
Ses01M_script03_1_M035,0.0005155775534262762
Ses01M_script03_1_M036,0.008258219064566226
Ses01M_script03_1_M037,0.0037364827537863213
Ses01M_script03_1_M038,0.00025948942844057307
Ses01M_script03_1_M039,0.0007542338621863857
Ses01M_script03_1_M040,0.009261719532954838
Ses01M_script03_1_M041,0.0019871531901662757
Ses01M_script03_1_M042,0.0014872237951797846
Ses01M_script03_2_F000,0.0037367830394640475
Ses01M_script03_2_F001,0.009129003994626496
Ses01M_script03_2_F002,0.0028769899573591017
Ses01M_script03_2_F003,0.009652257781981687
Ses01M_script03_2_F004,0.0016712553180780764
Ses01M_script03_2_F005,0.002819671956209988
Ses01M_script03_2_F006,0.00025494599048002267
Ses01M_script03_2_F007,0.0007834076920213798
Ses01M_script03_2_F008,0.0022675516437968687
