session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses01M_impro04_F024,689.0625,131.628605769,20262.8078483
Ses01M_impro04_F025,344.53125,71.635210396,5519.23723972
Ses01M_impro04_M000,2411.71875,56.4919660931,28947.0451613
Ses01M_impro04_M001,1808.7890625,102.633351293,20108.2824725
Ses01M_impro04_M002,344.53125,35.2950246711,2965.72014235
Ses01M_impro04_M003,3703.7109375,109.183520573,52783.8721286
Ses01M_impro04_M004,3703.7109375,91.3973889414,37169.4361401
Ses01M_impro04_M005,3186.9140625,123.834718786,36458.8061376
Ses01M_impro04_M006,516.796875,97.5034808168,12553.7778677
Ses01M_impro04_M007,516.796875,144.828156502,19858.4574883
Ses01M_impro04_M008,516.796875,153.606292311,15752.3369992
Ses01M_impro04_M009,2325.5859375,209.855378432,94646.2561694
Ses01M_impro04_M010,3014.6484375,82.6171875,22875.0801086
Ses01M_impro04_M011,1808.7890625,101.576048893,12461.4570028
Ses01M_impro04_M012,516.796875,84.1928842905,10121.9799259
Ses01M_impro04_M013,1378.125,64.0474759615,11958.5328412
Ses01M_impro04_M014,430.6640625,47.670990566,7899.24887755
Ses01M_impro04_M015,3617.578125,140.97754865,60837.9644312
Ses01M_impro04_M016,430.6640625,115.657091006,16656.1651333
Ses01M_impro04_M017,3445.3125,122.122579225,76620.1964448
Ses01M_impro04_M018,1550.390625,135.122519713,18652.0826842
Ses01M_impro04_M019,2928.515625,191.60563151,57173.6597849
Ses01M_impro04_M020,2583.984375,85.8028017241,31864.0428831
Ses01M_impro04_M021,430.6640625,56.1735733696,5051.86906609
Ses01M_impro04_M022,430.6640625,60.2543441704,11805.9686479
Ses01M_impro04_M023,2583.984375,144.466724905,70474.6854219
Ses01M_impro04_M024,430.6640625,112.650105337,13451.0204152
Ses01M_impro04_M025,172.265625,31.2798108553,2496.7242941
Ses01M_impro05_F000,1119.7265625,166.882324219,47845.8599746
Ses01M_impro05_F001,602.9296875,124.905589124,16987.7915695
Ses01M_impro05_F002,947.4609375,184.598277699,23335.3463935
Ses01M_impro05_F003,689.0625,120.371942935,22328.4229935
Ses01M_impro05_F004,602.9296875,139.817169009,14355.5021274
Ses01M_impro05_F005,689.0625,75.5170036765,13270.3486776
Ses01M_impro05_F006,430.6640625,87.890625,9448.92883301
Ses01M_impro05_F007,3962.109375,194.971122851,189186.234112
Ses01M_impro05_F008,689.0625,164.972120716,23968.360019
Ses01M_impro05_F009,1119.7265625,192.532169118,38360.2827465
Ses01M_impro05_F010,1119.7265625,156.469642085,21955.7294899
Ses01M_impro05_F011,3445.3125,209.735831568,160064.497884
Ses01M_impro05_F012,3875.9765625,189.31876573,102502.742995
Ses01M_impro05_F013,1119.7265625,180.715362935,19391.3743706
Ses01M_impro05_F014,3359.1796875,192.203776042,132661.123011
Ses01M_impro05_F015,2928.515625,258.053446262,67760.1356716
Ses01M_impro05_F016,516.796875,101.389252092,10807.5828951
Ses01M_impro05_F017,2325.5859375,92.458068903,28713.9643306
Ses01M_impro05_F018,516.796875,58.4754873853,8287.44452125
Ses01M_impro05_F019,1808.7890625,117.955280172,38493.6811014
Ses01M_impro05_F020,1033.59375,134.375999041,28315.7180815
Ses01M_impro05_F021,430.6640625,100.217423349,7173.8256208
Ses01M_impro05_F022,172.265625,25.7462211277,1635.36633233
Ses01M_impro05_F023,344.53125,29.28515625,3445.31922913
Ses01M_impro05_F024,1205.859375,102.573100363,23556.2676205
Ses01M_impro05_F025,1119.7265625,70.8002699607,8724.51537541
Ses01M_impro05_F026,430.6640625,83.4056522098,8996.98539098
Ses01M_impro05_F027,516.796875,60.7165727459,10543.1171798
Ses01M_impro05_F028,2411.71875,55.6133120079,25998.44277
Ses01M_impro05_F029,2756.25,84.5228533879,40003.7914106
Ses01M_impro05_F030,2670.1171875,143.44297179,36234.6944428
Ses01M_impro05_F031,1033.59375,163.431490385,27504.9042561
Ses01M_impro05_F032,689.0625,127.625363372,14373.107382
Ses01M_impro05_F033,430.6640625,132.858455882,18036.7482327
Ses01M_impro05_F034,689.0625,116.041821908,11101.6726276
Ses01M_impro05_F035,3617.578125,70.9988476139,36189.3651104
Ses01M_impro05_F036,1033.59375,188.062909389,21132.3170585
Ses01M_impro05_F037,2756.25,163.956341912,32294.6476157
Ses01M_impro05_M000,4134.375,269.815652412,395600.101498
Ses01M_impro05_M001,1033.59375,219.525763694,28900.6897272
Ses01M_impro05_M002,1808.7890625,139.358473558,25529.9067774
Ses01M_impro05_M003,2067.1875,182.038637008,43441.1952386
Ses01M_impro05_M004,2670.1171875,161.675525102,58521.1788942
Ses01M_impro05_M005,3962.109375,340.461983268,458434.02518
Ses01M_impro05_M006,3014.6484375,246.897749467,118126.913875
Ses01M_impro05_M007,689.0625,179.61170709,22313.3485199
Ses01M_impro05_M008,1636.5234375,117.945685459,52467.1203239
Ses01M_impro05_M009,516.796875,173.258510447,22533.538398
Ses01M_impro05_M010,3186.9140625,206.359863281,126096.347313
Ses01M_impro05_M011,2928.515625,235.70026178,114859.092712
Ses01M_impro05_M012,1291.9921875,346.561316288,47581.5049129
Ses01M_impro05_M013,3014.6484375,235.507009656,44320.3969807
Ses01M_impro05_M014,2756.25,161.914900751,60405.9357697
Ses01M_impro05_M015,1808.7890625,71.77734375,21389.1333203
Ses01M_impro05_M016,516.796875,156.341911765,21878.3327782
Ses01M_impro05_M017,689.0625,85.7550370066,17212.9172632
Ses01M_impro05_M018,2928.515625,74.252424569,47271.3498582
Ses01M_impro05_M019,3875.9765625,164.467592593,131524.756893
Ses01M_impro05_M020,430.6640625,104.629281851,12759.780062
Ses01M_impro05_M021,2411.71875,156.005258208,55696.7519079
Ses01M_impro05_M022,2239.453125,157.239708534,38835.3423078
Ses01M_impro05_M023,2670.1171875,142.071465637,44742.1424205
Ses01M_impro05_M024,602.9296875,151.767198227,15062.6556598
Ses01M_impro05_M025,3617.578125,163.681942655,41541.6287854
Ses01M_impro05_M026,3617.578125,202.140056987,94597.7258719
Ses01M_impro05_M027,3186.9140625,150.843992876,63946.8248561
Ses01M_impro05_M028,3100.78125,155.168585526,61780.6908943
Ses01M_impro05_M029,2325.5859375,171.492439969,23388.1285751
Ses01M_impro05_M030,947.4609375,172.265625,55959.4116211
Ses01M_impro05_M031,2239.453125,111.716816213,67119.0835896
Ses01M_impro06_F000,516.796875,36.2664473684,4656.58368438
Ses01M_impro06_F001,516.796875,22.3061899038,3287.9554726
Ses01M_impro06_F002,172.265625,42.3213127163,4061.84903921
Ses01M_impro06_F003,258.3984375,38.363752694,3196.98869828
Ses01M_impro06_F004,172.265625,42.4598371479,3442.61070453
Ses01M_impro06_F005,258.3984375,59.0911155523,4530.96226269
Ses01M_impro06_F006,258.3984375,41.4309731013,3918.05273813
Ses01M_impro06_F007,258.3984375,34.328294837,3229.87711497
Ses01M_impro06_F008,344.53125,37.7966772152,3642.53163471
Ses01M_impro06_F009,602.9296875,79.3602728075,10229.8540254
Ses01M_impro06_F010,430.6640625,39.0363388761,4179.83933349
Ses01M_impro06_F011,430.6640625,35.888671875,4121.58966064
Ses01M_impro06_F012,172.265625,41.0397518382,2985.25740812
Ses01M_impro06_F013,172.265625,36.7468792459,2943.73609365
Ses01M_impro06_F014,172.265625,45.3330592105,3584.98380455
Ses01M_impro06_F015,172.265625,37.9664370888,2707.25503688
Ses01M_impro06_F016,172.265625,37.236456059,2209.48832356
Ses01M_impro06_F017,430.6640625,46.8788422131,3299.62882145
Ses01M_impro06_F018,258.3984375,55.4553724315,4191.12070033
Ses01M_impro06_F019,258.3984375,44.7101622137,2899.71521285
Ses01M_impro06_F020,344.53125,33.8217850131,2779.14968735
Ses01M_impro06_F021,258.3984375,30.66328125,2413.08853088
Ses01M_impro06_F022,258.3984375,32.9644097222,2302.21030153
Ses01M_impro06_F023,172.265625,33.341733871,1939.63467641
Ses01M_impro06_F024,172.265625,37.5134312321,2376.57436049
Ses01M_impro06_F025,172.265625,47.1502896013,3309.01838157
Ses01M_impro06_F026,258.3984375,36.2175707547,3127.60624354
Ses01M_impro06_F027,258.3984375,32.7501188213,2481.71312036
Ses01M_impro06_F028,2670.1171875,61.5782467984,46025.1954418
Ses01M_impro06_M000,344.53125,37.5232054455,2969.87181343
Ses01M_impro06_M001,430.6640625,37.578462473,3394.89677533
Ses01M_impro06_M002,344.53125,15.8792335894,1695.81913218
Ses01M_impro06_M003,344.53125,30.1177094933,2546.2465823
Ses01M_impro06_M004,1808.7890625,41.4713541667,14155.8795505
Ses01M_impro06_M005,3617.578125,83.9396158854,97247.5325896
Ses01M_impro06_M006,3273.046875,62.1111806626,59615.9521461
Ses01M_impro06_M007,1550.390625,43.4979333667,6820.26000134
Ses01M_impro06_M008,2583.984375,45.2480065666,15629.8298421
Ses01M_impro06_M009,258.3984375,28.6427404988,2281.06516135
Ses01M_impro06_M010,2756.25,49.1056034483,51516.087325
Ses01M_impro06_M011,2670.1171875,65.017729824,17272.987281
Ses01M_impro06_M012,172.265625,29.3419471154,2073.98431541
Ses01M_impro06_M013,3617.578125,69.3362421997,56325.7551862
Ses01M_impro06_M014,2756.25,52.63671875,38176.47312
Ses01M_impro06_M015,2497.8515625,62.2299267344,38522.6202017
Ses01M_impro06_M016,344.53125,39.7066156915,3316.67622488
Ses01M_impro06_M017,3014.6484375,56.7832090495,16454.2782697
Ses01M_impro06_M018,3359.1796875,71.184142562,46405.0007915
Ses01M_impro06_M019,172.265625,38.953322507,2296.26685166
Ses01M_impro06_M020,172.265625,42.8174674855,2455.02366261
Ses01M_impro06_M021,344.53125,30.1141036184,2467.88598164
Ses01M_impro06_M022,258.3984375,45.2140748031,3135.25995811
Ses01M_impro06_M023,258.3984375,40.3820503049,2531.09030465
Ses01M_impro06_M024,344.53125,43.3026022623,3482.19770626
Ses01M_impro06_M025,344.53125,43.8400542665,3897.63552203
Ses01M_impro06_M026,430.6640625,40.8245933219,3638.34661454
Ses01M_impro06_M027,344.53125,28.4821650896,2469.61732438
Ses01M_impro06_M028,2928.515625,53.6746754366,18161.8658408
Ses01M_impro06_M029,2411.71875,48.9032451923,43344.5301846
Ses01M_impro06_M030,1464.2578125,57.5929771305,6135.68644056
Ses01M_impro07_F000,1894.921875,139.873798077,57033.4792278
Ses01M_impro07_F001,3014.6484375,388.558959961,135327.056414
Ses01M_impro07_F002,689.0625,164.206414474,15380.1640645
Ses01M_impro07_F003,3875.9765625,282.756696429,122369.436147
Ses01M_impro07_F004,947.4609375,308.933006684,51929.8607563
Ses01M_impro07_F005,775.1953125,290.868369074,50877.7332677
Ses01M_impro07_F006,1808.7890625,229.785322615,43176.2751688
Ses01M_impro07_F007,775.1953125,205.08605839,27005.4337335
Ses01M_impro07_F008,3617.578125,237.63678237,135041.712463
Ses01M_impro07_F009,2928.515625,267.784705529,110433.909949
Ses01M_impro07_F010,430.6640625,138.877062851,12931.0257612
Ses01M_impro07_F011,3617.578125,173.307554183,142542.763252
Ses01M_impro07_F012,3273.046875,243.88794209,256965.958041
Ses01M_impro07_F013,516.796875,104.255319149,11510.1833525
Ses01M_impro07_F014,3445.3125,182.298140092,70937.0540732
Ses01M_impro07_F015,1464.2578125,154.831929484,23260.9867052
Ses01M_impro07_F016,861.328125,106.809110237,18762.4851909
Ses01M_impro07_F017,3531.4453125,129.385653409,62506.281167
Ses01M_impro07_F018,1119.7265625,189.114539418,38574.4336019
Ses01M_impro07_F019,947.4609375,135.3515625,10248.4588623
Ses01M_impro07_F020,689.0625,89.8338317871,14099.527052
Ses01M_impro07_F021,1119.7265625,167.327470369,23663.6218868
Ses01M_impro07_F022,1722.65625,235.324807363,22864.686433
Ses01M_impro07_F023,430.6640625,137.913535557,11830.1366216
Ses01M_impro07_F024,689.0625,129.891604703,14735.860226
Ses01M_impro07_F025,775.1953125,166.71484375,19505.523819
Ses01M_impro07_F026,1033.59375,341.355846774,58953.3405125
Ses01M_impro07_F027,2583.984375,213.789708161,44669.1812432
Ses01M_impro07_F028,430.6640625,85.8531605114,8165.4867653
Ses01M_impro07_F029,1119.7265625,99.8541039157,15215.5467972
Ses01M_impro07_F030,516.796875,99.1339917453,9139.54070388
Ses01M_impro07_F031,430.6640625,108.725025615,12381.3838287
Ses01M_impro07_F032,172.265625,43.3554425336,2651.28806187
Ses01M_impro07_F033,775.1953125,84.3690006399,8960.29146521
Ses01M_impro07_F034,2842.3828125,197.744352921,63476.7535582
Ses01M_impro07_M000,3445.3125,162.637485838,129972.714771
Ses01M_impro07_M001,1722.65625,137.960276884,27434.8548452
Ses01M_impro07_M002,1291.9921875,378.393135725,38852.7252083
Ses01M_impro07_M003,4048.2421875,229.92647332,64468.2702995
Ses01M_impro07_M004,3531.4453125,291.295158496,63234.9161893
Ses01M_impro07_M005,2497.8515625,198.60615654,25812.8243775
Ses01M_impro07_M006,516.796875,167.591751453,23931.300399
Ses01M_impro07_M007,1291.9921875,282.301323266,20655.8248306
Ses01M_impro07_M008,3875.9765625,194.728833576,62629.6682084
Ses01M_impro07_M009,3445.3125,121.496284299,99265.9492935
Ses01M_impro07_M010,3100.78125,157.597681258,44393.0115845
Ses01M_impro07_M011,2153.3203125,257.080078125,63474.9484062
Ses01M_impro07_M012,2670.1171875,152.106881649,55787.5538865
Ses01M_impro07_M013,2411.71875,130.938382315,28409.2848157
Ses01M_impro07_M014,1808.7890625,138.525323276,30051.5086108
Ses01M_impro07_M015,1033.59375,116.445344545,11514.8943043
Ses01M_impro07_M016,1119.7265625,181.895380435,23530.8885484
Ses01M_impro07_M017,689.0625,169.161739865,19595.7653639
Ses01M_impro07_M018,3789.84375,215.150826175,50321.8022185
Ses01M_impro07_M019,602.9296875,156.792664671,21795.0500676
Ses01M_impro07_M020,689.0625,181.379262837,22404.403202
Ses01M_impro07_M021,430.6640625,144.80298913,15696.3223636
Ses01M_impro07_M022,1119.7265625,328.6828125,40799.8600488
Ses01M_impro07_M023,1808.7890625,265.456361438,41626.3994618
Ses01M_impro07_M024,430.6640625,160.049301504,15980.4582845
Ses01M_impro07_M025,3186.9140625,123.12236388,45966.8396207
Ses01M_impro07_M026,3186.9140625,138.240784703,43048.0671942
Ses01M_impro07_M027,3531.4453125,102.803679435,74229.7868997
Ses01M_impro07_M028,1119.7265625,122.755208333,18453.4214003
Ses01M_impro07_M029,516.796875,140.671580805,14470.7114576
Ses01M_impro07_M030,430.6640625,115.411159832,10227.085117
Ses01M_impro07_M031,430.6640625,108.218149038,11496.5524617
Ses01M_impro07_M032,602.9296875,179.013356855,16125.5346451
Ses01M_impro07_M033,1291.9921875,88.0640414798,15798.7777979
Ses01M_script01_1_F000,3100.78125,49.4140625,25635.5285645
Ses01M_script01_1_F001,172.265625,33.5824684116,2889.65178064
Ses01M_script01_1_F002,3273.046875,111.868523316,67081.2313313
Ses01M_script01_1_F003,3703.7109375,109.850543478,140795.194629
Ses01M_script01_1_F004,258.3984375,35.913003178,2910.08620948
Ses01M_script01_1_F005,3617.578125,38.0844312339,35624.8114203
Ses01M_script01_1_F006,1722.65625,36.8248980978,25201.3002587
Ses01M_script01_1_F007,430.6640625,52.6794433594,4246.29863352
Ses01M_script01_1_F008,4048.2421875,101.818340655,209354.575275
Ses01M_script01_1_F009,430.6640625,51.1921432783,4844.88536133
Ses01M_script01_1_F010,258.3984375,34.0813286871,3054.93821294
Ses01M_script01_1_F011,1636.5234375,53.984650088,10094.7877373
Ses01M_script01_1_F012,430.6640625,61.7909307065,6019.93620283
Ses01M_script01_1_F013,3789.84375,76.5625,137472.525204
Ses01M_script01_1_F014,861.328125,92.0578722134,14159.9634846
Ses01M_script01_1_F015,3703.7109375,121.305234873,93538.4611685
Ses01M_script01_1_F016,4048.2421875,176.281140734,40692.4996662
Ses01M_script01_1_F017,516.796875,46.7965674213,6455.68352637
Ses01M_script01_1_F018,4048.2421875,107.521497483,152525.420921
Ses01M_script01_1_F019,4220.5078125,211.116317778,383545.193391
Ses01M_script01_1_F020,947.4609375,144.244251501,17502.7819031
Ses01M_script01_1_F021,2497.8515625,126.774568532,87454.1431718
Ses01M_script01_1_F022,2497.8515625,188.359645329,43638.0516289
Ses01M_script01_1_F023,2325.5859375,199.699861039,55375.9975669
Ses01M_script01_1_F024,3875.9765625,212.770755097,73698.7588311
Ses01M_script01_1_F025,1378.125,127.773178808,20751.9445457
Ses01M_script01_1_F026,602.9296875,71.9217649648,13083.3311106
Ses01M_script01_1_F027,2756.25,261.791548295,77009.7568575
Ses01M_script01_1_F028,2153.3203125,56.3755580357,26919.014016
Ses01M_script01_1_F029,2067.1875,87.4647632088,24511.0617344
Ses01M_script01_1_F030,4220.5078125,199.095301474,120397.567853
Ses01M_script01_1_F031,1033.59375,63.8855939136,11921.6198554
Ses01M_script01_1_F032,3445.3125,166.075812652,104810.710216
Ses01M_script01_1_F033,344.53125,46.9508272059,2886.99528783
Ses01M_script01_1_F034,861.328125,94.9875876168,15938.0133398
Ses01M_script01_1_F035,1808.7890625,154.712492595,54296.1137862
Ses01M_script01_1_F036,1550.390625,220.409208131,75441.32927
Ses01M_script01_1_F037,4048.2421875,275.180182658,118054.436737
Ses01M_script01_1_F038,4134.375,69.384765625,67602.0846367
Ses01M_script01_1_F039,3531.4453125,137.104559075,81346.8058106
Ses01M_script01_1_F040,3789.84375,271.068446356,112113.575623
Ses01M_script01_1_F041,3445.3125,223.655790441,112050.076125
Ses01M_script01_1_F042,775.1953125,70.4073197614,12804.9795379
Ses01M_script01_1_F043,602.9296875,44.2718272901,5100.19400953
Ses01M_script01_1_M000,3445.3125,72.6421310241,83213.1542372
Ses01M_script01_1_M001,2497.8515625,63.2472826087,20299.2402854
Ses01M_script01_1_M002,2411.71875,83.6590241514,14308.6024772
Ses01M_script01_1_M003,1894.921875,69.7110262784,20853.4719481
Ses01M_script01_1_M004,344.53125,39.5295516304,3371.37550397
Ses01M_script01_1_M005,430.6640625,58.3654269366,5823.51575601
Ses01M_script01_1_M006,258.3984375,39.2765625,3205.42292725
Ses01M_script01_1_M007,430.6640625,33.0372431507,3420.83434142
Ses01M_script01_1_M008,689.0625,70.8826686438,7028.66996776
Ses01M_script01_1_M009,1808.7890625,61.5234375,11127.225849
Ses01M_script01_1_M010,3531.4453125,102.456904854,67612.1047929
Ses01M_script01_1_M011,3445.3125,88.7584223978,40363.8470703
Ses01M_script01_1_M012,1894.921875,80.7495117188,54685.1228178
Ses01M_script01_1_M013,3789.84375,104.412109375,141621.658398
Ses01M_script01_1_M014,602.9296875,97.2696548315,11162.4366252
Ses01M_script01_1_M015,3359.1796875,69.990981072,27512.8998819
Ses01M_script01_1_M016,258.3984375,41.664244186,3578.06589097
Ses01M_script01_1_M017,1291.9921875,47.4762561275,7395.37383904
Ses01M_script01_1_M018,2842.3828125,83.6950913915,53489.1806773
Ses01M_script01_1_M019,430.6640625,113.424895531,9499.209529
Ses01M_script01_1_M020,3962.109375,141.151325056,54613.6468058
Ses01M_script01_1_M021,2497.8515625,228.105007382,133244.919565
Ses01M_script01_1_M022,2497.8515625,143.916866757,27178.7276182
Ses01M_script01_1_M023,1033.59375,101.419181954,21136.6989651
Ses01M_script01_1_M024,2670.1171875,95.6819047949,56956.7334563
Ses01M_script01_1_M025,2411.71875,94.1108088551,40810.0784729
Ses01M_script01_1_M026,430.6640625,76.0814070916,13551.2725238
Ses01M_script01_1_M027,3789.84375,181.577280405,394000.918526
Ses01M_script01_1_M028,3100.78125,146.118164062,67063.100338
Ses01M_script01_1_M029,258.3984375,68.017578125,4293.90668869
Ses01M_script01_1_M030,2153.3203125,86.5186257699,16881.2916216
Ses01M_script01_1_M031,1722.65625,96.7046693314,18119.0812723
Ses01M_script01_1_M032,430.6640625,82.2176846591,8342.93444295
Ses01M_script01_1_M033,430.6640625,42.3108552632,4847.72013825
Ses01M_script01_1_M034,4220.5078125,130.883379888,58660.7393438
Ses01M_script01_1_M035,3962.109375,180.090279641,60345.7126859
Ses01M_script01_1_M036,516.796875,57.7626576409,7362.486169
Ses01M_script01_1_M037,3531.4453125,101.814601732,148070.829421
Ses01M_script01_1_M038,3359.1796875,93.0956446482,41421.6214043
Ses01M_script01_1_M039,775.1953125,269.05404317,29510.9148864
Ses01M_script01_1_M040,430.6640625,130.64010223,16800.6796219
Ses01M_script01_1_M041,1291.9921875,119.180749622,24660.9206681
Ses01M_script01_1_M042,2497.8515625,62.3213523891,17815.585591
Ses01M_script01_2_F000,430.6640625,54.833846831,5352.52968021
Ses01M_script01_2_F001,258.3984375,44.3576388889,3318.50216712
Ses01M_script01_2_F002,344.53125,55.8974004425,4316.2265598
Ses01M_script01_2_F003,3703.7109375,90.9603152655,55541.5597217
Ses01M_script01_2_F004,861.328125,166.575758115,41084.0029999
Ses01M_script01_2_F005,3359.1796875,288.879973612,204131.30181
Ses01M_script01_2_F006,3703.7109375,184.68194777,147482.672311
Ses01M_script01_2_F007,2670.1171875,135.683495726,79929.463449
Ses01M_script01_2_F008,3273.046875,96.5690462726,58658.2734322
Ses01M_script01_2_F009,3186.9140625,149.985532407,56002.0868539
Ses01M_script01_2_F010,602.9296875,60.3529219838,5583.76542192
Ses01M_script01_2_F011,2670.1171875,248.375224253,92655.4468701
Ses01M_script01_2_F012,3789.84375,294.523597507,56440.5359513
Ses01M_script01_2_F013,3703.7109375,344.234751506,61368.3248878
Ses01M_script01_2_F014,1894.921875,59.9419572884,32082.614957
Ses01M_script01_2_M000,3014.6484375,82.1480204626,58173.3402997
Ses01M_script01_2_M001,2928.515625,79.0191650391,60244.2047652
Ses01M_script01_2_M002,430.6640625,73.8980379972,6847.64546673
Ses01M_script01_2_M003,430.6640625,73.7098106971,7335.86562103
Ses01M_script01_2_M004,3014.6484375,64.736763535,59176.6235672
Ses01M_script01_2_M005,3531.4453125,140.758167614,114898.887587
Ses01M_script01_2_M006,775.1953125,112.877247432,16968.0486483
Ses01M_script01_2_M007,430.6640625,80.6466460987,10980.0593265
Ses01M_script01_2_M008,516.796875,66.7587652439,7063.6129975
Ses01M_script01_2_M009,1119.7265625,159.451138771,31201.7848347
Ses01M_script01_2_M010,344.53125,30.8586060531,3166.09074691
Ses01M_script01_2_M011,430.6640625,53.9151956107,10571.6937481
Ses01M_script01_2_M012,3531.4453125,305.089962121,116646.580411
Ses01M_script01_2_M013,3273.046875,339.125424948,116065.093354
Ses01M_script01_2_M014,1550.390625,350.116654224,47798.9369256
Ses01M_script01_2_M015,1550.390625,220.451813811,31037.0273843
Ses01M_script01_2_M016,2239.453125,86.7923286753,73949.5938011
Ses01M_script01_2_M017,430.6640625,63.4931602026,9560.08996668
Ses01M_script01_3_F000,3962.109375,68.1884765625,64869.6183217
Ses01M_script01_3_F001,602.9296875,49.381128574,8646.28384098
Ses01M_script01_3_F002,2067.1875,48.525528169,8738.7348645
Ses01M_script01_3_F003,258.3984375,34.8450250371,2667.70125773
Ses01M_script01_3_F004,1205.859375,63.9526891094,9633.35509528
Ses01M_script01_3_F005,1291.9921875,55.4519274635,8979.37969114
Ses01M_script01_3_F006,430.6640625,41.485407489,3704.2076201
Ses01M_script01_3_F007,344.53125,75.0951980835,6634.93727597
Ses01M_script01_3_F008,1981.0546875,107.554444624,27166.4420969
Ses01M_script01_3_F009,1119.7265625,42.6886307566,9360.20433077
Ses01M_script01_3_F010,1033.59375,83.1740517653,39549.0677222
Ses01M_script01_3_F011,516.796875,69.6570444915,5925.90301347
Ses01M_script01_3_F012,689.0625,64.6507571259,6499.21072379
Ses01M_script01_3_F013,3186.9140625,47.1243351064,33768.6671839
Ses01M_script01_3_F014,947.4609375,152.548475151,22165.7644098
Ses01M_script01_3_F015,4048.2421875,260.182733051,89889.3853626
Ses01M_script01_3_F016,1205.859375,153.147840841,23520.0569016
Ses01M_script01_3_F017,430.6640625,38.6541193182,4104.7977416
Ses01M_script01_3_F018,258.3984375,36.2664473684,3214.15490655
Ses01M_script01_3_F019,430.6640625,65.4968261719,6668.44227165
Ses01M_script01_3_F020,2411.71875,73.2022041718,30180.1765396
Ses01M_script01_3_F021,430.6640625,34.86328125,2768.75495911
Ses01M_script01_3_F022,172.265625,32.8405928938,2461.54575595
Ses01M_script01_3_F023,3014.6484375,144.408544377,265999.619555
Ses01M_script01_3_F024,258.3984375,30.7442900142,2417.44535182
Ses01M_script01_3_F025,1033.59375,42.5294186409,15619.0974992
Ses01M_script01_3_F026,258.3984375,44.4556451613,4177.58985315
Ses01M_script01_3_F027,3875.9765625,50.8504342643,28639.4864481
Ses01M_script01_3_F028,3789.84375,81.1396059783,29471.3138948
Ses01M_script01_3_F029,2928.515625,90.7049309717,46842.4170762
Ses01M_script01_3_F030,689.0625,49.3741122159,7098.05675775
Ses01M_script01_3_M000,3703.7109375,114.421530331,53713.8328668
Ses01M_script01_3_M001,344.53125,59.4594254032,5462.93764144
Ses01M_script01_3_M002,258.3984375,28.3901449022,2302.46114834
Ses01M_script01_3_M003,689.0625,44.1613148835,5877.30575039
Ses01M_script01_3_M004,430.6640625,38.3852751359,5112.15413225
Ses01M_script01_3_M005,3531.4453125,117.847611091,84679.8764155
Ses01M_script01_3_M006,430.6640625,63.0831866197,5355.04138888
Ses01M_script01_3_M007,430.6640625,31.9106504142,3339.17415788
Ses01M_script01_3_M008,3359.1796875,65.8572100343,17800.0382414
Ses01M_script01_3_M009,344.53125,29.8828125,2416.30554199
Ses01M_script01_3_M010,861.328125,71.8687798567,11326.4875572
Ses01M_script01_3_M011,1808.7890625,71.698031768,20108.1138744
Ses01M_script01_3_M012,3617.578125,110.936881922,50017.7045408
Ses01M_script01_3_M013,1636.5234375,65.2204452769,19421.3549768
Ses01M_script01_3_M014,430.6640625,36.6522606383,3392.05522999
Ses01M_script01_3_M015,516.796875,141.50390625,18729.0840764
Ses01M_script01_3_M016,3014.6484375,207.020970395,56667.8618328
Ses01M_script01_3_M017,2928.515625,101.49890625,52687.0727686
Ses01M_script01_3_M018,2411.71875,150.129350288,33340.9710506
Ses01M_script01_3_M019,3531.4453125,49.4600183824,51148.2262529
Ses01M_script01_3_M020,3100.78125,79.84319536,24940.7853532
Ses01M_script01_3_M021,3789.84375,88.4367766204,60765.2415235
Ses01M_script01_3_M022,3703.7109375,50.2506836828,27650.7662538
Ses01M_script01_3_M023,947.4609375,59.1152815013,12377.3711299
Ses01M_script01_3_M024,3359.1796875,73.4442699307,26852.9138487
Ses01M_script01_3_M025,3014.6484375,86.6321331522,97520.1460407
Ses01M_script01_3_M026,430.6640625,40.328079841,3862.74573248
Ses01M_script01_3_M027,430.6640625,34.840238764,3287.48939224
Ses01M_script01_3_M028,2239.453125,47.2212819541,10940.6652902
Ses01M_script01_3_M029,3703.7109375,69.7025299072,44083.8245487
Ses01M_script01_3_M030,430.6640625,45.7141526819,5291.84369953
Ses01M_script01_3_M031,2325.5859375,95.5279247712,30305.861935
Ses01M_script01_3_M032,3359.1796875,63.1698393486,17462.5699744
Ses01M_script01_3_M033,2670.1171875,68.1915154001,27619.7656238
Ses01M_script01_3_M034,2239.453125,89.2763458029,45248.9216758
Ses01M_script01_3_M035,2756.25,93.195703125,20737.7651884
Ses01M_script01_3_M036,3703.7109375,94.5642394434,96302.9108129
Ses01M_script01_3_M037,430.6640625,101.956616187,11456.2316136
Ses01M_script01_3_M038,3100.78125,77.2278158422,19016.6651093
Ses01M_script01_3_M039,3703.7109375,92.1440755857,82939.7242013
Ses01M_script01_3_M040,3617.578125,64.3847731197,33865.589965
Ses01M_script01_3_M041,344.53125,40.1686666183,3051.23793548
Ses01M_script01_3_M042,258.3984375,32.6372195513,2549.12898699
Ses01M_script01_3_M043,258.3984375,46.3360900217,3292.39224856
Ses01M_script02_1_F000,344.53125,46.7790274784,3951.46994472
Ses01M_script02_1_F001,1033.59375,53.8330078125,14859.1893911
Ses01M_script02_1_F002,516.796875,72.4776105183,12027.5145751
