session,max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio))
Ses02F_script03_1_F024,0.9877717391304348,0.3350550233139822,0.0512228214570252
Ses02F_script03_1_F025,0.962890625,0.4953064974881796,0.09398511954947364
Ses02F_script03_1_F026,0.8134765625,0.3611415259364478,0.0367692916462663
Ses02F_script03_1_F027,1.0,0.5052543308423914,0.08888062378409227
Ses02F_script03_1_F028,1.0,0.510583710252193,0.0850168006278508
Ses02F_script03_1_F029,0.98388671875,0.38002689880582724,0.08801288924281536
Ses02F_script03_1_F030,0.68310546875,0.35778478381374723,0.05379932456696135
Ses02F_script03_1_M000,1.0,0.7684685202205882,0.10050628424515774
Ses02F_script03_1_M001,1.0,0.6719324448529411,0.13453564594361198
Ses02F_script03_1_M002,0.978515625,0.6011982461601161,0.101763625155238
Ses02F_script03_1_M003,1.0,0.5480143229166666,0.10694024297926158
Ses02F_script03_1_M004,1.0,0.6136846127717391,0.09288658581969869
Ses02F_script03_1_M005,1.0,0.842804266493373,0.07638167222151311
Ses02F_script03_1_M006,1.0,0.5373418898809523,0.1293252449727653
Ses02F_script03_1_M007,1.0,0.47938555136494254,0.08307212024970453
Ses02F_script03_1_M008,1.0,0.5976696275684932,0.09197636808501687
Ses02F_script03_1_M009,0.9993746091307066,0.5603376890042164,0.09705560830241516
Ses02F_script03_1_M010,0.9658203125,0.4659840633451656,0.08646909723850195
Ses02F_script03_1_M011,1.0,0.6058494844442529,0.07941412919748289
Ses02F_script03_1_M012,1.0,0.5671250715719028,0.06234543897315381
Ses02F_script03_1_M013,1.0,0.6266915457589286,0.07037541665592972
Ses02F_script03_1_M014,1.0,0.6292860243055556,0.058732462518009135
Ses02F_script03_1_M015,1.0,0.5555050872093024,0.11447540239877738
Ses02F_script03_1_M016,1.0,0.5557338169642857,0.1344472632116201
Ses02F_script03_1_M017,1.0,0.5520109953703703,0.11130298279603974
Ses02F_script03_1_M018,0.99951171875,0.5873166632913759,0.13175830887430054
Ses02F_script03_1_M019,1.0,0.7208371629901961,0.09244303683141983
Ses02F_script03_1_M020,1.0,0.5329708260771414,0.07511100032702689
Ses02F_script03_1_M021,1.0,0.5955948853140394,0.10248869196356356
Ses02F_script03_1_M022,1.0,0.6152928787442397,0.07916700223051747
Ses02F_script03_1_M023,0.97265625,0.46005643353389153,0.056556792847652346
Ses02F_script03_1_M024,1.0,0.5801604856927711,0.0808507265486034
Ses02F_script03_1_M025,0.98486328125,0.4526717950941803,0.0876027352763936
Ses02F_script03_1_M026,1.0,0.531007629751462,0.07337482857613331
Ses02F_script03_1_M027,0.99658203125,0.7084847584523368,0.05629988186107674
Ses02F_script03_1_M028,1.0,0.6374747798127949,0.09327258660311152
Ses02F_script03_1_M029,1.0,0.507309643779191,0.08133655561870001
Ses02F_script03_1_M030,1.0,0.4750471443965517,0.10389807051342252
Ses02F_script03_1_M031,1.0,0.7728891045574824,0.05735399463948526
Ses02F_script03_1_M032,1.0,0.5312181042086694,0.10152026152496037
Ses02F_script03_1_M033,1.0,0.6752068014705882,0.1123704134799205
Ses02F_script03_1_M034,1.0,0.6587573902027027,0.1035168062952681
Ses02F_script03_2_F000,0.46484375,0.2116643511506013,0.016869829212991152
Ses02F_script03_2_F001,0.998046875,0.386566331966025,0.060213117892599914
Ses02F_script03_2_F002,0.978515625,0.4174903330176768,0.07520191266383215
Ses02F_script03_2_F003,0.90673828125,0.2601644486917051,0.038811825182495936
Ses02F_script03_2_F004,0.7490234375,0.4131658758737463,0.0344589298017901
Ses02F_script03_2_F005,0.79345703125,0.31973995155648505,0.041202002780513274
Ses02F_script03_2_F006,1.0,0.5092366536458334,0.13898079759544796
Ses02F_script03_2_F007,0.84228515625,0.3105658083545918,0.05746698322816472
Ses02F_script03_2_F008,0.81689453125,0.414434250262605,0.0518322176206298
Ses02F_script03_2_F009,0.728515625,0.4717629172585227,0.04377295069663321
Ses02F_script03_2_F010,0.9375,0.42400865810584293,0.09537879508096149
Ses02F_script03_2_F011,0.99609375,0.5484275736534265,0.1021725026941128
Ses02F_script03_2_F012,0.54345703125,0.27232467296511625,0.017806422716865934
Ses02F_script03_2_F013,0.8271484375,0.27826644450134874,0.039800857773556915
Ses02F_script03_2_F014,1.0,0.61083984375,0.13701750250423655
Ses02F_script03_2_F015,0.95068359375,0.4900518107834533,0.09863363627391764
Ses02F_script03_2_F016,0.9873046875,0.34879717552600875,0.09534399707557888
Ses02F_script03_2_F017,0.986328125,0.5070500959429824,0.08796517137406336
Ses02F_script03_2_F018,1.0,0.637054443359375,0.08277662750333548
Ses02F_script03_2_F019,0.568359375,0.21813548305148533,0.018209351991158956
Ses02F_script03_2_F020,0.976029181865555,0.5528431792537276,0.07309544111695859
Ses02F_script03_2_F021,0.80908203125,0.2717344127415459,0.036914857416665524
Ses02F_script03_2_F022,1.0,0.6037356198489011,0.08932367924143332
Ses02F_script03_2_F023,0.6455965909090908,0.36054086940173796,0.03474050610273205
Ses02F_script03_2_F024,0.8448377581120944,0.401751080161559,0.06488870618541123
Ses02F_script03_2_F025,0.591796875,0.3029592022692698,0.024528008492118152
Ses02F_script03_2_F026,0.990234375,0.5068279629246843,0.06540177578759859
Ses02F_script03_2_F027,0.95361328125,0.35033637152777775,0.08728764027725032
Ses02F_script03_2_F028,1.0,0.4488453826942169,0.05755332342939725
Ses02F_script03_2_F029,0.93505859375,0.5222113442647264,0.07248402821788617
Ses02F_script03_2_F030,0.9541015625,0.3314490248779879,0.0599503487234056
Ses02F_script03_2_F031,0.9140625,0.6311912819790563,0.09790167848250869
Ses02F_script03_2_F032,1.0,0.5780784970238095,0.06850958411115099
Ses02F_script03_2_F033,0.8644825018615041,0.34328548443705015,0.08261063202426461
Ses02F_script03_2_F034,0.9716796875,0.5205202792553192,0.13020883932078495
Ses02F_script03_2_F035,1.0,0.5679931640625,0.10245267384582096
Ses02F_script03_2_F036,0.93359375,0.4477316611145506,0.052259391954995515
Ses02F_script03_2_F037,1.0,0.45129115997219565,0.09034501308448108
Ses02F_script03_2_F038,1.0,0.5462857355873346,0.05153402711354682
Ses02F_script03_2_F039,0.99951171875,0.5347381316127886,0.06558945494764912
Ses02F_script03_2_F040,0.9912109375,0.5056197554976851,0.06326800823947529
Ses02F_script03_2_F041,0.6982421875,0.28185000164424234,0.031091220862607533
Ses02F_script03_2_F042,1.0,0.3684508361781461,0.06251406652701907
Ses02F_script03_2_F043,1.0,0.33853781434911245,0.07613566796538633
Ses02F_script03_2_M000,1.0,0.5259943263792706,0.10013381722666202
Ses02F_script03_2_M001,1.0,0.5793197307180851,0.11145624007073499
Ses02F_script03_2_M002,1.0,0.650143390119756,0.0721740918510359
Ses02F_script03_2_M003,0.99951171875,0.4287161348914566,0.0764479981900657
Ses02F_script03_2_M004,1.0,0.5313081287202381,0.10109050163065765
Ses02F_script03_2_M005,1.0,0.45407813708206557,0.0999139025701582
Ses02F_script03_2_M006,1.0,0.6220703125,0.15728502803378636
Ses02F_script03_2_M007,1.0,0.655731201171875,0.16143688466399908
Ses02F_script03_2_M008,1.0,0.518613245625285,0.10430381580885177
Ses02F_script03_2_M009,1.0,0.7118682861328125,0.10123907565139234
Ses02F_script03_2_M010,0.96826171875,0.548370820732527,0.11926991466484063
Ses02F_script03_2_M011,1.0,0.5777511155423343,0.09963406843972199
Ses02F_script03_2_M012,1.0,0.45360289228723405,0.09935245097304102
Ses02F_script03_2_M013,0.9909801563439568,0.3588055166679194,0.057106475868427015
Ses02F_script03_2_M014,1.0,0.52703857421875,0.09547610705097516
Ses02F_script03_2_M015,0.85205078125,0.6255170417618989,0.06415932303234988
Ses02F_script03_2_M016,1.0,0.6021885016025641,0.14414572041729107
Ses02F_script03_2_M017,0.99853515625,0.5745070258867276,0.09616676121802674
Ses02F_script03_2_M018,1.0,0.6252253605769231,0.10328230302949863
Ses02F_script03_2_M019,0.98876953125,0.60666452212041,0.08650353537014192
Ses02F_script03_2_M020,1.0,0.5034083946078431,0.09790399408212125
Ses02F_script03_2_M021,1.0,0.6308128720238095,0.05430641412194353
Ses02F_script03_2_M022,1.0,0.6119266633064516,0.07786150454978664
Ses02F_script03_2_M023,1.0,0.6646144701086957,0.07548297600845309
Ses02F_script03_2_M024,1.0,0.5684755961853687,0.11844196818418463
Ses02F_script03_2_M025,0.99951171875,0.5359363374255952,0.12640490028458115
Ses02F_script03_2_M026,1.0,0.5644821318069307,0.09938349025925634
Ses02F_script03_2_M027,1.0,0.4572839161706349,0.09086319840984579
Ses02F_script03_2_M028,1.0,0.426650362558115,0.06884527831415446
Ses02F_script03_2_M029,0.99951171875,0.38369208678135885,0.07032535629833767
Ses02F_script03_2_M030,0.9921875,0.4381438289159781,0.05500693353848662
Ses02F_script03_2_M031,1.0,0.7306436727335165,0.12284526163448302
Ses02F_script03_2_M032,1.0,0.650457974137931,0.10297059559226747
Ses02F_script03_2_M033,1.0,0.5090398568527253,0.09495608691942767
Ses02F_script03_2_M034,1.0,0.42934849934268865,0.09547737831172066
Ses02F_script03_2_M035,1.0,0.5668468940548781,0.11817891196364948
Ses02F_script03_2_M036,1.0,0.6351776123046875,0.13825537427328527
Ses02F_script03_2_M037,1.0,0.5212619132169913,0.10734782997900713
Ses02F_script03_2_M038,1.0,0.626059953175349,0.11481204549790021
Ses02F_script03_2_M039,0.990234375,0.5945678520913428,0.06430608232876062
Ses02F_script03_2_M040,0.6240234375,0.3238372037378938,0.029392848761809545
Ses02F_script03_2_M041,0.99755859375,0.40035752105328254,0.06358335924569204
Ses02F_script03_2_M042,0.9990234375,0.5855005220334101,0.06675088182273671
Ses02F_script03_2_M043,0.77392578125,0.2724795781415694,0.03234692930427333
Ses02F_script03_2_M044,1.0,0.5972493489583334,0.10763637357287939
Ses02F_script03_2_M045,0.99462890625,0.402329971340388,0.0872989364145408
Ses02F_script03_2_M046,0.6588010204081632,0.24466468938427643,0.020988992933720297
Ses02F_script03_2_M047,0.9978813559322034,0.2393162614208157,0.04485258325389689
Ses02M_impro01_F000,1.0,0.5770854334677419,0.1219046768363135
Ses02M_impro01_F001,0.4210898796886058,0.18676480452308453,0.011372301474285414
Ses02M_impro01_F002,1.0,0.5769462946006616,0.14532629351095583
Ses02M_impro01_F003,1.0,0.6114185474537037,0.06672688832171823
Ses02M_impro01_F004,1.0,0.603608407079646,0.10328033802032649
Ses02M_impro01_F005,1.0,0.5907929322429907,0.07403226581366576
Ses02M_impro01_F006,1.0,0.5659842785493827,0.11222763858068971
Ses02M_impro01_F007,0.9208984375,0.3172399486235372,0.047310801484675806
Ses02M_impro01_F008,0.53466796875,0.2632684583068759,0.0170245872893441
Ses02M_impro01_F009,0.6217788861180382,0.33590205874400175,0.029482340188383624
Ses02M_impro01_F010,0.962890625,0.3058479338598612,0.0595559749869617
Ses02M_impro01_F011,0.77734375,0.288619475587169,0.02759634574559431
Ses02M_impro01_F012,0.91552734375,0.43629218087689864,0.050702460869111975
Ses02M_impro01_F013,0.982421875,0.49802337012064407,0.049018980800192576
Ses02M_impro01_F014,1.0,0.5425513482862904,0.05984744600153118
Ses02M_impro01_F015,0.966796875,0.37250493883770963,0.10987732254606865
Ses02M_impro01_F016,0.45947265625,0.19886396910475973,0.009908550922503492
Ses02M_impro01_F017,0.9358407079646017,0.39042669598791696,0.04346510003730199
Ses02M_impro01_F018,0.79150390625,0.30146292121602164,0.02485180276812924
Ses02M_impro01_F019,0.94384765625,0.4088795431624539,0.04588334176601371
Ses02M_impro01_F020,0.94384765625,0.3362777307432475,0.04461976497736289
Ses02M_impro01_F021,0.45751953125,0.21640633621165306,0.008269222034894847
Ses02M_impro01_F022,1.0,0.5828857421875,0.09385743240515391
Ses02M_impro01_F023,1.0,0.3971632050304878,0.06333592901053987
Ses02M_impro01_F024,0.9033203125,0.4595387060254764,0.07220593740934081
Ses02M_impro01_M000,0.93896484375,0.5387268341201851,0.08205579737500034
Ses02M_impro01_M001,0.9892578125,0.3531935975609756,0.0595177992866693
Ses02M_impro01_M002,0.8207990599294948,0.3144530758194142,0.06742265352939686
Ses02M_impro01_M003,0.9990234375,0.4572666509264256,0.12319146206006408
Ses02M_impro01_M004,1.0,0.5431256975446429,0.09596683389070083
Ses02M_impro01_M005,1.0,0.4032338923452268,0.09231253735632794
Ses02M_impro01_M006,0.990234375,0.503850227392814,0.12306718304869804
Ses02M_impro01_M007,1.0,0.5056533813476562,0.07219271588837728
Ses02M_impro01_M008,1.0,0.3689857338959316,0.1027211837252372
Ses02M_impro01_M009,1.0,0.38328683035714284,0.042608131486542376
Ses02M_impro01_M010,0.7333984375,0.2873796146737423,0.02184743414694792
Ses02M_impro01_M011,0.81787109375,0.29049022313780787,0.03527798379369857
Ses02M_impro01_M012,1.0,0.47335477109533436,0.0984949244589045
Ses02M_impro01_M013,0.796875,0.31528704245271344,0.04614763386250681
Ses02M_impro01_M014,1.0,0.3383076827148916,0.058165995719038854
Ses02M_impro01_M015,0.99267578125,0.40296171708147016,0.04833919792848234
Ses02M_impro01_M016,0.98486328125,0.38599069704276645,0.044436859409474075
Ses02M_impro01_M017,0.998046875,0.3091306678921569,0.060160374456256785
Ses02M_impro01_M018,0.9599350297780184,0.3228951287829721,0.0308271113248559
Ses02M_impro01_M019,0.99951171875,0.3519854189755252,0.06392176603980476
Ses02M_impro01_M020,1.0,0.32180551382211536,0.06475979010381643
Ses02M_impro01_M021,0.9875565610859729,0.5305020765672894,0.07276442063289483
Ses02M_impro01_M022,0.767578125,0.34584156320117193,0.052779585029968976
Ses02M_impro02_F000,0.7802101576182137,0.3863810791443192,0.07573704274290366
Ses02M_impro02_F001,0.986328125,0.4314516487823698,0.12128325288666386
Ses02M_impro02_F002,0.93359375,0.4320043937061719,0.12586713577658995
Ses02M_impro02_F003,0.66455078125,0.5341587316662262,0.004742083919122959
Ses02M_impro02_F004,1.0,0.4865520514560251,0.1301628529691789
Ses02M_impro02_F005,0.6917188587334725,0.33491292770764475,0.05454111002866422
Ses02M_impro02_F006,0.7334851936218678,0.42924755141463034,0.046895256920043156
Ses02M_impro02_F007,0.79541015625,0.39007478524080086,0.07309652445718928
Ses02M_impro02_F008,0.904296875,0.5456185613464496,0.07660687331305614
Ses02M_impro02_F009,0.88427734375,0.47079817193675894,0.08311895354222297
Ses02M_impro02_F010,1.0,0.5451566256009616,0.1299213261822977
Ses02M_impro02_F011,0.9891956782713085,0.32466791343002044,0.08409191753149423
Ses02M_impro02_F012,0.72021484375,0.36072151684305626,0.04557053646308174
Ses02M_impro02_F013,0.99951171875,0.4633205374561269,0.0964764827645896
Ses02M_impro02_F014,0.34619140625,0.2234668046017665,0.0033151005163580462
Ses02M_impro02_M000,0.876953125,0.4870123397632483,0.05604636196242909
Ses02M_impro02_M001,0.76171875,0.3234677926842331,0.05022469255334221
Ses02M_impro02_M002,0.6601409553641346,0.46246642827427564,0.03166695230224045
Ses02M_impro02_M003,0.92822265625,0.4085534997924639,0.05928613385641261
Ses02M_impro02_M004,0.91015625,0.4444751506745141,0.06652239515789186
Ses02M_impro02_M005,0.44384765625,0.2695821606495859,0.020194987854498647
Ses02M_impro02_M006,0.48779296875,0.30588927088974804,0.02182177121997162
Ses02M_impro02_M007,0.77978515625,0.37727008799396494,0.048600053355909764
Ses02M_impro02_M008,1.0,0.7020400621588843,0.08136907073929762
Ses02M_impro02_M009,0.9443059019118869,0.5264352685448384,0.07398847085396358
Ses02M_impro02_M010,0.75244140625,0.42042564265975674,0.0444111858409683
Ses02M_impro02_M011,0.76220703125,0.4055046214251642,0.0378568367457703
Ses02M_impro02_M012,0.69970703125,0.3886023052609125,0.03286138607172739
Ses02M_impro02_M013,0.9111328125,0.4624467869366244,0.07212550038988147
Ses02M_impro02_M014,0.82373046875,0.49302483086155496,0.05834827322309536
Ses02M_impro02_M015,0.6943359375,0.3821436312894135,0.02706820931290587
Ses02M_impro02_M016,0.818359375,0.5033348671148689,0.06406670264033275
Ses02M_impro02_M017,0.90966796875,0.5383493134469697,0.06757239724431595
Ses02M_impro02_M018,0.91162109375,0.5729857959479201,0.06119505886351553
Ses02M_impro03_F000,1.0,0.4377317266949153,0.10913541240960627
Ses02M_impro03_F001,1.0,0.6593817349137931,0.11465109656171767
Ses02M_impro03_F002,1.0,0.36626615897986636,0.07508141288683463
Ses02M_impro03_F003,1.0,0.37381269438317805,0.08587957144457484
Ses02M_impro03_F004,1.0,0.5806640625,0.12068101406097412
Ses02M_impro03_F005,0.58154296875,0.24608823449549255,0.013065722435987092
Ses02M_impro03_F006,1.0,0.3895182291666667,0.07002900335523816
Ses02M_impro03_F007,1.0,0.3030741072608351,0.07640353559470306
Ses02M_impro03_F008,1.0,0.6021839488636364,0.09032973770267708
Ses02M_impro03_F009,0.9395866454689984,0.34968866664064274,0.055224220422317505
Ses02M_impro03_F010,0.9984802431610942,0.4530358457378962,0.12818638630468734
Ses02M_impro03_F011,1.0,0.4307362876064682,0.0818727677596359
Ses02M_impro03_F012,0.9970703125,0.38002077799168255,0.07385216039130992
Ses02M_impro03_F013,1.0,0.3190875622068649,0.03637346335174448
Ses02M_impro03_F014,0.53515625,0.21378381435426605,0.020359842725329255
Ses02M_impro03_F015,0.90771484375,0.3354569599083404,0.024132793626888235
Ses02M_impro03_F016,0.73828125,0.2563329020034749,0.028615272332831062
Ses02M_impro03_F017,0.92626953125,0.2525403860543257,0.06730045993109568
Ses02M_impro03_F018,0.73681640625,0.23608846260278304,0.032284103337088775
Ses02M_impro03_F019,0.89990234375,0.3000316023448908,0.053676480285993186
Ses02M_impro03_F020,0.8515625,0.2451645249674237,0.04635618166667057
Ses02M_impro03_F021,0.9988479262672811,0.38947091121294447,0.07213904997491502
Ses02M_impro03_F022,1.0,0.5601000047835787,0.05446424077573654
Ses02M_impro03_F023,0.99169921875,0.28872200685914357,0.04127820412116877
Ses02M_impro03_F024,1.0,0.4839451002038043,0.05883707607513566
Ses02M_impro03_F025,1.0,0.4066967247425286,0.1198466209423976
Ses02M_impro03_F026,1.0,0.4027515939496063,0.07923133402110627
Ses02M_impro03_F027,0.8488599348534203,0.40367232976308964,0.04520198690174605
Ses02M_impro03_F028,0.98779296875,0.4986351752858041,0.08781268381639977
Ses02M_impro03_M000,0.95361328125,0.4355335768755687,0.09723914760469898
Ses02M_impro03_M001,1.0,0.5595356370824566,0.09258853938779181
Ses02M_impro03_M002,1.0,0.6815993426651724,0.10525747553079245
Ses02M_impro03_M003,1.0,0.4635225183823529,0.07913013808042532
Ses02M_impro03_M004,0.96142578125,0.3243334458590535,0.033406394939671
Ses02M_impro03_M005,0.93603515625,0.2827001419697575,0.03544419199798847
Ses02M_impro03_M006,0.998046875,0.42776771555094284,0.07252084243176071
Ses02M_impro03_M007,0.990234375,0.3717912448130056,0.05186062163168801
Ses02M_impro03_M008,1.0,0.4832730104515163,0.06871298089815399
Ses02M_impro03_M009,0.99755859375,0.4455794514574727,0.07815038610177427
Ses02M_impro03_M010,1.0,0.6555683259145924,0.08884485442454718
Ses02M_impro03_M011,0.84619140625,0.336507673283543,0.030883576981886547
Ses02M_impro03_M012,0.439453125,0.27686070238230504,0.009165956594499045
Ses02M_impro03_M013,1.0,0.4936240596693878,0.07242907584607124
Ses02M_impro03_M014,0.58154296875,0.2011802241357433,0.022302250483396704
Ses02M_impro03_M015,0.7970608817354794,0.24673942093213383,0.03229973416439741
Ses02M_impro03_M016,0.90966796875,0.32134074222259656,0.05881960281876097
Ses02M_impro03_M017,0.79736328125,0.3284414908310813,0.03405157055040723
Ses02M_impro03_M018,0.9638671875,0.30822613576680674,0.07414907965858317
Ses02M_impro03_M019,0.68212890625,0.3349808197555895,0.03640061397037444
Ses02M_impro03_M020,0.9765625,0.34648637628389567,0.05934618427312156
Ses02M_impro03_M021,1.0,0.6840490677516275,0.08123767707599933
Ses02M_impro03_M022,1.0,0.4595221898302781,0.09118877953207559
Ses02M_impro03_M023,0.9951171875,0.31868896579839384,0.04795348387331313
Ses02M_impro03_M024,1.0,0.4339969197751976,0.07388503213954555
Ses02M_impro03_M025,0.7540485829959515,0.26550554754203914,0.0181892037067515
Ses02M_impro03_M026,0.822265625,0.30716171931942415,0.04944602256665823
Ses02M_impro03_M027,1.0,0.44141102808317084,0.059649289917042346
Ses02M_impro03_M028,0.74365234375,0.30857516074484015,0.05205560373171094
Ses02M_impro03_M029,0.99365234375,0.4162583579655242,0.055565195256054384
Ses02M_impro03_M030,0.6845703125,0.24027673292792487,0.021034095599981928
Ses02M_impro03_M031,0.62255859375,0.39158693656394006,0.029873170645122692
Ses02M_impro04_F000,0.9824561403508771,0.3627244380482456,0.11569606882021619
Ses02M_impro04_F001,0.96240234375,0.2553778489873491,0.05449657366323576
Ses02M_impro04_F002,0.9473684210526316,0.3533223684210526,0.06042657953193644
Ses02M_impro04_F003,0.8583984375,0.34913419913419913,0.055215036080486356
Ses02M_impro04_F004,1.0,0.4434761379076087,0.08926040384855075
Ses02M_impro04_F005,0.99462890625,0.35901863437569864,0.06913279174057985
Ses02M_impro04_F006,0.97509765625,0.407378893693689,0.07328677171901357
Ses02M_impro04_F007,0.986328125,0.5978645306969794,0.11988940737035889
Ses02M_impro04_F008,0.9736328125,0.3775844006957622,0.07315232837709862
Ses02M_impro04_F009,0.783203125,0.33658481526400286,0.05961690905054324
Ses02M_impro04_F010,0.9189453125,0.32707618704911207,0.05170340608047912
Ses02M_impro04_F011,1.0,0.5118900297152811,0.06833353282907098
Ses02M_impro04_F012,0.80859375,0.2599562063409066,0.026487197396351723
Ses02M_impro04_F013,1.0,0.41972257653061223,0.08156729151635604
Ses02M_impro04_F014,0.966796875,0.3600655562700576,0.057847680880287876
Ses02M_impro04_F015,1.0,0.5920873181573276,0.09014294467485474
Ses02M_impro04_F016,0.89794921875,0.4494425888426324,0.06902164364515621
Ses02M_impro04_F017,0.90234375,0.3906395516198283,0.07172732261775458
Ses02M_impro04_M000,1.0,0.5617805549690315,0.10046645840958553
Ses02M_impro04_M001,0.96630859375,0.4904944423708296,0.11087774568310639
Ses02M_impro04_M002,0.9480037140204272,0.32881259773737964,0.06363493745899595
Ses02M_impro04_M003,0.99462890625,0.43283359482832984,0.11554937381289498
Ses02M_impro04_M004,0.99462890625,0.3014828478075681,0.09161380621319265
Ses02M_impro04_M005,1.0,0.35900816662910295,0.0705056161454623
Ses02M_impro04_M006,1.0,0.48323615679142184,0.10160281496797782
Ses02M_impro04_M007,1.0,0.39623472902966933,0.05881103808774744
Ses02M_impro04_M008,0.8999274836838289,0.3085766106688551,0.037864967753948715
Ses02M_impro04_M009,0.99951171875,0.38529035853130195,0.07793887321873734
Ses02M_impro04_M010,1.0,0.5126337067468869,0.07355913872774565
Ses02M_impro04_M011,1.0,0.4621141488196706,0.06370159379861227
Ses02M_impro04_M012,1.0,0.4762721706081081,0.09786448770118565
Ses02M_impro04_M013,1.0,0.44195556640625,0.10391817041314565
Ses02M_impro04_M014,0.99755859375,0.41374885698883446,0.0865260028743787
Ses02M_impro04_M015,0.90283203125,0.4785132905373757,0.07624486892850094
Ses02M_impro04_M016,0.9532710280373832,0.35535817991996993,0.0483732271204373
Ses02M_impro04_M017,1.0,0.3844229586095172,0.060647791901188325
Ses02M_impro04_M018,1.0,0.44354228502091997,0.09166008337599854
Ses02M_impro04_M019,0.98193359375,0.33088426776960783,0.05453530960200339
Ses02M_impro04_M020,1.0,0.5832385042671472,0.11478210449088412
Ses02M_impro04_M021,0.455078125,0.2541902229903249,0.010810772497313815
Ses02M_impro04_M022,0.2744140625,0.20091385508998663,0.0020958208786916576
Ses02M_impro05_F000,0.79296875,0.31421710351411447,0.04901211476095656
Ses02M_impro05_F001,0.779296875,0.254933622969458,0.02263996006807871
Ses02M_impro05_F002,0.91455078125,0.43470531532622736,0.05615139984045176
Ses02M_impro05_F003,0.99755859375,0.4308971010422881,0.0715661856224202
Ses02M_impro05_F004,0.9932301740812379,0.40948363176664465,0.07358868266740401
Ses02M_impro05_F005,1.0,0.5392560052753329,0.06838976341925591
Ses02M_impro05_F006,1.0,0.5084536345108696,0.09141530312752678
Ses02M_impro05_F007,1.0,0.5070149238544873,0.08331580636496759
Ses02M_impro05_F008,0.87548828125,0.410902097599536,0.0453370790617459
Ses02M_impro05_F009,0.81982421875,0.30618210708782745,0.05743053707904659
Ses02M_impro05_F010,0.83984375,0.29691717273954116,0.05259066216793643
Ses02M_impro05_F011,0.998046875,0.42295137928650445,0.06639763827578246
Ses02M_impro05_F012,0.8818359375,0.3021215011269493,0.04074849884153339
Ses02M_impro05_F013,0.99169921875,0.4615384864893395,0.07615373146827521
Ses02M_impro05_F014,0.92919921875,0.2156383030065648,0.03932479703743253
Ses02M_impro05_F015,1.0,0.4005821857035194,0.06610737458853372
Ses02M_impro05_F016,0.9580078125,0.4276400479403409,0.09551365863398416
Ses02M_impro05_F017,0.99853515625,0.33934161107283056,0.059971388215649776
Ses02M_impro05_F018,0.9716796875,0.3926058580091783,0.07003957027263731
Ses02M_impro05_F019,0.7236328125,0.24894272571226903,0.03775531986105759
Ses02M_impro05_F020,0.98095703125,0.4642262443950287,0.07688411860056373
Ses02M_impro05_F021,0.88232421875,0.26762399558574274,0.03906596606683225
Ses02M_impro05_F022,1.0,0.5205396162595786,0.06819667802302395
Ses02M_impro05_F023,1.0,0.48822907516485364,0.05074328098035074
Ses02M_impro05_F024,0.98779296875,0.38667870864486575,0.058319875429779094
Ses02M_impro05_F025,0.99951171875,0.4894602232096422,0.0672338646488554
Ses02M_impro05_F026,0.9990234375,0.3995260966473972,0.060076433724977285
Ses02M_impro05_F027,0.77783203125,0.3720922950404858,0.05429043497151444
Ses02M_impro05_F028,0.96142578125,0.3515240658206391,0.050844549501252355
Ses02M_impro05_F029,0.96875,0.35164255442225056,0.07061302312307992
Ses02M_impro05_F030,0.84423828125,0.5283564814814815,0.08886335932832361
Ses02M_impro05_M000,1.0,0.4473865685096154,0.10067642127211981
Ses02M_impro05_M001,0.94970703125,0.45716211471843654,0.052789847415856885
Ses02M_impro05_M002,0.93408203125,0.36654243768587247,0.029153164621637247
Ses02M_impro05_M003,1.0,0.4876088915253182,0.09339314808113329
Ses02M_impro05_M004,1.0,0.5292302911931818,0.09392647950117251
Ses02M_impro05_M005,1.0,0.6428812148555476,0.10318480997388423
Ses02M_impro05_M006,0.998972250770812,0.442406540083867,0.06824711595152974
Ses02M_impro05_M007,0.9613970588235294,0.29163950282147744,0.03355270915591196
Ses02M_impro05_M008,0.99755859375,0.36078655599405035,0.052876955242372584
Ses02M_impro05_M009,1.0,0.5146763712099542,0.14358610623690687
Ses02M_impro05_M010,0.8037109375,0.23235530914126712,0.02107043033825312
Ses02M_impro05_M011,0.73486328125,0.30901993834702746,0.04165962586518867
Ses02M_impro05_M012,0.995923121723937,0.49827679660199475,0.12984420041434963
Ses02M_impro05_M013,0.8594890510948905,0.2523707782783935,0.024770007101853984
Ses02M_impro05_M014,0.98583984375,0.3394388338414634,0.0663838142585641
Ses02M_impro05_M015,1.0,0.5390608136283359,0.10672003167060234
Ses02M_impro05_M016,1.0,0.3714392320165094,0.05567824600769048
Ses02M_impro05_M017,1.0,0.46382732780612246,0.10392779561193323
Ses02M_impro05_M018,1.0,0.2873066173279776,0.03201729822129118
Ses02M_impro05_M019,0.9384277075316108,0.28119583087940014,0.028256039598394733
Ses02M_impro05_M020,0.9652173913043478,0.2832600789449025,0.02488631332088282
Ses02M_impro05_M021,1.0,0.46026932565789475,0.0747285193023259
Ses02M_impro05_M022,1.0,0.4127245397908661,0.07152180114340603
Ses02M_impro05_M023,0.99951171875,0.4056988354119326,0.07370628955161253
Ses02M_impro05_M024,1.0,0.5422036205248503,0.07797479461898794
Ses02M_impro05_M025,0.99755859375,0.4710612782454671,0.06111462685069466
