session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Ses01M_script01_3_F012,12375461.0,6845570.42308,1.36853278986e+13
Ses01M_script01_3_F013,12139090.0,8572423.78049,7.35096594716e+12
Ses01M_script01_3_F014,10612223.0,4629017.25806,9.08930852277e+12
Ses01M_script01_3_F015,10103493.0,1864306.13636,8.01521214626e+12
Ses01M_script01_3_F016,12720000.0,3239782.64423,1.46794276513e+13
Ses01M_script01_3_F017,12431204.0,8439977.72093,1.13856563706e+13
Ses01M_script01_3_F018,13618132.0,8480904.4,1.01125535318e+13
Ses01M_script01_3_F019,12165194.0,7015218.4,1.65753914009e+13
Ses01M_script01_3_F020,12768308.0,6858102.78,1.71223298352e+13
Ses01M_script01_3_F021,12223830.0,8852072.21277,1.01584419833e+13
Ses01M_script01_3_F022,12375060.0,8731919.27778,7.26169032501e+12
Ses01M_script01_3_F023,13097438.0,9361955.57576,1.01131790726e+13
Ses01M_script01_3_F024,12311808.0,9350571.52273,9.48463631942e+12
Ses01M_script01_3_F025,13622241.0,10165802.84,3.95871743921e+12
Ses01M_script01_3_F026,12556897.0,8457361.35185,1.14167195596e+13
Ses01M_script01_3_F027,12702465.0,7495542.0438,1.49054256202e+13
Ses01M_script01_3_F028,12437285.0,7186638.67961,1.69932873041e+13
Ses01M_script01_3_F029,12244950.0,6641239.08219,1.46764606056e+13
Ses01M_script01_3_F030,12542858.0,7427459.85714,1.14797572836e+13
Ses01M_script01_3_M000,12646614.0,6438657.90196,1.67092198578e+13
Ses01M_script01_3_M001,11933840.0,7640453.94737,1.52158959087e+13
Ses01M_script01_3_M002,12834295.0,10139293.0,4.39662871925e+12
Ses01M_script01_3_M003,12174833.0,9027267.75862,5.48023422929e+12
Ses01M_script01_3_M004,12639786.0,9586444.61765,6.81501281254e+12
Ses01M_script01_3_M005,13486244.0,5940951.19907,1.59252621415e+13
Ses01M_script01_3_M006,12181224.0,7797631.57692,1.12614491411e+13
Ses01M_script01_3_M007,12553179.0,9947323.21951,3.67421946369e+12
Ses01M_script01_3_M008,13794616.0,8049059.89952,1.43770498356e+13
Ses01M_script01_3_M009,13229229.0,10208825.6016,5.31089002769e+12
Ses01M_script01_3_M010,12886885.0,7295006.31034,1.96798831122e+13
Ses01M_script01_3_M011,11875466.0,5742914.77612,9.98974052974e+12
Ses01M_script01_3_M012,12894679.0,4884862.20675,1.7522078342e+13
Ses01M_script01_3_M013,12755781.0,8541839.2439,1.36928927052e+13
Ses01M_script01_3_M014,12377082.0,8914380.25714,8.34853457219e+12
Ses01M_script01_3_M015,13331715.0,4961876.12963,1.70849327397e+13
Ses01M_script01_3_M016,11019694.0,3226087.71429,1.61340482863e+13
Ses01M_script01_3_M017,14136299.0,7500379.02564,1.31772276535e+13
Ses01M_script01_3_M018,12635854.0,4366339.02667,1.70381650659e+13
Ses01M_script01_3_M019,13243870.0,9623384.77273,6.13181219535e+12
Ses01M_script01_3_M020,11778081.0,6207541.93443,1.14307465913e+13
Ses01M_script01_3_M021,12815987.0,7134277.65,1.22487176441e+13
Ses01M_script01_3_M022,13072689.0,8636885.0292,1.1915011432e+13
Ses01M_script01_3_M023,13540566.0,8385797.28261,1.12409042049e+13
Ses01M_script01_3_M024,12929836.0,7235595.86111,1.53007139663e+13
Ses01M_script01_3_M025,12914242.0,7374722.68605,1.30073992728e+13
Ses01M_script01_3_M026,13685031.0,9332579.4186,9.7488983316e+12
Ses01M_script01_3_M027,12521437.0,9748787.86364,5.70757488937e+12
Ses01M_script01_3_M028,13592575.0,8811235.61111,1.06180318905e+13
Ses01M_script01_3_M029,12486208.0,7300864.76042,1.32286706872e+13
Ses01M_script01_3_M030,13644844.0,8294391.34343,8.92049400687e+12
Ses01M_script01_3_M031,13812341.0,6003438.5092,1.82241509806e+13
Ses01M_script01_3_M032,13529189.0,7887543.87097,1.44630142867e+13
Ses01M_script01_3_M033,12626702.0,7983865.89796,1.46089129305e+13
Ses01M_script01_3_M034,13236543.0,7647958.05856,1.82229725596e+13
Ses01M_script01_3_M035,13342271.0,6427058.088,1.72161526365e+13
Ses01M_script01_3_M036,12767427.0,6790677.13077,1.72377498492e+13
Ses01M_script01_3_M037,13397236.0,5283540.552,1.86782039062e+13
Ses01M_script01_3_M038,14409121.0,6382953.50476,2.1073160146e+13
Ses01M_script01_3_M039,12625535.0,7039204.016,2.09334366384e+13
Ses01M_script01_3_M040,13616549.0,8288418.03704,1.37879988588e+13
Ses01M_script01_3_M041,13005614.0,9207915.22642,1.04237418625e+13
Ses01M_script01_3_M042,13417383.0,10296983.093,2.33875650581e+12
Ses01M_script01_3_M043,13760757.0,8474395.89474,1.23501856191e+13
Ses01M_script02_1_F000,12748044.0,7890321.37931,1.58768643738e+13
Ses01M_script02_1_F001,12586781.0,8082604.37037,1.18858325135e+13
Ses01M_script02_1_F002,13001423.0,7662968.0,1.49570941102e+13
Ses01M_script02_1_F003,12172148.0,6586949.12195,1.7074609433e+13
Ses01M_script02_1_F004,11739808.0,4215658.18605,1.8064155658e+13
Ses01M_script02_1_F005,11891527.0,2951189.83562,1.2690740565e+13
Ses01M_script02_1_F006,12169546.0,8446118.71429,1.15062213766e+13
Ses01M_script02_1_F007,12264636.0,7380372.78947,7.98857979466e+12
Ses01M_script02_1_F008,11855907.0,9636990.7037,3.41279876193e+12
Ses01M_script02_1_F009,11471817.0,5727032.2,1.40181927478e+13
Ses01M_script02_1_F010,11398386.0,7586884.6,1.05607444781e+13
Ses01M_script02_1_F011,12811816.0,4652437.5,1.59000553141e+13
Ses01M_script02_1_F012,11800615.0,5461561.18182,1.45767496858e+13
Ses01M_script02_1_F013,11677971.0,7459348.52941,1.61786723308e+13
Ses01M_script02_1_F014,11289893.0,6632130.17143,1.72676743179e+13
Ses01M_script02_1_F015,14164558.0,7622036.94444,1.40787393032e+13
Ses01M_script02_1_F016,12485617.0,8478260.88679,1.01053663503e+13
Ses01M_script02_1_F017,12381683.0,3767810.60714,1.49092869024e+13
Ses01M_script02_1_F018,12082039.0,5192735.83133,1.78835805033e+13
Ses01M_script02_1_F019,12409593.0,6878769.76471,1.79121465927e+13
Ses01M_script02_1_F020,11673898.0,7014315.30303,1.66887088696e+13
Ses01M_script02_1_F021,11967650.0,7491281.43478,1.80228440969e+13
Ses01M_script02_1_F022,13003207.0,5230121.7844,1.87891008054e+13
Ses01M_script02_1_F023,10621389.0,3579609.08824,1.382112789e+13
Ses01M_script02_1_F024,12044325.0,8680297.31915,1.25515472203e+13
Ses01M_script02_1_M000,11542672.0,6159082.6125,1.68440388836e+13
Ses01M_script02_1_M001,13069681.0,5136455.28877,1.61505408597e+13
Ses01M_script02_1_M002,12156614.0,6582180.68421,1.94207886508e+13
Ses01M_script02_1_M003,12605790.0,6975741.17241,1.55890279465e+13
Ses01M_script02_1_M004,13216229.0,6334632.69677,1.97011892011e+13
Ses01M_script02_1_M005,12591836.0,6013536.27545,2.0700695395e+13
Ses01M_script02_1_M006,13214399.0,7363335.83696,1.43809791324e+13
Ses01M_script02_1_M007,13175674.0,4969901.90769,2.10194604955e+13
Ses01M_script02_1_M008,13247502.0,9002392.03571,1.15508151389e+13
Ses01M_script02_1_M009,11063492.0,4782557.62069,1.2242456495e+13
Ses01M_script02_1_M010,12031074.0,5667067.38679,1.49906001527e+13
Ses01M_script02_1_M011,13391461.0,8367679.51852,1.20255518296e+13
Ses01M_script02_1_M012,12638503.0,6285546.09848,1.98424525743e+13
Ses01M_script02_1_M013,12980502.0,7688776.00893,1.87098787867e+13
Ses01M_script02_1_M014,13909459.0,6496610.60662,1.37906304973e+13
Ses01M_script02_1_M015,12659059.0,6715090.03922,1.89981304566e+13
Ses01M_script02_1_M016,11021906.0,2797147.90741,9.16788974442e+12
Ses01M_script02_1_M017,13483249.0,5332727.46377,1.70159930384e+13
Ses01M_script02_1_M018,12092375.0,4291865.95349,1.57457589956e+13
Ses01M_script02_1_M019,11631101.0,4219998.60784,1.37033218812e+13
Ses01M_script02_1_M020,12838819.0,4474046.84444,1.90584288091e+13
Ses01M_script02_1_M021,12805074.0,4715664.07143,1.9895718769e+13
Ses01M_script02_1_M022,12994478.0,9284250.88462,1.35124589335e+13
Ses01M_script02_1_M023,12729907.0,6917270.95455,1.84481424136e+13
Ses01M_script02_1_M024,13523739.0,3848324.14961,1.73407923338e+13
Ses01M_script02_1_M025,12466434.0,7279140.16667,2.17198567245e+13
Ses01M_script02_1_M026,13149560.0,8587383.67857,1.53518163448e+13
Ses01M_script02_1_M027,13226650.0,7094726.7619,1.89216012379e+13
Ses01M_script02_1_M028,13573694.0,5183754.62745,1.76749145818e+13
Ses01M_script02_1_M029,13646474.0,4693303.0131,1.52237994009e+13
Ses01M_script02_1_M030,12003720.0,7055807.625,1.26781052661e+13
Ses01M_script02_1_M031,12978207.0,4557355.26939,1.71845042285e+13
Ses01M_script02_1_M032,12799419.0,4902153.77778,1.66147647455e+13
Ses01M_script02_1_M033,12412138.0,8788062.75,1.16380801804e+13
Ses01M_script02_1_M034,12332282.0,9589152.8125,7.07574085134e+12
Ses01M_script02_1_M035,12842572.0,4807393.87931,1.68461091146e+13
Ses01M_script02_1_M036,12630179.0,3993759.472,1.30018848983e+13
Ses01M_script02_1_M037,13214796.0,6773777.79412,1.73407370828e+13
Ses01M_script02_1_M038,12623361.0,4820685.68056,1.4691205649e+13
Ses01M_script02_1_M039,12846266.0,6631334.24324,1.78859967291e+13
Ses01M_script02_1_M040,12460688.0,7758795.40157,1.26728512113e+13
Ses01M_script02_1_M041,13223242.0,5612457.5942,1.55857712449e+13
Ses01M_script02_1_M042,12875839.0,6647441.48,1.36515610028e+13
Ses01M_script02_1_M043,12579494.0,6182054.44275,1.30226986734e+13
Ses01M_script02_1_M044,13102287.0,7406188.55462,1.30654660306e+13
Ses01M_script02_1_M045,12441458.0,6289914.58333,1.85436040827e+13
Ses01M_script02_1_M046,12356892.0,6108465.44531,1.80171758874e+13
Ses01M_script02_2_F000,12614863.0,8416341.38889,1.03318597893e+13
Ses01M_script02_2_F001,12659647.0,8725051.94444,1.75398494153e+13
Ses01M_script02_2_F002,11689576.0,6627440.82609,1.20680479937e+13
Ses01M_script02_2_F003,11370774.0,3734566.55263,1.91943814207e+13
Ses01M_script02_2_F004,11638650.0,3156528.0875,1.39303827384e+13
Ses01M_script02_2_F005,11492192.0,4166191.94118,1.37222548565e+13
Ses01M_script02_2_F006,11349530.0,3017153.92,1.21618713894e+13
Ses01M_script02_2_F007,11544833.0,3879246.67073,1.13480215305e+13
Ses01M_script02_2_F008,12123422.0,7024371.27083,1.5850751726e+13
Ses01M_script02_2_F009,13649748.0,6910557.0,1.96578561375e+13
Ses01M_script02_2_F010,11441052.0,1782221.53509,9.83714647792e+12
Ses01M_script02_2_F011,12263316.0,3462391.53247,2.04685214189e+13
Ses01M_script02_2_F012,10122420.0,1630839.30263,4.50130127717e+12
Ses01M_script02_2_F013,12236260.0,4266495.54286,2.20714784078e+13
Ses01M_script02_2_F014,10824974.0,2974111.72,1.31863919974e+13
Ses01M_script02_2_F015,10887098.0,2594711.79167,1.00779121533e+13
Ses01M_script02_2_F016,10959657.0,2092324.63687,1.02789672094e+13
Ses01M_script02_2_F017,11988728.0,4859766.77551,1.90654671961e+13
Ses01M_script02_2_F018,12823682.0,4391057.03086,2.17057612639e+13
Ses01M_script02_2_F019,12565988.0,7695590.86957,1.50003120151e+13
Ses01M_script02_2_F020,13008957.0,7563948.14557,1.00340468974e+13
Ses01M_script02_2_F021,12544368.0,7090319.03608,1.26956752871e+13
Ses01M_script02_2_F022,12820616.0,6425840.70588,1.44765386688e+13
Ses01M_script02_2_F023,12287927.0,7354836.2967,1.12141242308e+13
Ses01M_script02_2_F024,13942909.0,7967075.90385,1.17605826623e+13
Ses01M_script02_2_F025,12628222.0,9452043.90909,7.61896896965e+12
Ses01M_script02_2_F026,12041650.0,9844866.44828,4.91912823315e+12
Ses01M_script02_2_F027,12336509.0,8920075.17857,5.87305623966e+12
Ses01M_script02_2_F028,11498610.0,6527574.86207,1.27949044332e+13
Ses01M_script02_2_F029,11322570.0,5930327.90909,1.49239429938e+13
Ses01M_script02_2_F030,7364071.0,1275463.58182,2.8970772516e+12
Ses01M_script02_2_F031,13940037.0,6200376.625,2.42526604558e+13
Ses01M_script02_2_F032,12589085.0,5139465.86364,1.61964528274e+13
Ses01M_script02_2_F033,11768593.0,5587424.27778,2.38530496673e+13
Ses01M_script02_2_F034,13127293.0,7491252.25414,1.83123127512e+13
Ses01M_script02_2_F035,11875962.0,7722645.06742,1.49442791205e+13
Ses01M_script02_2_F036,12297765.0,7302714.45736,1.40301333525e+13
Ses01M_script02_2_F037,10976493.0,7535729.35484,7.10343899081e+12
Ses01M_script02_2_F038,12314234.0,5707476.02362,2.19662714129e+13
Ses01M_script02_2_F039,12545649.0,6130395.55405,2.26027670282e+13
Ses01M_script02_2_F040,12591923.0,6574113.36364,1.73929109077e+13
Ses01M_script02_2_F041,13024178.0,7960580.43564,1.11981742356e+13
Ses01M_script02_2_F042,12696224.0,7076512.16949,1.67499806009e+13
Ses01M_script02_2_F043,12370954.0,4858658.10145,1.80259501143e+13
Ses01M_script02_2_F044,11889031.0,7966182.1194,9.17970524773e+12
Ses01M_script02_2_F045,12547290.0,8954905.88235,8.67581361726e+12
Ses01M_script02_2_F046,12602954.0,8246309.91111,1.17199368521e+13
Ses01M_script02_2_F047,13429516.0,9956688.23077,6.23455855818e+12
Ses01M_script02_2_M000,11763712.0,7572384.75676,1.4199283041e+13
Ses01M_script02_2_M001,12722233.0,7220173.50388,1.30493794295e+13
Ses01M_script02_2_M002,11781248.0,4705510.31707,1.36439459702e+13
Ses01M_script02_2_M003,12910719.0,8241919.89394,1.35243414535e+13
Ses01M_script02_2_M004,12763292.0,7591652.0,1.58201514343e+13
Ses01M_script02_2_M005,12435568.0,5961240.94737,1.60429360571e+13
Ses01M_script02_2_M006,12266036.0,4861624.72917,1.61319483699e+13
Ses01M_script02_2_M007,12573094.0,7556310.875,1.11634731416e+13
Ses01M_script02_2_M008,12439792.0,8256039.27848,1.27694555603e+13
Ses01M_script02_2_M009,11150854.0,4664425.76744,1.6010996083e+13
Ses01M_script02_2_M010,12530211.0,3017678.60194,1.6545059351e+13
Ses01M_script02_2_M011,5306465.0,590395.263158,1.54557392328e+12
Ses01M_script02_2_M012,11099179.0,3345052.22727,1.43399577408e+13
Ses01M_script02_2_M013,11209369.0,4572251.45946,1.64790823097e+13
Ses01M_script02_2_M014,12106160.0,3023536.43284,1.15720142058e+13
Ses01M_script02_2_M015,11803806.0,6063957.56818,1.15489803012e+13
Ses01M_script02_2_M016,11203715.0,3319645.70833,7.73250816893e+12
Ses01M_script02_2_M017,12376287.0,7525203.17949,1.27456387718e+13
Ses01M_script02_2_M018,13105375.0,6293221.37008,1.18280925157e+13
Ses01M_script02_2_M019,12147530.0,5631749.08397,2.00880492089e+13
Ses01M_script02_2_M020,12688238.0,4932776.80392,1.83979422278e+13
Ses01M_script02_2_M021,12855608.0,4746261.53425,1.48894598544e+13
Ses01M_script02_2_M022,13967423.0,8455461.59259,1.13475185009e+13
Ses01M_script02_2_M023,14106538.0,5624027.51389,1.34445502543e+13
Ses01M_script02_2_M024,12971560.0,6009690.55556,1.51295155127e+13
Ses01M_script02_2_M025,13553196.0,8916622.56716,9.79688073374e+12
Ses01M_script02_2_M026,12610354.0,9513928.35897,7.44173160893e+12
Ses01M_script02_2_M027,13422036.0,7386825.83721,1.75968206051e+13
Ses01M_script02_2_M028,12833357.0,8388329.91111,1.07778090117e+13
Ses01M_script02_2_M029,12990726.0,9781529.88406,5.34750020152e+12
Ses01M_script02_2_M030,12312746.0,7987250.75714,1.25499204634e+13
Ses01M_script02_2_M031,13164417.0,8769666.36145,1.31163466552e+13
Ses01M_script02_2_M032,12821246.0,6711010.37037,1.80954757382e+13
Ses01M_script02_2_M033,12174045.0,2969547.86667,1.21494922217e+13
Ses01M_script02_2_M034,11692754.0,3861660.59459,1.73714057908e+13
Ses01M_script02_2_M035,12930530.0,4408893.83408,2.1382187962e+13
Ses01M_script02_2_M036,12651846.0,4342122.57792,2.04011436374e+13
Ses01M_script02_2_M037,13497086.0,5526515.62069,2.37415524966e+13
Ses01M_script02_2_M038,13075948.0,7305971.53153,2.03011047679e+13
Ses01M_script02_2_M039,12425756.0,8492258.19048,1.51511586306e+13
Ses01M_script02_2_M040,12024923.0,10141282.44,3.21096839088e+12
Ses01M_script02_2_M041,12329149.0,8342675.36957,1.64793968818e+13
Ses01M_script02_2_M042,12678918.0,8648242.78846,1.04415627389e+13
Ses01M_script02_2_M043,12944638.0,7763438.74627,1.08112946075e+13
Ses01M_script02_2_M044,13200559.0,8699140.33654,1.2605188598e+13
Ses01M_script02_2_M045,12936358.0,10681694.0345,3.23498890821e+12
Ses01M_script02_2_M046,13255612.0,8811679.77099,1.27256209202e+13
Ses01M_script02_2_M047,12993462.0,6995281.33673,1.50341119312e+13
Ses01M_script02_2_M048,11652046.0,5773077.14925,1.1595552979e+13
Ses01M_script02_2_M049,13435423.0,7991559.33333,1.75829570929e+13
Ses01M_script02_2_M050,11226698.0,6656333.42424,9.13465188428e+12
Ses01M_script02_2_M051,12506105.0,8391515.23288,1.34040762506e+13
Ses01M_script02_2_M052,14129736.0,9865688.11628,4.46936909866e+12
Ses01M_script02_2_M053,13329507.0,10642208.1546,1.37931363403e+12
Ses01M_script02_2_M054,12944417.0,10581761.1429,2.79701665452e+12
Ses01M_script03_1_F000,11050777.0,7624910.34375,9.73393117086e+12
Ses01M_script03_1_F001,13627741.0,5999423.57143,2.68097465671e+13
Ses01M_script03_1_F002,12724071.0,9005191.01923,3.73442571792e+12
Ses01M_script03_1_F003,12088228.0,6173388.61364,1.81341135526e+13
Ses01M_script03_1_F004,8311857.0,2411559.3,5.28188375867e+12
Ses01M_script03_1_F005,8897463.0,2001694.46988,7.16365117934e+12
Ses01M_script03_1_F006,11555801.0,4536270.0,1.92298383818e+13
Ses01M_script03_1_F007,10661103.0,4280424.66667,1.16504414284e+13
Ses01M_script03_1_F008,10508139.0,4466547.89744,1.04165800668e+13
Ses01M_script03_1_F009,12121204.0,4486758.73333,7.37905501836e+12
Ses01M_script03_1_F010,12065329.0,6153564.71429,1.27551623283e+13
Ses01M_script03_1_F011,11300128.0,6404868.25,1.91770584825e+13
Ses01M_script03_1_F012,11952752.0,6660884.01961,1.52189139473e+13
Ses01M_script03_1_F013,11800130.0,4743013.50943,1.72161581005e+13
Ses01M_script03_1_F014,12970720.0,5864379.61364,9.55171280048e+12
Ses01M_script03_1_F015,9780389.0,4518455.2931,1.09971896196e+13
Ses01M_script03_1_F016,10269370.0,3650853.19355,8.1049943654e+12
Ses01M_script03_1_F017,12062506.0,4114918.13115,1.03851802641e+13
Ses01M_script03_1_F018,12039282.0,3213922.3125,1.51549778627e+13
Ses01M_script03_1_F019,11545944.0,5378075.26923,1.41904112063e+13
Ses01M_script03_1_F020,11550609.0,4426780.03846,1.64997768308e+13
Ses01M_script03_1_F021,12288469.0,6441289.5,1.67862750986e+13
Ses01M_script03_1_F022,12302127.0,5468508.73684,2.10310880854e+13
Ses01M_script03_1_F023,11295550.0,3961514.1087,1.75858069534e+13
Ses01M_script03_1_F024,11067918.0,6353993.60976,7.72113164122e+12
Ses01M_script03_1_F025,11650456.0,7474342.7619,1.40542787877e+13
Ses01M_script03_1_F026,12904806.0,7862974.28889,9.55990117111e+12
Ses01M_script03_1_F027,11110792.0,4070717.16216,1.44784649981e+13
Ses01M_script03_1_F028,12280490.0,6417185.1,1.24810770412e+13
Ses01M_script03_1_F029,12129416.0,6070504.24528,1.43415815193e+13
Ses01M_script03_1_F030,12921859.0,3154969.34694,1.15407469855e+13
Ses01M_script03_1_F031,4009272.0,571926.958763,1.16361734404e+12
Ses01M_script03_1_F032,12993256.0,3539817.93069,1.74594613129e+13
Ses01M_script03_1_F033,11824345.0,3444445.47059,1.22624933164e+13
Ses01M_script03_1_F034,9793766.0,2667433.44898,8.39081054049e+12
Ses01M_script03_1_F035,5822215.0,1708365.23881,2.14333506436e+12
Ses01M_script03_1_F036,12036339.0,2065169.63514,8.44173392509e+12
Ses01M_script03_1_F037,10778673.0,1117591.43836,4.5828754585e+12
Ses01M_script03_1_F038,10284088.0,2881496.32558,1.13778798387e+13
Ses01M_script03_1_F039,9613986.0,2741455.06667,7.59453528501e+12
Ses01M_script03_1_F040,12186627.0,5404577.52381,1.92999184657e+13
Ses01M_script03_1_F041,12094534.0,5887455.09333,1.80027509322e+13
Ses01M_script03_1_M000,12423835.0,9597898.25,5.65673531896e+12
Ses01M_script03_1_M001,12738630.0,8998019.66667,7.12484390676e+12
Ses01M_script03_1_M002,12830590.0,8091236.21875,1.46641084839e+13
Ses01M_script03_1_M003,11261970.0,5156949.56667,1.54560836346e+13
Ses01M_script03_1_M004,11452952.0,4304523.89474,1.44799568825e+13
Ses01M_script03_1_M005,13009660.0,8552016.19753,1.35556450989e+13
Ses01M_script03_1_M006,12335335.0,5023176.6,2.44879272277e+13
Ses01M_script03_1_M007,1379641.0,191554.875,5.4685592094e+11
Ses01M_script03_1_M008,12552222.0,6706844.33333,1.32828054094e+13
Ses01M_script03_1_M009,12048370.0,2898445.47826,1.22199161752e+13
Ses01M_script03_1_M010,10144782.0,4496602.69231,7.4271438914e+12
Ses01M_script03_1_M011,11600567.0,7211983.65,1.4532279792e+13
Ses01M_script03_1_M012,10200861.0,4375860.89286,1.00242841921e+13
Ses01M_script03_1_M013,12530891.0,4184577.18182,1.34772501713e+13
Ses01M_script03_1_M014,13647989.0,7979459.72222,1.39057992915e+13
Ses01M_script03_1_M015,12011690.0,6088778.44068,1.18535586343e+13
Ses01M_script03_1_M016,10185206.0,3008698.09574,6.82949961066e+12
Ses01M_script03_1_M017,10231998.0,3263824.91228,6.09198042089e+12
Ses01M_script03_1_M018,12626548.0,5017995.52326,1.26210651431e+13
Ses01M_script03_1_M019,12294362.0,4563375.48485,1.1332040448e+13
Ses01M_script03_1_M020,13498090.0,6821232.88235,1.43242361255e+13
Ses01M_script03_1_M021,11945726.0,5757609.40476,1.46228622168e+13
Ses01M_script03_1_M022,12501879.0,6499488.675,1.65966623489e+13
Ses01M_script03_1_M023,12372129.0,6107147.72727,1.63596997333e+13
Ses01M_script03_1_M024,12645097.0,4255292.01852,1.52160443469e+13
Ses01M_script03_1_M025,13897402.0,7273363.88889,1.65170210105e+13
Ses01M_script03_1_M026,12174746.0,4943644.00806,1.59050129808e+13
Ses01M_script03_1_M027,12251074.0,6147631.0,1.56153265915e+13
Ses01M_script03_1_M028,12103150.0,4940731.23767,1.23721527372e+13
Ses01M_script03_1_M029,14410461.0,7358622.23077,1.42384807181e+13
Ses01M_script03_1_M030,11459766.0,4124691.53571,8.16070913133e+12
Ses01M_script03_1_M031,13205957.0,5230196.19424,1.73021781654e+13
Ses01M_script03_1_M032,11548255.0,5546144.30081,1.63925741857e+13
Ses01M_script03_1_M033,12505983.0,4511739.90196,1.76011922687e+13
Ses01M_script03_1_M034,11214725.0,2572918.82895,6.47396318436e+12
Ses01M_script03_1_M035,8677159.0,1595176.325,5.04194691848e+12
Ses01M_script03_1_M036,12241240.0,6562989.39655,1.51270250798e+13
Ses01M_script03_1_M037,11581200.0,1859938.91096,6.82756139218e+12
Ses01M_script03_1_M038,4177218.0,1777575.23684,1.48169635971e+12
Ses01M_script03_1_M039,2221375.0,427186.014925,5.88348715119e+11
Ses01M_script03_1_M040,12598774.0,2969091.38636,1.35385109106e+13
Ses01M_script03_1_M041,9311499.0,3365425.97368,8.33784602228e+12
Ses01M_script03_1_M042,12532862.0,4966617.15534,2.34874750142e+13
Ses01M_script03_2_F000,10389020.0,2375619.54902,5.7576504808e+12
Ses01M_script03_2_F001,9883315.0,3650934.34146,8.22424146234e+12
Ses01M_script03_2_F002,10606728.0,3939216.49296,1.27759230517e+13
Ses01M_script03_2_F003,10505825.0,2841649.05634,1.20664840021e+13
Ses01M_script03_2_F004,12105828.0,5006409.90278,1.81073514291e+13
Ses01M_script03_2_F005,11046800.0,2554133.56716,7.67753555861e+12
Ses01M_script03_2_F006,12817042.0,7879472.28571,1.53925787208e+13
Ses01M_script03_2_F007,13247786.0,5828081.4,1.95346723558e+13
Ses01M_script03_2_F008,12678422.0,3723076.32,2.08307465047e+13
Ses01M_script03_2_F009,11551115.0,5302785.48485,1.37248253596e+13
Ses01M_script03_2_F010,11299516.0,7421714.27027,1.25414757952e+13
Ses01M_script03_2_F011,11951775.0,4329499.17241,1.32772602007e+13
Ses01M_script03_2_F012,12517851.0,4367675.17647,1.47469103428e+13
Ses01M_script03_2_F013,12262918.0,6740716.2,1.35711248202e+13
Ses01M_script03_2_F014,11152646.0,6224750.11111,8.73423572311e+12
Ses01M_script03_2_F015,12008180.0,6885182.0,1.16876433538e+13
Ses01M_script03_2_F016,12837701.0,4292869.97222,1.19985419564e+13
Ses01M_script03_2_F017,11897164.0,4886124.73118,1.87734843383e+13
Ses01M_script03_2_F018,11277344.0,7413791.02778,8.91050536363e+12
Ses01M_script03_2_F019,13468865.0,7751785.81818,1.6050426419e+13
Ses01M_script03_2_F020,13137875.0,4786017.03093,2.2256488988e+13
Ses01M_script03_2_F021,11292235.0,5048111.91304,1.35697847354e+13
Ses01M_script03_2_F022,11234006.0,4973853.74074,1.51353634634e+13
Ses01M_script03_2_F023,11479047.0,2466739.07207,1.46443452299e+13
Ses01M_script03_2_F024,6595447.0,1844110.7234,4.18470145157e+12
Ses01M_script03_2_F025,7979114.0,2123358.02941,7.80654336311e+12
Ses01M_script03_2_F026,10864017.0,3106650.96552,7.26906965853e+12
Ses01M_script03_2_F027,10958030.0,2660458.76316,9.28609523411e+12
Ses01M_script03_2_F028,11589879.0,2211209.4,1.59423007168e+13
Ses01M_script03_2_F029,10114579.0,3045485.67742,1.14078793591e+13
Ses01M_script03_2_F030,8276555.0,1254028.75926,3.85571345849e+12
Ses01M_script03_2_F031,9704883.0,4396606.84211,9.24660337761e+12
Ses01M_script03_2_F032,11621848.0,4667304.63934,1.45723360389e+13
Ses01M_script03_2_F033,12135392.0,5679791.84615,2.50271803968e+13
Ses01M_script03_2_F034,12284212.0,6531119.34091,1.87611163178e+13
Ses01M_script03_2_F035,12526960.0,4107126.87179,2.18693232582e+13
Ses01M_script03_2_F036,11474223.0,5000617.24,1.93596755334e+13
Ses01M_script03_2_F037,6646280.0,1171474.85,2.67005361136e+12
Ses01M_script03_2_F038,4128897.0,658685.325,1.84176165861e+12
Ses01M_script03_2_F039,10706091.0,1018892.11644,5.37025198315e+12
Ses01M_script03_2_F040,11990978.0,4995904.68421,2.13437952989e+13
Ses01M_script03_2_F041,9975285.0,662144.532203,4.33799425094e+12
Ses01M_script03_2_M000,12369120.0,4216107.76923,1.78621083588e+13
Ses01M_script03_2_M001,4968253.0,1523512.82759,2.60664679088e+12
Ses01M_script03_2_M002,11314938.0,6779032.21212,1.21761750269e+13
Ses01M_script03_2_M003,12415412.0,4322527.38554,2.05761453253e+13
Ses01M_script03_2_M004,12346586.0,6457143.72,1.23546730972e+13
Ses01M_script03_2_M005,10493270.0,4024812.53333,1.19928846146e+13
Ses01M_script03_2_M006,12891732.0,4377381.65556,1.53956952858e+13
Ses01M_script03_2_M007,11959938.0,7070842.54878,1.42895100429e+13
Ses01M_script03_2_M008,13710135.0,9218635.45714,1.07635318277e+13
Ses01M_script03_2_M009,12940299.0,7349926.10417,1.56498915238e+13
Ses01M_script03_2_M010,14019242.0,7790969.92157,1.6111014042e+13
Ses01M_script03_2_M011,12805583.0,7827483.49541,1.68675776379e+13
Ses01M_script03_2_M012,12547320.0,5877015.21154,1.63354114251e+13
Ses01M_script03_2_M013,13175645.0,5979137.38542,1.61854406281e+13
