session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses01F_script03_1_M017,403.747558594,113.063573029,17062.6510823
Ses01F_script03_1_M018,96.8994140625,29.8658194055,664.728566264
Ses01F_script03_1_M019,1674.20654297,118.113606771,38705.7181133
Ses01F_script03_1_M020,349.914550781,105.084672037,9439.06978199
Ses01F_script03_1_M021,392.980957031,67.0604767468,8391.88030838
Ses01F_script03_1_M022,409.130859375,97.6355919471,9035.49464073
Ses01F_script03_1_M023,398.364257812,94.4653067317,10134.8182362
Ses01F_script03_1_M024,3133.08105469,148.876818622,98424.7117535
Ses01F_script03_1_M025,462.963867188,120.72174041,7381.61278335
Ses01F_script03_1_M026,436.047363281,101.205444467,7502.76393703
Ses01F_script03_1_M027,479.113769531,112.568344116,9388.94476483
Ses01F_script03_1_M028,371.447753906,132.763836835,5849.46284622
Ses01F_script03_1_M029,236.865234375,128.796800935,691.0517925
Ses01F_script03_1_M030,753.662109375,141.435875526,23998.963285
Ses01F_script03_1_M031,446.813964844,133.702670667,14756.4343736
Ses01F_script03_1_M032,371.447753906,81.9216374623,10588.6218382
Ses01F_script03_1_M033,796.728515625,129.033193791,15475.8363073
Ses01F_script03_1_M034,409.130859375,137.545559465,8863.93121589
Ses01F_script03_1_M035,398.364257812,100.785045687,12422.9392125
Ses01F_script03_1_M036,516.796875,223.355491137,16201.0406479
Ses01F_script03_1_M037,376.831054688,127.997663355,3800.42785877
Ses01F_script03_1_M038,441.430664062,100.50850022,10009.5231688
Ses01F_script03_2_F000,236.865234375,85.0784335591,3634.70312318
Ses01F_script03_2_F001,468.347167969,127.195350797,15296.9836073
Ses01F_script03_2_F002,2341.73583984,241.917484322,107529.256547
Ses01F_script03_2_F003,1114.34326172,155.504194512,19884.6588351
Ses01F_script03_2_F004,506.030273438,209.868378517,21266.7868546
Ses01F_script03_2_F005,473.73046875,91.2409103813,8363.48076154
Ses01F_script03_2_F006,495.263671875,96.5392029099,9083.24271928
Ses01F_script03_2_F007,1178.94287109,160.830396246,34498.0765806
Ses01F_script03_2_F008,301.46484375,108.827434134,4809.43160032
Ses01F_script03_2_F009,220.715332031,73.1634813886,3296.85715308
Ses01F_script03_2_F010,473.73046875,117.970233097,8704.01859091
Ses01F_script03_2_F011,479.113769531,118.71823248,6224.96023869
Ses01F_script03_2_F012,425.280761719,97.6907148452,7203.37240223
Ses01F_script03_2_F013,193.798828125,58.4944407145,2827.50392111
Ses01F_script03_2_F014,554.479980469,101.733208363,19927.2970511
Ses01F_script03_2_F015,215.33203125,77.5243613398,2276.97036431
Ses01F_script03_2_F016,489.880371094,149.316734764,15062.6685799
Ses01F_script03_2_F017,269.165039062,79.8352975011,5074.3480337
Ses01F_script03_2_F018,2476.31835938,297.373049942,529834.996865
Ses01F_script03_2_F019,473.73046875,142.77528705,11322.0385664
Ses01F_script03_2_F020,279.931640625,87.7150963093,2727.6398502
Ses01F_script03_2_F021,968.994140625,258.098945019,31254.3692882
Ses01F_script03_2_F022,3827.52685547,394.204781159,593752.508932
Ses01F_script03_2_F023,532.946777344,182.558699056,15339.295904
Ses01F_script03_2_F024,468.347167969,139.810388244,14371.9098314
Ses01F_script03_2_F025,500.646972656,197.593281761,15950.1048676
Ses01F_script03_2_F026,532.946777344,146.286433293,16687.5759028
Ses01F_script03_2_F027,2196.38671875,282.668035816,262716.902619
Ses01F_script03_2_F028,689.0625,275.576220405,41738.8076677
Ses01F_script03_2_F029,576.013183594,145.31886569,11845.2122006
Ses01F_script03_2_F030,250.130890052,107.785018202,5666.74168763
Ses01F_script03_2_F031,301.46484375,83.8539120235,3150.89755832
Ses01F_script03_2_F032,516.796875,90.2271857266,11061.4492578
Ses01F_script03_2_F033,199.182128906,64.0029852925,3944.07004757
Ses01F_script03_2_F034,543.713378906,72.8816105769,7139.97960355
Ses01F_script03_2_F035,462.963867188,129.342682924,14111.7137907
Ses01F_script03_2_F036,732.12890625,277.528222207,31130.3055215
Ses01F_script03_2_F037,2196.38671875,361.236212153,90094.5664738
Ses01F_script03_2_F038,263.781738281,69.4317697885,2925.68837105
Ses01F_script03_2_F039,430.6640625,122.223254788,18873.8937372
Ses01F_script03_2_F040,2444.01855469,326.487471418,78063.4153366
Ses01F_script03_2_M000,322.998046875,105.559485432,3072.46207972
Ses01F_script03_2_M001,403.747558594,85.7720186538,5585.27066895
Ses01F_script03_2_M002,489.880371094,97.6556099204,11668.1144932
Ses01F_script03_2_M003,403.747558594,96.3960034473,7506.63176849
Ses01F_script03_2_M004,511.413574219,164.770951705,19193.4825906
Ses01F_script03_2_M005,317.614746094,86.1085269326,4810.79932387
Ses01F_script03_2_M006,102.282714844,34.9012586806,1082.35880549
Ses01F_script03_2_M007,899.011230469,84.312976761,33266.2581554
Ses01F_script03_2_M008,161.499023438,59.2504765999,2054.42848623
Ses01F_script03_2_M009,328.381347656,60.1517574982,3574.47411576
Ses01F_script03_2_M010,150.732421875,50.4929557909,1874.57050122
Ses01F_script03_2_M011,220.715332031,94.372453053,2680.08296465
Ses01F_script03_2_M012,436.047363281,102.309951782,7258.45551756
Ses01F_script03_2_M013,344.53125,84.0821527058,3124.02042162
Ses01F_script03_2_M014,538.330078125,134.765427048,15794.4146134
Ses01F_script03_2_M015,360.681152344,39.5648828768,4925.26935417
Ses01F_script03_2_M016,172.265625,58.5929750669,2360.54923124
Ses01F_script03_2_M017,134.582519531,40.7780245491,1128.51804993
Ses01F_script03_2_M018,269.165039062,69.5742786557,2378.12522489
Ses01F_script03_2_M019,123.815917969,51.7423502604,1577.38390896
Ses01F_script03_2_M020,355.297851562,101.459435572,4490.27758515
Ses01F_script03_2_M021,3014.6484375,241.713745181,308697.239002
Ses01F_script03_2_M022,850.561523438,174.688450636,28601.4267488
Ses01F_script03_2_M023,473.73046875,189.075548895,17287.8737227
Ses01F_script03_2_M024,1948.75488281,174.879935095,28026.9005806
Ses01F_script03_2_M025,710.595703125,141.902977196,16047.4383539
Ses01F_script03_2_M026,500.646972656,155.378253247,11860.825517
Ses01F_script03_2_M027,662.145996094,167.654500339,15543.3360203
Ses01F_script03_2_M028,909.777832031,178.855343978,25274.9085458
Ses01F_script03_2_M029,489.880371094,89.9481268281,10617.1390203
Ses01F_script03_2_M030,279.931640625,76.3349260603,3322.62932722
Ses01F_script03_2_M031,139.965820312,43.24063353,1305.47243062
Ses01F_script03_2_M032,145.349121094,37.7821943352,1533.75687258
Ses01F_script03_2_M033,484.497070312,103.32144348,14851.6482129
Ses01F_script03_2_M034,2540.91796875,210.230938518,136720.154568
Ses01F_script03_2_M035,510.914634146,190.943782155,9532.7427422
Ses01F_script03_2_M036,441.430664062,222.459688408,11634.7426532
Ses01F_script03_2_M037,608.312988281,252.759291705,20683.8683776
Ses01F_script03_2_M038,145.349121094,51.9939654061,1623.16193125
Ses01F_script03_2_M039,258.3984375,66.0108475725,5333.80172361
Ses01F_script03_2_M040,2906.98242188,359.12453525,122158.096035
Ses01M_impro01_F000,705.212402344,142.506247922,52610.1809313
Ses01M_impro01_F001,328.381347656,115.898999301,4877.99168344
Ses01M_impro01_F002,1162.79296875,155.572673306,24750.6946486
Ses01M_impro01_F003,220.715332031,75.3359578096,2186.45766936
Ses01M_impro01_F004,1022.82714844,151.763266705,53046.3859871
Ses01M_impro01_F005,166.882324219,50.2909315922,2305.88288858
Ses01M_impro01_F006,457.580566406,105.213284461,9425.04640215
Ses01M_impro01_F007,269.165039062,108.902829031,3984.78244361
Ses01M_impro01_F008,619.079589844,187.065483261,22272.1709776
Ses01M_impro01_F009,613.696289062,117.703586873,20060.0941232
Ses01M_impro01_F010,166.882324219,76.7280821029,2857.97503199
Ses01M_impro01_F011,532.946777344,214.773143654,19317.0071175
Ses01M_impro01_F012,581.396484375,93.7968643852,18784.0501994
Ses01M_impro01_F013,495.263671875,94.9749849546,16848.0637628
Ses01M_impro01_F014,715.979003906,115.697508866,25758.648094
Ses01M_impro01_F015,845.178222656,217.195861517,46490.8373193
Ses01M_impro01_F016,627.255253716,132.363361065,16635.4428054
Ses01M_impro01_F017,506.030273438,119.848682718,9296.45226045
Ses01M_impro01_F018,775.1953125,208.221913213,19188.0536043
Ses01M_impro01_F019,699.829101562,155.564575195,28078.5225984
Ses01M_impro01_F020,667.529296875,134.058620213,19085.1207132
Ses01M_impro01_F021,764.428710938,208.023334704,27859.212532
Ses01M_impro01_F022,942.077636719,237.075726523,35762.1489141
Ses01M_impro01_F023,624.462890625,143.526701628,21601.1919224
Ses01M_impro01_F024,678.295898438,156.11446231,29160.1691834
Ses01M_impro01_F025,527.563476562,106.246003247,7867.07937329
Ses01M_impro01_F026,635.229492188,165.891195841,26725.1279124
Ses01M_impro01_F027,543.713378906,211.407307508,18985.5685085
Ses01M_impro01_F028,662.145996094,216.871373794,14141.102951
Ses01M_impro01_F029,807.495117188,206.815707299,21076.1910116
Ses01M_impro01_F030,419.897460938,77.6560308994,9129.04025171
Ses01M_impro01_M000,392.980957031,145.222519569,13453.3310748
Ses01M_impro01_M001,376.831054688,129.296472166,13589.297195
Ses01M_impro01_M002,602.9296875,141.623828544,13116.1205057
Ses01M_impro01_M003,150.732421875,38.4320912617,1407.41541053
Ses01M_impro01_M004,290.698242188,37.3388796791,3663.06679594
Ses01M_impro01_M005,409.130859375,82.1064888912,8942.94874427
Ses01M_impro01_M006,457.580566406,124.414986128,7628.8992046
Ses01M_impro01_M007,371.447753906,87.1331791654,6140.36214221
Ses01M_impro01_M008,328.381347656,162.515683957,6918.06689009
Ses01M_impro01_M009,392.980957031,129.795279154,6447.32173916
Ses01M_impro01_M010,371.447753906,65.6967509747,7204.44442017
Ses01M_impro01_M011,532.946777344,175.591216216,13962.4033442
Ses01M_impro01_M012,1534.24072266,219.772782175,66728.2356534
Ses01M_impro01_M013,376.831054688,90.3283127615,9547.62951776
Ses01M_impro01_M014,156.115722656,73.0256453804,1875.88572896
Ses01M_impro01_M015,403.747558594,109.389052657,12989.5218153
Ses01M_impro01_M016,262.630272953,45.2173889009,2304.26412209
Ses01M_impro01_M017,414.514160156,108.872784309,9228.11850207
Ses01M_impro01_M018,624.462890625,193.514549541,21175.7054424
Ses01M_impro01_M019,592.163085938,179.504446476,21164.8285454
Ses01M_impro01_M020,656.762695312,242.398498535,15722.1850585
Ses01M_impro01_M021,549.096679688,183.67132545,18977.4403794
Ses01M_impro01_M022,765.625,219.490559896,56644.5126467
Ses01M_impro01_M023,543.713378906,241.439538145,23748.5689496
Ses01M_impro01_M024,446.813964844,193.85468253,8903.6029701
Ses01M_impro01_M025,769.812011719,319.32206945,36493.9318166
Ses01M_impro01_M026,511.413574219,86.333733636,5306.7269435
Ses01M_impro01_M027,409.130859375,123.467683139,8378.28855023
Ses01M_impro01_M028,549.096679688,121.245513091,19065.9273359
Ses01M_impro01_M029,656.762695312,136.851070148,13464.6486793
Ses01M_impro01_M030,430.6640625,208.581192593,21525.6056669
Ses01M_impro01_M031,570.629882812,204.38877148,19655.3707637
Ses01M_impro01_M032,495.263671875,203.034807704,16603.5815956
Ses01M_impro01_M033,565.246582031,206.494264178,14835.1766814
Ses01M_impro02_F000,188.415527344,41.5301806003,2440.9814337
Ses01M_impro02_F001,236.865234375,37.6741771249,2396.30876366
Ses01M_impro02_F002,608.312988281,111.706035434,20406.8714268
Ses01M_impro02_F003,818.26171875,75.3662109375,22053.1332493
Ses01M_impro02_F004,419.897460938,132.068187338,15468.4584771
Ses01M_impro02_F005,236.865234375,104.398987968,5466.66775771
Ses01M_impro02_F006,1012.06054688,185.11838282,75459.9907795
Ses01M_impro02_F007,177.648925781,51.1580853875,3009.13242848
Ses01M_impro02_F008,21.533203125,16.7921415888,26.3370229072
Ses01M_impro02_F009,145.349121094,55.2643324908,2689.30783911
Ses01M_impro02_F010,188.415527344,62.5610133646,3496.44149625
Ses01M_impro02_F011,166.882324219,51.9787239394,2790.45213476
Ses01M_impro02_F012,150.732421875,45.8806808223,2509.62521
Ses01M_impro02_F013,145.349121094,44.0214508492,2388.14582553
Ses01M_impro02_F014,139.965820312,57.5419282993,2938.28974448
Ses01M_impro02_F015,177.648925781,40.367223369,2044.5682447
Ses01M_impro02_F016,139.965820312,41.2765040542,2527.72706718
Ses01M_impro02_F017,172.265625,67.67578125,3568.2409189
Ses01M_impro02_F018,387.59765625,88.07421875,11889.5019827
Ses01M_impro02_F019,123.815917969,45.2808206899,1911.89508669
Ses01M_impro02_F020,139.965820312,49.3920740927,2522.96466568
Ses01M_impro02_F021,139.965820312,43.3442066325,2363.07809204
Ses01M_impro02_M000,183.032226562,37.9214469159,1392.6677751
Ses01M_impro02_M001,139.965820312,29.2901665267,606.032805884
Ses01M_impro02_M002,156.115722656,30.8027988143,707.518573831
Ses01M_impro02_M003,156.115722656,47.324684379,1779.49757672
Ses01M_impro02_M004,339.147949219,111.340332031,10167.5005257
Ses01M_impro02_M005,247.631835938,116.779981493,5444.94993853
Ses01M_impro02_M006,150.732421875,41.1934882385,1516.94452587
Ses01M_impro02_M007,188.415527344,73.2346653475,2423.8939782
Ses01M_impro02_M008,113.049316406,34.1412483536,955.460746216
Ses01M_impro02_M009,177.648925781,48.4266798709,2591.17653041
Ses01M_impro02_M010,86.1328125,33.2451648247,636.551602443
Ses01M_impro02_M011,86.1328125,34.5960074293,739.165701921
Ses01M_impro02_M012,91.5161132812,30.2832476571,773.393252469
Ses01M_impro02_M013,118.432617188,32.1833107853,772.45512751
Ses01M_impro02_M014,139.965820312,31.3276554988,544.554414666
Ses01M_impro02_M015,86.1328125,30.5787380037,562.904381259
Ses01M_impro02_M016,86.1328125,35.0319361332,619.086058676
Ses01M_impro02_M017,183.032226562,43.9416631952,1287.14574212
Ses01M_impro02_M018,156.115722656,30.8997028393,713.388369725
Ses01M_impro02_M019,86.1328125,40.275162506,866.967139001
Ses01M_impro02_M020,86.1328125,31.1788681975,544.326698237
Ses01M_impro02_M021,2228.68652344,85.0723004841,82433.0549402
Ses01M_impro02_M022,152.234738372,56.9080618925,2729.25982421
Ses01M_impro02_M023,403.747558594,126.181402439,15134.8853948
Ses01M_impro02_M024,166.882324219,34.2006467423,1229.66794208
Ses01M_impro02_M025,183.032226562,47.6173258454,2345.55520567
Ses01M_impro03_F000,145.349121094,55.7599767595,2869.20532176
Ses01M_impro03_F001,274.548339844,65.1900432519,7420.43619269
Ses01M_impro03_F002,247.631835938,67.1233421148,4086.0704221
Ses01M_impro03_F003,183.032226562,82.1649966033,2975.05039398
Ses01M_impro03_F004,430.6640625,157.415140086,4827.602754
Ses01M_impro03_F005,829.028320312,267.038090799,32146.153517
Ses01M_impro03_F006,909.777832031,276.318235998,40140.5646575
Ses01M_impro03_F007,775.1953125,352.920770283,50121.4229277
Ses01M_impro03_F008,1248.92578125,233.628845215,29270.4073316
Ses01M_impro03_F009,705.212402344,192.846316873,21356.9318576
Ses01M_impro03_F010,807.495117188,199.98995493,15432.604692
Ses01M_impro03_F011,807.495117188,221.7174508,27522.6622225
Ses01M_impro03_F012,344.53125,142.757840884,3137.64453754
Ses01M_impro03_F013,963.610839844,296.866985283,106169.41604
Ses01M_impro03_F014,1227.39257812,376.407394617,97977.1025338
Ses01M_impro03_F015,952.844238281,254.010948713,35356.2756164
Ses01M_impro03_F016,226.098632812,117.607056003,2924.05911841
Ses01M_impro03_F017,177.648925781,58.149829621,2861.96078568
Ses01M_impro03_F018,188.415527344,59.3216351138,3815.34401187
Ses01M_impro03_F019,925.927734375,182.51739502,23255.0535328
Ses01M_impro03_F020,123.815917969,85.069050339,1786.79167194
Ses01M_impro03_F021,592.163085938,158.790039588,19186.2097197
Ses01M_impro03_F022,656.762695312,208.166021209,17049.3748911
Ses01M_impro03_F023,1442.72460938,229.230735085,45502.4137211
Ses01M_impro03_F024,339.147949219,125.503540039,9864.06329088
Ses01M_impro03_F025,2519.38476562,199.409416909,120544.696634
Ses01M_impro03_F026,500.646972656,130.502739811,13064.0335005
Ses01M_impro03_M000,269.165039062,86.8707206603,4496.67702528
Ses01M_impro03_M001,414.514160156,86.1609096234,4695.92622136
Ses01M_impro03_M002,150.732421875,48.1663754112,2353.39487193
Ses01M_impro03_M003,360.681152344,89.8434448242,4569.80000949
Ses01M_impro03_M004,484.497070312,142.112966956,9248.73149359
Ses01M_impro03_M005,850.561523438,295.308721499,29860.261106
Ses01M_impro03_M006,721.362304688,210.040866861,25114.2719828
Ses01M_impro03_M007,662.145996094,289.572642933,26425.2007267
Ses01M_impro03_M008,602.9296875,211.94094607,14191.1152554
Ses01M_impro03_M009,371.447753906,178.802951757,8919.17386545
Ses01M_impro03_M010,715.979003906,250.257836319,17166.1849443
Ses01M_impro03_M011,645.99609375,272.193541242,31754.8447194
Ses01M_impro03_M012,333.764648438,141.7188439,4044.55087757
Ses01M_impro03_M013,290.698242188,122.392235118,1477.77109789
Ses01M_impro03_M014,1092.81005859,236.552956321,39781.3327133
Ses01M_impro03_M015,156.115722656,53.3805321003,2106.95429455
Ses01M_impro03_M016,995.910644531,315.124111488,39242.1433817
Ses01M_impro03_M017,414.514160156,128.526421357,6534.41668416
Ses01M_impro03_M018,376.831054688,64.1204140403,5273.72628423
Ses01M_impro03_M019,479.113769531,111.248307541,10442.1664437
Ses01M_impro03_M020,296.081542969,135.755138703,4787.90307073
Ses01M_impro03_M021,441.430664062,143.288607063,10166.479389
Ses01M_impro03_M022,872.094726562,189.457133804,24350.2940069
Ses01M_impro03_M023,506.030273438,113.597569619,7798.87248829
Ses01M_impro03_M024,468.347167969,173.531291328,16124.3132511
Ses01M_impro03_M025,290.698242188,155.914665671,6110.89263098
Ses01M_impro04_F000,172.265625,68.1028439405,3770.36110518
Ses01M_impro04_F001,215.33203125,50.5738037109,3754.94064703
Ses01M_impro04_F002,145.349121094,53.2653808594,2873.17793816
Ses01M_impro04_F003,134.582519531,61.3448857846,2343.31308056
Ses01M_impro04_F004,118.432617188,63.5803222656,1952.44628936
Ses01M_impro04_F005,360.681152344,120.06238511,5756.59504283
Ses01M_impro04_F006,355.297851562,105.926088181,7318.04721971
Ses01M_impro04_F007,150.732421875,102.143441759,2131.98898956
Ses01M_impro04_F008,349.914550781,97.7374088814,8028.27396289
Ses01M_impro04_F009,409.130859375,105.288829794,4779.46693769
Ses01M_impro04_F010,269.165039062,97.2704173237,2125.63240574
Ses01M_impro04_F011,942.077636719,92.629268822,6232.13894422
Ses01M_impro04_F012,333.764648438,70.9924768519,10927.4843535
Ses01M_impro04_F013,366.064453125,98.706046389,7026.62822562
Ses01M_impro04_F014,183.032226562,92.178541442,3940.16642208
Ses01M_impro04_F015,188.415527344,95.8345853365,4652.5378266
Ses01M_impro04_F016,199.182128906,31.1580653914,2163.72778784
Ses01M_impro04_F017,392.980957031,143.082468133,9714.85316499
Ses01M_impro04_F018,586.779785156,145.863994273,13373.2650451
Ses01M_impro04_F019,247.631835938,91.8002041903,3149.99806241
Ses01M_impro04_F020,145.349121094,54.7136331181,2895.24068405
Ses01M_impro04_F021,161.499023438,73.0128160772,3029.29303086
Ses01M_impro04_F022,258.3984375,98.8932817522,3700.82616858
Ses01M_impro04_F023,145.349121094,27.7047312441,1013.22221434
Ses01M_impro04_F024,376.831054688,136.293923394,14076.024134
Ses01M_impro04_F025,172.265625,83.5986794972,3364.08853607
Ses01M_impro04_M000,468.347167969,44.8756186054,6699.80178317
Ses01M_impro04_M001,425.280761719,105.059157151,10366.3996735
Ses01M_impro04_M002,118.432617188,37.764015251,1164.71799169
Ses01M_impro04_M003,473.73046875,97.6781005859,12503.5158709
Ses01M_impro04_M004,468.347167969,91.6465521212,12230.9018659
Ses01M_impro04_M005,457.580566406,113.236064841,8186.87857855
Ses01M_impro04_M006,419.897460938,110.4350322,11530.9319586
Ses01M_impro04_M007,462.963867188,169.660802041,19657.4978259
Ses01M_impro04_M008,468.347167969,186.764399211,13600.4936403
Ses01M_impro04_M009,1776.48925781,191.475245276,39879.4640955
Ses01M_impro04_M010,419.897460938,78.9266931629,6502.25191866
Ses01M_impro04_M011,425.280761719,115.274801525,6320.81363152
Ses01M_impro04_M012,123.815917969,83.9557383795,1671.77800361
Ses01M_impro04_M013,166.882324219,65.6963816791,2301.87195433
Ses01M_impro04_M014,102.282714844,30.8831465872,871.966676864
Ses01M_impro04_M015,403.747558594,150.904616876,9258.40321218
Ses01M_impro04_M016,414.514160156,126.855332556,14718.4615808
Ses01M_impro04_M017,269.165039062,103.386000763,6010.93141337
Ses01M_impro04_M018,737.512207031,153.325667843,16894.0816928
Ses01M_impro04_M019,468.347167969,173.995552811,14714.9943385
Ses01M_impro04_M020,166.882324219,56.7976321814,2333.75877975
Ses01M_impro04_M021,414.514160156,72.4001858619,7016.96840871
Ses01M_impro04_M022,409.130859375,51.4549595142,11067.7246433
Ses01M_impro04_M023,419.897460938,120.338456003,10927.9196263
Ses01M_impro04_M024,392.980957031,124.569310689,7031.0116999
Ses01M_impro04_M025,145.349121094,27.200899156,708.271668117
Ses01M_impro05_F000,1028.21044922,166.193777035,54777.4138564
Ses01M_impro05_F001,355.297851562,131.598021739,15960.9751983
Ses01M_impro05_F002,468.347167969,179.565728528,13119.6632795
Ses01M_impro05_F003,587.130177515,122.218447352,19140.4281454
Ses01M_impro05_F004,468.347167969,140.28920291,11453.8480257
Ses01M_impro05_F005,656.762695312,77.0020456025,10656.8317435
Ses01M_impro05_F006,236.865234375,81.4604353808,2692.76395248
Ses01M_impro05_F007,726.745605469,159.044325173,12862.514011
Ses01M_impro05_F008,436.047363281,182.764301915,19246.5880709
Ses01M_impro05_F009,376.831054688,159.319019432,12984.928825
Ses01M_impro05_F010,403.747558594,171.8613618,15688.5019055
Ses01M_impro05_F011,662.145996094,141.700439453,24100.0962196
Ses01M_impro05_F012,441.430664062,171.581747399,9066.87589459
Ses01M_impro05_F013,409.130859375,163.586692066,7269.78494464
Ses01M_impro05_F014,436.047363281,152.454353101,12838.6022428
Ses01M_impro05_F015,667.529296875,249.575116557,35734.1847922
Ses01M_impro05_F016,349.914550781,105.389930068,5214.07303046
Ses01M_impro05_F017,694.445800781,85.0345064258,11888.3324405
Ses01M_impro05_F018,113.049316406,50.7506339781,1624.71657645
Ses01M_impro05_F019,554.479980469,99.8819515831,13317.1841118
Ses01M_impro05_F020,549.096679688,125.429846113,10823.5924353
Ses01M_impro05_F021,129.19921875,109.366005345,109.979225493
Ses01M_impro05_F022,113.049316406,31.7800405204,984.813165255
Ses01M_impro05_F023,118.432617188,27.9028149585,1100.28205769
Ses01M_impro05_F024,1200.47607422,120.49379091,43739.248451
Ses01M_impro05_F025,193.798828125,74.1146233559,2828.83334685
Ses01M_impro05_F026,118.432617188,74.8709726357,1734.51617115
Ses01M_impro05_F027,166.882324219,67.8567917245,2855.04868096
Ses01M_impro05_F028,118.432617188,60.9776521431,2003.07459137
Ses01M_impro05_F029,134.582519531,86.4226825421,1535.80753783
Ses01M_impro05_F030,190.555555556,116.144298977,1991.20331927
Ses01M_impro05_F031,473.73046875,201.113409745,17621.3157425
Ses01M_impro05_F032,333.764648438,133.618392379,8213.03098103
Ses01M_impro05_F033,430.6640625,144.2085297,13229.1123705
Ses01M_impro05_F034,339.147949219,115.461860248,4365.73189547
Ses01M_impro05_F035,204.565429688,63.6000644522,3676.32138991
Ses01M_impro05_F036,333.764648438,168.397974369,5812.60738706
Ses01M_impro05_F037,484.497070312,152.201439048,12611.962231
Ses01M_impro05_M000,3423.77929688,238.457263558,340309.067528
Ses01M_impro05_M001,516.796875,194.391534979,15381.0251555
Ses01M_impro05_M002,414.514160156,128.20593027,10014.4230143
Ses01M_impro05_M003,479.113769531,174.48676429,12005.1414056
Ses01M_impro05_M004,425.280761719,142.399331969,7270.32480282
Ses01M_impro05_M005,2589.36767578,281.286650496,238166.299719
Ses01M_impro05_M006,624.462890625,214.936624048,31029.274592
Ses01M_impro05_M007,462.963867188,181.551355041,12730.2041252
Ses01M_impro05_M008,333.764648438,82.7562180241,8398.47702417
Ses01M_impro05_M009,543.713378906,171.411401644,22702.7742904
Ses01M_impro05_M010,506.030273438,171.095747514,19341.1159345
Ses01M_impro05_M011,2863.91601562,273.709234943,171623.68163
Ses01M_impro05_M012,581.396484375,316.290918989,16593.214976
Ses01M_impro05_M013,1017.44384766,227.483292151,23203.8551212
Ses01M_impro05_M014,452.197265625,139.308686355,8197.65623944
Ses01M_impro05_M015,430.6640625,60.64037944,7695.49778602
Ses01M_impro05_M016,425.280761719,161.765302238,17339.3817043
Ses01M_impro05_M017,430.6640625,68.9768124036,9346.30602837
Ses01M_impro05_M018,419.897460938,69.5372596154,9093.68236305
Ses01M_impro05_M019,430.6640625,132.125681063,12389.4981357
Ses01M_impro05_M020,409.130859375,104.864412807,8176.06614731
Ses01M_impro05_M021,468.347167969,145.803973858,12613.7565974
Ses01M_impro05_M022,468.347167969,158.896108774,20294.4600617
Ses01M_impro05_M023,532.946777344,144.326906335,17438.7107273
Ses01M_impro05_M024,414.514160156,145.382351345,7791.36564675
Ses01M_impro05_M025,538.330078125,167.293891557,14622.5820033
Ses01M_impro05_M026,495.263671875,177.079538199,12741.6482565
Ses01M_impro05_M027,732.12890625,126.226914569,10584.2904236
Ses01M_impro05_M028,430.6640625,142.191681595,18013.7998136
Ses01M_impro05_M029,532.946777344,178.691082113,15209.0939717
Ses01M_impro05_M030,479.113769531,177.948762938,34666.6855941
Ses01M_impro05_M031,188.415527344,66.3614490332,4118.34625518
Ses01M_impro06_F000,166.882324219,37.8032412771,2444.34845331
Ses01M_impro06_F001,166.882324219,27.3810669967,1817.77150437
Ses01M_impro06_F002,177.648925781,52.5770913632,3627.78745235
Ses01M_impro06_F003,150.732421875,48.7025478796,2527.14985409
Ses01M_impro06_F004,166.882324219,72.090066268,3392.16632718
Ses01M_impro06_F005,145.349121094,73.4681894298,3578.99580317
Ses01M_impro06_F006,150.732421875,49.9206305478,3057.25670898
Ses01M_impro06_F007,166.882324219,38.7552751672,2387.49736217
Ses01M_impro06_F008,145.349121094,45.8032551706,2427.42801727
Ses01M_impro06_F009,188.415527344,96.8941517939,3296.20638225
Ses01M_impro06_F010,333.764648438,50.0504573098,3426.19213389
Ses01M_impro06_F011,134.582519531,39.0025419347,2033.12128383
Ses01M_impro06_F012,139.965820312,50.7832475142,2908.79574541
Ses01M_impro06_F013,145.349121094,45.4069718071,2150.37634473
Ses01M_impro06_F014,150.732421875,56.1796548159,2860.98599232
Ses01M_impro06_F015,123.815917969,39.9367814085,1780.17615451
Ses01M_impro06_F016,129.19921875,52.7346203675,2467.77003485
Ses01M_impro06_F017,118.432617188,63.5603048012,2254.65587691
Ses01M_impro06_F018,156.115722656,70.5571289062,2635.96266747
Ses01M_impro06_F019,134.582519531,71.3065274579,2469.2669995
Ses01M_impro06_F020,166.882324219,45.1533005481,2543.04693446
Ses01M_impro06_F021,134.582519531,44.0234944594,2218.48032494
Ses01M_impro06_F022,129.19921875,41.826062231,1924.95545823
Ses01M_impro06_F023,129.19921875,41.9947076613,1877.95344687
Ses01M_impro06_F024,145.349121094,56.643928939,3148.18925869
Ses01M_impro06_F025,150.732421875,52.7131585659,2951.22456979
Ses01M_impro06_F026,150.732421875,45.5010109571,2043.45944692
Ses01M_impro06_F027,134.582519531,52.1617467232,2189.91710653
Ses01M_impro06_F028,145.349121094,61.2657581676,3045.55845193
Ses01M_impro06_M000,113.049316406,27.3335015234,508.131454847
Ses01M_impro06_M001,134.582519531,36.0840697389,1172.12323829
Ses01M_impro06_M002,150.732421875,13.4699007668,349.156542142
Ses01M_impro06_M003,69.9829101562,23.6288452148,300.746218767
Ses01M_impro06_M004,75.3662109375,37.7949745735,550.892268396
Ses01M_impro06_M005,301.46484375,49.8086122193,2972.25810375
Ses01M_impro06_M006,312.231445312,34.6163741651,1212.88593675
