session,Average amplitude,Silence ratio
Ses01M_script03_2_M033,1771.418903036239,0.5759549461312439
Ses01M_script03_2_M034,356.5220308214448,0.5379940409242487
Ses01M_script03_2_M035,664.8278356964137,0.4895537948290242
Ses01M_script03_2_M036,1256.0995784436595,0.7430296717068963
Ses01M_script03_2_M037,371.03502109704635,0.8293424753867792
Ses01M_script03_2_M038,6273.8925659472425,0.2704436450839328
Ses01M_script03_2_M039,3125.807488642611,0.4221476315865621
Ses01M_script03_2_M040,5370.974216476059,0.32179519949867663
Ses01M_script03_2_M041,582.0860558421355,0.6529654193618821
Ses01M_script03_2_M042,1644.4175872093024,0.3553779069767442
Ses01M_script03_2_M043,10472.744315789474,0.1231622807017544
Ses02F_impro01_F000,422.1096466711776,0.3500779618134212
Ses02F_impro01_F001,299.45739757207883,0.4147192716236723
Ses02F_impro01_F002,432.53674686019934,0.5361577794010226
Ses02F_impro01_F003,565.0954356846472,0.24192931343986346
Ses02F_impro01_F004,418.70829256053185,0.32438840797892354
Ses02F_impro01_F005,648.2052591128678,0.4391743522178305
Ses02F_impro01_F006,676.9206920692069,0.3315206520652065
Ses02F_impro01_F007,680.8908463316942,0.5084828551890326
Ses02F_impro01_F008,666.3635066885067,0.23312175812175814
Ses02F_impro01_F009,516.9680040924999,0.4349676204206439
Ses02F_impro01_F010,580.340236206684,0.37726267454454654
Ses02F_impro01_F011,866.0017324634157,0.2613808102031037
Ses02F_impro01_F012,742.6721276677858,0.3538844506194281
Ses02F_impro01_F013,683.3838792549775,0.4815671162491971
Ses02F_impro01_F014,806.4408096288322,0.4263648749350777
Ses02F_impro01_F015,840.7989516975709,0.4613241133240186
Ses02F_impro01_F016,381.9600689385814,0.6671233641035814
Ses02F_impro01_F017,584.7868816682833,0.4164403491755577
Ses02F_impro01_F018,1302.6018004402536,0.5577312700550865
Ses02F_impro01_F019,1296.4710012941568,0.32365910942817433
Ses02F_impro01_F020,1057.8495370026308,0.4407467411822411
Ses02F_impro01_F021,931.8624850839886,0.37624453079582654
Ses02F_impro01_F022,444.3801783052563,0.3998087577692157
Ses02F_impro01_F023,359.7964783548242,0.6694806582603121
Ses02F_impro01_M000,227.47106753812642,0.3842265795206972
Ses02F_impro01_M001,190.72638049380186,0.5637434689068743
Ses02F_impro01_M002,250.7050097502089,0.591814467452874
Ses02F_impro01_M003,319.3515357031493,0.4239846429685064
Ses02F_impro01_M004,381.90904034569803,0.4471826466435631
Ses02F_impro01_M005,331.02587422921397,0.40498676733344974
Ses02F_impro01_M006,413.1676814217541,0.4728978114201086
Ses02F_impro01_M007,490.35738820651886,0.5210932099750093
Ses02F_impro01_M008,650.2267819938127,0.5232969253109414
Ses02F_impro01_M009,475.088823899937,0.4927022406190947
Ses02F_impro01_M010,271.6479995805149,0.4712914896963977
Ses02F_impro01_M011,771.7659336948807,0.4108753626384229
Ses02F_impro01_M012,292.32055471427435,0.3771020961185941
Ses02F_impro01_M013,634.6885631013072,0.3945549717806003
Ses02F_impro01_M014,912.8506287485112,0.39205869022145856
Ses02F_impro01_M015,618.4227510011442,0.5490560640732265
Ses02F_impro01_M016,412.85236292587615,0.46110636219318607
Ses02F_impro01_M017,921.1460208461067,0.3090741876149602
Ses02F_impro01_M018,1007.7067588376705,0.4095405851529352
Ses02F_impro01_M019,1370.3739719400094,0.4621566414019245
Ses02F_impro01_M020,1158.432664367686,0.4165526598451015
Ses02F_impro01_M021,1226.5976479113215,0.3722018761873054
Ses02F_impro01_M022,559.3165641838352,0.5720443740095087
Ses02F_impro01_M023,707.1052552777362,0.4266432100613864
Ses02F_impro01_M024,347.1266839509938,0.7973327910799315
Ses02F_impro02_F000,124.26939506970348,0.31342599345683386
Ses02F_impro02_F001,215.20435576963,0.4241269775360213
Ses02F_impro02_F002,217.70915582409282,0.5331971574719352
Ses02F_impro02_F003,110.05930918281382,0.315946563966783
Ses02F_impro02_F004,242.3719463052796,0.4893149559816226
Ses02F_impro02_F005,247.8079561868079,0.442545337826994
Ses02F_impro02_F006,352.1099508543293,0.4484702609204975
Ses02F_impro02_F007,207.33212331704868,0.643502003326673
Ses02F_impro02_F008,348.5558010803088,0.4761785188161243
Ses02F_impro02_F009,165.03450403343976,0.4075547946261935
Ses02F_impro02_F010,370.59499196507807,0.5237809704266903
Ses02F_impro02_F011,264.45334335885286,0.5457832057358123
Ses02F_impro02_F012,225.56873366264801,0.3906652221879876
Ses02F_impro02_F013,182.28876592459144,0.9037875863252264
Ses02F_impro02_M000,251.9333448068153,0.6538077618105154
Ses02F_impro02_M001,284.743570015388,0.5645837913094454
Ses02F_impro02_M002,200.57193253848482,0.5732090753596941
Ses02F_impro02_M003,285.7824966066738,0.5382476334855189
Ses02F_impro02_M004,227.5908133257253,0.4892463679058947
Ses02F_impro02_M005,282.7909178867688,0.4991320556053557
Ses02F_impro02_M006,273.41266214259684,0.44229841132265024
Ses02F_impro02_M007,252.91097168522683,0.678633111846827
Ses02F_impro02_M008,355.8663492789202,0.5786429189070994
Ses02F_impro02_M009,162.0299504223393,0.6012205576437721
Ses02F_impro02_M010,178.04869490729683,0.573936034396132
Ses02F_impro02_M011,805.7998152621857,0.3238880204632656
Ses02F_impro02_M012,61.90088656512844,0.3457279251778001
Ses02F_impro03_F000,1970.743209647782,0.44480474359568256
Ses02F_impro03_F001,1201.8816002830272,0.5986025531413073
Ses02F_impro03_F002,492.10451219512197,0.5584451219512195
Ses02F_impro03_F003,1031.1402808642335,0.4325355734214476
Ses02F_impro03_F004,815.05315625,0.5585625000000001
Ses02F_impro03_F005,913.2863748681416,0.4500093926563877
Ses02F_impro03_F006,794.2851950852445,0.4753925290325479
Ses02F_impro03_F007,546.2355253350585,0.4806277862938951
Ses02F_impro03_F008,529.6775737669191,0.4896520053860942
Ses02F_impro03_F009,924.605723090924,0.507849342268553
Ses02F_impro03_F010,606.3874430338542,0.5003336588541667
Ses02F_impro03_F011,1030.4428136373765,0.3176409418406002
Ses02F_impro03_F012,1215.5375208938153,0.33733614850004395
Ses02F_impro03_F013,809.4512771436183,0.4102743712941129
Ses02F_impro03_F014,1213.087446491336,0.44526046581599854
Ses02F_impro03_F015,837.4003100213391,0.3910697749325603
Ses02F_impro03_F016,541.8642538739122,0.3157715983867544
Ses02F_impro03_F017,603.940444115902,0.4900351129742926
Ses02F_impro03_F018,600.7129731748968,0.4502543759783692
Ses02F_impro03_F019,656.5414617899432,0.4899424153979648
Ses02F_impro03_F020,551.3892492102518,0.43470806674010903
Ses02F_impro03_F021,436.20536862046407,0.4466238921088834
Ses02F_impro03_F022,665.2909342227831,0.42600438715105626
Ses02F_impro03_F023,604.6806318681319,0.21929945054945052
Ses02F_impro03_F024,783.9835402129289,0.6115063228486302
Ses02F_impro03_F025,522.9699087118223,0.4083173672940381
Ses02F_impro03_F026,495.59754704301076,0.19791666666666666
Ses02F_impro03_F027,628.8392402762631,0.4133769538349691
Ses02F_impro03_F028,826.294851344765,0.4421920923981272
Ses02F_impro03_F029,811.618293786097,0.34489597105281466
Ses02F_impro03_F030,266.6618755589625,0.6126549124824325
Ses02F_impro03_M000,893.2337195365561,0.3408160207750699
Ses02F_impro03_M001,535.2589092233452,0.5960666484567059
Ses02F_impro03_M002,618.8245721271394,0.6205082610950581
Ses02F_impro03_M003,1963.8325891796894,0.35272882724552324
Ses02F_impro03_M004,727.01458349324,0.505509928836939
Ses02F_impro03_M005,1222.2203442431187,0.4117071307503163
Ses02F_impro03_M006,708.2672619047618,0.3733630952380952
Ses02F_impro03_M007,499.25195792509095,0.3883409247304781
Ses02F_impro03_M008,421.9600566217609,0.4991477847217541
Ses02F_impro03_M009,744.5804839968774,0.3690346083788707
Ses02F_impro03_M010,1303.6591875295228,0.35364509526058885
Ses02F_impro03_M011,481.64971361406,0.4017798839530589
Ses02F_impro03_M012,948.08667354357,0.3610865507417231
Ses02F_impro03_M013,324.86073896126567,0.5353722011765067
Ses02F_impro03_M014,218.66283258822,0.4092191501367247
Ses02F_impro03_M015,393.3824748280943,0.3870180500982319
Ses02F_impro03_M016,640.9709494462307,0.3156261164701679
Ses02F_impro03_M017,168.8262856157593,0.4325186430449588
Ses02F_impro03_M018,281.25693005181347,0.4413860103626943
Ses02F_impro03_M019,665.426485134113,0.4834540641182289
Ses02F_impro03_M020,244.38165869218497,0.44292264752791066
Ses02F_impro03_M021,341.58540333970257,0.5624740383816565
Ses02F_impro03_M022,661.9944718763418,0.4361134964934879
Ses02F_impro03_M023,730.3904966429062,0.3859299602840917
Ses02F_impro03_M024,785.6221617647058,0.3645000000000001
Ses02F_impro03_M025,506.2734841092405,0.549549772106869
Ses02F_impro03_M026,178.02339792371822,0.4884032620794621
Ses02F_impro04_F000,342.40346181180547,0.4651726588600995
Ses02F_impro04_F001,432.5302008556305,0.32241316800812125
Ses02F_impro04_F002,340.76494677361325,0.3947535501894139
Ses02F_impro04_F003,488.6646580400216,0.4684163778540205
Ses02F_impro04_F004,449.9327583583959,0.3449615578154073
Ses02F_impro04_F005,357.5529891304348,0.3402289546716004
Ses02F_impro04_F006,532.5120840610929,0.3328069284554388
Ses02F_impro04_F007,392.1361133440514,0.4117229367631297
Ses02F_impro04_F008,508.3775516669658,0.362825129629434
Ses02F_impro04_F009,327.3260415253087,0.3190392183471299
Ses02F_impro04_F010,319.91040485667185,0.3367205403449524
Ses02F_impro04_F011,394.73249786822265,0.4732865140729243
Ses02F_impro04_F012,406.0734953542231,0.4734507101202601
Ses02F_impro04_F013,393.12509319207385,0.548547273797421
Ses02F_impro04_F014,434.7617738432354,0.40239554981259
Ses02F_impro04_F015,459.82583707564515,0.4034793804438033
Ses02F_impro04_F016,258.9853081321474,0.3328541931385006
Ses02F_impro04_F017,497.82709829113656,0.5013285828249929
Ses02F_impro04_M000,364.04397680910455,0.3896213585283802
Ses02F_impro04_M001,281.272604427487,0.5205079289376415
Ses02F_impro04_M002,380.52157340862425,0.5782084188911705
Ses02F_impro04_M003,231.92934972346248,0.5608841849953146
Ses02F_impro04_M004,389.10529945360986,0.5117886198465478
Ses02F_impro04_M005,323.97345597897504,0.4615637319316689
Ses02F_impro04_M006,344.5893203883495,0.6860895814636534
Ses02F_impro04_M007,529.8413967916983,0.4580935037838926
Ses02F_impro04_M008,259.99916310449606,0.4945666168821136
Ses02F_impro04_M009,210.13203843259566,0.5692473798436086
Ses02F_impro04_M010,290.521488551432,0.497980463101873
Ses02F_impro04_M011,402.2227561424034,0.4160538191542704
Ses02F_impro04_M012,488.5710945953137,0.493460098976533
Ses02F_impro04_M013,445.3201758555133,0.5050712927756654
Ses02F_impro04_M014,122.78318866719273,0.6182567416926565
Ses02F_impro04_M015,368.2268315721984,0.477596307734474
Ses02F_impro04_M016,167.36674362295173,0.42125119657638377
Ses02F_impro04_M017,255.7651713414822,0.40567751470180735
Ses02F_impro04_M018,211.1262553802009,0.5233980074819989
Ses02F_impro04_M019,212.2174131445527,0.4902221910703021
Ses02F_impro04_M020,63.474724264705884,0.3685202205882353
Ses02F_impro05_F000,530.3574875919903,0.3941810713674482
Ses02F_impro05_F001,515.9788064026612,0.36801584375723373
Ses02F_impro05_F002,283.49069656488547,0.4736879770992366
Ses02F_impro05_F003,729.2033350533662,0.5912386953097417
Ses02F_impro05_F004,222.14469178082192,0.2377996575342466
Ses02F_impro05_F005,637.5761473288301,0.4332197567579388
Ses02F_impro05_F006,930.3582565424356,0.4271336943809176
Ses02F_impro05_F007,729.6832648766768,0.3144689719361431
Ses02F_impro05_F008,621.1817287107215,0.6273095303320854
Ses02F_impro05_F009,971.8774830699774,0.3831969525959368
Ses02F_impro05_F010,807.0983551172957,0.3909710931396355
Ses02F_impro05_F011,552.8662564766839,0.4789831606217616
Ses02F_impro05_F012,800.3638702552098,0.39751755470353106
Ses02F_impro05_F013,536.8317740545533,0.6722372198654497
Ses02F_impro05_F014,692.8659940915212,0.34180751220884664
Ses02F_impro05_F015,585.0162715311766,0.431809995974491
Ses02F_impro05_F016,753.0959891296435,0.3985490015286439
Ses02F_impro05_F017,834.6307723622053,0.5205705998592158
Ses02F_impro05_F018,616.7759126508329,0.3963876629505855
Ses02F_impro05_F019,673.9650677090317,0.4428366629193783
Ses02F_impro05_F020,294.59526129423233,0.5791487440290881
Ses02F_impro05_F021,230.03878205128208,0.17708333333333334
Ses02F_impro05_F022,194.49650041603442,0.6170280456169546
Ses02F_impro05_M000,221.15163541624486,0.3604800280781328
Ses02F_impro05_M001,241.8185301466357,0.6188492049038818
Ses02F_impro05_M002,355.71470821887647,0.5250815953445189
Ses02F_impro05_M003,368.2726978970909,0.38795397920050345
Ses02F_impro05_M004,330.9038017241379,0.5428620689655173
Ses02F_impro05_M005,235.61726006742438,0.4531798978677402
Ses02F_impro05_M006,288.94430479232034,0.5953255696455193
Ses02F_impro05_M007,331.26770225947524,0.38669825072886294
Ses02F_impro05_M008,420.7241821780939,0.3858100759727405
Ses02F_impro05_M009,407.79671793912763,0.3119048732214378
Ses02F_impro05_M010,425.68866933860716,0.5039641563260234
Ses02F_impro05_M011,385.4514696639486,0.4935475181820408
Ses02F_impro05_M012,335.39488511593515,0.6264062552787361
Ses02F_impro05_M013,442.46897495296884,0.4055255834201402
Ses02F_impro05_M014,384.4524468085106,0.4656826241134752
Ses02F_impro05_M015,324.9438146214967,0.4090893979188138
Ses02F_impro05_M016,435.27785337552734,0.493918776371308
Ses02F_impro05_M017,570.2376112759644,0.4446958456973293
Ses02F_impro05_M018,410.34948267947317,0.48808220629259497
Ses02F_impro05_M019,347.67595689655167,0.553655172413793
Ses02F_impro05_M020,260.95335390975237,0.5793123193162297
Ses02F_impro05_M021,144.8005054667326,0.5755068402835009
Ses02F_impro06_F000,129.24993860510804,0.5538433202357564
Ses02F_impro06_F001,315.1167001083973,0.3045965082220531
Ses02F_impro06_F002,365.83165801186937,0.4671272255192879
Ses02F_impro06_F003,74.29646709097145,0.2392240557948092
Ses02F_impro06_F004,326.6220903105397,0.4772927575301985
Ses02F_impro06_F005,161.82653950101627,0.2633624444394809
Ses02F_impro06_F006,187.73553719008262,0.3980029265678777
Ses02F_impro06_F007,223.35056148748157,0.6432253313696612
Ses02F_impro06_F008,141.71474604996163,0.4697106725135088
Ses02F_impro06_F009,465.93625403596087,0.5120708551793596
Ses02F_impro06_F010,85.59748085298092,0.358274515693047
Ses02F_impro06_F011,245.1994849388003,0.5163343846754824
Ses02F_impro06_F012,418.9268917392708,0.3268191352049048
Ses02F_impro06_F013,194.7736160751392,0.4593861690632533
Ses02F_impro06_F014,70.24541111390495,0.21704802615036456
Ses02F_impro06_M000,110.39420337497259,0.5468441814595661
Ses02F_impro06_M001,57.9105298233922,0.4666521415938277
Ses02F_impro06_M002,97.9588134765625,0.2960693359375
Ses02F_impro06_M003,70.66123120300752,0.4342105263157895
Ses02F_impro06_M004,106.98531802258364,0.6588982866679995
Ses02F_impro06_M005,96.47818489446095,0.4854242365406485
Ses02F_impro06_M006,39.2397965870665,0.3593803245170254
Ses02F_impro06_M007,110.17921228153172,0.5076326468060155
Ses02F_impro06_M008,46.475799950934,0.3130527225785348
Ses02F_impro06_M009,82.94839504442966,0.5860160437173784
Ses02F_impro06_M010,78.61964351177559,0.3495922876477524
Ses02F_impro06_M011,124.9384745048462,0.5312786084833689
Ses02F_impro06_M012,92.86406802120142,0.5520980565371025
Ses02F_impro06_M013,100.14692079714727,0.6439420334739911
Ses02F_impro06_M014,85.3490470852018,0.4192264573991032
Ses02F_impro06_M015,70.86246141975309,0.5471064814814814
Ses02F_impro06_M016,216.2168594370525,0.453575673246949
Ses02F_impro06_M017,125.00192722609972,0.4213945131642596
Ses02F_impro06_M018,67.96491189300757,0.4704078069822637
Ses02F_impro06_M019,77.89573192151353,0.4732021879861494
Ses02F_impro07_F000,997.0800157253308,0.3578823221071943
Ses02F_impro07_F001,872.6114560439562,0.5098076923076923
Ses02F_impro07_F002,1192.210329208735,0.3160505073508945
Ses02F_impro07_F003,833.6309375,0.5373814655172413
Ses02F_impro07_F004,630.6323958333334,0.3008854166666667
Ses02F_impro07_F005,1256.1606830862875,0.4367356140449755
Ses02F_impro07_F006,1068.7415782035691,0.190127189667072
Ses02F_impro07_F007,1355.0275268467956,0.4904386837457624
Ses02F_impro07_F008,647.102914507772,0.3855084196891192
Ses02F_impro07_F009,897.634413650435,0.3933303012074708
Ses02F_impro07_F010,605.414506769826,0.4369801740812379
Ses02F_impro07_F011,775.0543569454816,0.3807834112023646
Ses02F_impro07_F012,420.8133690476191,0.5152261904761904
Ses02F_impro07_F013,450.3329924242424,0.31931818181818183
Ses02F_impro07_F014,653.3980271368523,0.4677263151588974
Ses02F_impro07_F015,481.6948211205872,0.40082912704314944
Ses02F_impro07_F016,578.9725146648224,0.2645559568636492
Ses02F_impro07_F017,494.37547137547136,0.3687303687303687
Ses02F_impro07_F018,821.0448371662294,0.4560889026084273
Ses02F_impro07_F019,550.8018201284797,0.6631156316916489
Ses02F_impro07_F020,745.5706325083224,0.2882713369035558
Ses02F_impro07_F021,690.8920874678732,0.3513603433504953
Ses02F_impro07_F022,445.63164890683265,0.5134191541465352
Ses02F_impro07_F023,1083.7471799992604,0.2359184881097673
Ses02F_impro07_F024,546.3674885321101,0.216427752293578
Ses02F_impro07_F025,387.1079243801281,0.4549053933558568
Ses02F_impro07_F026,1828.030203123405,0.33342860059201795
Ses02F_impro07_F027,650.3941346153846,0.3707211538461539
Ses02F_impro07_F028,634.8714599666454,0.22679592886422795
Ses02F_impro07_F029,925.0733644859813,0.37015186915887854
Ses02F_impro07_F030,972.7137319671027,0.39230821086692735
Ses02F_impro07_F031,1023.6480633843724,0.2087176746671623
Ses02F_impro07_F032,696.4499934631978,0.19963393907700355
Ses02F_impro07_F033,396.72559154929576,0.5452816901408449
Ses02F_impro07_F034,404.65696617315035,0.3865711602629424
Ses02F_impro07_F035,469.6175618073317,0.30757033248081844
Ses02F_impro07_F036,412.9525563741907,0.4633009600357223
Ses02F_impro07_F037,115.23587026944624,0.354053127024658
Ses02F_impro07_M000,289.06440484350014,0.4870002284669866
Ses02F_impro07_M001,214.1799326512665,0.6823027261223001
Ses02F_impro07_M002,900.9815225929848,0.2363810239420745
Ses02F_impro07_M003,718.6248870481927,0.2900602409638554
Ses02F_impro07_M004,315.9948501254457,0.2934988335754215
Ses02F_impro07_M005,899.9666308473181,0.3634939869221272
Ses02F_impro07_M006,459.2159432513679,0.3016933757217933
Ses02F_impro07_M007,157.11916594087808,0.23428454326553616
Ses02F_impro07_M008,549.6279653392679,0.3271935224205692
Ses02F_impro07_M009,436.0901864035088,0.3848684210526315
Ses02F_impro07_M010,695.8320078527214,0.5414972255053185
Ses02F_impro07_M011,200.97276526897667,0.4833490629634624
Ses02F_impro07_M012,271.92851190476193,0.3113095238095238
Ses02F_impro07_M013,469.93621085437576,0.4521707075953821
Ses02F_impro07_M014,260.6935620300752,0.34365601503759396
Ses02F_impro07_M015,260.2093691304828,0.5573969727101977
Ses02F_impro07_M016,226.1919318181818,0.2373863636363637
Ses02F_impro07_M017,451.9833183453237,0.4127023381294964
Ses02F_impro07_M018,280.5562830817487,0.3004508919819643
Ses02F_impro07_M019,459.43777464788735,0.23194366197183106
Ses02F_impro07_M020,506.1713296711565,0.32962600647151785
Ses02F_impro07_M021,287.80746310349645,0.3807439824945296
Ses02F_impro07_M022,227.91149569888816,0.249294481656523
Ses02F_impro07_M023,143.5183666028621,0.20239722905842672
Ses02F_impro07_M024,640.8643608295487,0.39945778867572657
Ses02F_impro07_M025,756.8419312624836,0.1316206350299607
Ses02F_impro07_M026,1851.719757679832,0.20649685174585
Ses02F_impro07_M027,875.7660786271683,0.29161581419431193
Ses02F_impro07_M028,679.2930867574297,0.4021481914010879
Ses02F_impro07_M029,340.7940153609831,0.3647557603686637
Ses02F_impro07_M030,647.014208133367,0.5873168729477141
Ses02F_impro07_M031,289.9455704576893,0.24030191856618754
Ses02F_impro07_M032,170.48363549618318,0.2467080152671756
Ses02F_impro07_M033,319.20243858705396,0.4165834165834166
Ses02F_impro07_M034,252.13011193616313,0.5311093871217998
Ses02F_impro07_M035,227.3170561768561,0.4571145148147711
Ses02F_impro08_F000,680.1442973523423,0.280608088449229
Ses02F_impro08_F001,530.8797856049005,0.2142857142857143
Ses02F_impro08_F002,438.8703503545725,0.4018796298737247
Ses02F_impro08_F003,449.0794121879272,0.3661414490251097
Ses02F_impro08_F004,548.2735173253949,0.4051971895026724
Ses02F_impro08_F005,488.80427314879006,0.31847589999537873
Ses02F_impro08_F006,444.1698173229864,0.3832072106810624
Ses02F_impro08_F007,622.1993896236012,0.33141177800384314
Ses02F_impro08_F008,777.6305272542028,0.4403082017320428
Ses02F_impro08_F009,466.12613581137805,0.35033798212155576
Ses02F_impro08_F010,413.8650585613446,0.3781158267801569
Ses02F_impro08_F011,818.5435196446512,0.2969700174501613
Ses02F_impro08_F012,492.6100038338162,0.5569904057536361
Ses02F_impro08_F013,473.5777992544526,0.3754405342363225
Ses02F_impro08_F014,420.7488058568814,0.2965939020579439
Ses02F_impro08_F015,376.67007158705565,0.3648428015238414
Ses02F_impro08_F016,368.65556703327866,0.5387373154280853
Ses02F_impro08_F017,301.6160111705841,0.4552859288721518
Ses02F_impro08_F018,562.944353038917,0.3704530275139688
Ses02F_impro08_F019,405.8093901489463,0.41634641951121504
Ses02F_impro08_F020,434.9537685553,0.25182939577670915
Ses02F_impro08_F021,426.04570729122355,0.3631206944164558
Ses02F_impro08_F022,439.45533539929016,0.3327165458400589
Ses02F_impro08_F023,479.70730099502487,0.5649004975124379
Ses02F_impro08_F024,278.0352175516663,0.42227748099323015
Ses02F_impro08_F025,465.16684642285185,0.4400104585416871
Ses02F_impro08_F026,386.44894001284825,0.4695337026217864
Ses02F_impro08_F027,174.6087656685237,0.5212395543175488
Ses02F_impro08_M000,389.1539416709119,0.622548395313296
Ses02F_impro08_M001,489.04294133302915,0.3996045777727083
Ses02F_impro08_M002,394.99084572100446,0.5349654264998179
Ses02F_impro08_M003,111.6945857352775,0.6128066011077201
Ses02F_impro08_M004,474.115917831348,0.36892411593659136
Ses02F_impro08_M005,470.9658493968482,0.3404755771104714
Ses02F_impro08_M006,216.4873572457216,0.4501825245319669
Ses02F_impro08_M007,474.7107446439856,0.5051063049106141
Ses02F_impro08_M008,213.17714201008002,0.5958345686332642
Ses02F_impro08_M009,456.99124585146757,0.4569347562550925
Ses02F_impro08_M010,279.2397776387625,0.3655027297543221
Ses02F_impro08_M011,199.07115507338864,0.5518506700701978
Ses02F_impro08_M012,397.15374653098985,0.31055900621118016
Ses02F_impro08_M013,192.99043704617068,0.6049321824907521
Ses02F_impro08_M014,377.7957741253293,0.3020071977145401
Ses02F_impro08_M015,531.7530558595788,0.4435420353303397
Ses02F_impro08_M016,252.9399317167527,0.3895640825458232
Ses02F_impro08_M017,248.45427316780172,0.5499638795769446
Ses02F_impro08_M018,226.64354943375687,0.3320005861296602
Ses02F_impro08_M019,78.5584022303403,0.3305614304941358
Ses02F_script01_1_F000,199.73490156522996,0.5009276103676219
Ses02F_script01_1_F001,178.49652083075128,0.5358628870907771
Ses02F_script01_1_F002,70.66925298504246,0.2715203241519031
Ses02F_script01_1_F003,159.0437890625,0.28458984375
Ses02F_script01_1_F004,62.35094150452737,0.2190055456339881
Ses02F_script01_1_F005,71.36692406983853,0.4020245023664485
Ses02F_script01_1_F006,117.27080627705628,0.28014069264069263
Ses02F_script01_1_F007,283.67748202227835,0.458443654138401
Ses02F_script01_1_F008,119.22399817850638,0.4811475409836066
Ses02F_script01_1_F009,53.66700651624629,0.3874285207677646
Ses02F_script01_1_F010,164.50993243243244,0.2981756756756757
Ses02F_script01_1_F011,208.79895217377984,0.29869174913447105
Ses02F_script01_1_F012,296.74215246636766,0.33001681614349776
Ses02F_script01_1_F013,257.11791666666664,0.40708333333333335
Ses02F_script01_1_F014,269.9324413863405,0.4554026503567789
Ses02F_script01_1_F015,375.29985595390525,0.4705905889884763
Ses02F_script01_1_F016,59.15729126255442,0.33505754558386136
Ses02F_script01_1_F017,106.9768761633802,0.457058974863421
Ses02F_script01_1_F018,195.79695379495712,0.40675796749008064
Ses02F_script01_1_F019,218.8096160896664,0.4829867839871506
Ses02F_script01_1_F020,209.83301489637302,0.4724093264248704
Ses02F_script01_1_F021,270.78427140049615,0.1949805083926673
Ses02F_script01_1_F022,316.0945,0.39621428571428574
Ses02F_script01_1_F023,323.2489965095986,0.4364965095986039
Ses02F_script01_1_F024,245.40599599435782,0.548734014448367
Ses02F_script01_1_F025,173.99690952282108,0.18141562305403724
Ses02F_script01_1_F026,116.03862251117431,0.4649126371393743
Ses02F_script01_1_F027,142.63157521219517,0.4114031850569165
Ses02F_script01_1_F028,279.3447594501718,0.5181056701030928
Ses02F_script01_1_F029,229.09942630898513,0.5471073044602457
Ses02F_script01_1_F030,235.9428690119597,0.5361960775739554
Ses02F_script01_1_F031,298.27151953520445,0.5754192403057556
Ses02F_script01_1_F032,313.1917038690476,0.5898363095238095
Ses02F_script01_1_F033,408.4266021126761,0.32461267605633803
Ses02F_script01_1_F034,178.74664838867076,0.5850042984270081
Ses02F_script01_1_F035,131.88701171875,0.62646484375
Ses02F_script01_1_F036,537.3926180701949,0.3071859166389289
Ses02F_script01_1_F037,549.4971601478211,0.4947047297800045
Ses02F_script01_1_F038,453.04930875576036,0.5430299539170507
Ses02F_script01_1_F039,174.11503343284625,0.4936713280608949
Ses02F_script01_1_F040,201.02730503085843,0.606152982981111
Ses02F_script01_1_F041,498.8972544926192,0.5684379409661144
Ses02F_script01_1_F042,154.005125,0.5919166666666666
Ses02F_script01_1_F043,64.65115181268882,0.30436178247734136
Ses02F_script01_1_F044,63.941581156716424,0.5011893656716417
Ses02F_script01_1_M000,156.64804298944318,0.7767064293608751
Ses02F_script01_1_M001,234.3717857264173,0.6486973062943714
Ses02F_script01_1_M002,256.99815160324556,0.6716448995530871
Ses02F_script01_1_M003,179.48565651201503,0.6448391017065125
Ses02F_script01_1_M004,156.28252700181326,0.6185846056815494
Ses02F_script01_1_M005,153.73058330041567,0.6205819837104753
Ses02F_script01_1_M006,161.84770114942532,0.7086206896551723
Ses02F_script01_1_M007,222.43963898163605,0.6544866444073456
Ses02F_script01_1_M008,238.25275402414485,0.5006036217303823
Ses02F_script01_1_M009,299.8664684865998,0.4693913348535345
Ses02F_script01_1_M010,421.8285853396794,0.5526585121076322
Ses02F_script01_1_M011,423.38449991539255,0.5573119940611029
Ses02F_script01_1_M012,394.78539901414354,0.6920003866103934
Ses02F_script01_1_M013,486.3035240667977,0.4028610019646366
Ses02F_script01_1_M014,137.47598002039805,0.7055885352650435
Ses02F_script01_1_M015,277.1891293986457,0.7279471937697282
Ses02F_script01_1_M016,145.43363118662901,0.6193805268762442
Ses02F_script01_1_M017,120.26890862623043,0.7165920190288215
Ses02F_script01_1_M018,265.4464412811388,0.5776245551601423
Ses02F_script01_1_M019,458.7854538567167,0.6950613191912496
Ses02F_script01_1_M020,558.0241243949846,0.5481154007393574
Ses02F_script01_1_M021,565.8924507168458,0.4052643369175627
Ses02F_script01_1_M022,400.6593696213425,0.528356282271945
Ses02F_script01_1_M023,549.5783904204957,0.5151768309663047
Ses02F_script01_1_M024,289.01337332290126,0.7637186434456712
Ses02F_script01_1_M025,452.4598034331265,0.63789120884098
Ses02F_script01_1_M026,225.71358280805345,0.6627037953137052
Ses02F_script01_1_M027,244.3638739542397,0.7926754586879475
Ses02F_script01_1_M028,414.0730126728111,0.5991935483870967
Ses02F_script01_1_M029,194.3801970014637,0.4279837018869417
Ses02F_script01_1_M030,463.7307392996109,0.5944674124513618
Ses02F_script01_1_M031,616.7074340527578,0.4419814148681055
Ses02F_script01_1_M032,284.8864066155966,0.6623609731081124
