,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Ses04M_impro03_M008,0.0,1.0,11.0,7.0,11.0,4.0,1.0,3.0,2.0,10.0,6.0,1.0,6.0,4.0,1.0,8.0,0.2751959562301636,0.2805231213569641,0.17759844660758972,0.26668253540992737,0.005490418523550034,0.002703104168176651,0.010961857624351978,0.02211696095764637,0.24090576171875,0.25928783416748047,0.0909830629825592,0.13466991484165192,0.3304333835840225,0.3144150376319885,0.2816951423883438,0.35728585720062256,0.4217711389064789,0.3700830042362213,0.3607158958911896,0.579544723033905,0.4217711389064789,0.3700830042362213,0.3607158958911896,0.579544723033905
Ses04F_script01_2_F007,1.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,0.20134733617305756,0.19887448847293854,0.16880525648593903,0.4309729039669037,0.00309067964553833,0.0037769817281514406,0.00158051832113415,0.018665751442313194,0.19149405509233475,0.15802252665162086,0.1472519487142563,0.3434142768383026,0.22334381192922592,0.2504083886742592,0.19161685556173325,0.4825114607810974,0.28654104471206665,0.26620835065841675,0.23766691982746124,0.7082383036613464,0.28654104471206665,0.26620835065841675,0.23766691982746124,0.7082383036613464
Ses04F_script01_2_M004,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2650086283683777,0.24970118701457977,0.4069926142692566,0.07829749584197998,0.0005214324337430298,0.0018574327696114779,0.003933182917535305,0.0008025054121389985,0.26054850220680237,0.2542691230773926,0.3735259175300598,0.05863434821367264,0.28335946798324585,0.27447637915611267,0.45326972007751465,0.07793808728456497,0.2855225205421448,0.28798750042915344,0.489452987909317,0.1331375688314438,0.2855225205421448,0.28798750042915344,0.489452987909317,0.1331375688314438
Ses04F_script01_2_F010,0.0,1.0,7.0,3.0,5.0,5.0,0.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,6.0,0.2175522893667221,0.2153070569038391,0.17873312532901764,0.38840752840042114,0.004535582382231951,0.0034640380181372166,0.013592183589935303,0.03494991734623909,0.17396288365125656,0.1861271783709526,0.08913576602935791,0.2190491259098053,0.2555185779929161,0.26299384236335754,0.2588246315717697,0.5016382783651352,0.32193318009376526,0.29685384035110474,0.43616706132888794,0.7860554456710815,0.32193318009376526,0.29685384035110474,0.43616706132888794,0.7860554456710815
Ses04F_script01_2_M001,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.265049010515213,0.21856920421123505,0.4009399116039276,0.11544190347194672,0.0010977813508361578,0.002941090613603592,0.003623096738010645,0.0013978955103084445,0.23490537703037262,0.17824110388755798,0.36583298444747925,0.09000076726078987,0.28243812918663025,0.2542847767472267,0.4393993616104126,0.14235948026180267,0.3241710066795349,0.3054969906806946,0.4814046323299408,0.1646607667207718,0.3241710066795349,0.3054969906806946,0.4814046323299408,0.1646607667207718
Ses04F_script01_2_F016,1.0,0.0,14.0,2.0,11.0,5.0,0.0,1.0,5.0,10.0,1.0,1.0,0.0,2.0,2.0,13.0,0.16477054357528687,0.2139749675989151,0.13719618320465088,0.48405832052230835,0.004783693701028824,0.007753200363367796,0.015315569937229156,0.05587233230471611,0.10270954668521881,0.175807923078537,0.039215508848428726,0.3222864866256714,0.2189285010099411,0.2671217620372772,0.18635565042495728,0.6975871920585632,0.25715070962905884,0.3686573803424835,0.44454509019851685,0.8597986102104187,0.25715070962905884,0.3686573803424835,0.44454509019851685,0.8597986102104187
Ses04F_script01_2_M008,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25151327252388,0.25888752937316895,0.3542362451553345,0.13536298274993896,0.0005542621365748346,0.0004812894621863961,0.0008188601350411773,0.0007709711790084839,0.24559301882982254,0.24699516966938972,0.3342316895723343,0.11961136013269424,0.2670051082968712,0.2649720683693886,0.37273919582366943,0.1488524153828621,0.2720641791820526,0.29454460740089417,0.39403459429740906,0.17619527876377106,0.2720641791820526,0.29454460740089417,0.39403459429740906,0.17619527876377106
Ses04F_script01_2_F008,1.0,0.0,7.0,2.0,6.0,2.0,2.0,0.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0,7.0,0.19784796237945557,0.23317942023277283,0.13035868108272552,0.4386139512062073,0.003083181567490101,0.004810953047126532,0.005295824259519577,0.02986096404492855,0.1683942712843418,0.18924835696816444,0.078222731128335,0.29569534957408905,0.24061859026551247,0.2733997255563736,0.1658228635787964,0.5408850610256195,0.2967371642589569,0.3711223304271698,0.26548200845718384,0.6811519861221313,0.2967371642589569,0.3711223304271698,0.26548200845718384,0.6811519861221313
Ses04F_script01_2_F001,0.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.2766306400299072,0.25916558504104614,0.2480613738298416,0.2161424309015274,0.00010033298894995824,0.0019835338462144136,0.004059054423123598,0.0011311405105516315,0.26893867552280426,0.24428125470876694,0.1964491717517376,0.19341183453798294,0.283630795776844,0.2857447415590286,0.2888891249895096,0.2364397719502449,0.29355448484420776,0.3207280933856964,0.35959261655807495,0.27473586797714233,0.29355448484420776,0.3207280933856964,0.35959261655807495,0.27473586797714233
Ses04F_script01_2_F006,0.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.2496037632226944,0.25466352701187134,0.28974899649620056,0.20598365366458893,0.00032260347506962717,0.0007736466941423714,0.01667744480073452,0.009505357593297958,0.23577310517430305,0.23137832060456276,0.19445426389575005,0.1143459714949131,0.2530754804611206,0.27453383058309555,0.40677535161376,0.2971317693591118,0.28580188751220703,0.28822439908981323,0.473826140165329,0.3067079186439514,0.28580188751220703,0.28822439908981323,0.473826140165329,0.3067079186439514
Ses04F_script01_2_F009,0.0,3.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,0.0,5.0,0.2705494165420532,0.2226521372795105,0.22539502382278442,0.28140342235565186,0.002191688399761915,0.005826539359986782,0.0020659114234149456,0.016695242375135422,0.23216119408607483,0.16687838733196259,0.2127937376499176,0.176075741648674,0.32476022839546204,0.27910280227661133,0.24298211932182312,0.3825417160987854,0.3345687985420227,0.3127509355545044,0.31150564551353455,0.4813317656517029,0.3345687985420227,0.3127509355545044,0.31150564551353455,0.4813317656517029
Ses04F_script01_2_F000,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.24439620971679688,0.30099037289619446,0.26411446928977966,0.1904989629983902,0.0005761481006629765,0.00047732749953866005,0.0030473561491817236,0.003212251467630267,0.2244950383901596,0.2979566752910614,0.21657796204090118,0.13850361108779907,0.2649499177932739,0.3078109920024872,0.3065055012702942,0.24521233141422272,0.26786893606185913,0.3329099416732788,0.33316347002983093,0.24868616461753845,0.26786893606185913,0.3329099416732788,0.33316347002983093,0.24868616461753845
Ses04F_script01_2_F005,0.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.2495422512292862,0.2792796492576599,0.25285664200782776,0.21832144260406494,0.0012303503463044763,0.004055889323353767,0.03261591121554375,0.020322347059845924,0.22456465661525726,0.23008257150650024,0.1133601926267147,0.09856501966714859,0.27692002803087234,0.3338151052594185,0.4124647527933121,0.291574627161026,0.3035506308078766,0.3704318702220917,0.5183227062225342,0.4680202305316925,0.3035506308078766,0.3704318702220917,0.5183227062225342,0.4680202305316925
Ses04F_script01_2_M000,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.3297847509384155,0.2662142813205719,0.29444390535354614,0.10955709218978882,0.0026977502275258303,0.001112471567466855,0.007559436373412609,0.00042818268411792815,0.31241273880004883,0.23582268506288528,0.2259264662861824,0.09122726134955883,0.3685852289199829,0.2889300063252449,0.33700433373451233,0.12124697677791119,0.37338200211524963,0.3141942024230957,0.4317927956581116,0.1413567215204239,0.37338200211524963,0.3141942024230957,0.4317927956581116,0.1413567215204239
Ses04F_script01_2_M017,1.0,1.0,4.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,0.2222563624382019,0.23597359657287598,0.27430540323257446,0.26746466755867004,0.0032101767137646675,0.004959480836987495,0.016546379774808884,0.03751794993877411,0.20799486339092255,0.2028423622250557,0.16033723950386047,0.11251194402575493,0.2538585737347603,0.2866673469543457,0.41643254458904266,0.2744189500808716,0.3072987198829651,0.35820144414901733,0.4411563277244568,0.6864573359489441,0.3072987198829651,0.35820144414901733,0.4411563277244568,0.6864573359489441
Ses04F_script01_2_M007,1.0,2.0,3.0,13.0,4.0,10.0,3.0,2.0,6.0,7.0,6.0,0.0,8.0,0.0,7.0,4.0,0.2785134017467499,0.2169622927904129,0.2949000298976898,0.20962433516979218,0.006384895648807287,0.003943095915019512,0.01454182993620634,0.039189547300338745,0.22536718845367432,0.19014893472194672,0.2567445784807205,0.10033676773309708,0.3469925969839096,0.2636353522539139,0.35956917703151703,0.1885564848780632,0.3739924430847168,0.302590548992157,0.4924960136413574,0.8526316285133362,0.3739924430847168,0.302590548992157,0.4924960136413574,0.8526316285133362
Ses04F_script01_3_M009,0.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,9.0,6.0,1.0,0.0,1.0,0.0,15.0,0.0,0.27335965633392334,0.24296444654464722,0.39241263270378113,0.0912632867693901,0.0009961000178009272,0.00026613593217916787,0.0016270073829218745,0.0005337084294296801,0.24685045331716537,0.2303878515958786,0.36809925734996796,0.07375119626522064,0.3065500259399414,0.25121238827705383,0.4240271523594856,0.10111457481980324,0.32508260011672974,0.2809705138206482,0.4633205831050873,0.14285439252853394,0.32508260011672974,0.2809705138206482,0.4633205831050873,0.14285439252853394
Ses04F_script01_3_M024,0.0,1.0,0.0,14.0,2.0,12.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,14.0,0.0,0.2823061943054199,0.19213582575321198,0.4371259808540344,0.08843199908733368,0.002628193935379386,0.0026855082251131535,0.0032443804666399956,0.001973409904167056,0.238540381193161,0.15859277546405792,0.4078257828950882,0.06832690164446831,0.3061857670545578,0.23291317373514175,0.4628378599882126,0.0979800596833229,0.38932543992996216,0.2643955647945404,0.6023284196853638,0.23760072886943817,0.38932543992996216,0.2643955647945404,0.6023284196853638,0.23760072886943817
Ses04F_script01_3_M026,0.0,2.0,0.0,8.0,1.0,7.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2572669982910156,0.1715872436761856,0.4084193706512451,0.16272637248039246,0.002647050190716982,0.0042081112042069435,0.016471708193421364,0.03868760168552399,0.2465239241719246,0.1259521245956421,0.38445596396923065,0.07794693671166897,0.2902439385652542,0.23155512288212776,0.48591557890176773,0.132908022031188,0.30785447359085083,0.2524486780166626,0.55476975440979,0.7467671036720276,0.30785447359085083,0.2524486780166626,0.55476975440979,0.7467671036720276
Ses04F_script01_3_M032,0.0,0.0,0.0,17.0,5.0,10.0,2.0,0.0,8.0,5.0,4.0,0.0,4.0,2.0,11.0,0.0,0.2954457998275757,0.24675223231315613,0.3399251699447632,0.11787678301334381,0.00243400689214468,0.0023077703081071377,0.0065160407684743404,0.002027546288445592,0.25919848680496216,0.22639015316963196,0.27502739429473877,0.0868951678276062,0.32742971181869507,0.2807919681072235,0.40247973799705505,0.13524802029132843,0.3952336013317108,0.35258767008781433,0.5179455280303955,0.21165409684181213,0.3952336013317108,0.35258767008781433,0.5179455280303955,0.21165409684181213
Ses04F_script01_3_M040,2.0,2.0,0.0,12.0,1.0,11.0,1.0,3.0,10.0,3.0,3.0,0.0,3.0,0.0,12.0,1.0,0.28041285276412964,0.2015748769044876,0.37067025899887085,0.1473420262336731,0.0035770777612924576,0.0017492196056991816,0.005338752176612616,0.005716884508728981,0.24052654951810837,0.16900020092725754,0.3420109525322914,0.09145091846585274,0.3250216096639633,0.23664916306734085,0.4214223772287369,0.1751888394355774,0.3918909728527069,0.2807353436946869,0.45682716369628906,0.39030835032463074,0.3918909728527069,0.2807353436946869,0.45682716369628906,0.39030835032463074
Ses04F_script01_3_F009,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.24590274691581726,0.21415391564369202,0.4493393898010254,0.09060396254062653,0.0015315243508666754,0.0026986487209796906,0.004082481376826763,0.002035652520135045,0.2085743248462677,0.18435263633728027,0.4127536416053772,0.06876526772975922,0.264627069234848,0.234919935464859,0.4760251045227051,0.08183689415454865,0.3115108013153076,0.2989025413990021,0.5390207767486572,0.1770828664302826,0.3115108013153076,0.2989025413990021,0.5390207767486572,0.1770828664302826
Ses04F_script01_3_F010,0.0,0.0,4.0,4.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.25940030813217163,0.2326401174068451,0.25130411982536316,0.25665542483329773,0.0016418438171967864,0.0035119217354804277,0.02137378230690956,0.03428822010755539,0.22767643630504608,0.2047272063791752,0.15734774246811867,0.11961971409618855,0.29275187849998474,0.2641274258494377,0.30866604298353195,0.3359159901738167,0.32498347759246826,0.31066563725471497,0.49879640340805054,0.5932897329330444,0.32498347759246826,0.31066563725471497,0.49879640340805054,0.5932897329330444
Ses04F_script01_3_M019,1.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.26369428634643555,0.20425337553024292,0.398738294839859,0.13331404328346252,0.0005837762146256864,0.002576408674940467,0.005806060507893562,0.0049420311115682125,0.25495677441358566,0.20713569968938828,0.36183081567287445,0.09605583548545837,0.2829136550426483,0.2300649657845497,0.4108121544122696,0.12131759151816368,0.29278138279914856,0.27113762497901917,0.5318660140037537,0.3312004804611206,0.29278138279914856,0.27113762497901917,0.5318660140037537,0.3312004804611206
Ses04F_script01_3_M027,0.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,0.3138406276702881,0.23161861300468445,0.34757447242736816,0.10696626454591751,0.0024759972002357244,0.002479508053511381,0.004065868444740772,0.0002677428419701755,0.27472342550754547,0.212470144033432,0.3061014264822006,0.10002027451992035,0.35998620092868805,0.2614247277379036,0.41165414452552795,0.1114659458398819,0.3799608051776886,0.29764363169670105,0.4199782907962799,0.13667115569114685,0.3799608051776886,0.29764363169670105,0.4199782907962799,0.13667115569114685
Ses04F_script01_3_M036,0.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,4.0,0.0,0.2901817560195923,0.24663563072681427,0.31837692856788635,0.1448056697845459,0.0011282593477517366,0.001156836049631238,0.0043252455070614815,0.0009187759133055806,0.27191607654094696,0.23525366187095642,0.28165125846862793,0.12684352695941925,0.304352305829525,0.25843216478824615,0.3463733494281769,0.16760627925395966,0.3418814241886139,0.3052314519882202,0.45728233456611633,0.18091386556625366,0.3418814241886139,0.3052314519882202,0.45728233456611633,0.18091386556625366
Ses04F_script01_3_M033,1.0,1.0,3.0,12.0,5.0,8.0,3.0,1.0,6.0,6.0,4.0,1.0,5.0,2.0,7.0,3.0,0.2858060300350189,0.2352006733417511,0.29542726278305054,0.18356601893901825,0.0024292943999171257,0.0028033708222210407,0.007413629908114672,0.004758584778755903,0.23667334020137787,0.20597143471240997,0.22978635132312775,0.12633411586284637,0.32892879843711853,0.2602628171443939,0.34716877341270447,0.21463964879512787,0.34758853912353516,0.33226004242897034,0.4822477698326111,0.3151770830154419,0.34758853912353516,0.33226004242897034,0.4822477698326111,0.3151770830154419
Ses04F_script01_3_M031,0.0,3.0,0.0,17.0,3.0,15.0,1.0,1.0,15.0,2.0,1.0,2.0,2.0,0.0,18.0,0.0,0.29257848858833313,0.1812010258436203,0.40685027837753296,0.1193702220916748,0.002170030027627945,0.002211584011092782,0.004573063459247351,0.00492492038756609,0.25715547800064087,0.15623429790139198,0.37498268485069275,0.07491428963840008,0.3314645141363144,0.20908300951123238,0.4396143779158592,0.12922585010528564,0.3967123031616211,0.2969101667404175,0.5562729835510254,0.3127307891845703,0.3967123031616211,0.2969101667404175,0.5562729835510254,0.3127307891845703
Ses04F_script01_3_M010,1.0,0.0,0.0,14.0,3.0,11.0,1.0,0.0,10.0,3.0,2.0,0.0,1.0,1.0,12.0,1.0,0.2696424424648285,0.2302178293466568,0.369774729013443,0.1303650289773941,0.0036212352570146322,0.0017308186506852508,0.007278746925294399,0.021527117118239403,0.2523682489991188,0.20930518209934235,0.35140974819660187,0.08019303157925606,0.297544926404953,0.2550269365310669,0.4278211295604706,0.10559665039181709,0.3646671175956726,0.30586934089660645,0.45485177636146545,0.6768649816513062,0.3646671175956726,0.30586934089660645,0.45485177636146545,0.6768649816513062
Ses04F_script01_3_F023,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.25514256954193115,0.24893034994602203,0.24265223741531372,0.2532748579978943,0.0011470934841781855,0.0008290105615742505,0.020603084936738014,0.020158596336841583,0.23665662482380867,0.23170936107635498,0.12164174765348434,0.13577386923134327,0.2705671712756157,0.2677978277206421,0.33872245252132416,0.36149219423532486,0.30540788173675537,0.2864152193069458,0.4488537311553955,0.44107675552368164,0.30540788173675537,0.2864152193069458,0.4488537311553955,0.44107675552368164
Ses04F_script01_3_M008,0.0,2.0,0.0,7.0,2.0,6.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,6.0,1.0,0.27423661947250366,0.1785171777009964,0.3530111014842987,0.19423510134220123,0.0034825375769287348,0.0035062250681221485,0.012781047262251377,0.026121074333786964,0.23764730989933014,0.15519869327545166,0.2547922134399414,0.11179623752832413,0.3132241666316986,0.2255711555480957,0.3936048448085785,0.19593897461891174,0.35342884063720703,0.2684706747531891,0.5555188655853271,0.6227651834487915,0.35342884063720703,0.2684706747531891,0.5555188655853271,0.6227651834487915
Ses04F_script01_3_M030,0.0,5.0,0.0,9.0,0.0,9.0,0.0,5.0,11.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,0.2947351336479187,0.18596042692661285,0.38167956471443176,0.13762488961219788,0.0011229385854676366,0.0031526791863143444,0.004718235693871975,0.0024921386502683163,0.27262919396162033,0.14197007194161415,0.34029850363731384,0.09589452482759953,0.30593889206647873,0.23328489437699318,0.4414789527654648,0.16904938220977783,0.37981098890304565,0.29016607999801636,0.4979294240474701,0.24800541996955872,0.37981098890304565,0.29016607999801636,0.4979294240474701,0.24800541996955872
Ses04F_script01_3_M018,0.0,3.0,0.0,7.0,3.0,5.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0,0.2730002999305725,0.21163232624530792,0.37113046646118164,0.14423689246177673,0.0010136954952031374,0.005361111834645271,0.0028455203864723444,0.00414863508194685,0.25415119528770447,0.1410857029259205,0.3351092264056206,0.09439102932810783,0.2952396497130394,0.24654782935976982,0.3949522003531456,0.15480241551995277,0.32037466764450073,0.32458025217056274,0.484866738319397,0.2808804214000702,0.32037466764450073,0.32458025217056274,0.484866738319397,0.2808804214000702
Ses04F_script01_3_M045,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2686648666858673,0.2298692911863327,0.41566944122314453,0.08579637110233307,0.0022402689792215824,0.0006816345266997814,0.000691490713506937,0.00017864372057374567,0.23711231350898743,0.21995285153388977,0.3936282992362976,0.07914132624864578,0.29777371883392334,0.24514099955558777,0.4407784640789032,0.09369279816746712,0.3452121317386627,0.26751428842544556,0.452490895986557,0.10690221935510635,0.3452121317386627,0.26751428842544556,0.452490895986557,0.10690221935510635
Ses04F_script01_3_F030,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.2135920226573944,0.3170800805091858,0.20131342113018036,0.26801449060440063,0.0018736422061920166,0.0023674978874623775,0.016587404534220695,0.01278279721736908,0.18398123979568481,0.29680395126342773,0.10753780603408813,0.1825810968875885,0.23817184567451477,0.343167781829834,0.23327279090881348,0.34867727756500244,0.2873421609401703,0.37905654311180115,0.4388373792171478,0.3766574561595917,0.2873421609401703,0.37905654311180115,0.4388373792171478,0.3766574561595917
Ses04F_script01_3_M039,0.0,2.0,2.0,4.0,2.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,0.2803327441215515,0.18778303265571594,0.32237958908081055,0.2095046490430832,0.002562889363616705,0.0010438216850161552,0.014759417623281479,0.01705288514494896,0.24951260164380074,0.16638266295194626,0.21484702080488205,0.08294217474758625,0.3236730173230171,0.2046840637922287,0.43643365055322647,0.35013625770807266,0.3354147672653198,0.25037258863449097,0.44979777932167053,0.36633431911468506,0.3354147672653198,0.25037258863449097,0.44979777932167053,0.36633431911468506
Ses04F_script01_3_F014,1.0,0.0,9.0,7.0,8.0,2.0,4.0,3.0,7.0,3.0,3.0,4.0,1.0,12.0,1.0,3.0,0.2525586485862732,0.3123341202735901,0.20359724760055542,0.2315100133419037,0.001564839156344533,0.0021068714559078217,0.004832971375435591,0.006447694264352322,0.22612017393112183,0.29115763306617737,0.15578235685825348,0.1593257486820221,0.2828559875488281,0.3304414749145508,0.24321231245994568,0.2754203677177429,0.3192484974861145,0.40740734338760376,0.32739582657814026,0.40080726146698,0.3192484974861145,0.40740734338760376,0.32739582657814026,0.40080726146698
Ses04F_script01_3_F015,1.0,0.0,10.0,4.0,11.0,1.0,0.0,3.0,1.0,10.0,4.0,0.0,2.0,4.0,1.0,8.0,0.20081353187561035,0.275713711977005,0.1583501249551773,0.36512261629104614,0.0035960711538791656,0.004309221636503935,0.009201321750879288,0.034142058342695236,0.15607045590877533,0.24831710010766983,0.08102241531014442,0.21532943099737167,0.24701827764511108,0.3065626919269562,0.2448231279850006,0.5201285630464554,0.3076723515987396,0.3789178431034088,0.364531010389328,0.7510290145874023,0.3076723515987396,0.3789178431034088,0.364531010389328,0.7510290145874023
Ses04F_script01_3_M020,0.0,1.0,0.0,6.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.27034348249435425,0.22031867504119873,0.3751692771911621,0.13416853547096252,0.0002177723654313013,0.0008450347231701016,0.0005860246601514518,0.0018660227069631219,0.2582012265920639,0.21350464969873428,0.36255107820034027,0.10976613312959671,0.2822470963001251,0.2431768923997879,0.397545725107193,0.15240264683961868,0.29522889852523804,0.2441021353006363,0.4022533595561981,0.2187437117099762,0.29522889852523804,0.2441021353006363,0.4022533595561981,0.2187437117099762
Ses04F_script01_3_M041,0.0,0.0,4.0,11.0,1.0,10.0,3.0,1.0,8.0,4.0,2.0,1.0,6.0,1.0,6.0,2.0,0.31174004077911377,0.23405294120311737,0.2876705825328827,0.16653646528720856,0.0007329560467042029,0.0021553090773522854,0.011995173059403896,0.008757751435041428,0.2942575663328171,0.21251096576452255,0.2049625962972641,0.09387815743684769,0.32538455724716187,0.2669499069452286,0.3525005280971527,0.2058519348502159,0.36693185567855835,0.3073261082172394,0.47383788228034973,0.37337031960487366,0.36693185567855835,0.3073261082172394,0.47383788228034973,0.37337031960487366
Ses04F_script01_3_M004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.35656601190567017,0.22059211134910583,0.2470543384552002,0.1757875680923462,0.002400198020040989,8.789813728071749e-05,0.00015322299441322684,0.005004930309951305,0.33207008987665176,0.21590440347790718,0.24086518213152885,0.14041479863226414,0.3810619041323662,0.2252798043191433,0.25324350968003273,0.21116033010184765,0.4055578112602234,0.22996750473976135,0.25943267345428467,0.2465330958366394,0.4055578112602234,0.22996750473976135,0.25943267345428467,0.2465330958366394
Ses04F_script01_3_F012,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2706907391548157,0.20710162818431854,0.43254566192626953,0.08966199308633804,0.0013584377011284232,0.004046077374368906,0.0034758145920932293,0.00021447267499752343,0.25674813985824585,0.1433313488960266,0.40427204966545105,0.08410077542066574,0.2849569022655487,0.25487905740737915,0.46020567417144775,0.09804803133010864,0.3191831409931183,0.2950573265552521,0.509251058101654,0.11242281645536423,0.3191831409931183,0.2950573265552521,0.509251058101654,0.11242281645536423
Ses04F_script01_3_M014,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.25487056374549866,0.261177122592926,0.3480238914489746,0.13592839241027832,0.0010171049507334828,0.003557947464287281,0.007837549783289433,0.0026657115668058395,0.24273082986474037,0.22470960393548012,0.2707284316420555,0.09297467395663261,0.2663915902376175,0.3023957274854183,0.4306578114628792,0.18227319046854973,0.30524903535842896,0.35982999205589294,0.4444478452205658,0.20575454831123352,0.30524903535842896,0.35982999205589294,0.4444478452205658,0.20575454831123352
Ses04F_script01_3_M011,0.0,0.0,0.0,9.0,2.0,5.0,2.0,0.0,3.0,2.0,4.0,0.0,4.0,2.0,3.0,0.0,0.3070613741874695,0.28147968649864197,0.3038567006587982,0.10760226845741272,0.0013000760227441788,0.0014108945615589619,0.0012466763146221638,0.0010214030044153333,0.28208377957344055,0.25905516743659973,0.29199784994125366,0.0848124697804451,0.32048770785331726,0.3044030964374542,0.3190336525440216,0.11463241279125214,0.37622639536857605,0.35190722346305847,0.3785664439201355,0.1696949303150177,0.37622639536857605,0.35190722346305847,0.3785664439201355,0.1696949303150177
Ses04F_script01_3_F024,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.24625766277313232,0.27024850249290466,0.41887515783309937,0.06461869180202484,0.0004936342011205852,0.001386662945151329,0.0012428100453689694,0.00030655713635496795,0.2350091151893139,0.25457099825143814,0.4047061800956726,0.05086438171565533,0.2603732794523239,0.2938919812440872,0.43692854791879654,0.07400084286928177,0.2738039493560791,0.3128686547279358,0.46428513526916504,0.09163723886013031,0.2738039493560791,0.3128686547279358,0.46428513526916504,0.09163723886013031
Ses04F_script01_3_M047,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2448212057352066,0.2603304982185364,0.4151228964328766,0.07972538471221924,0.000958541757427156,0.0006765583530068398,0.0017109612235799432,0.00043975154403597116,0.2139432244002819,0.24154270812869072,0.3976150006055832,0.06996965408325195,0.2728261575102806,0.2866281270980835,0.43481729179620743,0.08315443620085716,0.27804020047187805,0.3007214665412903,0.4807499349117279,0.12637901306152344,0.27804020047187805,0.3007214665412903,0.4807499349117279,0.12637901306152344
Ses04F_script01_3_M023,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.3113119602203369,0.24058948457241058,0.35262930393218994,0.09546925872564316,0.0009243441163562238,0.0004087345441803336,0.0008936875383369625,0.0004441677301656455,0.3099641725420952,0.22689448669552803,0.3332304060459137,0.07806159555912018,0.3309140279889107,0.24240175634622574,0.3724338784813881,0.11145266890525818,0.34031686186790466,0.28322792053222656,0.3934294581413269,0.12976914644241333,0.34031686186790466,0.28322792053222656,0.3934294581413269,0.12976914644241333
