time,session,label
[66.2400 - 74.5700],Ses02F_script01_2_F010,xxx
[75.5000 - 84.1200],Ses02F_script01_2_F011,fru
[84.7600 - 90.0000],Ses02F_script01_2_F012,ang
[90.0300 - 97.2500],Ses02F_script01_2_F013,ang
[97.2700 - 100.9500],Ses02F_script01_2_F014,fru
[100.9600 - 106.1200],Ses02F_script01_2_F015,fru
[106.2700 - 109.4800],Ses02F_script01_2_F016,fru
[111.1900 - 114.2492],Ses02F_script01_2_F017,fru
[117.9700 - 119.8700],Ses02F_script01_2_F018,fru
[8.0800 - 9.7200],Ses02F_script01_2_M000,xxx
[12.5300 - 15.6600],Ses02F_script01_2_M001,neu
[18.6200 - 24.2000],Ses02F_script01_2_M002,neu
[24.5100 - 28.2000],Ses02F_script01_2_M003,xxx
[30.2300 - 32.5100],Ses02F_script01_2_M004,neu
[35.8900 - 37.6100],Ses02F_script01_2_M005,neu
[39.0100 - 40.9000],Ses02F_script01_2_M006,neu
[42.9200 - 44.8600],Ses02F_script01_2_M007,neu
[53.2100 - 55.5600],Ses02F_script01_2_M008,neu
[63.9200 - 66.8200],Ses02F_script01_2_M009,fru
[74.4300 - 76.6800],Ses02F_script01_2_M010,fru
[83.8000 - 85.0700],Ses02F_script01_2_M011,fru
[95.7600 - 97.4300],Ses02F_script01_2_M012,fru
[100.2100 - 102.1200],Ses02F_script01_2_M013,fru
[104.9000 - 107.8200],Ses02F_script01_2_M014,fru
[108.6900 - 111.7500],Ses02F_script01_2_M015,xxx
[114.0000 - 116.5000],Ses02F_script01_2_M016,ang
[116.6100 - 118.9300],Ses02F_script01_2_M017,ang
[119.4300 - 123.8900],Ses02F_script01_2_M018,ang
[6.6300 - 9.5400],Ses02F_script01_3_F000,xxx
[12.1200 - 14.1000],Ses02F_script01_3_F001,xxx
[14.9100 - 18.4600],Ses02F_script01_3_F002,xxx
[21.0900 - 26.8100],Ses02F_script01_3_F003,xxx
[28.6400 - 32.7638],Ses02F_script01_3_F004,xxx
[33.4200 - 40.8600],Ses02F_script01_3_F005,xxx
[41.9500 - 46.2900],Ses02F_script01_3_F006,xxx
[56.4918 - 58.7900],Ses02F_script01_3_F007,xxx
[60.8300 - 61.5000],Ses02F_script01_3_F008,xxx
[61.5400 - 64.1200],Ses02F_script01_3_F009,sad
[73.5900 - 78.0400],Ses02F_script01_3_F010,xxx
[109.1400 - 112.3200],Ses02F_script01_3_F011,xxx
[115.7900 - 118.5420],Ses02F_script01_3_F012,hap
[121.0300 - 123.4500],Ses02F_script01_3_F013,hap
[124.8200 - 126.7000],Ses02F_script01_3_F014,hap
[129.0200 - 138.1000],Ses02F_script01_3_F015,xxx
[146.2400 - 154.8400],Ses02F_script01_3_F016,hap
[157.5900 - 159.2100],Ses02F_script01_3_F017,xxx
[160.1500 - 166.7400],Ses02F_script01_3_F018,xxx
[169.8100 - 173.3200],Ses02F_script01_3_F019,xxx
[176.8257 - 185.9200],Ses02F_script01_3_F020,sad
[191.1300 - 193.3241],Ses02F_script01_3_F021,sad
[196.6900 - 198.6400],Ses02F_script01_3_F022,sad
[206.9900 - 208.4100],Ses02F_script01_3_F023,sad
[211.6000 - 213.3000],Ses02F_script01_3_F024,sad
[215.8937 - 217.6679],Ses02F_script01_3_F025,sad
[331.4300 - 333.6900],Ses02F_script01_3_F026,sad
[336.9100 - 344.5400],Ses02F_script01_3_F027,xxx
[344.6000 - 353.2200],Ses02F_script01_3_F028,xxx
[357.6900 - 360.0600],Ses02F_script01_3_F029,hap
[9.4400 - 12.1700],Ses02F_script01_3_M000,xxx
[19.3800 - 21.0300],Ses02F_script01_3_M001,neu
[27.3900 - 28.5200],Ses02F_script01_3_M002,xxx
[32.5500 - 33.4700],Ses02F_script01_3_M003,xxx
[40.9500 - 41.8900],Ses02F_script01_3_M004,xxx
[47.9700 - 57.1100],Ses02F_script01_3_M005,xxx
[64.1368 - 71.7000],Ses02F_script01_3_M006,xxx
[80.3500 - 87.6700],Ses02F_script01_3_M007,xxx
[87.9400 - 90.8500],Ses02F_script01_3_M008,xxx
[91.3200 - 99.9000],Ses02F_script01_3_M009,xxx
[100.4000 - 109.9300],Ses02F_script01_3_M010,exc
[111.9600 - 114.4900],Ses02F_script01_3_M011,xxx
[119.1197 - 120.3100],Ses02F_script01_3_M012,xxx
[123.2600 - 124.9846],Ses02F_script01_3_M013,xxx
[127.0000 - 129.0500],Ses02F_script01_3_M014,xxx
[138.3100 - 140.6900],Ses02F_script01_3_M015,xxx
[140.9400 - 146.8800],Ses02F_script01_3_M016,xxx
[154.1100 - 157.8300],Ses02F_script01_3_M017,xxx
[159.1100 - 160.4000],Ses02F_script01_3_M018,xxx
[167.6900 - 170.4900],Ses02F_script01_3_M019,xxx
[173.5779 - 176.7000],Ses02F_script01_3_M020,sad
[186.5800 - 191.1500],Ses02F_script01_3_M021,sad
[193.8700 - 196.2000],Ses02F_script01_3_M022,sad
[200.0900 - 207.2400],Ses02F_script01_3_M023,sad
[209.2300 - 211.3800],Ses02F_script01_3_M024,sad
[214.0700 - 215.6400],Ses02F_script01_3_M025,sad
[218.0900 - 223.2800],Ses02F_script01_3_M026,sad
[224.1600 - 238.3000],Ses02F_script01_3_M027,sad
[238.3700 - 247.3600],Ses02F_script01_3_M028,sad
[247.9400 - 261.6500],Ses02F_script01_3_M029,sad
[261.6900 - 273.3400],Ses02F_script01_3_M030,sad
[274.7500 - 290.0600],Ses02F_script01_3_M031,sad
[290.3500 - 307.6700],Ses02F_script01_3_M032,sad
[308.7100 - 320.4500],Ses02F_script01_3_M033,sad
[320.8300 - 330.7300],Ses02F_script01_3_M034,sad
[334.6100 - 336.6000],Ses02F_script01_3_M035,xxx
[353.6400 - 357.8700],Ses02F_script01_3_M036,xxx
[20.1700 - 21.5100],Ses02F_script02_1_F000,xxx
[39.3900 - 40.5700],Ses02F_script02_1_F001,neu
[43.9900 - 45.7400],Ses02F_script02_1_F002,xxx
[46.9400 - 49.2100],Ses02F_script02_1_F003,xxx
[49.8400 - 55.5900],Ses02F_script02_1_F004,xxx
[72.6900 - 73.9700],Ses02F_script02_1_F005,neu
[98.2900 - 99.7700],Ses02F_script02_1_F006,xxx
[102.2100 - 104.8400],Ses02F_script02_1_F007,fru
[111.1200 - 113.5500],Ses02F_script02_1_F008,xxx
[113.9100 - 115.4000],Ses02F_script02_1_F009,xxx
[116.3800 - 117.6900],Ses02F_script02_1_F010,xxx
[124.4400 - 126.1200],Ses02F_script02_1_F011,xxx
[127.7300 - 130.4000],Ses02F_script02_1_F012,xxx
[143.1900 - 150.1900],Ses02F_script02_1_F013,fru
[161.3900 - 168.6000],Ses02F_script02_1_F014,fru
[169.8600 - 171.2700],Ses02F_script02_1_F015,fru
[185.8000 - 187.5400],Ses02F_script02_1_F016,fru
[188.4300 - 189.7000],Ses02F_script02_1_F017,xxx
[201.7700 - 211.4700],Ses02F_script02_1_F018,fru
[212.7100 - 214.9300],Ses02F_script02_1_F019,neu
[284.0400 - 285.6000],Ses02F_script02_1_F020,xxx
[287.6800 - 289.1700],Ses02F_script02_1_F021,neu
[290.4400 - 291.8400],Ses02F_script02_1_F022,xxx
[5.2900 - 8.8900],Ses02F_script02_1_M000,exc
[8.9000 - 13.0300],Ses02F_script02_1_M001,exc
[13.0700 - 19.1800],Ses02F_script02_1_M002,exc
[19.2200 - 20.3100],Ses02F_script02_1_M003,exc
[21.4000 - 26.6500],Ses02F_script02_1_M004,exc
[26.6900 - 31.4300],Ses02F_script02_1_M005,exc
[31.4700 - 39.6900],Ses02F_script02_1_M006,exc
[41.2400 - 44.0500],Ses02F_script02_1_M007,xxx
[46.0000 - 47.2000],Ses02F_script02_1_M008,xxx
[49.0100 - 50.5000],Ses02F_script02_1_M009,neu
[55.3700 - 62.4000],Ses02F_script02_1_M010,neu
[62.5000 - 67.4800],Ses02F_script02_1_M011,xxx
[68.1500 - 72.9000],Ses02F_script02_1_M012,neu
[74.1600 - 79.7100],Ses02F_script02_1_M013,neu
[80.2700 - 85.8500],Ses02F_script02_1_M014,exc
[85.9000 - 91.2500],Ses02F_script02_1_M015,exc
[93.4500 - 98.2100],Ses02F_script02_1_M016,exc
[100.6000 - 102.0300],Ses02F_script02_1_M017,neu
[105.1600 - 111.8200],Ses02F_script02_1_M018,xxx
[113.3000 - 114.1900],Ses02F_script02_1_M019,neu
[115.1000 - 116.6000],Ses02F_script02_1_M020,neu
[117.8300 - 124.5900],Ses02F_script02_1_M021,neu
[126.4200 - 127.8200],Ses02F_script02_1_M022,xxx
[130.9200 - 136.8600],Ses02F_script02_1_M023,xxx
[136.8900 - 143.8500],Ses02F_script02_1_M024,exc
[149.6700 - 159.0000],Ses02F_script02_1_M025,exc
[159.0500 - 162.0100],Ses02F_script02_1_M026,exc
[168.7200 - 170.3500],Ses02F_script02_1_M027,fru
[171.2300 - 179.6300],Ses02F_script02_1_M028,exc
[179.6700 - 186.6100],Ses02F_script02_1_M029,xxx
[187.5800 - 188.7000],Ses02F_script02_1_M030,xxx
[190.2800 - 194.7800],Ses02F_script02_1_M031,neu
[194.8400 - 202.5300],Ses02F_script02_1_M032,xxx
[211.4300 - 213.0800],Ses02F_script02_1_M033,neu
[214.5300 - 220.1000],Ses02F_script02_1_M034,xxx
[220.6300 - 225.0800],Ses02F_script02_1_M035,exc
[225.1400 - 233.2600],Ses02F_script02_1_M036,exc
[233.3800 - 239.7300],Ses02F_script02_1_M037,xxx
[240.0400 - 247.1500],Ses02F_script02_1_M038,xxx
[247.1700 - 261.5400],Ses02F_script02_1_M039,exc
[261.7400 - 271.7000],Ses02F_script02_1_M040,exc
[271.7100 - 280.1800],Ses02F_script02_1_M041,exc
[280.2100 - 284.6400],Ses02F_script02_1_M042,exc
[285.9500 - 287.8700],Ses02F_script02_1_M043,neu
[288.8000 - 290.2900],Ses02F_script02_1_M044,neu
[6.3300 - 7.7200],Ses02F_script02_2_F000,neu
[9.5015 - 11.2600],Ses02F_script02_2_F001,fru
[14.8100 - 21.4500],Ses02F_script02_2_F002,xxx
[22.9600 - 34.9800],Ses02F_script02_2_F003,xxx
[36.0100 - 38.9700],Ses02F_script02_2_F004,xxx
[45.2100 - 52.6500],Ses02F_script02_2_F005,ang
[53.2000 - 57.7000],Ses02F_script02_2_F006,ang
[67.3100 - 70.9800],Ses02F_script02_2_F007,fru
[71.7500 - 75.2300],Ses02F_script02_2_F008,fru
[76.8900 - 79.7300],Ses02F_script02_2_F009,fru
[80.7700 - 86.1500],Ses02F_script02_2_F010,fru
[86.1600 - 99.7100],Ses02F_script02_2_F011,ang
[101.2800 - 103.8100],Ses02F_script02_2_F012,fru
[104.9300 - 111.9000],Ses02F_script02_2_F013,fru
[113.2500 - 116.2300],Ses02F_script02_2_F014,xxx
[143.6900 - 149.7200],Ses02F_script02_2_F015,sad
[149.7400 - 159.7600],Ses02F_script02_2_F016,sad
[159.7833 - 169.3200],Ses02F_script02_2_F017,sad
[169.3400 - 178.1700],Ses02F_script02_2_F018,sad
[178.7800 - 183.3300],Ses02F_script02_2_F019,sad
[196.7300 - 202.0100],Ses02F_script02_2_F020,sad
[206.4100 - 207.5500],Ses02F_script02_2_F021,sad
[208.7400 - 209.7200],Ses02F_script02_2_F022,sad
[210.6800 - 211.8300],Ses02F_script02_2_F023,xxx
[213.2000 - 214.0700],Ses02F_script02_2_F024,sad
[215.2100 - 216.2000],Ses02F_script02_2_F025,fru
[217.4100 - 218.6800],Ses02F_script02_2_F026,fru
[218.9300 - 220.1400],Ses02F_script02_2_F027,fru
[225.5700 - 229.1700],Ses02F_script02_2_F028,xxx
[269.0000 - 274.0600],Ses02F_script02_2_F029,xxx
[274.8500 - 280.4500],Ses02F_script02_2_F030,xxx
[281.5765 - 286.6000],Ses02F_script02_2_F031,sad
[288.2400 - 302.7400],Ses02F_script02_2_F032,xxx
[305.3800 - 308.7200],Ses02F_script02_2_F033,sad
[308.7500 - 324.1000],Ses02F_script02_2_F034,sad
[327.1500 - 328.7700],Ses02F_script02_2_F035,sad
[332.8400 - 337.1400],Ses02F_script02_2_F036,xxx
[338.7300 - 341.9900],Ses02F_script02_2_F037,xxx
[342.0800 - 350.2000],Ses02F_script02_2_F038,sad
[357.0600 - 364.8300],Ses02F_script02_2_F039,xxx
[370.6400 - 377.7300],Ses02F_script02_2_F040,xxx
[379.8700 - 382.7600],Ses02F_script02_2_F041,hap
[383.7000 - 387.6000],Ses02F_script02_2_F042,hap
[393.4100 - 402.2600],Ses02F_script02_2_F043,hap
[405.9300 - 408.2600],Ses02F_script02_2_F044,sad
[412.1500 - 413.9200],Ses02F_script02_2_F045,hap
[4.2700 - 6.3631],Ses02F_script02_2_M000,exc
[7.7600 - 9.0700],Ses02F_script02_2_M001,neu
[11.4400 - 15.5300],Ses02F_script02_2_M002,neu
[21.2400 - 23.6600],Ses02F_script02_2_M003,neu
[34.6900 - 36.9000],Ses02F_script02_2_M004,xxx
[38.7300 - 45.5600],Ses02F_script02_2_M005,neu
[51.7900 - 53.5100],Ses02F_script02_2_M006,fru
[57.5500 - 67.7200],Ses02F_script02_2_M007,neu
[70.6700 - 72.0900],Ses02F_script02_2_M008,fru
[75.0400 - 77.4500],Ses02F_script02_2_M009,neu
[79.4000 - 81.1300],Ses02F_script02_2_M010,neu
[99.6700 - 101.5000],Ses02F_script02_2_M011,fru
[103.5800 - 105.1700],Ses02F_script02_2_M012,fru
[111.4600 - 114.7500],Ses02F_script02_2_M013,neu
[115.9200 - 124.0800],Ses02F_script02_2_M014,fru
[124.1000 - 134.0900],Ses02F_script02_2_M015,xxx
[134.1000 - 138.8100],Ses02F_script02_2_M016,neu
[138.8600 - 144.9200],Ses02F_script02_2_M017,neu
[177.5600 - 179.3800],Ses02F_script02_2_M018,neu
[183.1800 - 192.2200],Ses02F_script02_2_M019,neu
[192.2500 - 197.0700],Ses02F_script02_2_M020,neu
[201.3200 - 206.7400],Ses02F_script02_2_M021,neu
[207.5100 - 209.4900],Ses02F_script02_2_M022,neu
[209.5700 - 211.3200],Ses02F_script02_2_M023,neu
[211.3900 - 213.9400],Ses02F_script02_2_M024,fru
[213.9900 - 215.8600],Ses02F_script02_2_M025,fru
[215.9000 - 218.3600],Ses02F_script02_2_M026,fru
[218.4100 - 219.7400],Ses02F_script02_2_M027,fru
[219.7500 - 226.5400],Ses02F_script02_2_M028,fru
[228.2000 - 238.9600],Ses02F_script02_2_M029,ang
[239.3100 - 250.8600],Ses02F_script02_2_M030,xxx
[250.8900 - 266.4300],Ses02F_script02_2_M031,sad
[266.4400 - 269.3900],Ses02F_script02_2_M032,fru
[273.8200 - 275.0800],Ses02F_script02_2_M033,neu
[280.1300 - 281.2200],Ses02F_script02_2_M034,neu
[286.3300 - 288.2900],Ses02F_script02_2_M035,sad
[302.9300 - 305.0600],Ses02F_script02_2_M036,sad
[325.0600 - 327.9300],Ses02F_script02_2_M037,sad
[328.3800 - 333.7100],Ses02F_script02_2_M038,sad
[337.8400 - 339.0300],Ses02F_script02_2_M039,sur
[350.5661 - 355.2400],Ses02F_script02_2_M040,xxx
[364.8100 - 370.5600],Ses02F_script02_2_M041,hap
[378.2800 - 380.2100],Ses02F_script02_2_M042,hap
[382.4300 - 384.0800],Ses02F_script02_2_M043,hap
[388.8800 - 392.0800],Ses02F_script02_2_M044,xxx
[407.0800 - 411.6900],Ses02F_script02_2_M045,hap
[414.0500 - 415.6400],Ses02F_script02_2_M046,hap
[6.3800 - 7.6300],Ses02F_script03_1_F000,fea
[8.7500 - 12.4900],Ses02F_script03_1_F001,fea
[13.7700 - 16.2400],Ses02F_script03_1_F002,fea
[19.2500 - 21.4200],Ses02F_script03_1_F003,xxx
[21.9700 - 24.2300],Ses02F_script03_1_F004,xxx
[28.4000 - 32.4500],Ses02F_script03_1_F005,exc
[34.4900 - 36.7600],Ses02F_script03_1_F006,hap
[37.7000 - 41.5500],Ses02F_script03_1_F007,hap
[45.2300 - 48.8800],Ses02F_script03_1_F008,hap
[49.6500 - 53.3200],Ses02F_script03_1_F009,hap
[56.3800 - 58.7300],Ses02F_script03_1_F010,hap
[65.8400 - 68.4000],Ses02F_script03_1_F011,xxx
[70.5100 - 71.7600],Ses02F_script03_1_F012,neu
[81.7800 - 84.7900],Ses02F_script03_1_F013,neu
[86.9300 - 92.2600],Ses02F_script03_1_F014,neu
[93.3100 - 96.5400],Ses02F_script03_1_F015,neu
[99.0400 - 101.3500],Ses02F_script03_1_F016,neu
[103.0200 - 109.2400],Ses02F_script03_1_F017,neu
[111.3700 - 113.4300],Ses02F_script03_1_F018,xxx
[117.5200 - 119.9700],Ses02F_script03_1_F019,hap
[140.2000 - 142.4300],Ses02F_script03_1_F020,hap
[152.9500 - 160.5700],Ses02F_script03_1_F021,hap
[162.7044 - 164.7400],Ses02F_script03_1_F022,hap
[168.4300 - 173.2000],Ses02F_script03_1_F023,hap
[174.1900 - 179.8500],Ses02F_script03_1_F024,hap
[181.0200 - 183.9300],Ses02F_script03_1_F025,hap
[187.4000 - 191.6500],Ses02F_script03_1_F026,hap
[192.5900 - 195.5500],Ses02F_script03_1_F027,neu
[197.0900 - 204.3900],Ses02F_script03_1_F028,hap
[204.8400 - 208.5300],Ses02F_script03_1_F029,exc
[210.1100 - 212.7800],Ses02F_script03_1_F030,xxx
[5.4400 - 6.5300],Ses02F_script03_1_M000,xxx
[7.7100 - 8.8000],Ses02F_script03_1_M001,neu
[12.2200 - 14.0600],Ses02F_script03_1_M002,xxx
[16.9000 - 19.5900],Ses02F_script03_1_M003,xxx
[20.6500 - 22.1800],Ses02F_script03_1_M004,neu
[23.9100 - 28.8000],Ses02F_script03_1_M005,neu
[32.0000 - 34.7300],Ses02F_script03_1_M006,xxx
[36.5300 - 38.4000],Ses02F_script03_1_M007,neu
[41.2000 - 45.8900],Ses02F_script03_1_M008,neu
[48.1500 - 50.1700],Ses02F_script03_1_M009,neu
[53.1800 - 56.9300],Ses02F_script03_1_M010,neu
[58.2600 - 67.1000],Ses02F_script03_1_M011,xxx
[68.0000 - 70.9400],Ses02F_script03_1_M012,neu
[71.4200 - 78.6400],Ses02F_script03_1_M013,neu
[78.6500 - 82.1400],Ses02F_script03_1_M014,neu
[84.5000 - 87.2800],Ses02F_script03_1_M015,neu
[92.0100 - 93.3700],Ses02F_script03_1_M016,neu
[96.2300 - 99.7400],Ses02F_script03_1_M017,neu
[101.1000 - 103.3300],Ses02F_script03_1_M018,neu
[108.6800 - 111.9600],Ses02F_script03_1_M019,exc
[112.7900 - 118.2800],Ses02F_script03_1_M020,exc
[119.4800 - 122.2200],Ses02F_script03_1_M021,neu
[122.2600 - 136.2100],Ses02F_script03_1_M022,exc
[136.2304 - 140.6300],Ses02F_script03_1_M023,exc
[142.8200 - 153.4900],Ses02F_script03_1_M024,neu
[160.0100 - 162.6809],Ses02F_script03_1_M025,neu
[164.3100 - 169.1600],Ses02F_script03_1_M026,neu
[172.5500 - 175.0600],Ses02F_script03_1_M027,xxx
[179.5600 - 181.6500],Ses02F_script03_1_M028,neu
[183.4900 - 189.0200],Ses02F_script03_1_M029,neu
[190.9300 - 192.8400],Ses02F_script03_1_M030,xxx
[195.4500 - 197.6700],Ses02F_script03_1_M031,neu
[202.7400 - 205.3600],Ses02F_script03_1_M032,exc
[208.2100 - 210.4500],Ses02F_script03_1_M033,neu
[212.4200 - 217.2000],Ses02F_script03_1_M034,neu
[7.5900 - 10.0300],Ses02F_script03_2_F000,xxx
[12.2400 - 15.0900],Ses02F_script03_2_F001,xxx
[19.0700 - 23.3500],Ses02F_script03_2_F002,xxx
[25.1500 - 29.6300],Ses02F_script03_2_F003,xxx
[31.1600 - 34.1000],Ses02F_script03_2_F004,xxx
[35.4700 - 36.9100],Ses02F_script03_2_F005,xxx
[37.4400 - 42.1100],Ses02F_script03_2_F006,xxx
[43.8300 - 48.3300],Ses02F_script03_2_F007,neu
[50.8000 - 53.0600],Ses02F_script03_2_F008,xxx
[56.5600 - 58.1200],Ses02F_script03_2_F009,xxx
[59.4100 - 63.1300],Ses02F_script03_2_F010,xxx
[66.6500 - 70.7700],Ses02F_script03_2_F011,neu
[75.5400 - 78.3300],Ses02F_script03_2_F012,neu
[81.2800 - 83.3600],Ses02F_script03_2_F013,ang
[83.4100 - 84.5500],Ses02F_script03_2_F014,ang
[90.6800 - 94.5200],Ses02F_script03_2_F015,xxx
[96.5600 - 101.8200],Ses02F_script03_2_F016,exc
[103.8300 - 105.5700],Ses02F_script03_2_F017,fru
[105.6100 - 107.7100],Ses02F_script03_2_F018,ang
[110.5000 - 113.5500],Ses02F_script03_2_F019,fru
[115.5200 - 117.5600],Ses02F_script03_2_F020,ang
[120.5000 - 121.6800],Ses02F_script03_2_F021,xxx
[122.0300 - 127.8900],Ses02F_script03_2_F022,fru
[132.3600 - 134.5600],Ses02F_script03_2_F023,xxx
[137.7400 - 139.5100],Ses02F_script03_2_F024,fru
[145.0800 - 146.9400],Ses02F_script03_2_F025,ang
[146.9600 - 148.6000],Ses02F_script03_2_F026,fru
[149.7000 - 152.0600],Ses02F_script03_2_F027,xxx
[158.7800 - 163.6000],Ses02F_script03_2_F028,fru
[167.4500 - 169.2900],Ses02F_script03_2_F029,ang
[171.8500 - 175.6300],Ses02F_script03_2_F030,fru
[181.6200 - 183.1100],Ses02F_script03_2_F031,ang
[185.6900 - 189.7300],Ses02F_script03_2_F032,fru
[191.0300 - 192.9700],Ses02F_script03_2_F033,xxx
[195.9400 - 198.2100],Ses02F_script03_2_F034,ang
[199.5800 - 204.2100],Ses02F_script03_2_F035,ang
[205.6900 - 209.7500],Ses02F_script03_2_F036,ang
[209.8900 - 212.3000],Ses02F_script03_2_F037,ang
[212.3400 - 217.8700],Ses02F_script03_2_F038,ang
[218.4900 - 224.8200],Ses02F_script03_2_F039,ang
[230.0800 - 234.2200],Ses02F_script03_2_F040,ang
[234.4800 - 236.4400],Ses02F_script03_2_F041,ang
[236.4800 - 241.0600],Ses02F_script03_2_F042,ang
[241.0800 - 251.9500],Ses02F_script03_2_F043,ang
[4.6200 - 8.2800],Ses02F_script03_2_M000,neu
[9.5800 - 12.6200],Ses02F_script03_2_M001,neu
[14.4100 - 20.1700],Ses02F_script03_2_M002,xxx
[23.0300 - 26.3000],Ses02F_script03_2_M003,xxx
[28.9700 - 31.7100],Ses02F_script03_2_M004,xxx
[33.7500 - 35.7900],Ses02F_script03_2_M005,xxx
[36.6600 - 37.8300],Ses02F_script03_2_M006,ang
[41.8500 - 43.9400],Ses02F_script03_2_M007,ang
[48.0300 - 50.8200],Ses02F_script03_2_M008,xxx
[52.7500 - 56.9000],Ses02F_script03_2_M009,neu
[57.6500 - 59.6300],Ses02F_script03_2_M010,xxx
[63.2000 - 66.6400],Ses02F_script03_2_M011,neu
[70.5000 - 76.5400],Ses02F_script03_2_M012,fru
[77.5600 - 82.4000],Ses02F_script03_2_M013,ang
[82.6400 - 84.2300],Ses02F_script03_2_M014,xxx
[84.3600 - 85.3200],Ses02F_script03_2_M015,fru
[88.1200 - 90.6800],Ses02F_script03_2_M016,xxx
[94.3700 - 96.8300],Ses02F_script03_2_M017,xxx
[101.6700 - 104.2300],Ses02F_script03_2_M018,xxx
[104.8700 - 106.2500],Ses02F_script03_2_M019,fru
[107.2000 - 111.5600],Ses02F_script03_2_M020,xxx
[113.0700 - 115.8000],Ses02F_script03_2_M021,fru
[117.1700 - 121.1900],Ses02F_script03_2_M022,fru
[121.2100 - 122.6900],Ses02F_script03_2_M023,fru
[128.8500 - 132.6300],Ses02F_script03_2_M024,xxx
[134.3600 - 137.9700],Ses02F_script03_2_M025,xxx
[139.0600 - 145.5800],Ses02F_script03_2_M026,xxx
[148.2500 - 150.5600],Ses02F_script03_2_M027,ang
[151.6600 - 159.6700],Ses02F_script03_2_M028,fru
[163.2700 - 168.5800],Ses02F_script03_2_M029,fru
[168.6300 - 172.8500],Ses02F_script03_2_M030,ang
[175.2600 - 177.5400],Ses02F_script03_2_M031,xxx
[180.0500 - 181.9200],Ses02F_script03_2_M032,xxx
[183.1000 - 186.5000],Ses02F_script03_2_M033,fru
[189.3400 - 191.9800],Ses02F_script03_2_M034,fru
[193.3500 - 196.0100],Ses02F_script03_2_M035,fru
[197.8700 - 199.9800],Ses02F_script03_2_M036,ang
[203.7700 - 206.4800],Ses02F_script03_2_M037,ang
[208.9600 - 210.2100],Ses02F_script03_2_M038,ang
[211.3600 - 213.5500],Ses02F_script03_2_M039,ang
[217.1900 - 219.3200],Ses02F_script03_2_M040,fru
[224.2000 - 231.0300],Ses02F_script03_2_M041,ang
[233.6300 - 235.6200],Ses02F_script03_2_M042,ang
[235.8700 - 237.3600],Ses02F_script03_2_M043,ang
[239.2200 - 241.1500],Ses02F_script03_2_M044,ang
[241.7900 - 243.5800],Ses02F_script03_2_M045,ang
[243.5900 - 246.4400],Ses02F_script03_2_M046,ang
[246.4700 - 250.6200],Ses02F_script03_2_M047,ang
[5.3200 - 7.3580],Ses02M_impro01_F000,neu
[10.3710 - 11.6114],Ses02M_impro01_F001,neu
[11.6114 - 14.6855],Ses02M_impro01_F002,neu
[17.8190 - 24.7376],Ses02M_impro01_F003,neu
[27.9800 - 29.6220],Ses02M_impro01_F004,neu
[30.0939 - 36.9427],Ses02M_impro01_F005,neu
[38.8667 - 44.0823],Ses02M_impro01_F006,neu
[53.1100 - 54.9300],Ses02M_impro01_F007,fru
[54.9400 - 58.3100],Ses02M_impro01_F008,fru
[60.0864 - 61.5056],Ses02M_impro01_F009,fru
[63.2229 - 68.4976],Ses02M_impro01_F010,fru
[71.2864 - 74.6495],Ses02M_impro01_F011,fru
[76.0075 - 82.1167],Ses02M_impro01_F012,fru
[87.4655 - 91.6580],Ses02M_impro01_F013,fru
[93.4266 - 97.4221],Ses02M_impro01_F014,fru
[98.7147 - 100.1295],Ses02M_impro01_F015,neu
[104.7414 - 106.0901],Ses02M_impro01_F016,neu
[111.7499 - 115.9590],Ses02M_impro01_F017,fru
[118.3825 - 120.5877],Ses02M_impro01_F018,fru
[122.8148 - 125.8060],Ses02M_impro01_F019,fru
[126.2997 - 130.8496],Ses02M_impro01_F020,fru
[137.2469 - 138.7534],Ses02M_impro01_F021,fru
[141.3516 - 146.0022],Ses02M_impro01_F022,fru
[148.0459 - 153.3206],Ses02M_impro01_F023,fru
[154.5392 - 157.0808],Ses02M_impro01_F024,fru
[3.5000 - 6.4410],Ses02M_impro01_M000,fru
[7.3400 - 10.0000],Ses02M_impro01_M001,neu
[10.0100 - 12.2924],Ses02M_impro01_M002,neu
[14.3252 - 17.6205],Ses02M_impro01_M003,neu
[24.5138 - 28.1500],Ses02M_impro01_M004,neu
[28.2300 - 31.2973],Ses02M_impro01_M005,neu
[36.8679 - 39.1999],Ses02M_impro01_M006,fru
[44.2341 - 52.4300],Ses02M_impro01_M007,ang
[52.4400 - 54.5300],Ses02M_impro01_M008,ang
[57.3791 - 64.1421],Ses02M_impro01_M009,ang
[66.9831 - 73.6261],Ses02M_impro01_M010,ang
[74.2423 - 76.2871],Ses02M_impro01_M011,ang
[81.5927 - 88.7760],Ses02M_impro01_M012,fru
[91.1995 - 93.9287],Ses02M_impro01_M013,fru
[97.1601 - 99.5400],Ses02M_impro01_M014,fru
[99.9890 - 104.6996],Ses02M_impro01_M015,fru
[105.4351 - 112.2472],Ses02M_impro01_M016,xxx
[115.4350 - 118.7100],Ses02M_impro01_M017,fru
[119.1904 - 126.0898],Ses02M_impro01_M018,ang
[129.4304 - 137.7264],Ses02M_impro01_M019,ang
[138.3822 - 141.7665],Ses02M_impro01_M020,fru
[149.4956 - 151.5261],Ses02M_impro01_M021,fru
[153.3165 - 155.0414],Ses02M_impro01_M022,fru
[3.9987 - 6.0541],Ses02M_impro02_F000,sad
