time,session,label
[98.9525 - 101.7250],Ses01F_script01_3_F011,hap
[108.9225 - 114.0700],Ses01F_script01_3_F012,hap
[117.0000 - 118.8000],Ses01F_script01_3_F013,hap
[137.2890 - 142.2065],Ses01F_script01_3_F014,neu
[146.9800 - 150.5845],Ses01F_script01_3_F015,neu
[153.3875 - 156.3762],Ses01F_script01_3_F016,neu
[159.0600 - 161.2300],Ses01F_script01_3_F017,hap
[162.8000 - 169.6600],Ses01F_script01_3_F018,xxx
[169.6900 - 172.4600],Ses01F_script01_3_F019,hap
[186.2090 - 193.6800],Ses01F_script01_3_F020,hap
[196.1400 - 198.8950],Ses01F_script01_3_F021,hap
[200.9200 - 206.2900],Ses01F_script01_3_F022,neu
[212.5813 - 215.6700],Ses01F_script01_3_F023,xxx
[218.5400 - 222.9675],Ses01F_script01_3_F024,xxx
[225.0400 - 232.9798],Ses01F_script01_3_F025,xxx
[240.6200 - 243.6500],Ses01F_script01_3_F026,xxx
[247.4800 - 250.6200],Ses01F_script01_3_F027,xxx
[259.1300 - 261.6600],Ses01F_script01_3_F028,neu
[266.3100 - 268.5425],Ses01F_script01_3_F029,neu
[270.6600 - 273.2600],Ses01F_script01_3_F030,sad
[344.1800 - 345.7400],Ses01F_script01_3_F031,neu
[415.8011 - 419.8444],Ses01F_script01_3_F032,xxx
[422.4670 - 432.4477],Ses01F_script01_3_F033,xxx
[432.5570 - 450.4700],Ses01F_script01_3_F034,xxx
[459.5700 - 463.0600],Ses01F_script01_3_F035,hap
[8.5900 - 13.1700],Ses01F_script01_3_M000,neu
[26.0445 - 28.8493],Ses01F_script01_3_M001,neu
[36.1709 - 38.5386],Ses01F_script01_3_M002,xxx
[41.0000 - 43.3200],Ses01F_script01_3_M003,neu
[47.2100 - 49.5100],Ses01F_script01_3_M004,neu
[54.6200 - 63.9000],Ses01F_script01_3_M005,neu
[67.6792 - 69.8648],Ses01F_script01_3_M006,xxx
[78.0800 - 87.2500],Ses01F_script01_3_M007,xxx
[98.0700 - 105.5800],Ses01F_script01_3_M008,hap
[106.5092 - 114.9575],Ses01F_script01_3_M009,hap
[115.2878 - 126.5450],Ses01F_script01_3_M010,hap
[126.6800 - 137.2162],Ses01F_script01_3_M011,xxx
[142.9100 - 147.3790],Ses01F_script01_3_M012,xxx
[151.0300 - 153.5714],Ses01F_script01_3_M013,xxx
[156.3033 - 159.5400],Ses01F_script01_3_M014,sur
[160.7000 - 163.6600],Ses01F_script01_3_M015,hap
[171.7200 - 173.6000],Ses01F_script01_3_M016,hap
[173.6700 - 175.7325],Ses01F_script01_3_M017,hap
[180.2600 - 186.3491],Ses01F_script01_3_M018,xxx
[191.1025 - 196.7400],Ses01F_script01_3_M019,hap
[199.1000 - 201.4000],Ses01F_script01_3_M020,hap
[216.4800 - 220.0400],Ses01F_script01_3_M021,sad
[222.6800 - 225.5000],Ses01F_script01_3_M022,sad
[232.7248 - 240.3000],Ses01F_script01_3_M023,sad
[243.8300 - 247.5200],Ses01F_script01_3_M024,sad
[251.5000 - 259.7300],Ses01F_script01_3_M025,sad
[261.7500 - 264.9617],Ses01F_script01_3_M026,sad
[268.5600 - 270.7875],Ses01F_script01_3_M027,sad
[272.4400 - 283.5024],Ses01F_script01_3_M028,sad
[283.7300 - 304.5800],Ses01F_script01_3_M029,sad
[304.7751 - 319.9900],Ses01F_script01_3_M030,sad
[320.9000 - 344.4800],Ses01F_script01_3_M031,xxx
[345.9000 - 359.2200],Ses01F_script01_3_M032,sad
[360.2517 - 378.3500],Ses01F_script01_3_M033,sad
[378.4700 - 383.6500],Ses01F_script01_3_M034,xxx
[384.5200 - 400.6480],Ses01F_script01_3_M035,xxx
[401.9100 - 412.5900],Ses01F_script01_3_M036,sad
[419.4437 - 422.5035],Ses01F_script01_3_M037,neu
[451.0400 - 460.2800],Ses01F_script01_3_M038,xxx
[15.1400 - 17.2100],Ses01F_script02_1_F000,neu
[25.9100 - 27.4125],Ses01F_script02_1_F001,fru
[38.9900 - 40.0500],Ses01F_script02_1_F002,xxx
[45.0600 - 47.0300],Ses01F_script02_1_F003,sur
[49.2200 - 51.4000],Ses01F_script02_1_F004,neu
[51.8700 - 54.2300],Ses01F_script02_1_F005,xxx
[54.7200 - 57.6900],Ses01F_script02_1_F006,ang
[57.7500 - 59.5700],Ses01F_script02_1_F007,ang
[76.2700 - 77.6400],Ses01F_script02_1_F008,neu
[101.7200 - 103.5025],Ses01F_script02_1_F009,hap
[110.7700 - 112.6900],Ses01F_script02_1_F010,sad
[113.7900 - 115.9800],Ses01F_script02_1_F011,xxx
[121.6500 - 123.2300],Ses01F_script02_1_F012,xxx
[124.0500 - 126.0400],Ses01F_script02_1_F013,xxx
[127.4400 - 129.3900],Ses01F_script02_1_F014,fru
[137.2900 - 139.6146],Ses01F_script02_1_F015,neu
[140.5000 - 143.0700],Ses01F_script02_1_F016,xxx
[154.9000 - 163.9900],Ses01F_script02_1_F017,fru
[180.6769 - 189.4500],Ses01F_script02_1_F018,xxx
[189.9300 - 191.5900],Ses01F_script02_1_F019,fru
[208.3800 - 210.2000],Ses01F_script02_1_F020,xxx
[210.6400 - 211.9200],Ses01F_script02_1_F021,fru
[224.5800 - 237.0050],Ses01F_script02_1_F022,xxx
[238.1400 - 240.7300],Ses01F_script02_1_F023,fru
[321.2100 - 323.8200],Ses01F_script02_1_F024,neu
[326.5600 - 329.0300],Ses01F_script02_1_F025,neu
[1.8151 - 9.0350],Ses01F_script02_1_M000,xxx
[9.0925 - 15.6200],Ses01F_script02_1_M001,xxx
[16.9600 - 20.0000],Ses01F_script02_1_M002,exc
[20.0500 - 26.6500],Ses01F_script02_1_M003,xxx
[27.1300 - 35.7987],Ses01F_script02_1_M004,xxx
[35.8990 - 39.4800],Ses01F_script02_1_M005,xxx
[39.5000 - 45.4500],Ses01F_script02_1_M006,xxx
[46.4200 - 49.9500],Ses01F_script02_1_M007,neu
[50.8500 - 52.4000],Ses01F_script02_1_M008,neu
[53.7600 - 55.4800],Ses01F_script02_1_M009,neu
[57.2900 - 58.4200],Ses01F_script02_1_M010,neu
[58.8800 - 65.6016],Ses01F_script02_1_M011,neu
[65.7270 - 73.0100],Ses01F_script02_1_M012,fru
[73.1527 - 77.1400],Ses01F_script02_1_M013,neu
[77.1900 - 87.6779],Ses01F_script02_1_M014,neu
[87.8250 - 94.5265],Ses01F_script02_1_M015,neu
[94.6400 - 100.4000],Ses01F_script02_1_M016,exc
[104.2500 - 111.2300],Ses01F_script02_1_M017,xxx
[112.1900 - 114.3500],Ses01F_script02_1_M018,fru
[115.8753 - 121.9194],Ses01F_script02_1_M019,xxx
[122.7000 - 124.5900],Ses01F_script02_1_M020,neu
[125.7500 - 127.9600],Ses01F_script02_1_M021,neu
[128.8000 - 137.7400],Ses01F_script02_1_M022,fru
[139.1100 - 141.0400],Ses01F_script02_1_M023,neu
[142.7800 - 155.6400],Ses01F_script02_1_M024,neu
[163.1900 - 176.2823],Ses01F_script02_1_M025,neu
[176.3975 - 181.5500],Ses01F_script02_1_M026,neu
[188.8800 - 190.4700],Ses01F_script02_1_M027,fru
[191.1300 - 201.9700],Ses01F_script02_1_M028,xxx
[202.0250 - 209.4025],Ses01F_script02_1_M029,neu
[209.6300 - 211.1150],Ses01F_script02_1_M030,sur
[211.5500 - 218.5600],Ses01F_script02_1_M031,neu
[218.6125 - 225.2700],Ses01F_script02_1_M032,neu
[236.5000 - 238.7700],Ses01F_script02_1_M033,neu
[240.1700 - 245.7100],Ses01F_script02_1_M034,neu
[245.7900 - 253.1140],Ses01F_script02_1_M035,exc
[253.1700 - 261.4425],Ses01F_script02_1_M036,hap
[261.5675 - 276.6283],Ses01F_script02_1_M037,xxx
[276.7775 - 291.4000],Ses01F_script02_1_M038,exc
[291.4700 - 298.1386],Ses01F_script02_1_M039,xxx
[298.2452 - 305.6600],Ses01F_script02_1_M040,exc
[305.9850 - 316.0900],Ses01F_script02_1_M041,xxx
[316.1527 - 321.7375],Ses01F_script02_1_M042,xxx
[324.1500 - 327.0891],Ses01F_script02_1_M043,hap
[328.2400 - 331.9283],Ses01F_script02_1_M044,hap
[5.8300 - 8.3081],Ses01F_script02_2_F000,neu
[9.5800 - 11.4525],Ses01F_script02_2_F001,neu
[13.2797 - 17.0500],Ses01F_script02_2_F002,xxx
[21.8300 - 29.7100],Ses01F_script02_2_F003,xxx
[31.2100 - 43.4739],Ses01F_script02_2_F004,xxx
[45.4200 - 49.0894],Ses01F_script02_2_F005,xxx
[55.6700 - 61.9600],Ses01F_script02_2_F006,ang
[63.1500 - 68.8600],Ses01F_script02_2_F007,fru
[75.6600 - 81.6545],Ses01F_script02_2_F008,ang
[82.3400 - 86.5400],Ses01F_script02_2_F009,ang
[87.7100 - 91.3205],Ses01F_script02_2_F010,ang
[94.5325 - 98.8125],Ses01F_script02_2_F011,xxx
[98.8450 - 111.6500],Ses01F_script02_2_F012,fru
[113.3900 - 115.7800],Ses01F_script02_2_F013,fru
[116.9814 - 124.0468],Ses01F_script02_2_F014,xxx
[124.0928 - 134.5900],Ses01F_script02_2_F015,sad
[136.1600 - 139.3300],Ses01F_script02_2_F016,ang
[165.7200 - 172.6700],Ses01F_script02_2_F017,neu
[173.9200 - 187.6100],Ses01F_script02_2_F018,xxx
[187.8883 - 204.1594],Ses01F_script02_2_F019,hap
[206.4200 - 209.2600],Ses01F_script02_2_F020,xxx
[209.2900 - 211.9500],Ses01F_script02_2_F021,fru
[227.2196 - 233.5946],Ses01F_script02_2_F022,sad
[243.1455 - 245.4699],Ses01F_script02_2_F023,neu
[247.4089 - 249.0832],Ses01F_script02_2_F024,xxx
[250.1400 - 253.9225],Ses01F_script02_2_F025,fru
[260.2214 - 262.0632],Ses01F_script02_2_F026,neu
[269.5575 - 271.5911],Ses01F_script02_2_F027,fru
[278.7400 - 282.9200],Ses01F_script02_2_F028,xxx
[291.9425 - 293.3800],Ses01F_script02_2_F029,fru
[311.4518 - 317.1300],Ses01F_script02_2_F030,fru
[319.4461 - 324.9325],Ses01F_script02_2_F031,xxx
[327.9760 - 334.5600],Ses01F_script02_2_F032,fru
[334.7500 - 337.8491],Ses01F_script02_2_F033,fru
[339.3400 - 343.8100],Ses01F_script02_2_F034,sad
[352.6600 - 366.2026],Ses01F_script02_2_F035,sad
[368.6300 - 370.8000],Ses01F_script02_2_F036,sad
[376.6511 - 384.0300],Ses01F_script02_2_F037,sur
[385.3000 - 388.7500],Ses01F_script02_2_F038,sur
[389.7462 - 393.4700],Ses01F_script02_2_F039,xxx
[394.9704 - 404.9600],Ses01F_script02_2_F040,sad
[413.7500 - 419.3655],Ses01F_script02_2_F041,neu
[428.8300 - 435.0600],Ses01F_script02_2_F042,hap
[438.9800 - 442.8150],Ses01F_script02_2_F043,hap
[444.2349 - 446.3700],Ses01F_script02_2_F044,hap
[455.5669 - 460.1600],Ses01F_script02_2_F045,hap
[463.6525 - 466.1765],Ses01F_script02_2_F046,sad
[473.6101 - 476.5559],Ses01F_script02_2_F047,neu
[3.1700 - 6.2675],Ses01F_script02_2_M000,exc
[7.7800 - 10.2200],Ses01F_script02_2_M001,exc
[10.9900 - 13.4131],Ses01F_script02_2_M002,neu
[16.4100 - 22.2600],Ses01F_script02_2_M003,xxx
[28.9400 - 31.6600],Ses01F_script02_2_M004,fru
[42.7835 - 45.9825],Ses01F_script02_2_M005,xxx
[49.2000 - 56.0900],Ses01F_script02_2_M006,neu
[61.2800 - 63.5700],Ses01F_script02_2_M007,fru
[68.3400 - 77.8800],Ses01F_script02_2_M008,fru
[81.1500 - 82.7975],Ses01F_script02_2_M009,fru
[86.1500 - 88.4300],Ses01F_script02_2_M010,fru
[91.5046 - 94.8877],Ses01F_script02_2_M011,fru
[110.8500 - 113.9400],Ses01F_script02_2_M012,xxx
[115.0300 - 117.2346],Ses01F_script02_2_M013,fru
[133.6600 - 136.7425],Ses01F_script02_2_M014,fru
[138.6200 - 144.1450],Ses01F_script02_2_M015,fru
[144.1650 - 159.8000],Ses01F_script02_2_M016,neu
[159.8775 - 165.3700],Ses01F_script02_2_M017,neu
[203.5900 - 206.9211],Ses01F_script02_2_M018,xxx
[211.3400 - 221.8950],Ses01F_script02_2_M019,neu
[221.9724 - 227.6800],Ses01F_script02_2_M020,fru
[232.8800 - 237.9673],Ses01F_script02_2_M021,neu
[238.0133 - 243.3756],Ses01F_script02_2_M022,neu
[244.9200 - 247.8800],Ses01F_script02_2_M023,neu
[249.0900 - 250.9200],Ses01F_script02_2_M024,hap
[251.8900 - 253.4098],Ses01F_script02_2_M025,xxx
[256.8300 - 260.8204],Ses01F_script02_2_M026,hap
[261.7500 - 266.7811],Ses01F_script02_2_M027,oth
[267.0343 - 269.5888],Ses01F_script02_2_M028,xxx
[270.9007 - 279.6400],Ses01F_script02_2_M029,xxx
[282.0800 - 294.3000],Ses01F_script02_2_M030,xxx
[294.3300 - 309.0300],Ses01F_script02_2_M031,fru
[309.0850 - 311.7279],Ses01F_script02_2_M032,fru
[316.8500 - 319.8750],Ses01F_script02_2_M033,neu
[324.4100 - 326.3400],Ses01F_script02_2_M034,xxx
[331.6100 - 335.1425],Ses01F_script02_2_M035,fru
[337.3198 - 339.8275],Ses01F_script02_2_M036,fru
[366.2026 - 369.0947],Ses01F_script02_2_M037,sad
[373.5100 - 377.1344],Ses01F_script02_2_M038,sad
[384.0157 - 385.6925],Ses01F_script02_2_M039,sur
[406.0100 - 412.7900],Ses01F_script02_2_M040,neu
[419.3800 - 423.7152],Ses01F_script02_2_M041,fru
[425.4413 - 429.7000],Ses01F_script02_2_M042,neu
[434.6255 - 436.0279],Ses01F_script02_2_M043,neu
[436.3040 - 439.4800],Ses01F_script02_2_M044,hap
[442.3600 - 444.5600],Ses01F_script02_2_M045,xxx
[445.9900 - 447.8802],Ses01F_script02_2_M046,hap
[449.3991 - 453.6338],Ses01F_script02_2_M047,neu
[465.4700 - 472.4700],Ses01F_script02_2_M048,neu
[476.6710 - 479.1565],Ses01F_script02_2_M049,hap
[5.5300 - 7.7000],Ses01F_script03_1_F000,fea
[8.7400 - 15.2000],Ses01F_script03_1_F001,fea
[17.2000 - 22.7100],Ses01F_script03_1_F002,fea
[24.4700 - 27.4400],Ses01F_script03_1_F003,xxx
[28.9600 - 32.9400],Ses01F_script03_1_F004,xxx
[41.1700 - 47.6400],Ses01F_script03_1_F005,hap
[51.2835 - 53.8175],Ses01F_script03_1_F006,exc
[54.6100 - 56.8000],Ses01F_script03_1_F007,exc
[63.4100 - 67.4075],Ses01F_script03_1_F008,xxx
[68.7000 - 71.8100],Ses01F_script03_1_F009,xxx
[74.6500 - 77.1800],Ses01F_script03_1_F010,hap
[84.4700 - 88.2600],Ses01F_script03_1_F011,hap
[92.1400 - 93.6600],Ses01F_script03_1_F012,exc
[105.9400 - 109.3900],Ses01F_script03_1_F013,xxx
[112.4000 - 118.3800],Ses01F_script03_1_F014,xxx
[120.0800 - 122.4300],Ses01F_script03_1_F015,xxx
[126.1000 - 128.9675],Ses01F_script03_1_F016,xxx
[131.8800 - 136.8000],Ses01F_script03_1_F017,xxx
[139.9400 - 142.6900],Ses01F_script03_1_F018,xxx
[149.9500 - 153.0800],Ses01F_script03_1_F019,xxx
[165.1525 - 169.7325],Ses01F_script03_1_F020,hap
[174.8825 - 178.8500],Ses01F_script03_1_F021,hap
[194.8500 - 204.0100],Ses01F_script03_1_F022,hap
[208.8925 - 211.4200],Ses01F_script03_1_F023,xxx
[215.2800 - 220.3500],Ses01F_script03_1_F024,exc
[221.1200 - 226.8700],Ses01F_script03_1_F025,xxx
[228.3700 - 231.0700],Ses01F_script03_1_F026,xxx
[237.4000 - 242.2600],Ses01F_script03_1_F027,xxx
[244.0875 - 248.0700],Ses01F_script03_1_F028,xxx
[250.2200 - 262.4300],Ses01F_script03_1_F029,hap
[262.4600 - 269.6400],Ses01F_script03_1_F030,hap
[275.9100 - 279.9900],Ses01F_script03_1_F031,xxx
[4.2888 - 6.1800],Ses01F_script03_1_M000,fea
[7.2900 - 9.1800],Ses01F_script03_1_M001,fea
[14.6400 - 17.4300],Ses01F_script03_1_M002,fea
[19.8475 - 21.2900],Ses01F_script03_1_M003,fea
[22.1600 - 24.9500],Ses01F_script03_1_M004,xxx
[26.8600 - 29.5200],Ses01F_script03_1_M005,exc
[33.9200 - 39.3100],Ses01F_script03_1_M006,xxx
[39.5000 - 45.7750],Ses01F_script03_1_M007,hap
[46.7200 - 51.9842],Ses01F_script03_1_M008,hap
[53.2800 - 55.3300],Ses01F_script03_1_M009,hap
[56.3700 - 64.4300],Ses01F_script03_1_M010,hap
[66.8400 - 69.2900],Ses01F_script03_1_M011,xxx
[71.0000 - 75.4300],Ses01F_script03_1_M012,xxx
[76.3200 - 86.5180],Ses01F_script03_1_M013,hap
[87.7600 - 92.5700],Ses01F_script03_1_M014,xxx
[93.2300 - 100.1600],Ses01F_script03_1_M015,xxx
[100.1950 - 106.5500],Ses01F_script03_1_M016,xxx
[108.8700 - 113.0200],Ses01F_script03_1_M017,xxx
[118.0823 - 120.5300],Ses01F_script03_1_M018,hap
[121.9500 - 127.1500],Ses01F_script03_1_M019,xxx
[128.3800 - 131.7700],Ses01F_script03_1_M020,xxx
[136.5000 - 140.4925],Ses01F_script03_1_M021,exc
[142.2400 - 150.9200],Ses01F_script03_1_M022,xxx
[152.1300 - 155.0425],Ses01F_script03_1_M023,xxx
[155.1150 - 167.7000],Ses01F_script03_1_M024,exc
[168.6900 - 176.2700],Ses01F_script03_1_M025,hap
[178.9700 - 195.6000],Ses01F_script03_1_M026,hap
[204.5900 - 210.7575],Ses01F_script03_1_M027,xxx
[211.0300 - 215.8300],Ses01F_script03_1_M028,xxx
[216.6325 - 218.5225],Ses01F_script03_1_M029,xxx
[219.2200 - 221.8200],Ses01F_script03_1_M030,dis
[226.3200 - 228.8900],Ses01F_script03_1_M031,xxx
[230.3700 - 231.9050],Ses01F_script03_1_M032,xxx
[232.1675 - 238.4900],Ses01F_script03_1_M033,xxx
[241.6000 - 245.8700],Ses01F_script03_1_M034,hap
[247.7400 - 250.7000],Ses01F_script03_1_M035,xxx
[256.8500 - 262.0325],Ses01F_script03_1_M036,hap
[262.3975 - 267.4500],Ses01F_script03_1_M037,hap
[271.6400 - 276.2000],Ses01F_script03_1_M038,xxx
[4.8100 - 10.0600],Ses01F_script03_2_F000,hap
[15.4800 - 19.5500],Ses01F_script03_2_F001,hap
[22.3100 - 26.1300],Ses01F_script03_2_F002,hap
[29.2200 - 34.5800],Ses01F_script03_2_F003,xxx
[37.5000 - 43.1500],Ses01F_script03_2_F004,neu
[46.7500 - 48.7825],Ses01F_script03_2_F005,neu
[49.4100 - 53.4700],Ses01F_script03_2_F006,xxx
[54.7489 - 61.4654],Ses01F_script03_2_F007,xxx
[64.3325 - 67.5625],Ses01F_script03_2_F008,fru
[73.6900 - 76.1625],Ses01F_script03_2_F009,xxx
[78.2197 - 81.8200],Ses01F_script03_2_F010,xxx
[84.4600 - 88.9700],Ses01F_script03_2_F011,xxx
[93.8500 - 96.9300],Ses01F_script03_2_F012,xxx
[100.2315 - 102.3100],Ses01F_script03_2_F013,ang
[103.2700 - 105.4500],Ses01F_script03_2_F014,ang
[114.8512 - 119.6000],Ses01F_script03_2_F015,ang
[121.9500 - 126.5400],Ses01F_script03_2_F016,ang
[128.7100 - 130.4800],Ses01F_script03_2_F017,ang
[130.9500 - 132.7900],Ses01F_script03_2_F018,ang
[137.1300 - 141.1970],Ses01F_script03_2_F019,xxx
[143.6400 - 146.3800],Ses01F_script03_2_F020,xxx
[149.9800 - 158.4966],Ses01F_script03_2_F021,ang
[160.7500 - 163.3800],Ses01F_script03_2_F022,ang
[165.6900 - 167.9300],Ses01F_script03_2_F023,ang
[175.1100 - 179.4600],Ses01F_script03_2_F024,ang
[182.0300 - 184.9100],Ses01F_script03_2_F025,ang
[193.0300 - 198.8800],Ses01F_script03_2_F026,ang
[201.3300 - 203.3069],Ses01F_script03_2_F027,ang
[205.3300 - 207.8000],Ses01F_script03_2_F028,ang
[212.4025 - 215.4525],Ses01F_script03_2_F029,ang
[227.0225 - 228.4100],Ses01F_script03_2_F030,neu
[229.4275 - 233.0800],Ses01F_script03_2_F031,neu
[235.2400 - 237.8068],Ses01F_script03_2_F032,neu
[241.2519 - 244.1269],Ses01F_script03_2_F033,xxx
[246.5557 - 251.6118],Ses01F_script03_2_F034,ang
[256.4800 - 260.4175],Ses01F_script03_2_F035,ang
[262.8900 - 271.7200],Ses01F_script03_2_F036,ang
[272.7300 - 283.0800],Ses01F_script03_2_F037,ang
[287.2950 - 292.7200],Ses01F_script03_2_F038,ang
[294.6300 - 296.6200],Ses01F_script03_2_F039,ang
[297.0300 - 315.4600],Ses01F_script03_2_F040,ang
[3.1785 - 6.2400],Ses01F_script03_2_M000,xxx
[9.5600 - 16.0125],Ses01F_script03_2_M001,neu
[18.6600 - 23.0400],Ses01F_script03_2_M002,neu
[25.7100 - 29.8700],Ses01F_script03_2_M003,xxx
[34.2100 - 38.4400],Ses01F_script03_2_M004,neu
[42.2500 - 47.1200],Ses01F_script03_2_M005,fru
[48.1600 - 49.9500],Ses01F_script03_2_M006,xxx
[52.6700 - 55.2693],Ses01F_script03_2_M007,ang
[60.8262 - 64.8857],Ses01F_script03_2_M008,xxx
[67.0600 - 74.0100],Ses01F_script03_2_M009,fru
[75.9600 - 78.6500],Ses01F_script03_2_M010,neu
[81.3800 - 84.9165],Ses01F_script03_2_M011,neu
[88.0800 - 94.2300],Ses01F_script03_2_M012,fru
[95.9900 - 100.9500],Ses01F_script03_2_M013,fru
[101.9000 - 104.1500],Ses01F_script03_2_M014,ang
[105.2596 - 108.2337],Ses01F_script03_2_M015,fru
[111.9800 - 115.3300],Ses01F_script03_2_M016,neu
[119.7000 - 122.8900],Ses01F_script03_2_M017,xxx
[126.1529 - 129.1350],Ses01F_script03_2_M018,neu
[130.0500 - 131.4200],Ses01F_script03_2_M019,neu
[132.3100 - 137.4000],Ses01F_script03_2_M020,ang
[140.8379 - 144.0300],Ses01F_script03_2_M021,ang
[145.6700 - 152.9500],Ses01F_script03_2_M022,ang
[157.8200 - 161.5400],Ses01F_script03_2_M023,ang
[162.7700 - 175.5200],Ses01F_script03_2_M024,ang
[178.7700 - 183.2600],Ses01F_script03_2_M025,ang
[184.3500 - 193.4894],Ses01F_script03_2_M026,ang
[197.9100 - 212.7500],Ses01F_script03_2_M027,ang
[215.1200 - 221.1500],Ses01F_script03_2_M028,xxx
[224.5224 - 229.6000],Ses01F_script03_2_M029,ang
[233.4050 - 235.7308],Ses01F_script03_2_M030,ang
[237.2400 - 241.4997],Ses01F_script03_2_M031,neu
[243.8542 - 246.8036],Ses01F_script03_2_M032,ang
[251.3391 - 257.0100],Ses01F_script03_2_M033,ang
[260.4625 - 263.6400],Ses01F_script03_2_M034,ang
[264.8475 - 267.1900],Ses01F_script03_2_M035,ang
[269.3425 - 273.6100],Ses01F_script03_2_M036,ang
[277.5875 - 286.5600],Ses01F_script03_2_M037,ang
[293.2325 - 295.3000],Ses01F_script03_2_M038,ang
[295.9600 - 297.4550],Ses01F_script03_2_M039,ang
[298.6500 - 314.6500],Ses01F_script03_2_M040,ang
[6.7700 - 8.4600],Ses01M_impro01_F000,ang
[8.5500 - 10.6000],Ses01M_impro01_F001,ang
[14.4600 - 18.2300],Ses01M_impro01_F002,xxx
[19.4800 - 23.4300],Ses01M_impro01_F003,xxx
[23.4300 - 26.4675],Ses01M_impro01_F004,fru
[28.4100 - 30.9600],Ses01M_impro01_F005,xxx
[36.1500 - 38.6000],Ses01M_impro01_F006,xxx
[39.8900 - 43.3100],Ses01M_impro01_F007,ang
[43.3100 - 47.0461],Ses01M_impro01_F008,ang
[52.3400 - 55.1200],Ses01M_impro01_F009,xxx
[56.1600 - 58.1800],Ses01M_impro01_F010,fru
[61.0500 - 63.2100],Ses01M_impro01_F011,ang
[65.5450 - 67.4700],Ses01M_impro01_F012,ang
[69.4500 - 70.8400],Ses01M_impro01_F013,xxx
[71.3650 - 74.4600],Ses01M_impro01_F014,xxx
[74.6775 - 80.6875],Ses01M_impro01_F015,fru
[86.3400 - 87.8700],Ses01M_impro01_F016,xxx
[91.2800 - 94.5350],Ses01M_impro01_F017,xxx
[95.2400 - 98.2100],Ses01M_impro01_F018,xxx
[98.4600 - 102.0700],Ses01M_impro01_F019,ang
[105.7600 - 109.0900],Ses01M_impro01_F020,ang
[109.1900 - 114.1025],Ses01M_impro01_F021,ang
[114.1300 - 124.8200],Ses01M_impro01_F022,ang
[129.1200 - 131.0325],Ses01M_impro01_F023,xxx
[132.8900 - 136.6025],Ses01M_impro01_F024,neu
[137.0600 - 140.4900],Ses01M_impro01_F025,neu
[146.6075 - 148.2600],Ses01M_impro01_F026,xxx
[148.5800 - 149.6700],Ses01M_impro01_F027,xxx
[156.1500 - 160.5100],Ses01M_impro01_F028,xxx
[160.7000 - 164.8250],Ses01M_impro01_F029,xxx
[164.8725 - 167.2100],Ses01M_impro01_F030,xxx
[8.2208 - 11.2800],Ses01M_impro01_M000,fru
[11.3200 - 13.7700],Ses01M_impro01_M001,fru
[13.7700 - 16.8800],Ses01M_impro01_M002,fru
[17.6600 - 20.1400],Ses01M_impro01_M003,neu
[22.8900 - 24.2800],Ses01M_impro01_M004,xxx
[25.9400 - 29.0700],Ses01M_impro01_M005,fru
[29.3900 - 38.1500],Ses01M_impro01_M006,fru
[38.3300 - 40.2700],Ses01M_impro01_M007,fru
[46.0100 - 47.1100],Ses01M_impro01_M008,fru
[47.1100 - 52.4200],Ses01M_impro01_M009,fru
[54.4900 - 56.7100],Ses01M_impro01_M010,neu
[57.7900 - 62.2800],Ses01M_impro01_M011,fru
[62.7800 - 66.0300],Ses01M_impro01_M012,fru
[66.8475 - 70.0400],Ses01M_impro01_M013,fru
[70.5150 - 71.6950],Ses01M_impro01_M014,xxx
[73.1425 - 75.0125],Ses01M_impro01_M015,fru
[80.1900 - 82.3000],Ses01M_impro01_M016,fru
[83.6300 - 86.3600],Ses01M_impro01_M017,fru
[86.3800 - 92.0500],Ses01M_impro01_M018,fru
[93.8800 - 96.7900],Ses01M_impro01_M019,fru
[96.9100 - 100.5300],Ses01M_impro01_M020,ang
[102.1700 - 107.5000],Ses01M_impro01_M021,xxx
[109.1400 - 110.5100],Ses01M_impro01_M022,fru
[110.6900 - 113.2200],Ses01M_impro01_M023,fru
[113.5575 - 116.1800],Ses01M_impro01_M024,xxx
[118.8350 - 122.1800],Ses01M_impro01_M025,ang
[123.9900 - 130.7200],Ses01M_impro01_M026,fru
[130.7200 - 134.1850],Ses01M_impro01_M027,fru
[136.1100 - 138.5100],Ses01M_impro01_M028,fru
[139.9600 - 147.9500],Ses01M_impro01_M029,xxx
[148.0000 - 149.1200],Ses01M_impro01_M030,ang
[149.1800 - 151.8500],Ses01M_impro01_M031,ang
[151.8500 - 157.3600],Ses01M_impro01_M032,ang
[158.6300 - 163.6625],Ses01M_impro01_M033,fru
[8.0737 - 11.4700],Ses01M_impro02_F000,neu
[24.1500 - 26.9800],Ses01M_impro02_F001,xxx
[29.3500 - 32.4600],Ses01M_impro02_F002,sur
[35.4000 - 38.6000],Ses01M_impro02_F003,fru
[40.1000 - 42.3725],Ses01M_impro02_F004,fru
[42.4950 - 45.8200],Ses01M_impro02_F005,fru
[53.4950 - 54.9950],Ses01M_impro02_F006,fru
[58.9800 - 62.1100],Ses01M_impro02_F007,fru
[78.4800 - 79.7450],Ses01M_impro02_F008,fru
[85.8400 - 89.1400],Ses01M_impro02_F009,sad
[90.3900 - 93.6500],Ses01M_impro02_F010,sad
[116.8900 - 122.5200],Ses01M_impro02_F011,xxx
[128.8300 - 131.1175],Ses01M_impro02_F012,xxx
