time,session,label
[98.5044 - 101.4877],Ses03F_script01_1_M012,fru
[114.5431 - 122.2615],Ses03F_script01_1_M013,fru
[131.1841 - 136.4665],Ses03F_script01_1_M014,fru
[144.4585 - 148.5913],Ses03F_script01_1_M015,fru
[151.1367 - 155.3100],Ses03F_script01_1_M016,neu
[155.8717 - 158.3350],Ses03F_script01_1_M017,neu
[161.7563 - 166.1355],Ses03F_script01_1_M018,neu
[169.4198 - 172.5948],Ses03F_script01_1_M019,fru
[176.7276 - 181.3805],Ses03F_script01_1_M020,neu
[182.5574 - 186.7450],Ses03F_script01_1_M021,ang
[186.7724 - 193.1475],Ses03F_script01_1_M022,ang
[193.2043 - 197.4467],Ses03F_script01_1_M023,xxx
[204.2344 - 207.9020],Ses03F_script01_1_M024,xxx
[223.8860 - 227.0883],Ses03F_script01_1_M025,xxx
[227.2850 - 239.2132],Ses03F_script01_1_M026,sad
[241.4301 - 244.2766],Ses03F_script01_1_M027,ang
[251.2833 - 255.3614],Ses03F_script01_1_M028,neu
[257.4963 - 260.8175],Ses03F_script01_1_M029,neu
[264.1400 - 270.7175],Ses03F_script01_1_M030,neu
[270.7975 - 276.2850],Ses03F_script01_1_M031,neu
[276.3542 - 279.3101],Ses03F_script01_1_M032,fru
[283.1693 - 286.4537],Ses03F_script01_1_M033,fru
[288.7527 - 292.4203],Ses03F_script01_1_M034,neu
[298.1680 - 301.0418],Ses03F_script01_1_M035,fru
[303.7514 - 307.6380],Ses03F_script01_1_M036,neu
[307.8569 - 318.8596],Ses03F_script01_1_M037,fru
[330.0813 - 333.4478],Ses03F_script01_1_M038,fru
[339.1134 - 342.7526],Ses03F_script01_1_M039,fru
[342.7800 - 351.2383],Ses03F_script01_1_M040,xxx
[351.3204 - 355.1795],Ses03F_script01_1_M041,neu
[356.9038 - 362.9800],Ses03F_script01_1_M042,neu
[364.5674 - 369.0014],Ses03F_script01_1_M043,xxx
[372.8605 - 376.8292],Ses03F_script01_1_M044,fru
[377.8966 - 393.3475],Ses03F_script01_1_M045,ang
[393.4153 - 396.3876],Ses03F_script01_1_M046,ang
[396.4150 - 399.4641],Ses03F_script01_1_M047,neu
[403.4327 - 407.4835],Ses03F_script01_1_M048,neu
[410.2205 - 413.9975],Ses03F_script01_1_M049,neu
[418.8694 - 422.0990],Ses03F_script01_1_M050,neu
[425.2466 - 429.5163],Ses03F_script01_1_M051,fru
[434.9629 - 438.9589],Ses03F_script01_1_M052,neu
[443.4749 - 449.0858],Ses03F_script01_1_M053,neu
[6.9026 - 9.7483],Ses03F_script01_2_F000,ang
[11.1850 - 15.8191],Ses03F_script01_2_F001,ang
[18.2825 - 21.4083],Ses03F_script01_2_F002,ang
[31.3317 - 34.0753],Ses03F_script01_2_F003,xxx
[35.4616 - 37.3442],Ses03F_script01_2_F004,ang
[40.6075 - 42.7145],Ses03F_script01_2_F005,xxx
[43.4004 - 47.9389],Ses03F_script01_2_F006,ang
[49.5295 - 55.3231],Ses03F_script01_2_F007,xxx
[55.4106 - 59.7302],Ses03F_script01_2_F008,xxx
[59.8324 - 62.1235],Ses03F_script01_2_F009,xxx
[65.3924 - 68.8072],Ses03F_script01_2_F010,xxx
[69.9017 - 76.9065],Ses03F_script01_2_F011,sad
[77.8075 - 82.4175],Ses03F_script01_2_F012,xxx
[87.1275 - 95.5300],Ses03F_script01_2_F013,ang
[95.5800 - 100.5600],Ses03F_script01_2_F014,xxx
[100.5600 - 103.1100],Ses03F_script01_2_F015,ang
[103.2100 - 110.4800],Ses03F_script01_2_F016,ang
[111.3200 - 115.9050],Ses03F_script01_2_F017,xxx
[116.8200 - 118.5000],Ses03F_script01_2_F018,sad
[118.6000 - 122.4532],Ses03F_script01_2_F019,xxx
[130.1700 - 132.6600],Ses03F_script01_2_F020,sad
[135.2300 - 137.1600],Ses03F_script01_2_F021,sad
[8.9019 - 11.7622],Ses03F_script01_2_M000,xxx
[15.3375 - 18.7450],Ses03F_script01_2_M001,neu
[21.2186 - 31.1858],Ses03F_script01_2_M002,xxx
[33.5925 - 36.3080],Ses03F_script01_2_M003,neu
[36.7550 - 39.4018],Ses03F_script01_2_M004,neu
[42.0286 - 44.6116],Ses03F_script01_2_M005,fru
[47.3697 - 50.2592],Ses03F_script01_2_M006,neu
[62.2403 - 65.1005],Ses03F_script01_2_M007,neu
[83.3475 - 87.6200],Ses03F_script01_2_M008,neu
[94.0900 - 95.9200],Ses03F_script01_2_M009,neu
[100.2250 - 101.8700],Ses03F_script01_2_M010,fru
[109.5200 - 112.0700],Ses03F_script01_2_M011,ang
[114.6900 - 117.1800],Ses03F_script01_2_M012,fru
[121.6800 - 124.5400],Ses03F_script01_2_M013,ang
[126.1900 - 127.8200],Ses03F_script01_2_M014,ang
[127.9300 - 130.8225],Ses03F_script01_2_M015,ang
[132.6100 - 135.3700],Ses03F_script01_2_M016,ang
[135.5300 - 137.6600],Ses03F_script01_2_M017,ang
[137.7000 - 140.5600],Ses03F_script01_2_M018,ang
[6.9486 - 10.4025],Ses03F_script01_3_F000,hap
[14.0722 - 17.7377],Ses03F_script01_3_F001,hap
[19.7179 - 24.3946],Ses03F_script01_3_F002,hap
[26.7750 - 30.6091],Ses03F_script01_3_F003,sad
[31.0304 - 33.8111],Ses03F_script01_3_F004,xxx
[35.7150 - 40.3800],Ses03F_script01_3_F005,fru
[43.5226 - 45.8399],Ses03F_script01_3_F006,xxx
[45.9125 - 50.2216],Ses03F_script01_3_F007,xxx
[51.7594 - 55.8252],Ses03F_script01_3_F008,sad
[79.0611 - 81.1677],Ses03F_script01_3_F009,xxx
[81.2309 - 84.4751],Ses03F_script01_3_F010,xxx
[86.0762 - 87.9089],Ses03F_script01_3_F011,hap
[87.9300 - 91.2584],Ses03F_script01_3_F012,hap
[101.8757 - 105.4359],Ses03F_script01_3_F013,hap
[137.6400 - 142.0699],Ses03F_script01_3_F014,hap
[144.8500 - 146.6525],Ses03F_script01_3_F015,xxx
[146.7300 - 150.0329],Ses03F_script01_3_F016,xxx
[152.2025 - 154.7625],Ses03F_script01_3_F017,xxx
[155.3925 - 157.4675],Ses03F_script01_3_F018,hap
[158.8125 - 165.3058],Ses03F_script01_3_F019,xxx
[165.4525 - 168.0655],Ses03F_script01_3_F020,xxx
[186.2034 - 196.7365],Ses03F_script01_3_F021,hap
[203.5619 - 207.9226],Ses03F_script01_3_F022,xxx
[208.1754 - 214.7901],Ses03F_script01_3_F023,hap
[215.8645 - 219.6564],Ses03F_script01_3_F024,xxx
[223.4550 - 227.1981],Ses03F_script01_3_F025,sad
[229.1361 - 235.0347],Ses03F_script01_3_F026,sad
[242.9345 - 246.3472],Ses03F_script01_3_F027,sad
[247.6743 - 251.8454],Ses03F_script01_3_F028,sad
[258.1442 - 260.0823],Ses03F_script01_3_F029,sad
[261.9782 - 264.5272],Ses03F_script01_3_F030,sad
[266.0440 - 269.3724],Ses03F_script01_3_F031,sad
[388.0379 - 391.4295],Ses03F_script01_3_F032,sad
[393.3676 - 401.9525],Ses03F_script01_3_F033,sad
[402.0150 - 410.2837],Ses03F_script01_3_F034,xxx
[414.7775 - 419.3842],Ses03F_script01_3_F035,hap
[9.6272 - 14.6199],Ses03F_script01_3_M000,hap
[24.1418 - 27.3860],Ses03F_script01_3_M001,neu
[32.9895 - 35.6649],Ses03F_script01_3_M002,xxx
[39.7096 - 41.8584],Ses03F_script01_3_M003,neu
[49.6528 - 51.9069],Ses03F_script01_3_M004,neu
[56.2887 - 63.6197],Ses03F_script01_3_M005,xxx
[65.1575 - 79.6931],Ses03F_script01_3_M006,hap
[83.7589 - 87.0452],Ses03F_script01_3_M007,xxx
[90.7528 - 96.1668],Ses03F_script01_3_M008,xxx
[96.2300 - 102.0864],Ses03F_script01_3_M009,hap
[104.8461 - 107.7111],Ses03F_script01_3_M010,hap
[107.7532 - 109.8387],Ses03F_script01_3_M011,hap
[109.9441 - 113.0829],Ses03F_script01_3_M012,hap
[114.3047 - 121.4040],Ses03F_script01_3_M013,hap
[121.5304 - 133.6645],Ses03F_script01_3_M014,hap
[133.7066 - 138.1825],Ses03F_script01_3_M015,hap
[141.7118 - 146.9783],Ses03F_script01_3_M016,xxx
[149.0428 - 151.6128],Ses03F_script01_3_M017,sur
[153.9512 - 156.5844],Ses03F_script01_3_M018,hap
[156.9050 - 159.3400],Ses03F_script01_3_M019,hap
[166.8436 - 169.2873],Ses03F_script01_3_M020,hap
[169.4425 - 171.1525],Ses03F_script01_3_M021,hap
[172.8475 - 186.2666],Ses03F_script01_3_M022,xxx
[196.6101 - 203.1616],Ses03F_script01_3_M023,hap
[206.9114 - 209.3129],Ses03F_script01_3_M024,hap
[219.7196 - 224.0125],Ses03F_script01_3_M025,sad
[226.3344 - 230.0841],Ses03F_script01_3_M026,neu
[233.9814 - 242.6817],Ses03F_script01_3_M027,sad
[245.2517 - 248.2431],Ses03F_script01_3_M028,sad
[253.2779 - 259.2186],Ses03F_script01_3_M029,sad
[259.6820 - 262.0525],Ses03F_script01_3_M030,sad
[263.5792 - 266.6760],Ses03F_script01_3_M031,sad
[268.1600 - 274.7232],Ses03F_script01_3_M032,sad
[274.7654 - 285.4669],Ses03F_script01_3_M033,sad
[285.5301 - 300.3818],Ses03F_script01_3_M034,sad
[300.6556 - 306.7648],Ses03F_script01_3_M035,sad
[306.8325 - 320.1207],Ses03F_script01_3_M036,sad
[320.2050 - 331.3279],Ses03F_script01_3_M037,sad
[331.3911 - 342.5350],Ses03F_script01_3_M038,sad
[342.5982 - 356.8225],Ses03F_script01_3_M039,sad
[356.8600 - 376.6975],Ses03F_script01_3_M040,sad
[376.7750 - 381.1071],Ses03F_script01_3_M041,sad
[381.1703 - 384.0985],Ses03F_script01_3_M042,sad
[384.1825 - 387.8904],Ses03F_script01_3_M043,sad
[390.9661 - 393.9364],Ses03F_script01_3_M044,xxx
[409.7570 - 412.3271],Ses03F_script01_3_M045,hap
[412.4925 - 415.8030],Ses03F_script01_3_M046,hap
[24.0358 - 25.2521],Ses03F_script02_1_F000,sad
[46.8027 - 48.5436],Ses03F_script02_1_F001,xxx
[52.3898 - 57.2685],Ses03F_script02_1_F002,xxx
[60.2038 - 67.7950],Ses03F_script02_1_F003,ang
[90.0830 - 92.7956],Ses03F_script02_1_F004,xxx
[125.2052 - 128.0596],Ses03F_script02_1_F005,xxx
[129.3956 - 132.3714],Ses03F_script02_1_F006,xxx
[138.0800 - 140.5700],Ses03F_script02_1_F007,xxx
[140.8129 - 143.0599],Ses03F_script02_1_F008,xxx
[144.1000 - 145.8332],Ses03F_script02_1_F009,xxx
[154.4974 - 157.2303],Ses03F_script02_1_F010,sad
[157.9000 - 160.6514],Ses03F_script02_1_F011,sad
[179.0875 - 185.6825],Ses03F_script02_1_F012,ang
[200.9650 - 207.7425],Ses03F_script02_1_F013,fru
[208.8600 - 211.0870],Ses03F_script02_1_F014,fru
[230.3450 - 235.0458],Ses03F_script02_1_F015,xxx
[236.5033 - 238.8920],Ses03F_script02_1_F016,xxx
[252.4348 - 262.5768],Ses03F_script02_1_F017,fru
[265.8900 - 271.4636],Ses03F_script02_1_F018,fru
[354.5125 - 356.6477],Ses03F_script02_1_F019,xxx
[359.2950 - 360.9400],Ses03F_script02_1_F020,xxx
[363.0244 - 364.9109],Ses03F_script02_1_F021,xxx
[2.7700 - 11.2400],Ses03F_script02_1_M000,exc
[11.3000 - 14.6600],Ses03F_script02_1_M001,exc
[14.6975 - 24.2225],Ses03F_script02_1_M002,exc
[24.9100 - 33.1075],Ses03F_script02_1_M003,exc
[33.2025 - 40.2425],Ses03F_script02_1_M004,exc
[40.2825 - 47.7946],Ses03F_script02_1_M005,exc
[48.0400 - 53.4627],Ses03F_script02_1_M006,exc
[56.0944 - 59.5155],Ses03F_script02_1_M007,xxx
[66.6800 - 76.1075],Ses03F_script02_1_M008,xxx
[76.1600 - 80.3025],Ses03F_script02_1_M009,exc
[80.3950 - 84.0707],Ses03F_script02_1_M010,exc
[84.1517 - 90.8522],Ses03F_script02_1_M011,exc
[91.7430 - 95.2100],Ses03F_script02_1_M012,xxx
[95.3325 - 100.5770],Ses03F_script02_1_M013,exc
[100.7513 - 109.7650],Ses03F_script02_1_M014,exc
[109.8300 - 119.8003],Ses03F_script02_1_M015,exc
[119.8850 - 125.7923],Ses03F_script02_1_M016,exc
[127.4725 - 130.2863],Ses03F_script02_1_M017,neu
[131.7034 - 139.0517],Ses03F_script02_1_M018,sur
[139.8817 - 141.6834],Ses03F_script02_1_M019,neu
[142.1085 - 144.4425],Ses03F_script02_1_M020,neu
[145.2867 - 152.2425],Ses03F_script02_1_M021,exc
[152.2900 - 155.2425],Ses03F_script02_1_M022,neu
[156.3396 - 158.5056],Ses03F_script02_1_M023,neu
[160.3477 - 179.5650],Ses03F_script02_1_M024,xxx
[185.2150 - 196.9325],Ses03F_script02_1_M025,xxx
[197.0075 - 201.4950],Ses03F_script02_1_M026,xxx
[207.2725 - 209.3250],Ses03F_script02_1_M027,xxx
[210.6550 - 220.4625],Ses03F_script02_1_M028,xxx
[220.5110 - 230.2076],Ses03F_script02_1_M029,xxx
[235.0053 - 237.2725],Ses03F_script02_1_M030,sur
[238.8920 - 245.8625],Ses03F_script02_1_M031,xxx
[245.8950 - 253.3660],Ses03F_script02_1_M032,xxx
[263.6497 - 266.4875],Ses03F_script02_1_M033,xxx
[270.1800 - 277.0913],Ses03F_script02_1_M034,fru
[277.3949 - 282.0900],Ses03F_script02_1_M035,xxx
[282.2533 - 290.5329],Ses03F_script02_1_M036,exc
[290.5800 - 303.2862],Ses03F_script02_1_M037,xxx
[303.3267 - 314.3188],Ses03F_script02_1_M038,exc
[314.3795 - 327.0721],Ses03F_script02_1_M039,exc
[327.1329 - 335.1200],Ses03F_script02_1_M040,exc
[335.1725 - 344.9875],Ses03F_script02_1_M041,exc
[345.0483 - 354.9200],Ses03F_script02_1_M042,exc
[356.2900 - 359.0375],Ses03F_script02_1_M043,xxx
[360.6350 - 362.9500],Ses03F_script02_1_M044,neu
[8.5564 - 11.2227],Ses03F_script02_2_F000,neu
[12.8467 - 15.9250],Ses03F_script02_2_F001,xxx
[21.5000 - 29.1595],Ses03F_script02_2_F002,xxx
[30.3957 - 39.7762],Ses03F_script02_2_F003,xxx
[41.3517 - 44.5270],Ses03F_script02_2_F004,xxx
[50.8534 - 57.2675],Ses03F_script02_2_F005,ang
[58.6826 - 66.7057],Ses03F_script02_2_F006,fru
[77.4436 - 80.7886],Ses03F_script02_2_F007,xxx
[85.8303 - 90.9205],Ses03F_script02_2_F008,fru
[92.7384 - 96.8590],Ses03F_script02_2_F009,xxx
[97.7559 - 100.1798],Ses03F_script02_2_F010,xxx
[100.2767 - 106.4819],Ses03F_script02_2_F011,xxx
[106.5325 - 114.0475],Ses03F_script02_2_F012,ang
[115.3925 - 117.7773],Ses03F_script02_2_F013,fru
[118.1651 - 128.2485],Ses03F_script02_2_F014,fru
[134.4075 - 137.9684],Ses03F_script02_2_F015,fru
[164.0738 - 169.2125],Ses03F_script02_2_F016,sad
[169.2852 - 172.4847],Ses03F_script02_2_F017,sad
[172.6059 - 176.3145],Ses03F_script02_2_F018,sad
[176.4050 - 183.1256],Ses03F_script02_2_F019,hap
[183.1975 - 189.5732],Ses03F_script02_2_F020,hap
[189.6702 - 195.9965],Ses03F_script02_2_F021,hap
[196.0935 - 202.0805],Ses03F_script02_2_F022,sad
[205.0619 - 210.2750],Ses03F_script02_2_F023,hap
[224.0411 - 227.1921],Ses03F_script02_2_F024,sad
[227.2925 - 229.9796],Ses03F_script02_2_F025,sad
[234.9486 - 237.7436],Ses03F_script02_2_F026,sad
[239.2147 - 241.1296],Ses03F_script02_2_F027,sad
[242.4142 - 245.0563],Ses03F_script02_2_F028,sad
[246.1470 - 248.5467],Ses03F_script02_2_F029,fru
[250.2700 - 252.1098],Ses03F_script02_2_F030,fru
[253.0551 - 255.1639],Ses03F_script02_2_F031,ang
[256.2305 - 258.1359],Ses03F_script02_2_F032,fru
[264.5325 - 268.6651],Ses03F_script02_2_F033,fru
[303.8601 - 307.7868],Ses03F_script02_2_F034,fru
[308.4170 - 312.7800],Ses03F_script02_2_F035,ang
[313.3860 - 318.2350],Ses03F_script02_2_F036,sad
[320.9001 - 326.2812],Ses03F_script02_2_F037,xxx
[326.4993 - 330.3533],Ses03F_script02_2_F038,sad
[332.0258 - 344.2665],Ses03F_script02_2_F039,sad
[347.1509 - 349.3950],Ses03F_script02_2_F040,sad
[352.0775 - 357.4525],Ses03F_script02_2_F041,fru
[358.0343 - 367.7541],Ses03F_script02_2_F042,fru
[373.4745 - 381.5461],Ses03F_script02_2_F043,hap
[390.3933 - 394.2473],Ses03F_script02_2_F044,hap
[394.3443 - 398.0771],Ses03F_script02_2_F045,hap
[398.2710 - 401.9000],Ses03F_script02_2_F046,xxx
[406.2699 - 409.2028],Ses03F_script02_2_F047,xxx
[410.7783 - 414.4869],Ses03F_script02_2_F048,hap
[421.3223 - 428.2304],Ses03F_script02_2_F049,xxx
[428.5213 - 433.1994],Ses03F_script02_2_F050,hap
[433.9993 - 437.0049],Ses03F_script02_2_F051,sad
[442.3860 - 445.0523],Ses03F_script02_2_F052,xxx
[5.6500 - 9.4900],Ses03F_script02_2_M000,xxx
[10.3501 - 13.5496],Ses03F_script02_2_M001,neu
[14.9555 - 22.0332],Ses03F_script02_2_M002,fru
[28.3112 - 31.6319],Ses03F_script02_2_M003,fru
[38.7097 - 41.9475],Ses03F_script02_2_M004,fru
[43.6787 - 51.4836],Ses03F_script02_2_M005,neu
[56.7750 - 59.7491],Ses03F_script02_2_M006,fru
[65.8574 - 78.3647],Ses03F_script02_2_M007,fru
[82.9701 - 86.2908],Ses03F_script02_2_M008,neu
[90.1206 - 93.9988],Ses03F_script02_2_M009,fru
[95.8168 - 98.4346],Ses03F_script02_2_M010,fru
[113.2931 - 115.8875],Ses03F_script02_2_M011,fru
[130.2604 - 135.9565],Ses03F_script02_2_M012,fru
[136.0777 - 142.7919],Ses03F_script02_2_M013,fru
[142.8647 - 157.6262],Ses03F_script02_2_M014,fru
[157.6747 - 165.5039],Ses03F_script02_2_M015,fru
[202.2987 - 205.9830],Ses03F_script02_2_M016,neu
[209.7300 - 219.4114],Ses03F_script02_2_M017,xxx
[219.4841 - 224.5258],Ses03F_script02_2_M018,xxx
[228.9373 - 235.7000],Ses03F_script02_2_M019,xxx
[237.1350 - 239.7479],Ses03F_script02_2_M020,xxx
[240.3539 - 242.8748],Ses03F_script02_2_M021,xxx
[242.9232 - 248.0619],Ses03F_script02_2_M022,fru
[248.5225 - 254.7034],Ses03F_script02_2_M023,fru
[254.8004 - 256.9576],Ses03F_script02_2_M024,fru
[257.2350 - 259.9390],Ses03F_script02_2_M025,fru
[259.9875 - 265.9745],Ses03F_script02_2_M026,ang
[267.0895 - 270.1921],Ses03F_script02_2_M027,fru
[270.2406 - 279.7665],Ses03F_script02_2_M028,xxx
[279.8150 - 295.1125],Ses03F_script02_2_M029,fru
[295.1550 - 304.1752],Ses03F_script02_2_M030,fru
[306.7445 - 309.1442],Ses03F_script02_2_M031,fru
[312.0529 - 313.7981],Ses03F_script02_2_M032,fru
[317.4097 - 321.6515],Ses03F_script02_2_M033,fru
[329.5534 - 333.0438],Ses03F_script02_2_M034,fru
[344.1453 - 348.0963],Ses03F_script02_2_M035,fru
[348.9689 - 352.8229],Ses03F_script02_2_M036,xxx
[356.5799 - 359.1250],Ses03F_script02_2_M037,sur
[367.3178 - 372.5049],Ses03F_script02_2_M038,hap
[381.4976 - 388.7208],Ses03F_script02_2_M039,hap
[403.2157 - 406.6577],Ses03F_script02_2_M040,hap
[408.1363 - 411.8448],Ses03F_script02_2_M041,hap
[416.3775 - 421.1041],Ses03F_script02_2_M042,neu
[435.2355 - 438.3381],Ses03F_script02_2_M043,neu
[438.5320 - 441.5675],Ses03F_script02_2_M044,hap
[445.2462 - 447.1014],Ses03F_script02_2_M045,hap
[4.8600 - 6.5200],Ses03F_script03_1_F000,neu
[7.6700 - 9.9216],Ses03F_script03_1_F001,neu
[10.7025 - 14.1700],Ses03F_script03_1_F002,fea
[14.9625 - 16.9300],Ses03F_script03_1_F003,fea
[21.1650 - 24.4600],Ses03F_script03_1_F004,xxx
[26.1175 - 28.5475],Ses03F_script03_1_F005,xxx
[34.0575 - 39.2300],Ses03F_script03_1_F006,xxx
[42.9100 - 50.0425],Ses03F_script03_1_F007,xxx
[52.4100 - 54.5900],Ses03F_script03_1_F008,xxx
[60.1800 - 63.8793],Ses03F_script03_1_F009,exc
[65.9600 - 67.8700],Ses03F_script03_1_F010,xxx
[80.4800 - 84.1900],Ses03F_script03_1_F011,xxx
[85.8800 - 90.0125],Ses03F_script03_1_F012,xxx
[90.4500 - 93.6850],Ses03F_script03_1_F013,xxx
[96.1525 - 98.9800],Ses03F_script03_1_F014,sad
[100.2900 - 105.3900],Ses03F_script03_1_F015,sad
[107.7300 - 110.1700],Ses03F_script03_1_F016,xxx
[115.6100 - 118.8000],Ses03F_script03_1_F017,xxx
[142.4475 - 145.8300],Ses03F_script03_1_F018,xxx
[159.3275 - 167.9300],Ses03F_script03_1_F019,exc
[173.2450 - 176.1500],Ses03F_script03_1_F020,xxx
[180.0800 - 184.4400],Ses03F_script03_1_F021,hap
[185.2025 - 191.3500],Ses03F_script03_1_F022,xxx
[192.8000 - 196.0300],Ses03F_script03_1_F023,xxx
[200.4400 - 204.8800],Ses03F_script03_1_F024,xxx
[207.0100 - 210.5900],Ses03F_script03_1_F025,hap
[212.5100 - 218.3300],Ses03F_script03_1_F026,hap
[221.6700 - 226.2000],Ses03F_script03_1_F027,exc
[228.0575 - 230.8200],Ses03F_script03_1_F028,xxx
[3.4000 - 5.2700],Ses03F_script03_1_M000,xxx
[6.0425 - 8.2650],Ses03F_script03_1_M001,xxx
[9.2650 - 11.2025],Ses03F_script03_1_M002,xxx
[13.7975 - 15.3150],Ses03F_script03_1_M003,xxx
[17.0400 - 21.4200],Ses03F_script03_1_M004,neu
[24.4150 - 26.6375],Ses03F_script03_1_M005,neu
[28.1900 - 34.2100],Ses03F_script03_1_M006,xxx
[38.6900 - 43.4200],Ses03F_script03_1_M007,exc
[44.5000 - 47.2100],Ses03F_script03_1_M008,xxx
[49.7225 - 52.8575],Ses03F_script03_1_M009,xxx
[53.8700 - 60.4900],Ses03F_script03_1_M010,xxx
[63.4200 - 66.3875],Ses03F_script03_1_M011,exc
[68.3275 - 81.0700],Ses03F_script03_1_M012,xxx
[83.1050 - 86.3300],Ses03F_script03_1_M013,exc
[89.4700 - 91.2700],Ses03F_script03_1_M014,xxx
[93.1300 - 97.0375],Ses03F_script03_1_M015,xxx
[98.5300 - 101.0500],Ses03F_script03_1_M016,xxx
[104.7700 - 108.5300],Ses03F_script03_1_M017,xxx
[109.7800 - 116.2475],Ses03F_script03_1_M018,xxx
[118.3800 - 124.7727],Ses03F_script03_1_M019,xxx
[124.8432 - 143.1300],Ses03F_script03_1_M020,exc
[145.0100 - 159.7050],Ses03F_script03_1_M021,xxx
[169.9100 - 174.3700],Ses03F_script03_1_M022,exc
[175.4025 - 180.9450],Ses03F_script03_1_M023,xxx
[181.3450 - 185.6975],Ses03F_script03_1_M024,xxx
[191.0600 - 193.2900],Ses03F_script03_1_M025,xxx
[195.5000 - 200.8500],Ses03F_script03_1_M026,xxx
[204.5800 - 207.1400],Ses03F_script03_1_M027,exc
[210.1500 - 212.8800],Ses03F_script03_1_M028,xxx
[216.9700 - 221.7800],Ses03F_script03_1_M029,xxx
[226.4800 - 228.6200],Ses03F_script03_1_M030,xxx
[232.8800 - 238.2600],Ses03F_script03_1_M031,xxx
[13.8388 - 16.6100],Ses03F_script03_2_F000,xxx
[19.9700 - 23.8200],Ses03F_script03_2_F001,xxx
[28.2100 - 32.8600],Ses03F_script03_2_F002,xxx
[35.0700 - 40.5200],Ses03F_script03_2_F003,xxx
[45.3900 - 48.8425],Ses03F_script03_2_F004,neu
[50.5900 - 52.0650],Ses03F_script03_2_F005,xxx
[52.6500 - 55.9025],Ses03F_script03_2_F006,xxx
[56.7050 - 61.0900],Ses03F_script03_2_F007,xxx
[63.8825 - 66.3100],Ses03F_script03_2_F008,neu
[75.4000 - 78.3725],Ses03F_script03_2_F009,xxx
[84.7850 - 86.1650],Ses03F_script03_2_F010,xxx
[87.8625 - 91.2000],Ses03F_script03_2_F011,xxx
[93.7900 - 98.0400],Ses03F_script03_2_F012,xxx
[103.8975 - 106.0400],Ses03F_script03_2_F013,neu
[109.5700 - 111.4700],Ses03F_script03_2_F014,ang
[112.2400 - 113.6200],Ses03F_script03_2_F015,ang
[120.3100 - 124.6700],Ses03F_script03_2_F016,xxx
[127.4075 - 132.9500],Ses03F_script03_2_F017,neu
[137.0025 - 138.4200],Ses03F_script03_2_F018,ang
[138.8625 - 142.2500],Ses03F_script03_2_F019,xxx
[150.3100 - 153.9200],Ses03F_script03_2_F020,xxx
[155.9400 - 158.4625],Ses03F_script03_2_F021,fru
[161.8585 - 163.3200],Ses03F_script03_2_F022,fru
[163.6700 - 170.0200],Ses03F_script03_2_F023,ang
[177.9925 - 180.9500],Ses03F_script03_2_F024,xxx
[184.9300 - 187.5075],Ses03F_script03_2_F025,fru
[194.3200 - 198.1100],Ses03F_script03_2_F026,ang
[198.9675 - 200.9700],Ses03F_script03_2_F027,fru
[207.1450 - 212.2362],Ses03F_script03_2_F028,xxx
[214.6500 - 218.5425],Ses03F_script03_2_F029,fru
[221.9000 - 225.8411],Ses03F_script03_2_F030,fru
[235.9600 - 237.9500],Ses03F_script03_2_F031,xxx
[240.8800 - 245.4600],Ses03F_script03_2_F032,xxx
[247.0350 - 248.9800],Ses03F_script03_2_F033,xxx
[250.8575 - 253.3100],Ses03F_script03_2_F034,xxx
[254.4000 - 256.8000],Ses03F_script03_2_F035,ang
[261.4650 - 268.5400],Ses03F_script03_2_F036,xxx
[272.9175 - 276.5650],Ses03F_script03_2_F037,ang
[278.8800 - 285.5100],Ses03F_script03_2_F038,ang
[286.7100 - 292.2700],Ses03F_script03_2_F039,ang
[298.2300 - 302.6300],Ses03F_script03_2_F040,ang
[304.4437 - 306.0000],Ses03F_script03_2_F041,ang
[306.0000 - 316.7400],Ses03F_script03_2_F042,ang
[327.1750 - 331.1000],Ses03F_script03_2_F043,ang
[9.3056 - 14.3900],Ses03F_script03_2_M000,ang
[16.5000 - 20.4600],Ses03F_script03_2_M001,ang
[23.2100 - 28.9000],Ses03F_script03_2_M002,ang
[32.1900 - 35.7200],Ses03F_script03_2_M003,xxx
[42.3800 - 45.5200],Ses03F_script03_2_M004,xxx
[48.4250 - 51.1000],Ses03F_script03_2_M005,ang
[51.5900 - 53.3000],Ses03F_script03_2_M006,xxx
[55.4150 - 57.2475],Ses03F_script03_2_M007,ang
[60.6850 - 64.3750],Ses03F_script03_2_M008,ang
[73.0200 - 75.7200],Ses03F_script03_2_M009,neu
[79.9900 - 85.2100],Ses03F_script03_2_M010,neu
[86.1500 - 88.4400],Ses03F_script03_2_M011,neu
[90.7625 - 94.2950],Ses03F_script03_2_M012,neu
[97.4400 - 104.3350],Ses03F_script03_2_M013,xxx
[105.4700 - 110.3400],Ses03F_script03_2_M014,ang
[110.9875 - 112.6200],Ses03F_script03_2_M015,ang
[113.9625 - 115.0850],Ses03F_script03_2_M016,ang
[118.2350 - 120.4650],Ses03F_script03_2_M017,ang
[124.3400 - 128.0300],Ses03F_script03_2_M018,xxx
[133.3900 - 136.3650],Ses03F_script03_2_M019,xxx
[137.9200 - 139.3100],Ses03F_script03_2_M020,ang
[145.6300 - 150.9300],Ses03F_script03_2_M021,xxx
[153.1850 - 156.3475],Ses03F_script03_2_M022,xxx
[157.8075 - 162.2025],Ses03F_script03_2_M023,xxx
