time,session,label
[215.3500 - 217.1500],Ses05F_impro06_F028,xxx
[220.7800 - 222.7600],Ses05F_impro06_F029,sad
[6.3966 - 9.3642],Ses05F_impro06_M000,xxx
[15.6700 - 21.0373],Ses05F_impro06_M001,sad
[36.2900 - 43.3500],Ses05F_impro06_M002,sad
[50.1700 - 53.8800],Ses05F_impro06_M003,sad
[54.9200 - 58.5500],Ses05F_impro06_M004,sad
[64.2400 - 67.0000],Ses05F_impro06_M005,sad
[67.7200 - 69.1600],Ses05F_impro06_M006,sad
[70.5100 - 72.2600],Ses05F_impro06_M007,sad
[78.9500 - 85.5600],Ses05F_impro06_M008,sad
[87.3200 - 88.8300],Ses05F_impro06_M009,sad
[90.2500 - 92.8100],Ses05F_impro06_M010,neu
[107.0300 - 109.2000],Ses05F_impro06_M011,sad
[111.4700 - 114.0600],Ses05F_impro06_M012,neu
[119.1800 - 120.8577],Ses05F_impro06_M013,neu
[129.2400 - 133.9100],Ses05F_impro06_M014,sad
[140.2000 - 144.2500],Ses05F_impro06_M015,xxx
[144.2900 - 145.9900],Ses05F_impro06_M016,xxx
[146.3600 - 149.2100],Ses05F_impro06_M017,neu
[155.0600 - 157.7158],Ses05F_impro06_M018,neu
[158.0500 - 159.8900],Ses05F_impro06_M019,neu
[178.7400 - 184.4600],Ses05F_impro06_M020,sad
[184.7000 - 186.3400],Ses05F_impro06_M021,neu
[187.9000 - 200.7100],Ses05F_impro06_M022,neu
[201.6100 - 203.7000],Ses05F_impro06_M023,neu
[207.0900 - 209.0700],Ses05F_impro06_M024,neu
[210.4800 - 221.8500],Ses05F_impro06_M025,neu
[2.7258 - 4.6600],Ses05F_impro07_F000,exc
[5.0200 - 7.8100],Ses05F_impro07_F001,exc
[9.2300 - 10.2500],Ses05F_impro07_F002,exc
[11.0800 - 12.5700],Ses05F_impro07_F003,exc
[13.6500 - 14.7900],Ses05F_impro07_F004,exc
[14.9700 - 16.7000],Ses05F_impro07_F005,exc
[19.3700 - 21.6800],Ses05F_impro07_F006,hap
[24.0100 - 27.7700],Ses05F_impro07_F007,neu
[30.8000 - 35.7900],Ses05F_impro07_F008,exc
[41.9800 - 45.0400],Ses05F_impro07_F009,xxx
[47.7400 - 49.7400],Ses05F_impro07_F010,xxx
[49.7600 - 52.8800],Ses05F_impro07_F011,exc
[54.1600 - 58.2600],Ses05F_impro07_F012,exc
[60.2400 - 64.5700],Ses05F_impro07_F013,exc
[70.8000 - 73.3400],Ses05F_impro07_F014,exc
[75.2700 - 76.6600],Ses05F_impro07_F015,exc
[77.1200 - 79.8400],Ses05F_impro07_F016,exc
[85.8800 - 87.1200],Ses05F_impro07_F017,exc
[88.0500 - 89.4700],Ses05F_impro07_F018,xxx
[90.6700 - 93.0700],Ses05F_impro07_F019,xxx
[93.6300 - 94.5100],Ses05F_impro07_F020,xxx
[95.5700 - 98.8000],Ses05F_impro07_F021,exc
[101.1700 - 103.4500],Ses05F_impro07_F022,xxx
[104.2400 - 108.4200],Ses05F_impro07_F023,exc
[117.3000 - 119.3600],Ses05F_impro07_F024,exc
[119.4400 - 121.7200],Ses05F_impro07_F025,exc
[123.6900 - 124.9300],Ses05F_impro07_F026,exc
[125.0500 - 126.5400],Ses05F_impro07_F027,exc
[129.9000 - 133.9600],Ses05F_impro07_F028,exc
[135.7300 - 139.1500],Ses05F_impro07_F029,exc
[144.4700 - 146.7100],Ses05F_impro07_F030,exc
[147.1600 - 149.3500],Ses05F_impro07_F031,exc
[149.5000 - 152.3600],Ses05F_impro07_F032,exc
[158.1200 - 160.0200],Ses05F_impro07_F033,exc
[162.8100 - 164.0400],Ses05F_impro07_F034,exc
[169.4400 - 172.3700],Ses05F_impro07_F035,exc
[172.6600 - 174.0200],Ses05F_impro07_F036,exc
[174.6500 - 175.7300],Ses05F_impro07_F037,exc
[177.2100 - 179.1400],Ses05F_impro07_F038,exc
[179.6000 - 180.7600],Ses05F_impro07_F039,exc
[4.2400 - 5.2953],Ses05F_impro07_M000,exc
[7.1500 - 10.0800],Ses05F_impro07_M001,exc
[10.1100 - 12.3400],Ses05F_impro07_M002,exc
[12.3600 - 14.2600],Ses05F_impro07_M003,exc
[14.4500 - 17.7449],Ses05F_impro07_M004,exc
[17.7762 - 19.9400],Ses05F_impro07_M005,exc
[21.0600 - 25.8200],Ses05F_impro07_M006,exc
[27.2000 - 31.3700],Ses05F_impro07_M007,hap
[31.6200 - 34.0900],Ses05F_impro07_M008,exc
[34.9000 - 42.6100],Ses05F_impro07_M009,exc
[43.4300 - 44.9000],Ses05F_impro07_M010,xxx
[44.9400 - 50.1700],Ses05F_impro07_M011,exc
[50.6600 - 53.3286],Ses05F_impro07_M012,exc
[53.3599 - 55.9900],Ses05F_impro07_M013,exc
[56.7900 - 60.9500],Ses05F_impro07_M014,exc
[63.7300 - 71.2400],Ses05F_impro07_M015,exc
[72.3700 - 77.5000],Ses05F_impro07_M016,exc
[79.0300 - 81.5400],Ses05F_impro07_M017,exc
[81.5700 - 88.1600],Ses05F_impro07_M018,exc
[89.2200 - 90.1600],Ses05F_impro07_M019,exc
[90.1700 - 96.2000],Ses05F_impro07_M020,exc
[97.7800 - 101.5000],Ses05F_impro07_M021,exc
[102.4500 - 104.7600],Ses05F_impro07_M022,xxx
[107.7700 - 118.1600],Ses05F_impro07_M023,xxx
[118.9700 - 122.6400],Ses05F_impro07_M024,exc
[122.6500 - 128.7700],Ses05F_impro07_M025,exc
[128.8000 - 131.5300],Ses05F_impro07_M026,exc
[132.6900 - 136.2300],Ses05F_impro07_M027,exc
[137.9600 - 143.9700],Ses05F_impro07_M028,xxx
[143.9800 - 149.6700],Ses05F_impro07_M029,exc
[151.0200 - 161.4800],Ses05F_impro07_M030,exc
[161.5700 - 163.0800],Ses05F_impro07_M031,exc
[164.3500 - 170.8000],Ses05F_impro07_M032,exc
[171.6300 - 173.1400],Ses05F_impro07_M033,exc
[173.6500 - 175.5400],Ses05F_impro07_M034,exc
[175.5500 - 178.9500],Ses05F_impro07_M035,exc
[179.0466 - 185.3300],Ses05F_impro07_M036,exc
[1.9734 - 3.7200],Ses05F_impro08_F000,neu
[17.7300 - 18.8800],Ses05F_impro08_F001,neu
[27.8600 - 32.3100],Ses05F_impro08_F002,neu
[36.6100 - 39.3400],Ses05F_impro08_F003,neu
[39.3700 - 41.5700],Ses05F_impro08_F004,neu
[42.1200 - 45.6600],Ses05F_impro08_F005,neu
[47.2000 - 48.4000],Ses05F_impro08_F006,fru
[48.7300 - 61.7700],Ses05F_impro08_F007,neu
[66.1500 - 73.3500],Ses05F_impro08_F008,neu
[74.0800 - 74.8600],Ses05F_impro08_F009,neu
[75.3700 - 82.2800],Ses05F_impro08_F010,neu
[85.6300 - 86.7700],Ses05F_impro08_F011,neu
[90.8100 - 92.0700],Ses05F_impro08_F012,neu
[93.7400 - 95.2500],Ses05F_impro08_F013,xxx
[95.3500 - 100.5500],Ses05F_impro08_F014,neu
[100.6300 - 102.8100],Ses05F_impro08_F015,neu
[103.6200 - 118.6600],Ses05F_impro08_F016,neu
[120.0700 - 130.0000],Ses05F_impro08_F017,neu
[132.9700 - 139.0500],Ses05F_impro08_F018,neu
[139.1400 - 145.4300],Ses05F_impro08_F019,neu
[145.4500 - 150.4800],Ses05F_impro08_F020,neu
[150.5100 - 152.5700],Ses05F_impro08_F021,neu
[154.4400 - 160.1800],Ses05F_impro08_F022,neu
[161.2500 - 180.3200],Ses05F_impro08_F023,neu
[182.6200 - 188.2700],Ses05F_impro08_F024,neu
[188.5000 - 189.5300],Ses05F_impro08_F025,neu
[191.5400 - 192.8900],Ses05F_impro08_F026,neu
[193.5800 - 196.7500],Ses05F_impro08_F027,neu
[197.0600 - 198.8600],Ses05F_impro08_F028,neu
[202.9800 - 204.1900],Ses05F_impro08_F029,neu
[204.4300 - 206.6300],Ses05F_impro08_F030,neu
[208.5300 - 209.8300],Ses05F_impro08_F031,xxx
[209.8600 - 211.3600],Ses05F_impro08_F032,neu
[213.1700 - 214.5500],Ses05F_impro08_F033,neu
[3.2000 - 10.1300],Ses05F_impro08_M000,fru
[10.1400 - 18.0200],Ses05F_impro08_M001,fru
[18.0300 - 24.9900],Ses05F_impro08_M002,fru
[25.0100 - 30.1400],Ses05F_impro08_M003,xxx
[30.7400 - 39.5100],Ses05F_impro08_M004,ang
[39.7600 - 49.1800],Ses05F_impro08_M005,ang
[59.4000 - 65.8000],Ses05F_impro08_M006,fru
[65.8100 - 69.0300],Ses05F_impro08_M007,ang
[72.8700 - 74.3100],Ses05F_impro08_M008,fru
[74.7500 - 75.5300],Ses05F_impro08_M009,fru
[81.6600 - 88.3500],Ses05F_impro08_M010,fru
[88.3900 - 96.1100],Ses05F_impro08_M011,fru
[100.1900 - 101.5200],Ses05F_impro08_M012,fru
[102.1800 - 104.1100],Ses05F_impro08_M013,neu
[118.4200 - 121.4200],Ses05F_impro08_M014,fru
[129.7500 - 133.2900],Ses05F_impro08_M015,xxx
[134.1900 - 135.9200],Ses05F_impro08_M016,neu
[137.0800 - 138.2000],Ses05F_impro08_M017,xxx
[145.1100 - 146.3600],Ses05F_impro08_M018,neu
[149.3600 - 150.6100],Ses05F_impro08_M019,neu
[151.8900 - 154.8200],Ses05F_impro08_M020,neu
[159.5400 - 161.7000],Ses05F_impro08_M021,fru
[176.9600 - 178.0500],Ses05F_impro08_M022,neu
[179.9200 - 184.5900],Ses05F_impro08_M023,fru
[187.7100 - 188.8400],Ses05F_impro08_M024,sur
[188.9900 - 192.4000],Ses05F_impro08_M025,hap
[192.4325 - 194.1100],Ses05F_impro08_M026,hap
[196.2600 - 197.3600],Ses05F_impro08_M027,neu
[198.3300 - 203.8800],Ses05F_impro08_M028,hap
[203.9200 - 204.8400],Ses05F_impro08_M029,xxx
[206.2800 - 211.1000],Ses05F_impro08_M030,hap
[211.1200 - 213.4800],Ses05F_impro08_M031,hap
[213.7400 - 214.9400],Ses05F_impro08_M032,xxx
[8.0341 - 13.5000],Ses05F_script01_1_F000,sad
[15.2259 - 19.1000],Ses05F_script01_1_F001,xxx
[20.5700 - 22.1000],Ses05F_script01_1_F002,xxx
[28.9800 - 32.1300],Ses05F_script01_1_F003,xxx
[38.1100 - 39.8800],Ses05F_script01_1_F004,sad
[44.6200 - 46.4500],Ses05F_script01_1_F005,sad
[50.9500 - 53.3100],Ses05F_script01_1_F006,sad
[53.6400 - 58.7700],Ses05F_script01_1_F007,sad
[61.9800 - 64.2300],Ses05F_script01_1_F008,sad
[69.6000 - 71.3200],Ses05F_script01_1_F009,xxx
[75.4300 - 77.8500],Ses05F_script01_1_F010,xxx
[85.0200 - 87.5900],Ses05F_script01_1_F011,xxx
[105.0300 - 106.9000],Ses05F_script01_1_F012,xxx
[118.0100 - 125.0000],Ses05F_script01_1_F013,xxx
[128.5500 - 138.3700],Ses05F_script01_1_F014,fru
[141.5300 - 150.1700],Ses05F_script01_1_F015,xxx
[156.1600 - 157.9000],Ses05F_script01_1_F016,xxx
[159.1900 - 162.2800],Ses05F_script01_1_F017,neu
[165.7700 - 169.1800],Ses05F_script01_1_F018,xxx
[170.7000 - 174.9700],Ses05F_script01_1_F019,xxx
[176.2300 - 180.0200],Ses05F_script01_1_F020,xxx
[194.8000 - 198.4600],Ses05F_script01_1_F021,fru
[200.0900 - 207.4100],Ses05F_script01_1_F022,xxx
[207.4700 - 217.9800],Ses05F_script01_1_F023,fru
[227.4700 - 230.8100],Ses05F_script01_1_F024,neu
[232.1700 - 235.1600],Ses05F_script01_1_F025,neu
[237.5200 - 243.8800],Ses05F_script01_1_F026,neu
[260.3300 - 263.3300],Ses05F_script01_1_F027,neu
[265.2100 - 268.0400],Ses05F_script01_1_F028,neu
[268.8500 - 273.3400],Ses05F_script01_1_F029,xxx
[284.9400 - 294.2000],Ses05F_script01_1_F030,fru
[294.6600 - 304.5800],Ses05F_script01_1_F031,sad
[307.6800 - 309.7800],Ses05F_script01_1_F032,xxx
[323.1800 - 324.6400],Ses05F_script01_1_F033,ang
[328.2100 - 330.0200],Ses05F_script01_1_F034,ang
[333.8000 - 339.3800],Ses05F_script01_1_F035,fru
[341.6300 - 343.8900],Ses05F_script01_1_F036,xxx
[364.5700 - 368.9800],Ses05F_script01_1_F037,fru
[372.5800 - 381.3700],Ses05F_script01_1_F038,ang
[384.5100 - 387.0300],Ses05F_script01_1_F039,xxx
[390.4200 - 393.2500],Ses05F_script01_1_F040,fru
[397.2900 - 399.9100],Ses05F_script01_1_F041,xxx
[13.0842 - 15.2700],Ses05F_script01_1_M000,sad
[18.6100 - 21.0200],Ses05F_script01_1_M001,sad
[22.0700 - 29.1500],Ses05F_script01_1_M002,sad
[31.9700 - 38.2200],Ses05F_script01_1_M003,sad
[39.8400 - 44.0600],Ses05F_script01_1_M004,sad
[46.1100 - 49.3300],Ses05F_script01_1_M005,sad
[58.6000 - 60.6600],Ses05F_script01_1_M006,sad
[63.8000 - 70.2300],Ses05F_script01_1_M007,sad
[71.0800 - 75.9100],Ses05F_script01_1_M008,sad
[77.5600 - 85.4600],Ses05F_script01_1_M009,sad
[87.2500 - 93.7000],Ses05F_script01_1_M010,fru
[94.0900 - 105.2700],Ses05F_script01_1_M011,fru
[106.7400 - 108.9400],Ses05F_script01_1_M012,fru
[122.8100 - 129.6100],Ses05F_script01_1_M013,ang
[138.4900 - 142.2100],Ses05F_script01_1_M014,fru
[148.2000 - 151.9200],Ses05F_script01_1_M015,fru
[153.2090 - 156.5500],Ses05F_script01_1_M016,sad
[157.7200 - 159.5100],Ses05F_script01_1_M017,fru
[162.0800 - 164.5700],Ses05F_script01_1_M018,neu
[168.7200 - 171.3000],Ses05F_script01_1_M019,fru
[174.2700 - 176.6900],Ses05F_script01_1_M020,fru
[178.5600 - 186.7900],Ses05F_script01_1_M021,xxx
[186.8200 - 195.4100],Ses05F_script01_1_M022,xxx
[197.5100 - 200.2100],Ses05F_script01_1_M023,xxx
[218.6600 - 228.4200],Ses05F_script01_1_M024,fru
[229.6600 - 231.7700],Ses05F_script01_1_M025,ang
[234.5300 - 237.3600],Ses05F_script01_1_M026,xxx
[243.4500 - 256.9600],Ses05F_script01_1_M027,xxx
[262.7400 - 265.7900],Ses05F_script01_1_M028,fru
[267.4100 - 269.0700],Ses05F_script01_1_M029,fru
[274.5500 - 285.9500],Ses05F_script01_1_M030,fru
[304.2500 - 306.5200],Ses05F_script01_1_M031,fru
[309.4400 - 322.8500],Ses05F_script01_1_M032,fru
[324.2500 - 328.7500],Ses05F_script01_1_M033,fru
[329.4500 - 333.5500],Ses05F_script01_1_M034,xxx
[338.6600 - 342.5600],Ses05F_script01_1_M035,ang
[342.8400 - 362.9200],Ses05F_script01_1_M036,xxx
[370.3600 - 372.4700],Ses05F_script01_1_M037,xxx
[379.1600 - 385.1300],Ses05F_script01_1_M038,xxx
[386.6800 - 388.9000],Ses05F_script01_1_M039,xxx
[392.6800 - 397.7400],Ses05F_script01_1_M040,xxx
[4.4900 - 7.2200],Ses05F_script01_2_F000,xxx
[9.3700 - 13.3300],Ses05F_script01_2_F001,neu
[16.7800 - 19.8800],Ses05F_script01_2_F002,xxx
[29.5700 - 32.1300],Ses05F_script01_2_F003,xxx
[33.0100 - 35.0100],Ses05F_script01_2_F004,xxx
[38.4700 - 40.6800],Ses05F_script01_2_F005,fru
[47.9200 - 50.4500],Ses05F_script01_2_F006,ang
[52.1900 - 61.8200],Ses05F_script01_2_F007,fru
[63.4600 - 71.2600],Ses05F_script01_2_F008,fru
[78.7300 - 86.9200],Ses05F_script01_2_F009,fru
[87.9900 - 91.1800],Ses05F_script01_2_F010,ang
[97.1700 - 100.4800],Ses05F_script01_2_F011,ang
[100.8700 - 109.0700],Ses05F_script01_2_F012,ang
[111.4700 - 114.7300],Ses05F_script01_2_F013,xxx
[122.2700 - 127.9100],Ses05F_script01_2_F014,ang
[131.9700 - 135.5000],Ses05F_script01_2_F015,xxx
[140.5500 - 142.8900],Ses05F_script01_2_F016,sad
[145.6600 - 147.3200],Ses05F_script01_2_F017,ang
[7.1900 - 9.3200],Ses05F_script01_2_M000,neu
[12.8300 - 17.9000],Ses05F_script01_2_M001,neu
[19.4700 - 29.2400],Ses05F_script01_2_M002,neu
[31.7600 - 34.4200],Ses05F_script01_2_M003,fru
[35.4500 - 38.3100],Ses05F_script01_2_M004,fru
[40.4400 - 43.9600],Ses05F_script01_2_M005,fru
[50.2000 - 52.0600],Ses05F_script01_2_M006,xxx
[61.2300 - 64.0100],Ses05F_script01_2_M007,fru
[70.5400 - 75.4300],Ses05F_script01_2_M008,fru
[86.1600 - 88.9000],Ses05F_script01_2_M009,fru
[94.5700 - 96.2900],Ses05F_script01_2_M010,fru
[100.1500 - 101.3800],Ses05F_script01_2_M011,fru
[109.5800 - 111.5000],Ses05F_script01_2_M012,fru
[113.9000 - 115.6400],Ses05F_script01_2_M013,fru
[127.1600 - 131.4200],Ses05F_script01_2_M014,fru
[135.2500 - 138.2600],Ses05F_script01_2_M015,xxx
[142.3800 - 146.3500],Ses05F_script01_2_M016,ang
[146.9900 - 151.8500],Ses05F_script01_2_M017,ang
[5.4211 - 8.7432],Ses05F_script01_3_F000,hap
[11.8580 - 13.6306],Ses05F_script01_3_F001,hap
[15.3432 - 20.1605],Ses05F_script01_3_F002,hap
[21.9032 - 26.8707],Ses05F_script01_3_F003,hap
[28.6434 - 31.5600],Ses05F_script01_3_F004,xxx
[31.8182 - 39.2895],Ses05F_script01_3_F005,xxx
[41.1223 - 44.5000],Ses05F_script01_3_F006,sad
[55.0634 - 59.4100],Ses05F_script01_3_F007,xxx
[62.5848 - 66.9114],Ses05F_script01_3_F008,neu
[80.2716 - 84.1875],Ses05F_script01_3_F009,hap
[121.9347 - 125.1796],Ses05F_script01_3_F010,xxx
[128.9754 - 132.4406],Ses05F_script01_3_F011,xxx
[135.0145 - 137.1700],Ses05F_script01_3_F012,xxx
[139.9420 - 141.4700],Ses05F_script01_3_F013,xxx
[143.3972 - 153.5827],Ses05F_script01_3_F014,xxx
[174.8649 - 182.3262],Ses05F_script01_3_F015,hap
[187.2937 - 189.6000],Ses05F_script01_3_F016,hap
[191.1696 - 199.0315],Ses05F_script01_3_F017,hap
[202.5468 - 204.5999],Ses05F_script01_3_F018,xxx
[208.8263 - 215.3462],Ses05F_script01_3_F019,xxx
[228.5963 - 231.1802],Ses05F_script01_3_F020,sad
[241.5760 - 243.2685],Ses05F_script01_3_F021,neu
[247.4448 - 249.2376],Ses05F_script01_3_F022,sad
[251.9617 - 253.9647],Ses05F_script01_3_F023,sad
[404.1923 - 406.6600],Ses05F_script01_3_F024,neu
[410.4317 - 427.7079],Ses05F_script01_3_F025,sad
[431.1832 - 434.1377],Ses05F_script01_3_F026,hap
[8.3326 - 12.4188],Ses05F_script01_3_M000,hap
[20.2306 - 22.3539],Ses05F_script01_3_M001,xxx
[27.1111 - 28.6434],Ses05F_script01_3_M002,sur
[31.0871 - 32.1086],Ses05F_script01_3_M003,xxx
[39.0692 - 40.6300],Ses05F_script01_3_M004,neu
[44.9982 - 55.0133],Ses05F_script01_3_M005,hap
[60.0410 - 62.4200],Ses05F_script01_3_M006,neu
[67.1718 - 79.4103],Ses05F_script01_3_M007,xxx
[85.5400 - 94.3100],Ses05F_script01_3_M008,hap
[94.3104 - 109.8564],Ses05F_script01_3_M009,exc
[110.0000 - 122.3654],Ses05F_script01_3_M010,exc
[125.0194 - 128.9253],Ses05F_script01_3_M011,xxx
[132.8012 - 135.4151],Ses05F_script01_3_M012,xxx
[138.5399 - 140.9135],Ses05F_script01_3_M013,xxx
[141.8148 - 144.3186],Ses05F_script01_3_M014,xxx
[153.7129 - 157.2081],Ses05F_script01_3_M015,xxx
[157.7790 - 166.9028],Ses05F_script01_3_M016,exc
[181.5650 - 186.7930],Ses05F_script01_3_M017,exc
[189.6673 - 191.5201],Ses05F_script01_3_M018,xxx
[199.9128 - 203.0600],Ses05F_script01_3_M019,xxx
[204.1092 - 206.7232],Ses05F_script01_3_M020,xxx
[215.9071 - 222.6172],Ses05F_script01_3_M021,sad
[225.4415 - 227.7550],Ses05F_script01_3_M022,xxx
[232.5647 - 236.2579],Ses05F_script01_3_M023,sad
[238.1007 - 242.0467],Ses05F_script01_3_M024,sad
[244.7207 - 247.1344],Ses05F_script01_3_M025,sad
[249.9286 - 252.0118],Ses05F_script01_3_M026,sad
[255.6227 - 262.7380],Ses05F_script01_3_M027,sad
[264.1301 - 276.4087],Ses05F_script01_3_M028,sad
[276.8093 - 291.7100],Ses05F_script01_3_M029,sad
[291.7219 - 296.8998],Ses05F_script01_3_M030,sad
[298.4020 - 308.0466],Ses05F_script01_3_M031,sad
[308.2770 - 319.1635],Ses05F_script01_3_M032,sad
[319.6242 - 333.7856],Ses05F_script01_3_M033,sad
[337.0306 - 347.2400],Ses05F_script01_3_M034,sad
[349.3378 - 361.0570],Ses05F_script01_3_M035,sad
[363.4706 - 376.4700],Ses05F_script01_3_M036,sad
[377.3900 - 393.2457],Ses05F_script01_3_M037,sad
[393.2758 - 402.6099],Ses05F_script01_3_M038,xxx
[407.9600 - 410.7823],Ses05F_script01_3_M039,exc
[426.7965 - 431.8242],Ses05F_script01_3_M040,hap
[22.9600 - 24.8051],Ses05F_script02_1_F000,neu
[45.2100 - 47.1300],Ses05F_script02_1_F001,neu
[48.2700 - 50.7900],Ses05F_script02_1_F002,fru
[51.3700 - 55.5800],Ses05F_script02_1_F003,xxx
[55.6864 - 61.2400],Ses05F_script02_1_F004,fru
[77.8800 - 79.0300],Ses05F_script02_1_F005,neu
[107.5364 - 108.9661],Ses05F_script02_1_F006,xxx
[111.2300 - 113.7400],Ses05F_script02_1_F007,neu
[119.4100 - 121.9300],Ses05F_script02_1_F008,fru
[122.5400 - 124.4800],Ses05F_script02_1_F009,xxx
[124.5259 - 125.7887],Ses05F_script02_1_F010,fru
[133.6759 - 135.9634],Ses05F_script02_1_F011,neu
[137.5700 - 139.6329],Ses05F_script02_1_F012,neu
[156.7200 - 163.8899],Ses05F_script02_1_F013,fru
[179.7833 - 186.4000],Ses05F_script02_1_F014,fru
[205.7400 - 207.6622],Ses05F_script02_1_F015,neu
[208.1300 - 209.5400],Ses05F_script02_1_F016,neu
[220.4000 - 231.3700],Ses05F_script02_1_F017,fru
[232.1337 - 234.4600],Ses05F_script02_1_F018,fru
[308.6100 - 310.7189],Ses05F_script02_1_F019,xxx
[6.8800 - 16.2270],Ses05F_script02_1_M000,exc
[16.2508 - 22.6606],Ses05F_script02_1_M001,exc
[24.7200 - 38.9590],Ses05F_script02_1_M002,exc
[38.9828 - 46.0000],Ses05F_script02_1_M003,exc
[46.5700 - 49.2500],Ses05F_script02_1_M004,fru
[49.9600 - 51.9300],Ses05F_script02_1_M005,fru
[54.6141 - 55.9800],Ses05F_script02_1_M006,fru
[59.8800 - 69.6700],Ses05F_script02_1_M007,fru
[69.7211 - 78.1400],Ses05F_script02_1_M008,xxx
[79.8900 - 88.7360],Ses05F_script02_1_M009,exc
[88.7598 - 100.1973],Ses05F_script02_1_M010,exc
[100.2500 - 108.8959],Ses05F_script02_1_M011,exc
[108.9423 - 110.8723],Ses05F_script02_1_M012,exc
[113.5000 - 119.7100],Ses05F_script02_1_M013,xxx
[121.1100 - 122.5243],Ses05F_script02_1_M014,exc
[123.4100 - 125.1400],Ses05F_script02_1_M015,xxx
[125.3700 - 133.6520],Ses05F_script02_1_M016,xxx
[135.6100 - 137.6075],Ses05F_script02_1_M017,fru
[140.3700 - 147.6153],Ses05F_script02_1_M018,exc
[147.6392 - 157.1300],Ses05F_script02_1_M019,exc
[163.5600 - 175.9470],Ses05F_script02_1_M020,exc
[175.9708 - 180.8800],Ses05F_script02_1_M021,exc
[186.0900 - 187.7600],Ses05F_script02_1_M022,xxx
[188.2700 - 197.4900],Ses05F_script02_1_M023,exc
[197.5100 - 205.6607],Ses05F_script02_1_M024,exc
[207.2700 - 208.6900],Ses05F_script02_1_M025,sur
[209.9800 - 221.0800],Ses05F_script02_1_M026,xxx
[230.4400 - 232.3720],Ses05F_script02_1_M027,fru
[234.1200 - 239.5800],Ses05F_script02_1_M028,xxx
[239.6000 - 246.7166],Ses05F_script02_1_M029,exc
[246.7880 - 254.7300],Ses05F_script02_1_M030,exc
[254.7600 - 270.4256],Ses05F_script02_1_M031,exc
[270.4494 - 281.1720],Ses05F_script02_1_M032,exc
[281.2197 - 310.2662],Ses05F_script02_1_M033,exc
[310.9000 - 315.2200],Ses05F_script02_1_M034,exc
[9.5800 - 11.9629],Ses05F_script02_2_F000,xxx
[13.4666 - 15.6200],Ses05F_script02_2_F001,xxx
[19.8700 - 25.7100],Ses05F_script02_2_F002,xxx
[26.9700 - 38.3700],Ses05F_script02_2_F003,xxx
[40.3329 - 43.8750],Ses05F_script02_2_F004,fru
[48.5866 - 54.2339],Ses05F_script02_2_F005,ang
[56.4727 - 60.4492],Ses05F_script02_2_F006,fru
[75.3192 - 79.2200],Ses05F_script02_2_F007,fru
[80.2800 - 83.9000],Ses05F_script02_2_F008,fru
[85.1800 - 88.2900],Ses05F_script02_2_F009,fru
[89.4541 - 107.1645],Ses05F_script02_2_F010,fru
[107.7994 - 113.8142],Ses05F_script02_2_F011,fru
[117.7200 - 120.6645],Ses05F_script02_2_F012,fru
[145.3100 - 157.0543],Ses05F_script02_2_F013,sad
[157.2548 - 181.3810],Ses05F_script02_2_F014,sad
[181.4813 - 192.0072],Ses05F_script02_2_F015,hap
[197.7213 - 203.7028],Ses05F_script02_2_F016,sad
[213.0412 - 219.0072],Ses05F_script02_2_F017,sad
[225.3896 - 227.2275],Ses05F_script02_2_F018,sad
[228.8315 - 230.6025],Ses05F_script02_2_F019,sad
[231.3376 - 232.8079],Ses05F_script02_2_F020,fru
[235.0468 - 236.6842],Ses05F_script02_2_F021,xxx
[238.5600 - 240.0800],Ses05F_script02_2_F022,xxx
[242.1644 - 243.7400],Ses05F_script02_2_F023,fru
[247.6200 - 252.0554],Ses05F_script02_2_F024,fru
[292.7100 - 297.7349],Ses05F_script02_2_F025,sad
[298.2600 - 303.5158],Ses05F_script02_2_F026,sad
[304.7522 - 309.1296],Ses05F_script02_2_F027,sad
[312.8054 - 332.1197],Ses05F_script02_2_F028,sad
[336.0962 - 338.1012],Ses05F_script02_2_F029,sad
[341.9774 - 349.5294],Ses05F_script02_2_F030,sad
[350.9997 - 354.6800],Ses05F_script02_2_F031,xxx
[358.2843 - 374.7917],Ses05F_script02_2_F032,sad
[380.7063 - 387.5566],Ses05F_script02_2_F033,hap
[394.0058 - 403.8969],Ses05F_script02_2_F034,hap
[406.9377 - 409.4500],Ses05F_script02_2_F035,xxx
[410.5132 - 412.9860],Ses05F_script02_2_F036,xxx
[418.3600 - 424.2471],Ses05F_script02_2_F037,hap
[434.0379 - 435.9426],Ses05F_script02_2_F038,xxx
[6.2100 - 10.0200],Ses05F_script02_2_M000,exc
[11.2611 - 14.0100],Ses05F_script02_2_M001,fru
[15.0400 - 21.0520],Ses05F_script02_2_M002,neu
[25.2700 - 27.5000],Ses05F_script02_2_M003,neu
[38.0200 - 41.0346],Ses05F_script02_2_M004,xxx
[43.1064 - 49.6559],Ses05F_script02_2_M005,neu
[53.5600 - 55.4702],Ses05F_script02_2_M006,fru
[59.9814 - 70.8081],Ses05F_script02_2_M007,fru
[78.8200 - 80.4319],Ses05F_script02_2_M008,fru
[83.5300 - 86.0000],Ses05F_script02_2_M009,fru
[87.6497 - 89.3200],Ses05F_script02_2_M010,neu
[106.2289 - 108.5011],Ses05F_script02_2_M011,fru
[114.7833 - 118.8934],Ses05F_script02_2_M012,fru
[120.1632 - 127.0803],Ses05F_script02_2_M013,fru
[127.1806 - 139.0736],Ses05F_script02_2_M014,xxx
