time,session,label
[62.4706 - 66.7146],Ses02F_impro08_F009,neu
[66.7422 - 79.4747],Ses02F_impro08_F010,neu
[81.6722 - 84.0361],Ses02F_impro08_F011,neu
[86.4414 - 99.3203],Ses02F_impro08_F012,neu
[99.3367 - 107.9377],Ses02F_impro08_F013,neu
[108.8601 - 110.2602],Ses02F_impro08_F014,neu
[114.0341 - 115.5271],Ses02F_impro08_F015,neu
[118.9969 - 122.0827],Ses02F_impro08_F016,neu
[123.3930 - 126.3472],Ses02F_impro08_F017,neu
[126.9596 - 130.7963],Ses02F_impro08_F018,neu
[133.8439 - 143.7972],Ses02F_impro08_F019,neu
[146.3132 - 148.7047],Ses02F_impro08_F020,neu
[153.6399 - 162.0139],Ses02F_impro08_F021,neu
[162.0146 - 173.1274],Ses02F_impro08_F022,neu
[175.2053 - 185.2554],Ses02F_impro08_F023,neu
[185.2692 - 190.5223],Ses02F_impro08_F024,neu
[193.5359 - 199.2729],Ses02F_impro08_F025,neu
[200.4894 - 205.6457],Ses02F_impro08_F026,neu
[205.6872 - 207.1232],Ses02F_impro08_F027,neu
[25.2703 - 26.3762],Ses02F_impro08_M003,neu
[55.8649 - 61.4450],Ses02F_impro08_M005,neu
[62.4430 - 64.3092],Ses02F_impro08_M006,neu
[78.2023 - 87.4005],Ses02F_impro08_M007,neu
[107.6198 - 109.3063],Ses02F_impro08_M008,neu
[109.8178 - 116.1077],Ses02F_impro08_M009,neu
[116.1630 - 120.5591],Ses02F_impro08_M010,neu
[122.0458 - 123.6128],Ses02F_impro08_M011,neu
[125.5349 - 127.8996],Ses02F_impro08_M012,neu
[130.3879 - 134.9498],Ses02F_impro08_M013,neu
[148.3729 - 154.4831],Ses02F_impro08_M015,neu
[171.9981 - 177.3618],Ses02F_impro08_M016,neu
[199.1070 - 202.0927],Ses02F_impro08_M018,neu
[204.6773 - 205.9775],Ses02F_impro08_M019,neu
[33.2025 - 35.1973],Ses02F_script01_1_F004,sad
[39.1000 - 41.8600],Ses02F_script01_1_F005,sad
[44.8800 - 47.1900],Ses02F_script01_1_F006,sad
[134.5400 - 138.6700],Ses02F_script01_1_F017,sad
[142.5200 - 144.9616],Ses02F_script01_1_F018,neu
[147.2000 - 150.7800],Ses02F_script01_1_F019,ang
[157.8100 - 159.7500],Ses02F_script01_1_F021,neu
[199.5300 - 202.2400],Ses02F_script01_1_F025,neu
[203.2237 - 206.3000],Ses02F_script01_1_F026,neu
[208.3300 - 212.7334],Ses02F_script01_1_F027,neu
[225.0100 - 227.9200],Ses02F_script01_1_F028,sad
[289.0800 - 290.7700],Ses02F_script01_1_F036,ang
[293.3600 - 295.8800],Ses02F_script01_1_F037,ang
[298.4100 - 300.5800],Ses02F_script01_1_F038,ang
[322.4900 - 325.8319],Ses02F_script01_1_F040,ang
[353.5200 - 356.2000],Ses02F_script01_1_F044,sad
[86.3500 - 97.8000],Ses02F_script01_1_M011,ang
[102.0900 - 107.1800],Ses02F_script01_1_M013,ang
[139.3100 - 141.7800],Ses02F_script01_1_M017,neu
[155.7900 - 158.5800],Ses02F_script01_1_M021,ang
[172.7400 - 174.7600],Ses02F_script01_1_M023,ang
[201.9800 - 203.3600],Ses02F_script01_1_M025,ang
[212.7000 - 225.6616],Ses02F_script01_1_M027,sad
[234.3900 - 235.9700],Ses02F_script01_1_M029,neu
[290.2700 - 293.5400],Ses02F_script01_1_M036,ang
[295.5400 - 298.9900],Ses02F_script01_1_M037,ang
[299.3700 - 306.8400],Ses02F_script01_1_M038,ang
[319.9700 - 322.4800],Ses02F_script01_1_M040,neu
[343.3500 - 345.6700],Ses02F_script01_1_M043,neu
[350.0500 - 353.4300],Ses02F_script01_1_M044,neu
[32.3100 - 34.4600],Ses02F_script01_2_F005,ang
[84.7600 - 90.0000],Ses02F_script01_2_F012,ang
[90.0300 - 97.2500],Ses02F_script01_2_F013,ang
[12.5300 - 15.6600],Ses02F_script01_2_M001,neu
[18.6200 - 24.2000],Ses02F_script01_2_M002,neu
[30.2300 - 32.5100],Ses02F_script01_2_M004,neu
[35.8900 - 37.6100],Ses02F_script01_2_M005,neu
[39.0100 - 40.9000],Ses02F_script01_2_M006,neu
[42.9200 - 44.8600],Ses02F_script01_2_M007,neu
[53.2100 - 55.5600],Ses02F_script01_2_M008,neu
[114.0000 - 116.5000],Ses02F_script01_2_M016,ang
[116.6100 - 118.9300],Ses02F_script01_2_M017,ang
[119.4300 - 123.8900],Ses02F_script01_2_M018,ang
[61.5400 - 64.1200],Ses02F_script01_3_F009,sad
[115.7900 - 118.5420],Ses02F_script01_3_F012,hap
[121.0300 - 123.4500],Ses02F_script01_3_F013,hap
[124.8200 - 126.7000],Ses02F_script01_3_F014,hap
[146.2400 - 154.8400],Ses02F_script01_3_F016,hap
[176.8257 - 185.9200],Ses02F_script01_3_F020,sad
[191.1300 - 193.3241],Ses02F_script01_3_F021,sad
[196.6900 - 198.6400],Ses02F_script01_3_F022,sad
[206.9900 - 208.4100],Ses02F_script01_3_F023,sad
[211.6000 - 213.3000],Ses02F_script01_3_F024,sad
[215.8937 - 217.6679],Ses02F_script01_3_F025,sad
[331.4300 - 333.6900],Ses02F_script01_3_F026,sad
[357.6900 - 360.0600],Ses02F_script01_3_F029,hap
[19.3800 - 21.0300],Ses02F_script01_3_M001,neu
[173.5779 - 176.7000],Ses02F_script01_3_M020,sad
[186.5800 - 191.1500],Ses02F_script01_3_M021,sad
[193.8700 - 196.2000],Ses02F_script01_3_M022,sad
[200.0900 - 207.2400],Ses02F_script01_3_M023,sad
[209.2300 - 211.3800],Ses02F_script01_3_M024,sad
[214.0700 - 215.6400],Ses02F_script01_3_M025,sad
[218.0900 - 223.2800],Ses02F_script01_3_M026,sad
[224.1600 - 238.3000],Ses02F_script01_3_M027,sad
[238.3700 - 247.3600],Ses02F_script01_3_M028,sad
[247.9400 - 261.6500],Ses02F_script01_3_M029,sad
[261.6900 - 273.3400],Ses02F_script01_3_M030,sad
[274.7500 - 290.0600],Ses02F_script01_3_M031,sad
[290.3500 - 307.6700],Ses02F_script01_3_M032,sad
[308.7100 - 320.4500],Ses02F_script01_3_M033,sad
[320.8300 - 330.7300],Ses02F_script01_3_M034,sad
[39.3900 - 40.5700],Ses02F_script02_1_F001,neu
[72.6900 - 73.9700],Ses02F_script02_1_F005,neu
[212.7100 - 214.9300],Ses02F_script02_1_F019,neu
[287.6800 - 289.1700],Ses02F_script02_1_F021,neu
[49.0100 - 50.5000],Ses02F_script02_1_M009,neu
[55.3700 - 62.4000],Ses02F_script02_1_M010,neu
[68.1500 - 72.9000],Ses02F_script02_1_M012,neu
[74.1600 - 79.7100],Ses02F_script02_1_M013,neu
[100.6000 - 102.0300],Ses02F_script02_1_M017,neu
[113.3000 - 114.1900],Ses02F_script02_1_M019,neu
[115.1000 - 116.6000],Ses02F_script02_1_M020,neu
[117.8300 - 124.5900],Ses02F_script02_1_M021,neu
[190.2800 - 194.7800],Ses02F_script02_1_M031,neu
[211.4300 - 213.0800],Ses02F_script02_1_M033,neu
[285.9500 - 287.8700],Ses02F_script02_1_M043,neu
[288.8000 - 290.2900],Ses02F_script02_1_M044,neu
[6.3300 - 7.7200],Ses02F_script02_2_F000,neu
[45.2100 - 52.6500],Ses02F_script02_2_F005,ang
[53.2000 - 57.7000],Ses02F_script02_2_F006,ang
[86.1600 - 99.7100],Ses02F_script02_2_F011,ang
[143.6900 - 149.7200],Ses02F_script02_2_F015,sad
[149.7400 - 159.7600],Ses02F_script02_2_F016,sad
[159.7833 - 169.3200],Ses02F_script02_2_F017,sad
[169.3400 - 178.1700],Ses02F_script02_2_F018,sad
[178.7800 - 183.3300],Ses02F_script02_2_F019,sad
[196.7300 - 202.0100],Ses02F_script02_2_F020,sad
[206.4100 - 207.5500],Ses02F_script02_2_F021,sad
[208.7400 - 209.7200],Ses02F_script02_2_F022,sad
[213.2000 - 214.0700],Ses02F_script02_2_F024,sad
[281.5765 - 286.6000],Ses02F_script02_2_F031,sad
[305.3800 - 308.7200],Ses02F_script02_2_F033,sad
[308.7500 - 324.1000],Ses02F_script02_2_F034,sad
[327.1500 - 328.7700],Ses02F_script02_2_F035,sad
[342.0800 - 350.2000],Ses02F_script02_2_F038,sad
[379.8700 - 382.7600],Ses02F_script02_2_F041,hap
[383.7000 - 387.6000],Ses02F_script02_2_F042,hap
[393.4100 - 402.2600],Ses02F_script02_2_F043,hap
[405.9300 - 408.2600],Ses02F_script02_2_F044,sad
[412.1500 - 413.9200],Ses02F_script02_2_F045,hap
[7.7600 - 9.0700],Ses02F_script02_2_M001,neu
[11.4400 - 15.5300],Ses02F_script02_2_M002,neu
[21.2400 - 23.6600],Ses02F_script02_2_M003,neu
[38.7300 - 45.5600],Ses02F_script02_2_M005,neu
[57.5500 - 67.7200],Ses02F_script02_2_M007,neu
[75.0400 - 77.4500],Ses02F_script02_2_M009,neu
[79.4000 - 81.1300],Ses02F_script02_2_M010,neu
[111.4600 - 114.7500],Ses02F_script02_2_M013,neu
[134.1000 - 138.8100],Ses02F_script02_2_M016,neu
[138.8600 - 144.9200],Ses02F_script02_2_M017,neu
[177.5600 - 179.3800],Ses02F_script02_2_M018,neu
[183.1800 - 192.2200],Ses02F_script02_2_M019,neu
[192.2500 - 197.0700],Ses02F_script02_2_M020,neu
[201.3200 - 206.7400],Ses02F_script02_2_M021,neu
[207.5100 - 209.4900],Ses02F_script02_2_M022,neu
[209.5700 - 211.3200],Ses02F_script02_2_M023,neu
[228.2000 - 238.9600],Ses02F_script02_2_M029,ang
[250.8900 - 266.4300],Ses02F_script02_2_M031,sad
[273.8200 - 275.0800],Ses02F_script02_2_M033,neu
[280.1300 - 281.2200],Ses02F_script02_2_M034,neu
[286.3300 - 288.2900],Ses02F_script02_2_M035,sad
[302.9300 - 305.0600],Ses02F_script02_2_M036,sad
[325.0600 - 327.9300],Ses02F_script02_2_M037,sad
[328.3800 - 333.7100],Ses02F_script02_2_M038,sad
[364.8100 - 370.5600],Ses02F_script02_2_M041,hap
[378.2800 - 380.2100],Ses02F_script02_2_M042,hap
[382.4300 - 384.0800],Ses02F_script02_2_M043,hap
[407.0800 - 411.6900],Ses02F_script02_2_M045,hap
[414.0500 - 415.6400],Ses02F_script02_2_M046,hap
[34.4900 - 36.7600],Ses02F_script03_1_F006,hap
[37.7000 - 41.5500],Ses02F_script03_1_F007,hap
[45.2300 - 48.8800],Ses02F_script03_1_F008,hap
[49.6500 - 53.3200],Ses02F_script03_1_F009,hap
[56.3800 - 58.7300],Ses02F_script03_1_F010,hap
[70.5100 - 71.7600],Ses02F_script03_1_F012,neu
[81.7800 - 84.7900],Ses02F_script03_1_F013,neu
[86.9300 - 92.2600],Ses02F_script03_1_F014,neu
[93.3100 - 96.5400],Ses02F_script03_1_F015,neu
[99.0400 - 101.3500],Ses02F_script03_1_F016,neu
[103.0200 - 109.2400],Ses02F_script03_1_F017,neu
[117.5200 - 119.9700],Ses02F_script03_1_F019,hap
[140.2000 - 142.4300],Ses02F_script03_1_F020,hap
[152.9500 - 160.5700],Ses02F_script03_1_F021,hap
[162.7044 - 164.7400],Ses02F_script03_1_F022,hap
[168.4300 - 173.2000],Ses02F_script03_1_F023,hap
[174.1900 - 179.8500],Ses02F_script03_1_F024,hap
[181.0200 - 183.9300],Ses02F_script03_1_F025,hap
[187.4000 - 191.6500],Ses02F_script03_1_F026,hap
[192.5900 - 195.5500],Ses02F_script03_1_F027,neu
[197.0900 - 204.3900],Ses02F_script03_1_F028,hap
[7.7100 - 8.8000],Ses02F_script03_1_M001,neu
[20.6500 - 22.1800],Ses02F_script03_1_M004,neu
[23.9100 - 28.8000],Ses02F_script03_1_M005,neu
[36.5300 - 38.4000],Ses02F_script03_1_M007,neu
[41.2000 - 45.8900],Ses02F_script03_1_M008,neu
[48.1500 - 50.1700],Ses02F_script03_1_M009,neu
[53.1800 - 56.9300],Ses02F_script03_1_M010,neu
[68.0000 - 70.9400],Ses02F_script03_1_M012,neu
[71.4200 - 78.6400],Ses02F_script03_1_M013,neu
[78.6500 - 82.1400],Ses02F_script03_1_M014,neu
[84.5000 - 87.2800],Ses02F_script03_1_M015,neu
[92.0100 - 93.3700],Ses02F_script03_1_M016,neu
[96.2300 - 99.7400],Ses02F_script03_1_M017,neu
[101.1000 - 103.3300],Ses02F_script03_1_M018,neu
[119.4800 - 122.2200],Ses02F_script03_1_M021,neu
[142.8200 - 153.4900],Ses02F_script03_1_M024,neu
[160.0100 - 162.6809],Ses02F_script03_1_M025,neu
[164.3100 - 169.1600],Ses02F_script03_1_M026,neu
[179.5600 - 181.6500],Ses02F_script03_1_M028,neu
[183.4900 - 189.0200],Ses02F_script03_1_M029,neu
[195.4500 - 197.6700],Ses02F_script03_1_M031,neu
[208.2100 - 210.4500],Ses02F_script03_1_M033,neu
[212.4200 - 217.2000],Ses02F_script03_1_M034,neu
[43.8300 - 48.3300],Ses02F_script03_2_F007,neu
[66.6500 - 70.7700],Ses02F_script03_2_F011,neu
[75.5400 - 78.3300],Ses02F_script03_2_F012,neu
[81.2800 - 83.3600],Ses02F_script03_2_F013,ang
[83.4100 - 84.5500],Ses02F_script03_2_F014,ang
[105.6100 - 107.7100],Ses02F_script03_2_F018,ang
[115.5200 - 117.5600],Ses02F_script03_2_F020,ang
[145.0800 - 146.9400],Ses02F_script03_2_F025,ang
[167.4500 - 169.2900],Ses02F_script03_2_F029,ang
[181.6200 - 183.1100],Ses02F_script03_2_F031,ang
[195.9400 - 198.2100],Ses02F_script03_2_F034,ang
[199.5800 - 204.2100],Ses02F_script03_2_F035,ang
[205.6900 - 209.7500],Ses02F_script03_2_F036,ang
[209.8900 - 212.3000],Ses02F_script03_2_F037,ang
[212.3400 - 217.8700],Ses02F_script03_2_F038,ang
[218.4900 - 224.8200],Ses02F_script03_2_F039,ang
[230.0800 - 234.2200],Ses02F_script03_2_F040,ang
[234.4800 - 236.4400],Ses02F_script03_2_F041,ang
[236.4800 - 241.0600],Ses02F_script03_2_F042,ang
[241.0800 - 251.9500],Ses02F_script03_2_F043,ang
[4.6200 - 8.2800],Ses02F_script03_2_M000,neu
[9.5800 - 12.6200],Ses02F_script03_2_M001,neu
[36.6600 - 37.8300],Ses02F_script03_2_M006,ang
[41.8500 - 43.9400],Ses02F_script03_2_M007,ang
[52.7500 - 56.9000],Ses02F_script03_2_M009,neu
[63.2000 - 66.6400],Ses02F_script03_2_M011,neu
[77.5600 - 82.4000],Ses02F_script03_2_M013,ang
[148.2500 - 150.5600],Ses02F_script03_2_M027,ang
[168.6300 - 172.8500],Ses02F_script03_2_M030,ang
[197.8700 - 199.9800],Ses02F_script03_2_M036,ang
[203.7700 - 206.4800],Ses02F_script03_2_M037,ang
[208.9600 - 210.2100],Ses02F_script03_2_M038,ang
[211.3600 - 213.5500],Ses02F_script03_2_M039,ang
[224.2000 - 231.0300],Ses02F_script03_2_M041,ang
[233.6300 - 235.6200],Ses02F_script03_2_M042,ang
[235.8700 - 237.3600],Ses02F_script03_2_M043,ang
[239.2200 - 241.1500],Ses02F_script03_2_M044,ang
[241.7900 - 243.5800],Ses02F_script03_2_M045,ang
[243.5900 - 246.4400],Ses02F_script03_2_M046,ang
[246.4700 - 250.6200],Ses02F_script03_2_M047,ang
[5.3200 - 7.3580],Ses02M_impro01_F000,neu
[10.3710 - 11.6114],Ses02M_impro01_F001,neu
[11.6114 - 14.6855],Ses02M_impro01_F002,neu
[17.8190 - 24.7376],Ses02M_impro01_F003,neu
[27.9800 - 29.6220],Ses02M_impro01_F004,neu
[30.0939 - 36.9427],Ses02M_impro01_F005,neu
[38.8667 - 44.0823],Ses02M_impro01_F006,neu
[98.7147 - 100.1295],Ses02M_impro01_F015,neu
[104.7414 - 106.0901],Ses02M_impro01_F016,neu
[7.3400 - 10.0000],Ses02M_impro01_M001,neu
[10.0100 - 12.2924],Ses02M_impro01_M002,neu
[14.3252 - 17.6205],Ses02M_impro01_M003,neu
[24.5138 - 28.1500],Ses02M_impro01_M004,neu
[28.2300 - 31.2973],Ses02M_impro01_M005,neu
[44.2341 - 52.4300],Ses02M_impro01_M007,ang
[52.4400 - 54.5300],Ses02M_impro01_M008,ang
[57.3791 - 64.1421],Ses02M_impro01_M009,ang
[66.9831 - 73.6261],Ses02M_impro01_M010,ang
[74.2423 - 76.2871],Ses02M_impro01_M011,ang
[119.1904 - 126.0898],Ses02M_impro01_M018,ang
[129.4304 - 137.7264],Ses02M_impro01_M019,ang
[3.9987 - 6.0541],Ses02M_impro02_F000,sad
[15.5524 - 23.3599],Ses02M_impro02_F001,sad
[23.5790 - 26.4151],Ses02M_impro02_F002,sad
[31.3058 - 32.6401],Ses02M_impro02_F003,sad
[33.4566 - 37.3201],Ses02M_impro02_F004,sad
[54.0200 - 55.5818],Ses02M_impro02_F005,sad
[56.6174 - 58.0712],Ses02M_impro02_F006,sad
[59.0868 - 61.0584],Ses02M_impro02_F007,sad
[64.7625 - 67.7895],Ses02M_impro02_F008,sad
[84.1439 - 88.9590],Ses02M_impro02_F009,sad
[89.8468 - 96.5662],Ses02M_impro02_F010,sad
[137.8409 - 142.0114],Ses02M_impro02_F012,sad
[155.7643 - 160.4854],Ses02M_impro02_F013,sad
[178.7739 - 181.4226],Ses02M_impro02_F014,sad
[7.0366 - 15.1000],Ses02M_impro02_M000,sad
[26.7598 - 31.4253],Ses02M_impro02_M001,sad
[32.6800 - 33.6558],Ses02M_impro02_M002,sad
[61.7187 - 63.7973],Ses02M_impro02_M007,sad
[67.8916 - 74.1377],Ses02M_impro02_M008,sad
[75.0359 - 84.1992],Ses02M_impro02_M009,sad
[120.2518 - 128.8678],Ses02M_impro02_M013,sad
[129.5686 - 137.7099],Ses02M_impro02_M014,neu
[159.4932 - 164.3000],Ses02M_impro02_M017,sad
[165.8300 - 178.4193],Ses02M_impro02_M018,sad
[65.1724 - 72.7300],Ses02M_impro03_M010,hap
[72.7400 - 76.1400],Ses02M_impro03_M011,hap
[76.8059 - 77.7009],Ses02M_impro03_M012,hap
[86.8300 - 88.3000],Ses02M_impro03_M014,hap
[88.4600 - 90.1494],Ses02M_impro03_M015,hap
[96.6583 - 100.2790],Ses02M_impro03_M017,hap
[115.1625 - 119.6025],Ses02M_impro03_M021,hap
[164.7903 - 172.9558],Ses02M_impro03_M027,hap
[174.7051 - 176.4340],Ses02M_impro03_M028,hap
[190.9368 - 191.8928],Ses02M_impro03_M031,hap
[5.1157 - 6.9185],Ses02M_impro04_F000,neu
[13.1185 - 16.2387],Ses02M_impro04_F001,neu
[24.9578 - 28.1900],Ses02M_impro04_F002,neu
[28.2000 - 31.7400],Ses02M_impro04_F003,neu
[37.9351 - 40.8943],Ses02M_impro04_F004,neu
[54.7510 - 61.4736],Ses02M_impro04_F005,neu
[73.8543 - 79.1665],Ses02M_impro04_F006,neu
[85.5106 - 89.9409],Ses02M_impro04_F007,neu
[96.7713 - 103.3594],Ses02M_impro04_F008,neu
[117.7600 - 119.5800],Ses02M_impro04_F009,sad
[139.5605 - 145.0028],Ses02M_impro04_F010,neu
[145.0661 - 155.5569],Ses02M_impro04_F011,neu
[155.6450 - 159.2365],Ses02M_impro04_F012,neu
[174.1100 - 180.8000],Ses02M_impro04_F014,neu
[180.8100 - 188.2546],Ses02M_impro04_F015,neu
[196.1824 - 201.1541],Ses02M_impro04_F016,neu
[117.9015 - 123.4099],Ses02M_impro04_M014,sad
[167.7100 - 170.9900],Ses02M_impro04_M019,ang
[214.4085 - 217.5372],Ses02M_impro04_M022,sad
[3.6155 - 4.8484],Ses02M_impro05_F000,neu
[9.2950 - 13.2588],Ses02M_impro05_F001,neu
[14.7400 - 16.4900],Ses02M_impro05_F002,neu
[16.4900 - 27.9028],Ses02M_impro05_F003,neu
[30.4700 - 36.5507],Ses02M_impro05_F004,neu
[38.1619 - 46.2674],Ses02M_impro05_F005,neu
[46.2872 - 53.6683],Ses02M_impro05_F006,neu
[56.6475 - 69.8700],Ses02M_impro05_F007,neu
[69.8800 - 72.1149],Ses02M_impro05_F008,neu
[74.3085 - 75.0407],Ses02M_impro05_F009,neu
[81.3600 - 82.5900],Ses02M_impro05_F010,neu
[83.1331 - 94.2758],Ses02M_impro05_F011,neu
[100.2715 - 104.9224],Ses02M_impro05_F012,neu
[105.3994 - 111.5716],Ses02M_impro05_F013,neu
[111.7101 - 113.5505],Ses02M_impro05_F014,neu
[119.3685 - 125.5600],Ses02M_impro05_F015,neu
[125.5900 - 127.1500],Ses02M_impro05_F016,neu
[133.4189 - 141.7900],Ses02M_impro05_F017,neu
[141.8000 - 145.1500],Ses02M_impro05_F018,neu
[152.8519 - 154.4152],Ses02M_impro05_F019,neu
[159.9100 - 162.6900],Ses02M_impro05_F020,neu
[162.7000 - 165.6400],Ses02M_impro05_F021,neu
[180.8041 - 187.9777],Ses02M_impro05_F023,neu
[203.0600 - 209.3303],Ses02M_impro05_F024,neu
[211.7643 - 217.8594],Ses02M_impro05_F025,neu
[217.8694 - 226.3700],Ses02M_impro05_F026,neu
[2.6966 - 3.9776],Ses02M_impro05_M000,neu
[4.9295 - 9.4790],Ses02M_impro05_M001,neu
[11.4800 - 16.5042],Ses02M_impro05_M002,neu
[27.2271 - 31.5242],Ses02M_impro05_M003,neu
[112.1652 - 119.1800],Ses02M_impro05_M013,ang
[126.7989 - 133.6168],Ses02M_impro05_M016,ang
[148.0400 - 153.3268],Ses02M_impro05_M018,ang
[207.0300 - 211.9163],Ses02M_impro05_M025,ang
[225.3600 - 230.8900],Ses02M_impro05_M026,ang
[36.8400 - 40.9300],Ses02M_impro06_F002,sad
[49.8500 - 53.6810],Ses02M_impro06_F003,sad
[69.6811 - 74.4200],Ses02M_impro06_F004,sad
[98.4900 - 100.0300],Ses02M_impro06_F005,sad
[107.9600 - 110.1500],Ses02M_impro06_F006,sad
[117.4822 - 118.2464],Ses02M_impro06_F007,sad
[135.4980 - 140.6869],Ses02M_impro06_F008,sad
[145.7747 - 148.7923],Ses02M_impro06_F009,sad
[156.5503 - 158.1019],Ses02M_impro06_F010,sad
[166.6705 - 168.5463],Ses02M_impro06_F011,sad
[173.6388 - 178.3072],Ses02M_impro06_F012,sad
[186.3551 - 188.9257],Ses02M_impro06_F013,sad
[220.4210 - 223.2463],Ses02M_impro06_F014,sad
[233.1349 - 235.1265],Ses02M_impro06_F015,sad
[236.4697 - 238.2529],Ses02M_impro06_F016,sad
[243.9962 - 246.0341],Ses02M_impro06_F017,sad
[252.1016 - 254.1164],Ses02M_impro06_F018,sad
[11.5200 - 13.4781],Ses02M_impro06_M000,sad
[18.6500 - 23.1000],Ses02M_impro06_M001,sad
[24.0800 - 39.1144],Ses02M_impro06_M002,sad
[41.1400 - 49.1100],Ses02M_impro06_M003,sad
[51.6000 - 68.5200],Ses02M_impro06_M004,sad
[75.8700 - 85.2200],Ses02M_impro06_M005,sad
[85.8500 - 98.7934],Ses02M_impro06_M006,sad
[99.8200 - 106.3000],Ses02M_impro06_M007,sad
[110.6000 - 117.5764],Ses02M_impro06_M008,sad
[118.1717 - 135.9394],Ses02M_impro06_M009,sad
[141.8896 - 145.6285],Ses02M_impro06_M010,sad
[148.7303 - 156.1400],Ses02M_impro06_M011,sad
[156.1700 - 159.0500],Ses02M_impro06_M012,sad
[159.1100 - 165.0540],Ses02M_impro06_M013,sad
[168.1400 - 172.8868],Ses02M_impro06_M014,sad
[179.1531 - 186.6204],Ses02M_impro06_M015,sad
[187.1193 - 199.2080],Ses02M_impro06_M016,sad
[199.2311 - 214.1921],Ses02M_impro06_M017,sad
[215.2678 - 217.8787],Ses02M_impro06_M018,sad
[223.9257 - 233.6212],Ses02M_impro06_M019,sad
[234.8486 - 236.6781],Ses02M_impro06_M020,sad
[238.2546 - 243.8107],Ses02M_impro06_M021,sad
[246.2650 - 248.3433],Ses02M_impro06_M022,sad
[249.1373 - 252.0553],Ses02M_impro06_M023,sad
[77.7500 - 81.2389],Ses02M_impro07_F014,hap
[85.2147 - 86.8093],Ses02M_impro07_F015,hap
[87.1070 - 89.1500],Ses02M_impro07_F016,hap
[89.1600 - 93.4853],Ses02M_impro07_F017,hap
[93.4953 - 101.5200],Ses02M_impro07_F018,hap
[105.0100 - 107.0074],Ses02M_impro07_F019,hap
[114.2300 - 117.6000],Ses02M_impro07_F020,hap
[132.2869 - 133.9240],Ses02M_impro07_F021,hap
[148.7900 - 150.8500],Ses02M_impro07_F024,hap
[166.0100 - 170.8121],Ses02M_impro07_F028,hap
[171.3800 - 175.7900],Ses02M_impro07_F029,hap
[52.0900 - 58.0000],Ses02M_impro07_M009,hap
[58.0100 - 59.4500],Ses02M_impro07_M010,hap
[59.4600 - 61.2200],Ses02M_impro07_M011,hap
[106.8600 - 114.2900],Ses02M_impro07_M023,hap
[114.3000 - 116.8200],Ses02M_impro07_M024,hap
[116.8300 - 123.9700],Ses02M_impro07_M025,hap
[123.9800 - 133.3300],Ses02M_impro07_M026,hap
[156.4100 - 158.2700],Ses02M_impro07_M030,hap
[61.0932 - 63.8674],Ses02M_impro08_F006,neu
[63.8928 - 69.3915],Ses02M_impro08_F007,neu
[69.5168 - 73.9495],Ses02M_impro08_F008,neu
[80.9592 - 88.8614],Ses02M_impro08_F010,neu
[147.8773 - 151.8393],Ses02M_impro08_F019,neu
[187.3229 - 188.6099],Ses02M_impro08_F023,hap
[190.8923 - 191.8940],Ses02M_impro08_F024,hap
[199.9925 - 201.4292],Ses02M_impro08_F025,neu
[204.8688 - 206.1096],Ses02M_impro08_F026,neu
[208.1123 - 209.3096],Ses02M_impro08_F027,neu
[210.1273 - 213.7030],Ses02M_impro08_F028,hap
[216.1796 - 218.7792],Ses02M_impro08_F030,hap
[3.6166 - 6.0102],Ses02M_impro08_M000,neu
[22.6205 - 27.3120],Ses02M_impro08_M002,neu
[37.9230 - 48.3927],Ses02M_impro08_M003,neu
[48.4404 - 51.3750],Ses02M_impro08_M004,neu
[55.1628 - 57.5574],Ses02M_impro08_M005,neu
[78.1955 - 82.6714],Ses02M_impro08_M007,neu
[87.5150 - 90.9077],Ses02M_impro08_M008,neu
[94.4263 - 100.1059],Ses02M_impro08_M009,neu
[100.1566 - 102.0586],Ses02M_impro08_M010,neu
[103.2505 - 112.7768],Ses02M_impro08_M011,neu
[112.8186 - 118.1843],Ses02M_impro08_M012,neu
[118.8972 - 121.6360],Ses02M_impro08_M013,neu
[121.6487 - 124.0197],Ses02M_impro08_M014,neu
[124.3367 - 132.5278],Ses02M_impro08_M015,neu
[132.5405 - 135.3819],Ses02M_impro08_M016,neu
[138.8867 - 140.1928],Ses02M_impro08_M017,neu
[140.7806 - 141.9234],Ses02M_impro08_M018,neu
[144.3452 - 148.4281],Ses02M_impro08_M019,neu
[149.9623 - 157.3799],Ses02M_impro08_M020,neu
[157.3926 - 164.5089],Ses02M_impro08_M021,neu
[164.5313 - 166.1633],Ses02M_impro08_M022,neu
[167.4856 - 169.3876],Ses02M_impro08_M023,neu
[170.5161 - 172.3926],Ses02M_impro08_M024,neu
[172.9118 - 183.6004],Ses02M_impro08_M025,neu
[183.9704 - 187.7147],Ses02M_impro08_M026,neu
[187.7365 - 191.1325],Ses02M_impro08_M027,neu
[191.4882 - 197.1767],Ses02M_impro08_M028,neu
[197.3020 - 208.1746],Ses02M_impro08_M029,neu
[208.2000 - 212.2955],Ses02M_impro08_M030,neu
[212.7393 - 216.2770],Ses02M_impro08_M031,neu
[136.0800 - 139.8400],Ses02M_script01_1_F015,neu
[154.5400 - 158.0500],Ses02M_script01_1_F018,neu
[173.8500 - 179.0300],Ses02M_script01_1_F021,neu
[197.4800 - 200.7200],Ses02M_script01_1_F023,neu
[206.6200 - 210.6100],Ses02M_script01_1_F025,neu
[223.3200 - 227.1300],Ses02M_script01_1_F026,ang
