session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Sad_553,8.9578125,8.73230113636,0.104536048877
Sad_554,8.9578125,8.80747159091,0.0809918937242
Sad_555,8.9578125,8.739609375,0.102742987061
Sad_556,125.409375,33.350625,320.61739858
Sad_557,33.075,29.7173863636,0.484381752002
Sad_558,153.6609375,36.5328409091,692.035549848
Sad_559,146.7703125,33.7431818182,416.016937488
Sad_560,372.09375,151.719034091,2540.6513521
Sad_561,490.6125,159.636988636,11478.9553559
Sad_562,442.378125,114.296676136,5463.59794123
Sad_563,538.846875,187.437528409,21648.2956484
Sad_564,452.7140625,128.503892045,6965.74643216
Sad_565,435.4875,132.249886364,7662.7975149
Sad_566,236.3484375,116.013068182,1661.1923982
Sad_567,1451.8546875,192.536590909,69831.2085715
Sad_568,2129.203125,213.88765024,102290.882077
Sad_569,155.0390625,61.7625,2576.16188965
Sad_570,104.7375,53.1482954545,350.960609666
Sad_571,1912.1484375,124.707784091,64735.2642281
Sad_572,926.7890625,104.7375,33826.9173718
Sad_573,1143.84375,139.190625,41500.7847206
Sad_574,863.3953125,101.404943182,22036.6062601
Sad_575,790.3546875,131.310255682,24112.566622
Sad_576,783.4640625,97.7842329545,9848.86855374
Sad_577,776.5734375,103.822926136,21250.6069288
Sad_578,2055.4734375,173.919375,115485.414563
Sad_579,857.19375,127.251051136,40026.88074
Sad_580,907.4953125,116.827414773,23542.678149
Sad_581,2415.1640625,235.922471591,272591.978161
Sad_582,1515.9375,99.2500568182,40597.3901507
Sad_583,549.1828125,98.4607670455,8234.99739601
Sad_584,810.3375,110.024488636,22673.0254927
Sad_585,1495.265625,208.034232955,102828.60477
Sad_586,2035.490625,188.552556818,115420.698587
Sad_587,870.2859375,156.166619318,39796.3370006
Sad_588,1963.1390625,117.704403409,67007.7015065
Sad_589,830.3203125,128.190681818,29768.0927489
Sad_590,871.6640625,145.705397727,48897.2579726
Sad_591,776.5734375,108.433380682,25234.1922799
Sad_592,2236.0078125,225.486306818,220801.164239
Sad_593,2404.1390625,231.712926136,174734.003811
Sad_594,162.61875,70.0713920455,881.516085216
Sad_595,1862.5359375,201.632215909,108722.156341
Sad_596,2409.6515625,227.954403409,177008.353279
Sad_597,170.8875,54.3829326923,1569.07952612
Sad_598,8.9578125,8.74482954545,0.10139682819
Sad_599,8.9578125,8.74482954545,0.10139682819
Sad_600,8.9578125,8.74482954545,0.10139682819
Sad_601,99.9140625,12.4782954545,250.019150628
Sad_602,8.9578125,8.75735795455,0.0979436854339
Sad_603,8.9578125,8.71977272727,0.107361347495
Sad_604,68.90625,12.0523295455,183.566871438
Sad_605,69.5953125,10.8997159091,118.44436613
Sad_606,122.653125,14.9714488636,654.982700236
Sad_607,71.6625,11.0375284091,132.609157714
Sad_608,8.9578125,8.87011363636,0.0527389075413
Sad_609,73.7296875,11.9896875,189.933210991
Sad_610,8.9578125,8.78241477273,0.0900956337164
Sad_611,64.0828125,9.82227272727,54.5979540322
Sad_612,8.9578125,8.80747159091,0.0809918937242
Sad_613,8.9578125,8.87011363636,0.0527389075413
Sad_614,68.90625,10.9748863636,125.225710658
Sad_615,8.9578125,8.83252840909,0.0706324654571
Sad_616,8.9578125,8.76988636364,0.0941766206095
Sad_617,8.9578125,8.88264204545,0.0461465440987
Sad_618,8.9578125,8.85758522727,0.0590173489153
Sad_619,77.175,13.5306818182,279.054744528
Sad_620,63.39375,10.7994886364,104.458510126
Sad_621,68.2171875,12.9418465909,220.90947112
Sad_622,70.284375,9.93502840909,67.5208699122
Sad_623,8.9578125,8.71977272727,0.107361347495
Sad_624,8.9578125,8.65713068182,0.151310437113
Sad_625,8.9578125,8.82,0.075969140625
Sad_626,8.9578125,8.83252840909,0.0706324654571
Sad_627,8.9578125,8.82,0.075969140625
Sad_628,8.9578125,8.89517045455,0.0392402585873
Sad_629,67.528125,10.9373011364,113.764729852
Sad_630,92.334375,17.1639204545,523.604744875
Sad_631,112.3171875,31.9725,1212.84042379
Sad_632,117.8296875,57.2172443182,1526.06401589
Sad_633,116.4515625,38.863125,910.448712678
Sad_634,155.0390625,45.8915625,1593.56667832
Sad_635,322.48125,49.9507670455,3600.55522247
Sad_636,162.61875,55.4131534091,2049.98739166
Sad_637,121.275,55.7764772727,936.067892704
Sad_638,348.665625,42.9223295455,7431.84818818
Sad_639,70.9734375,19.9953409091,540.200862881
Sad_640,189.4921875,28.2891477273,1867.63947962
Sad_641,181.9125,26.3347159091,1142.00076977
Sad_642,119.896875,18.8677840909,609.384577991
Sad_643,120.5859375,50.8402840909,885.743045871
Sad_644,121.9640625,42.6592329545,976.311760145
Sad_645,117.140625,31.0495738636,1116.48563747
Sad_646,163.996875,78.9790909091,2211.91906805
Sad_647,553.3171875,113.4196875,13340.0015303
Sad_648,183.290625,71.3117045455,2636.19604509
Sad_649,208.7859375,83.4266761364,2756.38236478
Sad_650,209.475,87.9118465909,2515.64369227
Sad_651,183.290625,107.218125,1628.35709158
Sad_652,189.4921875,94.2888068182,2521.32536779
Sad_653,184.66875,86.8970454545,1517.27074482
Sad_654,166.0640625,92.6976988636,2007.53382678
Sad_655,208.096875,87.8492045455,2742.17299626
Sad_656,194.315625,111.465255682,1009.09401393
Sad_657,525.7546875,125.785227273,12187.622497
Sad_658,598.10625,143.640820313,7983.57440197
Sad_659,7.5796875,4.5650390625,0.661627547524
Sad_660,159.1734375,79.4927556818,2058.20022082
Sad_661,223.9453125,64.7342897727,3531.43272216
Sad_662,186.046875,97.7466477273,1810.57629558
Sad_663,154.35,63.5197076613,2362.46613906
Sad_664,132.9890625,71.7126136364,1178.83136256
Sad_665,152.2828125,63.3812215909,1054.59827348
Sad_666,107.49375,71.4119318182,256.264002341
Sad_667,170.8875,73.8048579545,891.45768321
Sad_668,136.434375,75.7217045455,1092.49965445
Sad_669,110.25,60.5873863636,520.437899046
Sad_670,113.00625,59.9734943182,542.505364787
Sad_671,147.459375,70.5224147727,504.594252239
Sad_672,156.4171875,68.8185511364,810.678000804
Sad_673,114.384375,49.4371022727,615.45740041
Sad_674,456.8484375,110.462982955,5123.96094628
Sad_675,496.125,112.421590909,8854.07253898
Sad_676,120.5859375,46.8938352273,851.6040209
Sad_677,119.2078125,44.1250568182,1788.31294247
Sad_678,164.6859375,50.8903977273,1597.86270183
Sad_679,115.0734375,31.3084943182,907.948009478
Sad_680,465.80625,49.4621590909,7910.55768232
Sad_681,105.4265625,30.4690909091,797.49798275
Sad_682,51.6796875,12.1275,115.984158878
Sad_683,64.0828125,12.8938210227,194.912141441
Sad_684,319.0359375,73.753178267,3710.22328649
Sad_685,157.10625,66.1360795455,1047.031058
Sad_686,97.1578125,28.1012215909,861.864563715
Sad_687,119.2078125,36.6831818182,1091.96944007
Sad_688,168.8203125,53.1705681818,1435.43283112
Sad_689,183.9796875,51.4291193182,1937.32295866
Sad_690,119.896875,25.6080681818,851.437328282
Sad_691,70.284375,15.4366806402,352.43265281
Sad_692,397.5890625,118.130369318,19213.6102602
Sad_693,318.346875,101.486289613,7385.68752587
Sad_694,521.6203125,103.265411932,2881.42297914
Sad_695,397.5890625,62.1659659091,3743.20141048
Sad_696,159.1734375,78.4278409091,1887.88651128
Sad_697,186.046875,82.963125,2900.55243516
