session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Neutral_476,61779080.0,26432480.2364,3.23789541811e+14
Neutral_477,65536687.0,22786205.7455,2.35755268035e+14
Neutral_478,74946850.0,32412789.3091,3.36758719346e+14
Neutral_479,73062206.0,23710940.3455,2.47104334118e+14
Neutral_480,74054421.0,29067885.4909,3.60314946716e+14
Neutral_481,67231868.0,29650107.3818,2.66690708699e+14
Neutral_482,84969697.0,27201314.6727,3.61493816772e+14
Neutral_483,79709435.0,32979449.7818,3.52156649051e+14
Neutral_484,78278501.0,30435866.1455,3.37767451637e+14
Neutral_485,73561847.0,31236063.9636,3.08108301272e+14
Neutral_486,77017321.0,37681563.6727,3.62406027016e+14
Neutral_487,77457359.0,34253393.0,4.91099004132e+14
Neutral_488,76616670.0,38150181.0727,4.57329134283e+14
Neutral_489,73738621.0,38586142.4364,3.50561710206e+14
Neutral_490,80073283.0,39375734.9273,4.09380083314e+14
Neutral_491,68134011.0,28756351.1091,2.74408449244e+14
Neutral_492,89539265.0,27451002.6,4.11145011127e+14
Neutral_493,71005476.0,33400569.1636,2.9722748488e+14
Neutral_494,77072845.0,35376577.6364,3.0077990015e+14
Neutral_495,76093235.0,38524269.5273,3.50932215975e+14
Neutral_496,79563580.0,35436108.7273,4.27202881447e+14
Neutral_497,68724578.0,35613806.2955,2.85622395725e+14
Neutral_498,83583999.0,24465296.1818,5.23911306625e+14
Neutral_499,75758362.0,20368540.1091,3.23947237403e+14
Neutral_500,89404563.0,23009812.8571,5.68048490635e+14
Neutral_501,56926237.0,23174819.2364,1.48389609857e+14
Neutral_502,62556103.0,25497235.5455,1.80332792762e+14
Neutral_503,90617934.0,33568090.4545,7.70390770669e+14
Neutral_504,92286612.0,44570431.3818,8.55502803567e+14
Neutral_505,85022970.0,44602223.6,9.5131811771e+14
Neutral_506,84537773.0,26996443.1273,7.3712816967e+14
Neutral_507,94358981.0,40537653.4727,1.2082648487e+15
Neutral_508,88395203.0,34256550.5455,7.72435260624e+14
Neutral_509,79900825.0,34065736.2167,7.77741148897e+14
Neutral_510,97121679.0,26914056.3117,7.41840995801e+14
Neutral_511,53239683.0,22915544.8,1.48941971264e+14
Neutral_512,38202606.0,20990701.6,6.78441503602e+13
Neutral_513,52448769.0,17888404.6727,9.14890454215e+13
Neutral_514,37452959.0,15335532.1273,4.64916563724e+13
Neutral_515,35871094.0,15173358.0182,5.10622988951e+13
Neutral_516,56998101.0,19442797.2,1.94790463866e+14
Neutral_517,53903312.0,24904547.3636,1.45720999831e+14
Neutral_518,69394108.0,24749191.5818,2.26816257903e+14
Neutral_519,51528640.0,27500367.0,1.28631066028e+14
Neutral_520,60194150.0,24521064.0545,2.24869163927e+14
Neutral_521,61205083.0,25661916.0096,1.84151063557e+14
Neutral_522,88936416.0,35355452.4909,1.00824133215e+15
Neutral_523,92323262.0,33909248.6707,8.17813624763e+14
Sad_524,69306946.0,36261582.3818,2.68669907109e+14
Sad_525,76068276.0,41723975.5818,4.13665748922e+14
Sad_526,62010609.0,39573526.3273,1.57622417793e+14
Sad_527,67857466.0,33825438.8545,3.82971756934e+14
Sad_528,65441960.0,31811976.1091,4.31498957639e+14
Sad_529,69838524.0,38579514.5455,4.92089579481e+14
Sad_530,69407797.0,46125556.8545,2.75506031501e+14
Sad_531,61383456.0,22291564.2,3.9726306203e+14
Sad_532,72238428.0,23357394.9273,2.91003721814e+14
Sad_533,66228710.0,25635336.2182,3.6752322368e+14
Sad_534,76779125.0,38481149.0,3.55303279688e+14
Sad_535,64868049.0,28250201.3636,4.27913128252e+14
Sad_536,64515790.0,29932775.9636,4.05359864093e+14
Sad_537,66294061.0,42782215.4545,3.19201535447e+14
Sad_538,64060365.0,32784462.0364,3.16200808778e+14
Sad_539,67745255.0,37984141.8364,3.2388022531e+14
Sad_540,67895735.0,41624352.7636,2.3698622157e+14
Sad_541,66877042.0,27688259.9455,4.85515291741e+14
Sad_542,60892347.0,21178225.8909,3.09243384378e+14
Sad_543,59490708.0,26393165.0,2.06789954302e+14
Sad_544,67102876.0,19990135.0909,3.09648819759e+14
Sad_545,72462286.0,28299591.9636,3.96338738293e+14
Sad_546,61960031.0,35329052.0182,2.23468544442e+14
Sad_547,62874741.0,40195749.8182,2.19483610448e+14
Sad_548,65309812.0,39752418.5818,1.68810204822e+14
Sad_549,61598523.0,24795531.6727,3.57169351442e+14
Sad_550,60713629.0,22459494.2182,1.81605204207e+14
Sad_551,67552176.0,37309487.6167,1.75429449576e+14
Sad_552,72338694.0,24491921.7386,2.66942440704e+14
Sad_553,56066354.0,20309734.4545,2.10446710036e+14
Sad_554,18601454.0,13850780.0182,8.55584471443e+12
Sad_555,18717265.0,11046246.2833,9.46350929367e+12
Sad_556,25568645.0,9348778.52727,2.67186759991e+13
Sad_557,20993524.0,12672201.9273,1.79233674802e+13
Sad_558,21003412.0,11242065.5091,1.77643985171e+13
Sad_559,19438087.0,10349239.8788,1.46405794836e+13
Sad_560,50151564.0,20715310.1455,2.13310231874e+14
Sad_561,63551916.0,16453250.0364,2.52443454323e+14
Sad_562,74769127.0,14339177.3091,3.75989807799e+14
Sad_563,74737854.0,29637203.8909,5.4516082835e+14
Sad_564,55625894.0,12190881.7091,2.75721357906e+14
Sad_565,66838179.0,26011420.1818,4.87180326521e+14
Sad_566,65947778.0,12171587.8364,2.93356889971e+14
Sad_567,68853853.0,26687710.2,4.2795858035e+14
Sad_568,83173711.0,33524596.7308,5.65442761963e+14
Sad_569,60277732.0,23744523.7755,4.03520529325e+14
Sad_570,85997790.0,28312274.8687,5.99603551134e+14
Sad_571,62828797.0,36170398.0909,2.48449153181e+14
Sad_572,65502306.0,38126195.5636,3.88556146333e+14
Sad_573,74240708.0,33799874.0364,2.28529381324e+14
Sad_574,62397482.0,33440158.7455,3.13448408936e+14
Sad_575,53407652.0,28521215.7818,1.99764575587e+14
Sad_576,66388421.0,35418176.0545,2.15172879553e+14
Sad_577,65345650.0,31004777.5273,4.14034370615e+14
Sad_578,57905277.0,30371193.1091,3.22966538545e+14
Sad_579,63320566.0,32474929.6727,4.10487825342e+14
Sad_580,63216131.0,28096976.7091,2.67821892481e+14
Sad_581,59022249.0,24726063.7636,2.43166925916e+14
Sad_582,69106345.0,32172365.8909,4.5709804323e+14
Sad_583,69042421.0,26660600.6727,3.65514387805e+14
Sad_584,58219965.0,25201148.4182,3.88329700662e+14
Sad_585,53158900.0,26422230.9636,2.2210711146e+14
Sad_586,61164734.0,26892811.5818,4.21526553428e+14
Sad_587,73612621.0,30428851.6,2.32157873501e+14
Sad_588,51407347.0,22211258.0727,2.86700577519e+14
Sad_589,69445958.0,33131910.8545,4.71744647992e+14
Sad_590,62075749.0,25292325.4182,2.67649026361e+14
Sad_591,64126331.0,20292341.2545,3.31353213792e+14
Sad_592,62993405.0,18037347.4,4.05480650615e+14
Sad_593,58504223.0,25663886.2364,3.86901168353e+14
Sad_594,60334880.0,26310432.8182,4.82290906462e+14
Sad_595,51081936.0,27919766.5091,2.7598647733e+14
Sad_596,65869224.0,36968806.6104,2.67546687466e+14
Sad_597,66068575.0,22907391.5673,3.49551349458e+14
Sad_598,24720357.0,9841344.07273,2.11681989723e+13
Sad_599,22451479.0,9610798.01818,1.53497856759e+13
Sad_600,15388658.0,8971414.45455,6.70647021724e+12
Sad_601,16179180.0,8930061.87273,1.41181006477e+13
Sad_602,16036964.0,10769470.4909,5.40997661024e+12
Sad_603,19632167.0,11404876.9273,9.48246448796e+12
Sad_604,17559714.0,9032929.12727,1.15563268562e+13
Sad_605,17710089.0,9109466.58182,1.69988910119e+13
Sad_606,14232333.0,7801797.54545,1.28304063078e+13
Sad_607,14752784.0,8288652.83636,7.97781374684e+12
Sad_608,17453655.0,8113142.78182,1.86323347716e+13
Sad_609,17444078.0,8793281.70909,1.06666258241e+13
Sad_610,19781935.0,9364752.10909,1.93349271816e+13
Sad_611,14980831.0,8807163.30909,1.18518939619e+13
Sad_612,17418503.0,10375654.1818,9.47602228484e+12
Sad_613,14766842.0,7867155.98182,1.10787491383e+13
Sad_614,14175888.0,8774843.18182,7.55569283853e+12
Sad_615,15710030.0,7901690.41818,1.28550588106e+13
Sad_616,17077397.0,10499582.4,8.54691372013e+12
Sad_617,14918443.0,9005645.4,7.56535374475e+12
Sad_618,16161720.0,9513824.81818,8.10981794113e+12
Sad_619,15406014.0,8341935.45455,1.13316527886e+13
Sad_620,15502011.0,8100460.90909,9.46819359913e+12
Sad_621,18666171.0,8894799.50909,8.89719124101e+12
Sad_622,14971785.0,8086637.54545,1.17230541138e+13
Sad_623,16368894.0,10721632.8545,7.69181026305e+12
Sad_624,42936798.0,11658810.3091,4.56995416942e+13
Sad_625,14964321.0,8619376.49091,1.26726410244e+13
Sad_626,15201814.0,8539808.83636,9.34624369328e+12
Sad_627,14888263.0,9267036.61818,7.39870315431e+12
Sad_628,18199212.0,10498259.2364,9.69668727665e+12
Sad_629,15207766.0,8302991.85455,9.57919693857e+12
Sad_630,52551814.0,8785497.92727,1.01340193042e+14
Sad_631,49051750.0,27553388.5273,1.39614262011e+14
Sad_632,51178217.0,20138191.9091,2.12029800025e+14
Sad_633,62828651.0,28216896.6,3.31874102414e+14
Sad_634,70033253.0,31076951.1818,3.25031625139e+14
Sad_635,60740955.0,31853099.2909,2.10719723237e+14
Sad_636,89340769.0,29448213.5455,4.647060857e+14
Sad_637,61803113.0,21687480.6727,1.82368370377e+14
Sad_638,60086205.0,32147876.9636,2.58062099906e+14
Sad_639,50112652.0,24914220.9818,2.23093641692e+14
Sad_640,20149003.0,10852328.6727,2.58074343392e+13
Sad_641,27814509.0,12051790.1091,4.57238133655e+13
Sad_642,25082870.0,11764860.9091,3.34296780313e+13
Sad_643,58313654.0,20114879.8909,2.38731511168e+14
Sad_644,69734921.0,34143267.5273,3.28392136807e+14
Sad_645,79274962.0,47920174.6667,6.07858780359e+14
Sad_646,24251599.0,8858662.27273,5.31478809098e+13
Sad_647,67580756.0,17515097.9091,3.02617319278e+14
Sad_648,57272910.0,25809830.6182,3.74536869495e+14
Sad_649,54355136.0,14361133.4545,2.48309934178e+14
Sad_650,37039097.0,12161109.6182,1.32547678562e+14
Sad_651,35041842.0,7420897.83636,8.04505833675e+13
Sad_652,34364624.0,9151611.12727,1.09790433442e+14
Sad_653,42666786.0,9420828.0,1.46450036601e+14
Sad_654,38077216.0,9583229.12727,1.23269036607e+14
Sad_655,37716587.0,12818346.2545,1.80256078079e+14
Sad_656,16417649.0,3358519.12727,1.57755913144e+13
Sad_657,64641844.0,29691531.2182,3.85621483387e+14
Sad_658,58956691.0,10887067.8542,2.3366478852e+14
Sad_659,6799138.0,-238126.443182,5.31223399243e+12
Sad_660,44147511.0,20823901.8,1.630326294e+14
Sad_661,57802480.0,33257679.8727,3.1898392739e+14
Sad_662,54900844.0,16163604.0364,2.49116227823e+14
Sad_663,54661832.0,27571187.2688,3.74826186658e+14
Sad_664,86079591.0,29638642.0545,7.72841779097e+14
Sad_665,89608444.0,39500195.9636,8.81275115101e+14
Sad_666,82702741.0,26484831.7273,4.4504693204e+14
Sad_667,82970791.0,37380720.5818,6.30935485035e+14
Sad_668,85126793.0,34423881.8182,4.71508742736e+14
Sad_669,85843861.0,25303815.0909,5.45197935005e+14
Sad_670,85079581.0,28761922.8,7.14428560626e+14
Sad_671,63963552.0,20931623.4727,2.30877968975e+14
Sad_672,67109363.0,15569403.2364,1.79462151768e+14
Sad_673,25813681.0,12631866.7273,3.94022362236e+13
Sad_674,76372515.0,21299805.0182,2.91568033069e+14
Sad_675,84430885.0,26790712.0909,4.91862436233e+14
Sad_676,56648136.0,26187468.4909,2.02382736235e+14
Sad_677,74373888.0,30733521.3273,3.80332482273e+14
Sad_678,64861353.0,29617862.0,2.4419067075e+14
Sad_679,75890869.0,38340034.1091,4.66561112024e+14
Sad_680,72844838.0,37146220.6545,3.31785290702e+14
Sad_681,77885825.0,30491903.2182,3.50887305472e+14
Sad_682,69539553.0,42116881.6364,2.14827731029e+14
Sad_683,66149129.0,46026782.1212,1.50606482296e+14
Sad_684,56249399.0,32455493.5568,2.45808239821e+14
Sad_685,86995683.0,32504308.4646,5.39259216517e+14
Sad_686,85084966.0,42006827.4364,3.79048731672e+14
Sad_687,74354466.0,38427856.9273,3.59472194908e+14
Sad_688,87200554.0,34767013.4182,3.89465768631e+14
Sad_689,74889781.0,35376766.8909,4.73284747636e+14
Sad_690,72532109.0,43047309.9636,2.5662151132e+14
Sad_691,83649856.0,58362843.5488,2.38540936652e+14
Sad_692,79443280.0,47619382.3091,5.51328804057e+14
Sad_693,68369726.0,30772679.9437,5.43163263136e+14
Sad_694,78163538.0,18996669.1591,3.60133827973e+14
Sad_695,53116897.0,38809617.6,2.17281408488e+14
Sad_696,47192968.0,21304902.7818,2.20163586558e+14
Sad_697,55040953.0,25410980.2,3.04181513651e+14
