session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude))
Angry_72,24355.0,16.3366875,13024030.1468,11587.5090909,-1.54330454545,4531462.31373,29473160.5045,37.3002381986,1.1894710359e+13
Angry_73,31834.0,6.299625,26917262.2725,12375.2181818,-1.61776704545,6795637.29376,53626040.5706,12.0012876981,5.15037449826e+13
Angry_74,31890.0,8.5613125,20959817.0646,13698.1818182,-1.50343522727,5538514.99622,36503481.4215,21.4062671628,1.75829240558e+13
Angry_75,20369.0,8.483125,4638881.00031,6784.43636364,-1.04206022727,1412598.75843,18130747.6278,7.08843312514,1.33053569985e+12
Angry_76,32516.0,55.942125,51063639.82,14570.6060606,-2.08466540404,9847879.33852,85498079.1882,192.191197923,1.37475633739e+14
Angry_77,31932.0,52.785,62203415.4962,17405.5818182,-2.85315568182,13471976.9675,61922088.716,339.970877419,1.9192037266e+14
Angry_78,29922.0,18.5643125,31907310.0398,14503.3454545,-1.253575,7361530.69885,31898451.0988,47.3432584867,3.68418768321e+13
Angry_79,31570.0,24.8055625,37748292.8012,11625.8,-2.09262386364,6187901.72596,59091108.16,99.9088675624,7.54134148373e+13
Angry_8,6024.0,4.7213125,939621.539487,3735.86585366,-0.00740853658537,558957.176141,739620.116151,4.06894432967,27210038000.1
Angry_80,16522.0,9.6535,14458891.2834,9807.61818182,-1.34767386364,4283495.73398,31048832.0542,19.806906112,1.45718168973e+13
Angry_81,31946.0,14.3414375,41120844.0673,14304.6727273,-1.80301477273,11386297.956,61807822.002,44.6346317371,1.10650799837e+14
Angry_82,31999.0,65.5023125,44199371.929,18925.7818182,-1.53354772727,16022804.1072,73093732.9706,429.546726668,1.47938247661e+14
Angry_83,31434.0,19.1073125,38577893.4789,16837.2363636,-1.59920227273,11368130.6473,48214409.2714,99.8000491619,6.45861031319e+13
Angry_84,32178.0,76.6621875,55452583.1865,15259.0545455,-2.58385227273,8768737.21816,55378400.597,327.471656448,1.09414016935e+14
Angry_85,32108.0,25.983125,64294882.9965,24254.2363636,-2.08773522727,19688424.6186,58214449.9987,275.165073154,1.15019729422e+14
Angry_86,32648.0,46.9355625,72854379.36,21928.2363636,-4.14393295455,23132152.9501,62122630.5805,483.860032318,2.91329669608e+14
Angry_87,32293.0,61.573125,47743711.0888,21487.5454545,-2.23566590909,17077185.5733,57587070.2843,583.218944267,1.35946478959e+14
Angry_88,32137.0,40.8723125,69177899.5583,15117.3454545,-2.40141931818,11951516.5917,25353840.9898,338.102472882,1.41924842271e+14
Angry_89,32295.0,44.8079375,75256797.2744,18746.2181818,-4.37649090909,14752473.7953,69347330.8251,457.459040965,1.994055715e+14
Angry_9,8602.0,5.1560625,4932346.7892,6039.54545455,-0.0711681818182,2385392.02124,1643191.62975,3.77325899501,7.8802959332e+11
Angry_90,32767.0,82.815875,76399298.2007,23023.6,-7.03924090909,28832531.5657,76931984.8945,1490.3188039,4.57030857673e+14
Angry_91,16195.0,10.9389375,14503201.6921,10834.6181818,-1.21847386364,5558492.59747,24037619.036,14.1500353937,1.57173231348e+13
Angry_92,32190.0,59.482,73657795.439,19116.4545455,-1.6080625,18666747.5148,63996945.7388,373.459571489,2.37673383878e+14
Angry_93,32026.0,65.4823125,69911646.8417,25147.2545455,-3.00578295455,26468128.1171,35206650.5898,890.584181585,2.02699751514e+14
Angry_94,32668.0,118.1930625,145658322.317,25858.8545455,-6.61165227273,33138710.8839,57778440.597,1895.22653106,6.51121141941e+14
Angry_95,32240.0,74.1013125,69678162.6107,25381.6,-2.09220681818,27662764.4068,68770614.7855,1175.44865715,2.80721597561e+14
Angry_96,32280.0,80.8691875,71503578.7772,23907.1818182,-1.77182045455,25520406.1933,71293330.2215,1176.87568923,3.28360725632e+14
Angry_97,32012.0,65.1685625,60095791.447,20672.2727273,-3.16526818182,22204086.2215,87757480.9256,950.277809963,3.15663334818e+14
Angry_98,32570.0,106.838375,76351472.1528,27951.6363636,-2.16275795455,38816841.5285,64367710.3405,1761.65257113,3.42744202069e+14
Angry_99,32279.0,84.6470625,70059160.3985,23119.5272727,-0.890138636364,31458587.3352,109080785.74,1285.91770435,3.43238723715e+14
Happy_232,27732.0,10.1903125,44826259.2494,21061.7090909,-0.360334090909,21438502.6386,31299258.7881,19.5324800247,1.42912535975e+14
Happy_233,31597.0,11.4055625,40600293.8849,20698.0,-0.695490853659,17332456.0305,29567505.9024,40.2818156062,9.938636122e+13
Happy_234,13024.0,9.1150625,12419885.7943,5748.98181818,-0.331052272727,2108232.51283,12398074.8179,8.59644085224,6.51203659855e+12
Happy_235,11920.0,9.114375,8282806.39182,7523.69090909,0.320144318182,3106257.46947,7608880.72264,8.2496714274,4.91572223941e+12
Happy_236,16167.0,6.3270625,2265812.53039,4965.10752688,-0.0750625,897400.273584,7479462.56908,6.32774830108,1.99699919577e+11
Happy_237,13042.0,8.3931875,14288805.9521,7180.85454545,-0.115807954545,4376130.51691,8553199.28793,13.0081789794,1.28448800028e+13
Happy_238,17497.0,13.2033125,24145764.7939,11565.1818182,0.0228784090909,9623614.12951,10304873.0942,16.6555067824,3.54986410212e+13
Happy_239,20698.0,6.3056875,45573261.7007,12303.1272727,-0.141094318182,11581614.3262,14795110.2202,14.2281264206,7.95130915431e+13
Happy_240,18971.0,15.7155625,34772034.5342,11294.9,-0.161970833333,10635093.507,17993753.6567,17.8008676919,7.36210996131e+13
Happy_241,28414.0,15.16825,54474763.2844,18713.4727273,0.339634090909,22949415.3128,30359690.9765,37.006383118,2.11152051067e+14
Happy_242,26926.0,16.964125,41995973.7632,14674.7636364,0.323671590909,14721584.6045,30709081.7805,40.0564557935,1.02844376919e+14
Happy_243,20122.0,12.3843125,18471124.8202,12342.5454545,-0.332615909091,9170796.67178,10468141.1934,17.4802211891,1.97673711036e+13
Happy_244,30484.0,11.4139375,61316118.4716,15501.4623656,-0.0686922043011,14379830.2788,35114830.6357,23.7634559202,1.36910958295e+14
Happy_245,16018.0,6.2705625,9209694.36358,10876.8181818,0.0788625,4171059.73313,8320203.34876,4.94497481426,4.56902579583e+12
Happy_246,15696.0,8.6760625,9451956.78643,9234.25252525,0.301673611111,4233079.94402,9350326.37057,11.5549259007,4.73281020604e+12
Happy_247,11589.0,7.069125,5656430.2656,6097.97402597,1.97089042208,2397520.74021,5815561.58374,4.35641625631,2.44493700557e+12
Happy_248,27560.0,50.1125,40983142.5592,16782.8181818,7.88860568182,18910483.0352,25561838.076,483.505052046,1.06551701929e+14
Happy_249,23909.0,83.1756875,49428559.9042,16966.1272727,10.4521784091,17269805.8372,19757213.8202,529.832032154,8.34597567491e+13
Happy_250,18100.0,10.6174375,26480139.9167,12231.0704225,-0.985896126761,10039022.635,12206811.2204,31.6440990177,3.26990940435e+13
Happy_251,15926.0,4.455875,31739255.4834,9961.51851852,-0.249168981481,9311026.82497,13507393.5089,6.58319719931,5.80795566517e+13
Happy_252,29092.0,13.8061875,39143520.8662,16538.1818182,0.202314772727,11918628.5821,45407023.6033,24.6898725047,6.93931074576e+13
Happy_253,31302.0,8.6145625,58956380.3511,13551.0505051,0.245232954545,10821405.5364,41551325.7853,15.4453053551,1.03929778074e+14
Happy_254,19068.0,9.2266875,12071785.6449,10521.8727273,-0.0577386363636,4721819.75198,16298701.4202,26.9384039681,1.31629892848e+13
Happy_255,15944.0,9.8285625,16776294.6852,9668.25974026,0.795175324675,5321687.48611,14102623.3871,16.0880015508,1.71060113476e+13
Happy_256,16058.0,6.6879375,11232068.0686,10518.8636364,0.187950994318,4211005.74479,12557215.8678,9.88967791659,5.85301799868e+12
Happy_257,10230.0,5.625875,5052072.46488,6655.45454545,1.45143181818,2583621.04667,3019064.9146,2.68848501808,1.59293527504e+12
Happy_258,23596.0,6.039,18914863.7203,9199.57575758,-0.169821969697,4325904.60805,25619790.2443,12.2116757981,1.47677719619e+13
Happy_259,29221.0,14.394375,46823637.8153,17983.4736842,-0.247139802632,17097726.6913,35786245.8809,29.9113000439,8.96775761535e+13
Happy_260,15991.0,9.951375,15343176.6915,8986.25454545,-0.126590909091,5851316.88761,15428925.5716,16.822280112,1.89727359762e+13
Happy_261,28815.0,13.04,38485675.5792,11397.0227273,0.184238636364,9728463.03664,28769972.6813,13.9144236015,6.35738428537e+13
Happy_262,18344.0,10.38575,12861863.2115,10692.3090909,-0.5624,4509903.36814,14502079.3772,27.2298586987,8.22186520294e+12
Happy_263,14880.0,11.986875,5082829.69438,6619.46666667,0.183,1580675.51296,12958584.0489,10.3635798462,1.36224781695e+12
Happy_264,9583.0,5.214625,5376899.12468,6508.42105263,1.13594901316,3022360.96313,2135860.24377,4.61705198537,1.79230785326e+12
Happy_265,26301.0,89.337875,53278750.0409,19103.1818182,5.07625,24118524.5022,20953228.5124,960.683919029,1.11989901703e+14
Happy_266,26980.0,68.772125,40799896.4079,13600.5974026,7.98023133117,13361918.7573,29693987.9548,713.360962437,9.67532050074e+13
Happy_267,18516.0,7.852125,19873437.0115,9684.75757576,-0.317705492424,5701115.73387,13839609.0018,16.9779550196,1.64529802404e+13
Happy_268,19750.0,10.8570625,24158043.0019,10510.6545455,-0.332044318182,6636116.22255,14722253.6079,12.8932350417,2.4222615747e+13
Happy_269,19767.0,11.5990625,29522405.3811,11820.8,-0.263903409091,9541890.23352,21800204.8509,10.8005432307,5.24081866672e+13
Happy_270,20448.0,12.497375,39050864.7966,13929.4,-0.172719318182,15070095.1618,10233373.6582,22.1437415886,6.74430054429e+13
Happy_271,21518.0,10.8709375,28573921.5477,12393.3636364,0.154464772727,8432320.45967,14339618.2678,14.7604549797,2.65300547076e+13
Happy_272,25325.0,6.4438125,36880741.3213,12726.5454545,-0.520327272727,10774280.8633,31742702.6479,12.8029209949,6.05385189307e+13
Happy_273,15350.0,7.5084375,19182422.2981,10036.1454545,-0.234598863636,5298351.40198,6619038.26975,9.24685722581,2.06602233097e+13
Happy_274,20513.0,7.5858125,25662609.7827,11354.0363636,-0.290946590909,8401899.73017,13214190.5805,13.7061543124,4.69227317224e+13
Happy_275,28662.0,9.8500625,40252408.5385,15360.0909091,0.0697147727273,15274116.9502,32658083.6826,15.4053522872,9.62469839248e+13
Happy_276,27929.0,10.4673125,39529898.2774,14459.5636364,0.162064772727,11826623.2577,22156607.0096,15.9479350987,5.11302135157e+13
Happy_277,21931.0,7.8470625,14047742.9014,11623.9636364,-0.0893715909091,6717887.89258,19699022.5078,14.9471711778,1.01007981677e+13
Happy_278,21851.0,6.7119375,20786250.3916,11115.7818182,0.211218181818,6819136.34049,23014309.6979,7.17064680552,2.4022608791e+13
Happy_279,21433.0,6.8943125,34961987.8317,13193.5818182,-0.4793375,12431183.0767,22228638.2069,16.1300169782,6.98715892606e+13
Happy_280,27597.0,10.69275,61774673.0055,12848.3636364,0.179582954545,10270784.018,49378968.995,15.4989760581,1.71657378626e+14
Happy_281,26467.0,9.522625,40982692.7044,12589.2,-0.194669318182,10103003.251,21685007.0327,11.3165245747,6.32337109541e+13
Happy_282,26638.0,6.854375,69673265.6072,14237.2727273,0.0269295454545,14369113.87,30689409.8711,13.9502096389,1.69116715898e+14
Happy_283,27843.0,8.2296875,28778670.5516,13540.3818182,-0.00120909090909,9940756.44014,23744443.0724,10.6396812965,4.08810979737e+13
Happy_284,22241.0,12.9538125,26361089.0279,11723.2,-0.0111306818182,9466221.54009,25227876.5964,21.421963952,3.89885563987e+13
Happy_285,28509.0,11.6355,44195663.8131,12879.7636364,0.0334238636364,10097852.8115,34929607.3805,21.4950476379,1.09054947896e+14
Happy_286,25050.0,10.4348125,43238407.4481,12302.4909091,0.168926136364,9246120.73875,28962767.4499,17.471387504,7.2082700293e+13
Happy_287,29932.0,12.8808125,43475697.3986,13787.7818182,-0.0194568181818,12857043.3087,38663088.4615,12.1047042778,9.01442928541e+13
Happy_288,25258.0,8.447625,34239187.3222,13025.7818182,0.0763363636364,10376733.4629,28611139.0433,13.7084918972,8.02704095561e+13
Happy_289,18693.0,10.1730625,27559801.077,10228.6730769,0.156563100962,7821668.54373,12553065.8162,12.915819686,3.17499731199e+13
Happy_290,14738.0,11.648,7983862.10402,10670.6909091,-0.0754090909091,3969391.35379,12271950.3226,18.2400937044,5.06810607786e+12
Happy_291,14426.0,12.491375,16809439.396,11100.4909091,0.0605386363636,6807308.62741,6930096.61355,29.3562130684,1.96287296557e+13
Happy_292,14764.0,14.93625,20215941.6336,10026.5324675,0.185208603896,5400693.46708,9317994.87232,27.0533938491,1.58962076036e+13
Happy_293,10274.0,7.633,6107806.76989,6351.81690141,1.46914172535,2589587.86237,2763493.07915,5.1826193926,2.28870296378e+12
Happy_294,8473.0,5.777625,2519521.80732,5237.41818182,1.47633181818,1210505.94288,1328167.9524,2.199913822,3.75637809486e+11
Happy_295,10375.0,5.6665625,5401870.12099,5903.63636364,1.49369545455,2194252.83706,5203764.84959,2.5832652993,2.42884438927e+12
Happy_296,8380.0,6.984125,3063425.8886,4384.87804878,1.58472713415,1100407.03186,3807655.00952,4.20013998204,6.57539549969e+11
Happy_297,12051.0,12.964375,8205688.55023,9538.21052632,-3.74138815789,3252102.61096,5063180.69252,68.8616376429,2.90210931291e+12
Neutral_298,10544.0,4.3448125,7002206.42687,6576.07272727,-2.25054886364,1832620.79016,6721427.19471,12.2539600438,2.61165892622e+12
Neutral_299,7289.0,3.1521875,2694906.90376,3458.23636364,-1.71775909091,776115.761173,3387488.1805,6.89338768742,4.62237568377e+11
Neutral_300,7597.0,4.2011875,2437187.45113,3349.78181818,-2.08906931818,699088.9749,2751706.93421,7.66974515464,4.16750233845e+11
Neutral_301,11370.0,8.144625,5621265.69806,4428.03636364,-1.79446590909,1209058.43278,6976075.85322,15.6845854632,1.91501935059e+12
Neutral_302,11868.0,8.5213125,10707316.3603,4448.01818182,-1.94583295455,1518864.6342,9375461.14512,16.6517869567,4.03222045177e+12
Neutral_303,8665.0,8.0134375,4015018.77837,4326.90909091,-1.50244659091,1109110.25878,4151537.24628,20.4368228178,7.74213699565e+11
Neutral_304,9712.0,8.1611875,6332669.61112,4218.54545455,-1.76558409091,1144501.16138,3943077.99339,14.8411252196,1.40496206545e+12
Neutral_305,8283.0,7.8915625,4244137.45681,4324.05454545,-1.90192840909,1102549.76594,4577205.97884,11.6950333074,9.94762202817e+11
Neutral_306,11455.0,7.4360625,9475245.18418,6668.63636364,-2.36306704545,2596589.08032,8431784.44959,16.074798551,5.83863073885e+12
Neutral_307,10494.0,10.2983125,5933008.8912,4390.70909091,-1.84439204545,1415955.17482,6086912.60628,16.8844705745,2.03340631551e+12
Neutral_308,10262.0,5.7741875,8443627.91708,4048.58181818,-1.84721477273,1095966.79775,5302856.42512,12.2948939172,1.92359348768e+12
Neutral_309,10309.0,7.0385,5670620.61883,5529.70909091,-1.86331136364,1868089.74679,6189777.29719,16.7075759421,1.96869110601e+12
Neutral_310,7641.0,10.8435,4838888.00512,4105.41818182,-1.54004090909,1194498.56557,4015654.78876,26.3669783482,1.06548427011e+12
Neutral_311,11094.0,14.418875,9416706.90078,6076.89090909,-2.19805454545,2225686.16512,7906860.24264,27.4334296527,4.31408810768e+12
Neutral_312,8919.0,5.648375,4222422.34629,4363.6,-1.74717916667,1209480.57803,4227248.30667,13.2801284062,1.03652318626e+12
Neutral_313,17405.0,13.6465625,14992177.922,10989.7159091,1.23748863636,5468952.8484,7630052.54429,29.7931125148,1.0811505004e+13
Neutral_314,16206.0,13.35925,8960963.41298,9256.74545455,-0.729838636364,3124169.60984,7700875.46248,52.3654708369,4.05321555036e+12
Neutral_315,12367.0,17.378875,4342120.3497,8565.16363636,0.0213,2153972.924,4619689.33686,43.4482663204,1.23313843678e+12
Neutral_316,16198.0,20.2180625,6006622.17766,9063.09090909,-1.30777386364,2608587.86376,6770522.11901,55.2888547901,2.01117352719e+12
Neutral_317,16391.0,16.3443125,11892787.7697,10779.8545455,-2.15358409091,3154360.23032,11156370.3788,41.1953410398,6.09448872662e+12
Neutral_318,10203.0,10.5305625,3881701.65144,6880.69090909,-1.10001931818,1834882.07351,2420217.55901,35.4412068521,7.56554360109e+11
Neutral_319,11366.0,17.2124375,6512166.10723,7314.53030303,-0.283867424242,2188402.42705,4025832.52181,45.0474442462,1.60779499335e+12
Neutral_320,31963.0,302.2308125,91478965.9359,27861.9210526,-13.7452960526,55504711.513,14760927.3359,22566.1951549,2.94734027112e+14
Neutral_321,21426.0,34.7176875,22770608.1621,9338.92727273,0.369454545455,5187717.52503,33312717.922,138.338800933,2.79613154398e+13
Neutral_322,15821.0,16.3485,10000077.4734,6111.90909091,0.0141204545455,1990367.21298,20497640.0826,15.7015072402,4.09951527105e+12
Neutral_323,26279.0,18.8815,20754625.2165,6904.65454545,0.215279545455,3105854.5778,35454655.6079,27.3016100555,1.76571786621e+13
Neutral_324,16982.0,9.8945,13337708.75,7773.07272727,0.112717045455,3412188.9439,21923755.7402,21.9635670629,8.54452083937e+12
Neutral_325,20123.0,27.8494375,17664752.8985,9534.81818182,-0.386584090909,5082768.95141,28238959.7851,64.505991513,2.0441089159e+13
Neutral_326,23447.0,13.9026875,16472682.1386,9804.30487805,0.200382621951,4696746.08252,29008308.3339,36.8340126201,1.37568333662e+13
Neutral_327,31648.0,42.116375,35814177.8132,18935.4727273,-1.0057625,12574791.4854,63291326.1038,216.54402131,5.67293217991e+13
Neutral_328,32000.0,92.88625,75141081.7262,18991.2828283,-1.80992171717,17192938.8672,53010079.2331,326.149337312,1.67772296978e+14
Neutral_329,20475.0,13.534,15007511.0475,8062.38181818,-0.0586284090909,4242664.43103,21655970.1269,35.7567092202,1.34567310661e+13
Neutral_330,18981.0,23.8308125,14588527.355,8346.89090909,0.0397215909091,4591044.01671,26708895.7699,42.1578790956,1.48106635832e+13
Neutral_331,13594.0,15.021125,13068507.7042,7719.83636364,-0.157336363636,3674275.51202,12790032.8278,42.5146476055,9.0010035783e+12
Neutral_332,19367.0,60.1564375,41231623.3421,9764.32727273,-0.0518318181818,7461183.53885,35114573.8929,267.834790789,9.53057196227e+13
Neutral_333,17223.0,23.6218125,20411249.1535,9382.34545455,-0.280644318182,4969850.45141,23136696.0807,125.07275765,2.42409149055e+13
Neutral_334,19628.0,40.309625,22707754.2641,8765.01818182,0.000903409090909,7386599.34172,35455031.0724,140.297885968,5.63174726191e+13
Neutral_335,19842.0,24.3875625,21041048.4425,8743.49090909,0.416364772727,4914964.76531,23534131.2681,33.4683596934,1.96118375178e+13
Neutral_336,14315.0,14.933875,11812449.9777,8064.70909091,-0.142517045455,4879814.59874,9029835.04264,43.3064533187,7.55569047665e+12
Neutral_337,17470.0,22.0134375,21481512.7254,8872.02272727,0.281549005682,5080008.84183,22660349.6813,65.1984593729,2.16865606842e+13
Neutral_338,18819.0,12.389375,11245391.1906,6469.41666667,-0.20409375,2770591.50598,21600513.3097,16.9746558369,7.64520825664e+12
Neutral_339,31425.0,31.7055625,35309325.3315,12110.4545455,-1.03264772727,7755327.21101,61540219.6298,173.163973825,7.85763834942e+13
Neutral_340,20486.0,10.0553125,16551956.7936,10197.5454545,-1.36798863636,4521256.98141,27872818.9752,16.5012600188,1.81657558779e+13
Neutral_341,20019.0,19.1823125,19522385.882,11967.8166667,-1.77019583333,5331311.2151,20505075.1497,34.1403081564,1.77979285e+13
Neutral_342,17462.0,14.7985625,14396674.0046,7152.87272727,-0.162376136364,3099871.38275,24513561.5293,29.9213239153,1.45310184047e+13
Neutral_343,19216.0,20.236875,15134473.4636,8556.76363636,0.0509454545455,4122703.11038,20196652.2896,75.3614888563,1.47827661506e+13
Neutral_344,19751.0,18.3085,13689309.0849,7949.76363636,-0.0343625,3838328.20919,32827522.4714,48.7809452306,1.4090953216e+13
Neutral_345,23509.0,17.3929375,20893097.0593,8887.10909091,-0.266414772727,5259546.41048,22263489.7336,60.5381437988,1.56524997829e+13
Neutral_346,22264.0,20.9088125,23906006.8652,7925.03846154,-0.0288143028846,4779767.48898,22566068.4408,55.0046472227,2.05247489977e+13
Neutral_347,15319.0,15.4905625,23915266.8895,7314.09090909,0.303595454545,3883424.27971,18763683.6826,34.8463944876,2.52308466082e+13
Neutral_348,20185.0,52.8633125,23553194.7045,10275.9454545,0.394506818182,7258436.97229,32942557.5425,230.232674795,3.79723178088e+13
Neutral_349,14186.0,18.8556875,15508526.4766,7126.91549296,0.0503477112676,4341670.04998,17209644.8098,30.4195540539,1.90058265644e+13
Neutral_350,7150.0,7.3636875,2865089.27597,4891.78873239,0.471415492958,1231918.73764,1752902.33565,10.4398387533,3.55691906887e+11
Neutral_351,10814.0,10.0964375,10042499.5622,5802.63636364,-2.11686704545,2691725.2227,11282569.9769,19.3534184372,5.61685739958e+12
Neutral_352,9729.0,9.2794375,7175572.4496,5106.90909091,-1.93275113636,1811391.14689,5571511.79174,16.7262218398,3.14462633302e+12
Neutral_353,10916.0,6.93525,10264563.9506,4713.38181818,-1.99621363636,1717984.41629,8542547.25421,18.1811809083,4.31421371283e+12
Neutral_354,10488.0,5.7689375,4900511.05226,4885.69090909,-2.15037386364,1373682.22544,8697241.59537,16.7131038675,1.90177590754e+12
Neutral_355,10717.0,5.990125,6933495.10235,4804.98181818,-2.08536931818,1500330.05784,6886642.23603,11.1460075901,3.21908107523e+12
Neutral_356,11442.0,8.079125,8865595.54519,5286.74545455,-1.71299431818,1949247.65663,7529047.89884,24.8062850363,4.11130298565e+12
Neutral_357,9390.0,7.35475,5327021.38882,4357.26666667,-2.01944583333,1199373.22869,2642135.59556,13.4207253377,1.05711997186e+12
Neutral_358,11278.0,8.2830625,6265409.71864,7716.94545455,0.220075,2743995.88241,5825419.28793,8.35212262861,2.44391362434e+12
Neutral_359,22067.0,8.3138125,16113789.8858,9425.11111111,0.0913238636364,4754038.68136,14983611.7553,10.4301371229,1.2310772928e+13
Neutral_360,12776.0,15.64825,6184688.86079,7690.79545455,-0.647948863636,2452756.22227,5135019.20816,49.7640064134,2.02012269733e+12
Neutral_361,18976.0,35.62375,19683668.0319,10318.8,0.36805,6774765.5269,21716606.0873,185.076177399,2.73200370814e+13
Neutral_362,20837.0,24.0626875,27432274.3065,9586.81818182,0.00810795454545,5973996.01342,39998851.5669,105.241069167,3.75148107745e+13
Neutral_363,22584.0,23.986625,18864627.6989,8612.87012987,0.133104707792,4922448.32646,34165594.7104,39.7231740739,1.98814199673e+13
Neutral_364,6291.0,7.7780625,2886164.98511,4455.01818182,0.403025,1185717.76298,2187309.4724,8.66127688105,4.9689918894e+11
Neutral_365,6915.0,5.3873125,3324754.66468,4515.45454545,0.511020454545,1046945.22573,2186159.52066,3.72690818168,5.19321182223e+11
Neutral_366,6406.0,4.9395625,2425139.87639,5055.54929577,0.4874375,1185426.90933,584147.853204,5.95493462126,2.54458584679e+11
Neutral_367,12313.0,8.8725625,8150775.85457,6170.98181818,-1.91014431818,2465178.37816,8514214.63603,17.5653388273,4.1621205526e+12
Neutral_368,10395.0,14.2855,4609624.36162,4692.47272727,-2.14018181818,1196452.73237,6092935.3038,17.6275436409,1.22640123379e+12
Neutral_369,11600.0,9.338625,8238374.71958,4278.70422535,-1.80129137324,1261161.86501,5346557.61674,23.5393970848,1.78758644573e+12
Neutral_370,12955.0,10.478375,11392308.2969,8214.96363636,-0.181688636364,4346443.37837,8555250.61686,12.5240921805,8.13963757252e+12
Neutral_371,20429.0,5.5315625,7693400.29729,6862.52727273,-0.385511363636,2522597.23209,15326012.5038,7.36177660442,3.42755455053e+12
Neutral_372,14752.0,11.96175,18731739.2437,7336.70909091,-0.4832,4874315.71691,9978195.47901,25.541172884,1.93186173057e+13
Neutral_373,11434.0,12.865125,10027947.5393,7300.16363636,0.266829545455,4007603.887,6138214.13686,25.7766153468,6.44370205757e+12
Neutral_374,28402.0,8.294875,18767454.2259,10067.6909091,-0.0594670454545,5290511.28245,32221912.8317,18.6259777571,1.56799290047e+13
Neutral_375,12394.0,10.428875,8732189.94051,7970.83098592,-0.497481514085,3184573.95424,5135401.1827,16.2310815959,3.73261646076e+12
Neutral_376,12913.0,8.721125,9086023.25631,7291.87272727,0.204081818182,1894748.54023,10636035.3474,15.3937509586,3.63375336853e+12
Neutral_377,13455.0,13.865875,11286511.229,8290.92727273,-0.453075,2544134.79186,10350426.3947,28.0318076035,4.87124569535e+12
Neutral_378,13087.0,15.9615625,12551582.3583,9104.56363636,0.141236363636,3437235.94103,9081395.80959,32.3533713809,8.97455582621e+12
Neutral_379,14934.0,13.5336875,12524096.4985,9706.89090909,-0.425623863636,4542327.65234,13448377.4426,34.0449300069,9.75440541729e+12
Neutral_380,12276.0,13.4115625,6721251.311,7202.47272727,0.664588636364,2012262.18857,7770565.12198,17.6573689166,2.20115821361e+12
Neutral_381,13437.0,14.3906875,5798411.64723,7753.43636364,0.650655681818,1852521.01467,9140169.04595,17.290203754,2.11208616425e+12
Neutral_382,14542.0,11.66925,7849102.75628,8385.45454545,-0.345661363636,2397468.50333,9615539.73884,18.3440688664,3.68669042807e+12
Neutral_383,10098.0,6.635875,6205763.83511,6264.29090909,0.122778409091,1498947.93099,3616860.56992,10.5589319755,1.53868412074e+12
Neutral_384,12901.0,11.73475,11609694.6082,9145.96363636,-0.561820454545,3369831.07817,7288629.16231,27.9198514715,7.34799469475e+12
Neutral_385,12007.0,16.6348125,10360670.8311,8422.06493506,1.52130032468,2820688.96135,8276214.94384,26.7711615261,5.67867122823e+12
Neutral_386,9050.0,9.9225,4615937.48616,4100.15909091,0.128518465909,1339708.44436,4941159.36105,12.7985620763,1.23706610123e+12
Neutral_387,9730.0,7.3445,4626421.18978,5078.78333333,1.75393229167,1196141.38504,2448930.20306,3.50892759236,7.84431685319e+11
Neutral_388,14342.0,18.7548125,7456196.5708,8894.23636364,-0.510581818182,3091587.38988,7195609.08959,42.8773774987,2.80574741944e+12
Neutral_389,15423.0,11.365125,16725189.3924,9661.76136364,-2.5738671875,3882157.74068,7179640.88623,39.9523312837,7.98627556104e+12
Neutral_390,31961.0,239.7955,88056181.0729,26808.5636364,-7.32961704545,52773531.2376,27549464.755,11034.671505,1.7367971139e+14
Neutral_391,31960.0,219.33225,123455426.704,26669.8363636,-7.74290113636,53305911.2218,28931200.3914,12280.2988413,3.18622736123e+14
Neutral_392,31968.0,495.9803125,142656600.019,27014.2019231,-9.61259375,59396806.3555,20061877.2958,18467.9618719,4.93783841566e+14
Neutral_393,30114.0,22.240125,28570473.8021,10562.1090909,-0.0222670454545,6252556.37074,62129175.9154,53.9984183991,4.61162384878e+13
Neutral_394,22434.0,17.2450625,28745256.1888,11296.9818182,0.321054545455,7110937.44196,32190123.836,49.0012547528,3.59134416363e+13
Neutral_395,11326.0,9.862,8366588.51137,5414.54545455,-1.57514772727,1983536.61552,5766095.01157,31.3453684493,3.30180678401e+12
Neutral_396,11271.0,8.944,6375620.25781,5827.14545455,-1.92080909091,2117962.4487,6652809.46975,14.6988528056,2.97498597522e+12
Neutral_397,11509.0,8.4205625,4812021.20856,7113.50909091,-1.96787272727,1886115.13101,6737659.59537,18.2095415554,1.36370974981e+12
Neutral_398,12459.0,8.6273125,12548575.6965,7156.03636364,-2.39721022727,3425140.78587,15788422.835,23.4407349931,1.21062814946e+13
Neutral_399,9887.0,6.2015625,3789125.5891,4477.47272727,-1.87979090909,1124899.29635,5874247.88562,12.5807800853,8.63587046279e+11
Neutral_400,9824.0,8.40775,3605058.52849,4896.52727273,-1.69518409091,1237497.47997,6583227.92198,18.0503330155,9.26014473636e+11
Neutral_401,10291.0,9.238875,4222301.99004,4136.38181818,-1.83492159091,1084528.23905,6076771.29058,17.661685737,9.97290060916e+11
Neutral_402,7561.0,10.020875,2996086.01155,3979.50909091,-1.76206931818,981209.535258,4590110.24992,12.257970862,7.34020560273e+11
